episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.888,DONE_FAIL,340,,1,0,0,,0.0,0.0,0.0
1,1,1,1,0.8681,DONE_OK,163,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8712,DONE_OK,204,,1,0,0,,0.0,0.0,0.0
3,1,0,0,0.899,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,0,0,0.9069,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8699,DONE_OK,164,,0,0,0,,0.0,0.0,0.0
6,1,0,0,0.87,DONE_FAIL,308,,1,0,0,,0.0,0.0,0.0
7,1,0,0,0.9051,DONE_FAIL,95,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.9112,DONE_OK,215,,1,0,0,,0.0,0.0,0.0
9,1,1,1,0.9063,DONE_OK,155,,0,0,0,,0.0,0.0,0.0
10,1,0,0,0.8952,DONE_FAIL,431,,1,0,0,,0.0,0.0,0.0
11,1,0,0,0.9648,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.876,DONE_OK,419,,2,0,0,,0.0,0.0,0.0
13,1,1,1,0.8965,DONE_OK,204,,1,0,0,,0.0,0.0,0.0
14,1,1,1,0.8952,DONE_OK,215,,1,0,0,,0.0,0.0,0.0
15,1,0,0,0.8918,DONE_FAIL,348,,1,0,0,,0.0,0.0,0.0
16,1,0,1,0.9055,DONE_FAIL,227,,1,0,0,,0.0,0.0,0.0
17,1,0,0,0.8829,DONE_FAIL,433,,1,0,0,,0.0,0.0,0.0
18,1,0,0,0.015,DONE_FAIL,290,,1,0,0,,0.0,0.0,0.0
19,1,0,0,0.015,DONE_FAIL,208,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.832,DONE_FAIL,301,,1,0,0,,0.0,0.0,0.0
21,1,0,0,0.8663,DONE_FAIL,355,,1,0,0,,0.0,0.0,0.0
22,1,1,1,0.8948,DONE_OK,158,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8967,DONE_OK,276,,2,0,0,,0.0,0.0,0.0
24,1,0,0,0.8701,DONE_FAIL,166,,0,0,0,,0.0,0.0,0.0
25,1,0,0,0.9011,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.9151,DONE_FAIL,308,,1,0,0,,0.0,0.0,0.0
27,1,0,0,0.015,DONE_FAIL,311,,1,0,0,,0.0,0.0,0.0
28,1,1,1,0.8721,DONE_OK,146,,1,0,0,,0.0,0.0,0.0
29,1,0,1,0.9084,DONE_FAIL,178,,1,0,0,,0.0,0.0,0.0
30,1,1,1,0.8775,DONE_OK,148,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.8351,DONE_FAIL,319,,1,0,0,,0.0,0.0,0.0
32,1,1,1,0.896,DONE_OK,114,,0,0,0,,0.0,0.0,0.0
33,1,0,0,0.8782,DONE_FAIL,321,,1,0,0,,0.0,0.0,0.0
34,1,0,0,0.8888,DONE_FAIL,412,,2,0,0,,0.0,0.0,0.0
35,1,0,0,0.895,DONE_FAIL,86,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8954,DONE_OK,232,,1,0,0,,0.0,0.0,0.0
37,1,0,0,0.8301,DONE_FAIL,274,,1,0,0,,0.0,0.0,0.0
38,1,1,1,0.8896,DONE_OK,182,,1,0,0,,0.0,0.0,0.0
39,1,0,0,0.8964,DONE_FAIL,93,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.9099,DONE_FAIL,104,,0,0,0,,0.0,0.0,0.0
41,1,0,0,0.9744,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.8946,DONE_OK,169,,0,0,0,,0.0,0.0,0.0
43,1,0,1,0.9054,DONE_FAIL,261,,1,0,0,,0.0,0.0,0.0
44,1,0,1,0.905,DONE_FAIL,248,,1,0,0,,0.0,0.0,0.0
45,1,0,0,0.8892,DONE_FAIL,228,,1,0,0,,0.0,0.0,0.0
46,1,0,1,0.9033,DONE_FAIL,233,,1,0,0,,0.0,0.0,0.0
47,1,1,1,0.8483,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.8351,DONE_FAIL,306,,1,0,0,,0.0,0.0,0.0
49,1,0,0,0.835,DONE_FAIL,295,,1,0,0,,0.0,0.0,0.0
