episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.7703,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.8195,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.3268,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.787,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.1873,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.7794,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,0,0,0.8316,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,1.1558,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.7751,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,0.9715,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
10,1,0,0,1.2217,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,1.331,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.1145,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.9046,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
14,1,0,0,1.1203,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,0,0,0.8192,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,0,0,1.1447,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,0,0,1.2335,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,1.1729,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.8949,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,1.2967,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,1.1466,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,0,0,0.9107,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,0,0,1.7173,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.157,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,0.818,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.9109,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,0,0,1.1343,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
28,1,0,0,0.9743,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
29,1,0,0,0.8843,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.8472,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,1.1761,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.8286,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,0.8468,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
34,1,0,0,0.9457,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
35,1,0,0,0.8359,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
36,1,0,0,1.3701,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
37,1,0,0,1.173,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
38,1,0,0,0.8494,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,0,0,1.2577,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,1.1352,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
41,1,0,0,0.8869,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
42,1,0,0,0.9145,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.8383,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
44,1,0,0,1.144,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
45,1,0,0,0.9188,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,0,0,0.8715,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.2202,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.8221,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.9503,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
