episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8662,DONE_OK,202,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.835,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8318,DONE_OK,123,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.87,DONE_OK,126,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.899,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8785,DONE_OK,99,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8299,DONE_OK,137,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.884,DONE_OK,99,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8989,DONE_OK,145,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.8986,DONE_OK,157,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8863,DONE_OK,98,,0,0,0,,0.0,0.0,0.0
11,1,1,1,0.8839,DONE_OK,127,,0,0,0,,0.0,0.0,0.0
12,1,0,1,0.9085,DONE_FAIL,237,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8766,DONE_OK,119,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8712,DONE_OK,251,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8793,DONE_OK,193,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.8638,DONE_OK,161,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.8793,DONE_OK,121,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.8718,DONE_OK,146,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.835,DONE_OK,172,,0,0,0,,0.0,0.0,0.0
20,1,1,1,0.8798,DONE_OK,193,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.895,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.8827,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8952,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
24,1,1,1,0.8821,DONE_OK,158,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8662,DONE_OK,154,,0,0,0,,0.0,0.0,0.0
26,1,0,1,0.9088,DONE_FAIL,129,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.884,DONE_OK,178,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.8709,DONE_OK,108,,0,0,0,,0.0,0.0,0.0
29,1,0,1,0.9046,DONE_FAIL,143,,0,0,0,,0.0,0.0,0.0
30,1,1,1,0.8883,DONE_OK,155,,0,0,0,,0.0,0.0,0.0
31,1,0,1,0.9044,DONE_FAIL,141,,0,0,0,,0.0,0.0,0.0
32,1,1,1,0.8761,DONE_OK,135,,0,0,0,,0.0,0.0,0.0
33,1,1,1,0.8773,DONE_OK,150,,0,0,0,,0.0,0.0,0.0
34,1,1,1,0.8843,DONE_OK,195,,0,0,0,,0.0,0.0,0.0
35,1,1,1,0.9009,DONE_OK,125,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8701,DONE_OK,157,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.9153,DONE_OK,160,,0,0,0,,0.0,0.0,0.0
38,1,1,1,0.8695,DONE_OK,113,,0,0,0,,0.0,0.0,0.0
39,1,0,0,1.6876,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8699,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.8665,DONE_OK,165,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.871,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.8337,DONE_OK,150,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.8957,DONE_OK,150,,0,0,0,,0.0,0.0,0.0
45,1,1,1,0.8772,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
46,1,1,0,0.9257,DONE_OK,108,,0,0,0,,0.0,0.0,0.0
47,1,1,1,0.8721,DONE_OK,122,,0,0,0,,0.0,0.0,0.0
48,1,1,1,0.8851,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
49,1,1,1,0.8442,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
