episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,1,0.8993,DONE_FAIL,177,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.8937,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
2,1,0,0,0.05,DONE_FAIL,348,,1,0,0,,0.0,0.0,0.0
3,1,1,1,0.8783,DONE_OK,113,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8743,DONE_OK,217,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8519,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8915,DONE_OK,173,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.8719,DONE_OK,222,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.9091,DONE_OK,148,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.8977,DONE_OK,185,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8759,DONE_OK,448,,1,0,0,,0.0,0.0,0.0
11,1,0,1,0.9073,DONE_FAIL,156,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.8754,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8957,DONE_OK,166,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8949,DONE_OK,121,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8349,DONE_OK,172,,0,0,0,,0.0,0.0,0.0
16,1,0,1,0.9035,DONE_FAIL,211,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.8337,DONE_OK,135,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.8959,DONE_OK,174,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.87,DONE_OK,158,,0,0,0,,0.0,0.0,0.0
20,1,1,1,0.895,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.8858,DONE_OK,162,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.8822,DONE_OK,76,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8491,DONE_OK,117,,0,0,0,,0.0,0.0,0.0
24,1,1,1,0.896,DONE_OK,299,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.9034,DONE_OK,145,,0,0,0,,0.0,0.0,0.0
26,1,1,1,0.9039,DONE_OK,173,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8958,DONE_OK,214,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.8934,DONE_OK,208,,0,0,0,,0.0,0.0,0.0
29,1,1,1,0.8969,DONE_OK,124,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.05,DONE_FAIL,538,,1,0,0,,0.0,0.0,0.0
31,1,0,0,0.05,DONE_FAIL,308,,1,0,0,,0.0,0.0,0.0
32,1,1,1,0.8979,DONE_OK,156,,0,0,0,,0.0,0.0,0.0
33,1,1,1,0.8748,DONE_OK,174,,0,0,0,,0.0,0.0,0.0
34,1,0,1,0.9104,DONE_FAIL,176,,0,0,0,,0.0,0.0,0.0
35,1,0,0,0.015,DONE_FAIL,517,,2,0,0,,0.0,0.0,0.0
36,1,1,1,0.8662,DONE_OK,95,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.8953,DONE_OK,116,,0,0,0,,0.0,0.0,0.0
38,1,1,1,0.8747,DONE_OK,196,,0,0,0,,0.0,0.0,0.0
39,1,1,1,0.8427,DONE_OK,217,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8856,DONE_OK,123,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.8715,DONE_OK,170,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.8716,DONE_OK,166,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.8994,DONE_OK,174,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.8965,DONE_OK,188,,0,0,0,,0.0,0.0,0.0
45,1,0,0,2.1328,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,1,1,0.8963,DONE_OK,127,,0,0,0,,0.0,0.0,0.0
47,1,1,1,0.8925,DONE_OK,215,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.015,DONE_FAIL,302,,1,0,0,,0.0,0.0,0.0
49,1,1,1,0.8659,DONE_OK,160,,0,0,0,,0.0,0.0,0.0
