episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8708,DONE_OK,222,,2,0,0,,0.0,0.0,0.0
1,1,1,1,0.8541,DONE_OK,225,,1,0,0,,0.0,0.0,0.0
2,1,1,1,0.891,DONE_OK,109,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.87,DONE_OK,196,,1,0,0,,0.0,0.0,0.0
4,1,1,1,0.8863,DONE_OK,169,,1,0,0,,0.0,0.0,0.0
5,1,1,1,0.8785,DONE_OK,209,,1,0,0,,0.0,0.0,0.0
6,1,0,0,0.844,DONE_FAIL,438,,1,0,0,,0.0,0.0,0.0
7,1,1,1,0.8917,DONE_OK,87,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.8351,DONE_FAIL,279,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.8874,DONE_FAIL,315,,1,0,0,,0.0,0.0,0.0
10,1,1,1,0.8883,DONE_OK,184,,2,0,0,,0.0,0.0,0.0
11,1,0,0,0.9241,DONE_FAIL,313,,1,0,0,,0.0,0.0,0.0
12,1,0,0,0.8969,DONE_FAIL,538,,1,0,0,,0.0,0.0,0.0
13,1,1,1,0.8984,DONE_OK,237,,1,0,0,,0.0,0.0,0.0
14,1,0,0,0.015,DONE_FAIL,294,,1,0,0,,0.0,0.0,0.0
15,1,0,1,0.9052,DONE_FAIL,273,,1,0,0,,0.0,0.0,0.0
16,1,1,1,0.8771,DONE_OK,212,,1,0,0,,0.0,0.0,0.0
17,1,1,1,0.8861,DONE_OK,226,,1,0,0,,0.0,0.0,0.0
18,1,0,0,0.8913,DONE_FAIL,461,,2,0,0,,0.0,0.0,0.0
19,1,0,0,0.015,DONE_FAIL,473,,2,0,0,,0.0,0.0,0.0
20,1,0,0,0.05,DONE_FAIL,293,,1,0,0,,0.0,0.0,0.0
21,1,0,0,0.8919,DONE_FAIL,109,,0,0,0,,0.0,0.0,0.0
22,1,0,0,0.9008,DONE_FAIL,87,,0,0,0,,0.0,0.0,0.0
23,1,0,0,0.8909,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,0.9184,DONE_FAIL,323,,1,0,0,,0.0,0.0,0.0
25,1,0,0,0.835,DONE_FAIL,288,,1,0,0,,0.0,0.0,0.0
26,1,1,1,0.8704,DONE_OK,363,,1,0,0,,0.0,0.0,0.0
27,1,0,0,0.8789,DONE_FAIL,324,,1,0,0,,0.0,0.0,0.0
28,1,0,0,0.8139,DONE_FAIL,388,,1,0,0,,0.0,0.0,0.0
29,1,0,0,0.8955,DONE_FAIL,195,,1,0,0,,0.0,0.0,0.0
30,1,0,1,0.9019,DONE_FAIL,124,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.9238,DONE_FAIL,408,,2,0,0,,0.0,0.0,0.0
32,1,0,1,0.9045,DONE_FAIL,184,,1,0,0,,0.0,0.0,0.0
33,1,1,1,0.8436,DONE_OK,241,,1,0,0,,0.0,0.0,0.0
34,1,1,1,0.8989,DONE_OK,221,,1,0,0,,0.0,0.0,0.0
35,1,0,0,0.8674,DONE_FAIL,312,,1,0,0,,0.0,0.0,0.0
36,1,0,0,0.4011,DONE_FAIL,334,,1,0,0,,0.0,0.0,0.0
37,1,1,1,0.8297,DONE_OK,241,,2,0,0,,0.0,0.0,0.0
38,1,0,0,0.9141,DONE_FAIL,302,,1,0,0,,0.0,0.0,0.0
39,1,1,1,0.8949,DONE_OK,235,,1,0,0,,0.0,0.0,0.0
40,1,0,0,0.05,DONE_FAIL,292,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.8965,DONE_FAIL,321,,1,0,0,,0.0,0.0,0.0
42,1,1,1,0.8731,DONE_OK,230,,1,0,0,,0.0,0.0,0.0
43,1,0,0,0.8052,DONE_FAIL,290,,1,0,0,,0.0,0.0,0.0
44,1,0,0,0.9195,DONE_FAIL,587,,2,0,0,,0.0,0.0,0.0
45,1,0,0,0.015,DONE_FAIL,281,,1,0,0,,0.0,0.0,0.0
46,1,0,0,0.857,DONE_FAIL,281,,1,0,0,,0.0,0.0,0.0
47,1,0,0,0.8351,DONE_FAIL,453,,2,0,0,,0.0,0.0,0.0
48,1,1,1,0.8722,DONE_OK,82,,0,0,0,,0.0,0.0,0.0
49,1,1,1,0.898,DONE_OK,207,,1,0,0,,0.0,0.0,0.0
