episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8796,DONE_OK,280,,1,0,0,,0.0,0.0,0.0
1,1,0,0,0.8929,DONE_FAIL,321,,1,0,0,,0.0,0.0,0.0
2,1,0,0,0.8351,DONE_FAIL,482,,1,0,0,,0.0,0.0,0.0
3,1,0,0,0.015,DONE_FAIL,488,,1,0,0,,0.0,0.0,0.0
4,1,1,1,0.831,DONE_OK,86,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.015,DONE_FAIL,372,,2,0,0,,0.0,0.0,0.0
6,1,1,1,0.8723,DONE_OK,335,,1,0,0,,0.0,0.0,0.0
7,1,0,0,0.8973,DONE_FAIL,507,,2,0,0,,0.0,0.0,0.0
8,1,1,1,0.8954,DONE_OK,223,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.015,DONE_FAIL,322,,1,0,0,,0.0,0.0,0.0
10,1,0,0,0.8917,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.8897,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,0.839,DONE_FAIL,275,,1,0,0,,0.0,0.0,0.0
13,1,1,1,0.8733,DONE_OK,349,,2,0,0,,0.0,0.0,0.0
14,1,0,0,0.8905,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,0,0,0.8351,DONE_FAIL,329,,1,0,0,,0.0,0.0,0.0
16,1,0,0,1.0583,DONE_FAIL,383,,1,0,0,,0.0,0.0,0.0
17,1,0,0,0.8957,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.8926,DONE_FAIL,398,,1,0,0,,0.0,0.0,0.0
19,1,0,0,0.7839,DONE_FAIL,346,,1,0,0,,0.0,0.0,0.0
20,1,0,0,0.9831,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,0.8351,DONE_FAIL,302,,1,0,0,,0.0,0.0,0.0
22,1,1,1,0.8653,DONE_OK,215,,1,0,0,,0.0,0.0,0.0
23,1,0,0,0.8853,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,0.8806,DONE_FAIL,294,,1,0,0,,0.0,0.0,0.0
25,1,0,0,0.9074,DONE_FAIL,153,,1,0,0,,0.0,0.0,0.0
26,1,0,0,0.015,DONE_FAIL,382,,2,0,0,,0.0,0.0,0.0
27,1,0,0,0.8351,DONE_FAIL,293,,1,0,0,,0.0,0.0,0.0
28,1,1,1,0.8845,DONE_OK,319,,1,0,0,,0.0,0.0,0.0
29,1,0,0,0.8978,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.8703,DONE_FAIL,97,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.8989,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.8957,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,1.0327,DONE_FAIL,465,,1,0,0,,0.0,0.0,0.0
34,1,0,1,0.9039,DONE_FAIL,150,,0,0,0,,0.0,0.0,0.0
35,1,0,0,0.8118,DONE_FAIL,452,,2,0,0,,0.0,0.0,0.0
36,1,0,1,0.915,DONE_FAIL,303,,1,0,0,,0.0,0.0,0.0
37,1,0,0,0.8714,DONE_FAIL,324,,1,0,0,,0.0,0.0,0.0
38,1,0,0,0.8638,DONE_FAIL,312,,1,0,0,,0.0,0.0,0.0
39,1,1,1,0.8707,DONE_OK,163,,1,0,0,,0.0,0.0,0.0
40,1,0,0,0.892,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
41,1,0,0,0.87,DONE_FAIL,419,,2,0,0,,0.0,0.0,0.0
42,1,1,1,0.8955,DONE_OK,244,,1,0,0,,0.0,0.0,0.0
43,1,0,0,0.015,DONE_FAIL,391,,1,0,0,,0.0,0.0,0.0
44,1,0,0,0.015,DONE_FAIL,565,,2,0,0,,0.0,0.0,0.0
45,1,0,0,0.8848,DONE_FAIL,367,,1,0,0,,0.0,0.0,0.0
46,1,0,0,0.015,DONE_FAIL,307,,1,0,0,,0.0,0.0,0.0
47,1,1,1,0.8865,DONE_OK,428,,2,0,0,,0.0,0.0,0.0
48,1,1,1,0.8853,DONE_OK,151,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.8919,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
