DESCEND_exit_d,DESCEND_exit_z,DESCEND_in_d,DESCEND_in_grasped,DESCEND_in_z,OPEN_exit_d,OPEN_exit_z,OPEN_in_d,OPEN_in_grasped,OPEN_in_z,RECENTER_exit_d,RECENTER_exit_z,RECENTER_in_d,RECENTER_in_grasped,RECENTER_in_z,RETRACT_in_d,RETRACT_in_grasped,RETRACT_in_z,TRANSPORT_exit_d,TRANSPORT_exit_z,d_min,eef_x,eef_y,eef_z,end_d,end_grasped,end_z,episode,grip_w,joint_idx,joint_margin,n_DESCEND,n_OPEN,n_RECENTER,n_RETRACT,n_TRANSPORT,phase,reach_xy,steps,success,tag
0.0026971681509166956,1.2359023094177246,0.026190610602498055,1,1.2942241430282593,0.009027843363583088,0.846418559551239,0.0026971681509166956,1,1.2359023094177246,0.026190610602498055,1.2942241430282593,0.1564868837594986,1,1.2852215766906738,0.009027843363583088,0,0.846418559551239,0.1564868837594986,1.2852215766906738,0.16344289481639862,0.21175259812590544,0.12748368098512808,1.2617273589884999,0.007560289930552244,0,0.8451876044273376,0,0.06691735997190612,6,0.35795229973028286,30,8,20,1,58,DONE_OK,0.24716644539781105,117,1,p2_int8
0.01818799041211605,1.0969321727752686,0.041191667318344116,1,1.13517427444458,0.046012554317712784,0.8425425291061401,0.01818799041211605,1,1.0969321727752686,0.041191667318344116,1.13517427444458,0.13962748646736145,1,1.1277471780776978,0.046012554317712784,0,0.8425425291061401,0.13962748646736145,1.1277471780776978,0.15151293575763702,0.21575903969094729,0.15248648104911403,1.1209233926446343,0.046104930341243744,0,0.8431867957115173,1,0.06696595504517844,5,0.5081245059941994,30,8,30,1,15,DONE_OK,0.26420463680848144,84,1,p2_int8
0.021209295839071274,1.6683247089385986,0.025601385161280632,1,1.6628042459487915,0.019292358309030533,1.6777111291885376,0.021209295839071274,1,1.6683247089385986,0.025601385161280632,1.6628042459487915,0.17611321806907654,1,1.3987154960632324,0.019292358309030533,0,1.6777111291885376,0.17611321806907654,1.3987154960632324,0.1768084466457367,0.2051454605503944,0.17806648855195356,1.7083112950176242,0.08356833457946777,0,1.203479528427124,2,0.0781605580641258,3,0.12454989127248778,2,8,29,12,96,DONE_FAIL,0.27164744491648807,147,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.06372338533401489,-0.044214156042432534,0.5632544727913775,0.9556059441968212,0.07330727577209473,0,0.8468073010444641,3,0.0009997919693486735,6,-0.0003505552717060212,0,0,0,0,300,DONE_FAIL,0.5649871615479747,300,0,p2_int8
0.0021003629080951214,1.4725130796432495,0.027193084359169006,1,1.5265815258026123,0.006080582272261381,1.4207733869552612,0.0021003629080951214,1,1.4725130796432495,0.027193084359169006,1.5265815258026123,0.16067290306091309,1,1.480676293373108,0.006080582272261381,0,1.4207733869552612,0.16067290306091309,1.480676293373108,0.16609327495098114,0.20574899324052498,0.14443420364907766,1.5010197656802586,0.017485875636339188,0,0.8524129390716553,4,0.0777373688077275,6,0.5488840302584004,30,8,20,7,57,DONE_OK,0.2513839442033497,122,1,p2_int8
0.0022058540489524603,1.0244907140731812,0.028064444661140442,1,1.078646183013916,0.006824819836765528,0.968611478805542,0.0022058540489524603,1,1.0244907140731812,0.028064444661140442,1.078646183013916,0.14968393743038177,1,1.1453964710235596,0.006824819836765528,0,0.968611478805542,0.14968393743038177,1.1453964710235596,0.15701748430728912,0.18630881013663256,0.14970930192415804,1.0376867465010349,0.019744277000427246,0,0.8439699411392212,5,0.07488476612830287,6,-2.7763634280475458e-05,30,8,28,3,16,DONE_OK,0.23900595770220145,85,1,p2_int8
0.007102400530129671,1.0486270189285278,0.03976719453930855,1,1.0764764547348022,0.010251227766275406,1.0168602466583252,0.007102400530129671,1,1.0486270189285278,0.03976719453930855,1.0764764547348022,0.13875295221805573,1,1.0805680751800537,0.010251227766275406,0,1.0168602466583252,0.13875295221805573,1.0805680751800537,0.14862146973609924,0.18911888018579737,0.16199867025230208,1.0666616016168358,0.03380609676241875,0,0.8523367643356323,6,0.07625475604975268,5,0.5628987633500393,30,8,30,4,15,DONE_OK,0.2490171078585648,87,1,p2_int8
0.0025079736951738596,1.1307384967803955,0.025068800896406174,1,1.1763343811035156,0.005633426830172539,1.1010805368423462,0.0025079736951738596,1,1.1307384967803955,0.025068800896406174,1.1763343811035156,0.14654423296451569,1,1.1444981098175049,0.005633426830172539,0,1.1010805368423462,0.14654423296451569,1.1444981098175049,0.15739619731903076,0.20596441712733726,0.14725809755529856,1.15151940257914,0.02762080542743206,0,0.8449532985687256,7,0.07702239537014,5,0.740992043990321,30,8,28,5,12,DONE_OK,0.2531921965981764,83,1,p2_int8
0.023725969716906548,1.5121238231658936,0.02702200785279274,1,1.5078965425491333,0.025593290105462074,1.1823415756225586,0.023725969716906548,1,1.5121238231658936,0.02702200785279274,1.5078965425491333,0.15990212559700012,1,1.416132926940918,0.025593290105462074,0,1.1823415756225586,0.15990212559700012,1.416132926940918,0.16595186293125153,0.24686494701584993,0.15216147215915427,1.5482870180111337,0.030530747026205063,0,0.8490779399871826,8,0.07459803986723731,3,0.0014772281725865394,2,8,25,3,57,DONE_OK,0.28999209588328345,95,1,p2_int8
0.029249120503664017,1.570190191268921,0.03244984522461891,1,1.564308524131775,0.030157165601849556,1.551859974861145,0.029249120503664017,1,1.570190191268921,0.03244984522461891,1.564308524131775,0.16401268541812897,1,1.4046543836593628,0.030157165601849556,0,1.551859974861145,0.16401268541812897,1.4046543836593628,0.16786472499370575,0.2266923564988413,0.16465968498069983,1.6074419045492627,0.04551445320248604,0,0.8507899045944214,9,0.0778573293661661,3,0.028669504627309647,2,8,30,8,62,DONE_OK,0.280182505436976,110,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.3877578377723694,-0.04653136165116889,-0.1893778194332599,1.3519384294769838,0.423791766166687,0,0.843259334564209,10,0.000999794161709399,5,-0.0003556791365331158,0,0,0,0,300,DONE_FAIL,0.19501057948328923,300,0,p2_int8
0.00222979299724102,1.413955569267273,0.02546590194106102,1,1.4578052759170532,0.0036121681332588196,1.333635687828064,0.00222979299724102,1,1.413955569267273,0.02546590194106102,1.4578052759170532,0.15725557506084442,1,1.4490530490875244,0.0036121681332588196,0,1.333635687828064,0.15725557506084442,1.4490530490875244,0.164131760597229,0.1982930441504227,0.1523407735592178,1.4344171776966654,0.006874981801956892,0,0.8490774631500244,11,0.07749759248611507,6,1.0205027564952482,30,8,21,6,69,DONE_OK,0.2500556790938018,134,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.2934865355491638,0.09855129203004215,-0.2029565588250124,1.452070772132247,0.37331676483154297,1,1.4333462715148926,12,0.04510199625096636,5,-0.00038003856607149444,0,0,0,0,300,DONE_FAIL,0.2256185318870801,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.44627147912979126,0.08936438729946444,-0.29887151769800097,1.5222070392663691,0.4690953195095062,1,1.5194886922836304,13,0.0397216922234017,5,-0.000383909448420372,0,0,0,0,300,DONE_FAIL,0.3119457930610945,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.3926853835582733,-0.04379766462789182,-0.25515585000928076,1.5712361648521478,0.4764072895050049,0,0.840014636516571,14,0.0009997954620189083,5,-0.0003839229003794742,0,0,0,0,300,DONE_FAIL,0.25888751074707306,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.20476607978343964,0.2013659534668945,0.4515623241055949,0.9459585088585157,0.32036474347114563,0,0.02322308160364628,15,0.0009999379053351554,1,0.032956550642956994,0,0,0,0,300,DONE_FAIL,0.4944257070251079,300,0,p2_int8
0.004926759283989668,1.228182315826416,0.066046342253685,1,1.2830368280410767,0.005804197397083044,1.217287302017212,0.004926759283989668,1,1.228182315826416,0.066046342253685,1.2830368280410767,0.1357315629720688,1,1.2213810682296753,0.005804197397083044,0,1.217287302017212,0.1357315629720688,1.2213810682296753,0.14696212112903595,0.1824828041058611,0.16755573204597396,1.2688678353414105,0.05938350781798363,0,0.8500028252601624,16,0.07801526965631989,5,0.38292178405097577,30,8,30,10,9,DONE_OK,0.24773957523133097,87,1,p2_int8
0.02286362461745739,1.3833545446395874,0.027102161198854446,1,1.3838679790496826,0.01745554618537426,1.2936384677886963,0.02286362461745739,1,1.3833545446395874,0.027102161198854446,1.3838679790496826,0.1509985327720642,1,1.3300127983093262,0.01745554618537426,0,1.2936384677886963,0.1509985327720642,1.3300127983093262,0.15850359201431274,0.2357269320368072,0.13819415080583933,1.3925297521483335,0.014712948352098465,0,0.8341515064239502,17,0.07706413167844091,3,1.0181547431429676,2,8,21,5,49,DONE_OK,0.2732486226944842,85,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.48876988887786865,0.08071023242148746,-0.3273122177389012,1.5240803744734246,0.5005213022232056,1,1.5228787660598755,18,0.03972180337783803,5,-0.00038389536475547104,0,0,0,0,300,DONE_FAIL,0.33711634415834596,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.2593686878681183,-0.02625572558661124,0.5040999657172054,0.9038690264430757,0.26088979840278625,0,0.8432707786560059,19,0.0009992931578084409,1,0.2486000460429434,0,0,0,0,300,DONE_FAIL,0.5047832589955485,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.40593221783638,0.11950225270939638,0.41512303817712176,0.9122000467841507,0.6402401328086853,0,0.023223087191581726,20,0.002867819671373722,1,0.18043972292356814,0,0,0,0,300,DONE_FAIL,0.4319813945391914,300,0,p2_int8
0.022295523434877396,1.0352076292037964,0.024910906329751015,1,1.0335642099380493,0.05427870899438858,0.950465977191925,0.022295523434877396,1,1.0352076292037964,0.024910906329751015,1.0335642099380493,0.1400899738073349,1,1.0581282377243042,0.05427870899438858,0,0.950465977191925,0.1400899738073349,1.0581282377243042,0.1507335603237152,0.20145983359419278,0.07792358188606546,1.0686900355815565,0.05690249055624008,0,0.8465800881385803,21,0.0726258422663226,5,0.5578191359391966,2,8,21,2,11,DONE_OK,0.21600497486343734,44,1,p2_int8
0.0015479670837521553,1.0282683372497559,0.02322472259402275,1,1.0789457559585571,0.007786855101585388,0.9555547833442688,0.0015479670837521553,1,1.0282683372497559,0.02322472259402275,1.0789457559585571,0.16577014327049255,1,1.06875479221344,0.007786855101585388,0,0.9555547833442688,0.16577014327049255,1.06875479221344,0.16979798674583435,0.19139137110457954,0.15848371677282316,1.037027679748697,0.01873440481722355,0,0.839580237865448,22,0.07243173884551093,5,0.6561767876123961,30,8,26,2,11,DONE_OK,0.2484909362842422,77,1,p2_int8
0.06147505342960358,1.5483243465423584,0.0622749887406826,1,1.5438917875289917,0.07689488679170609,1.4819172620773315,0.06147505342960358,1,1.5483243465423584,0.0622749887406826,1.5438917875289917,0.16598665714263916,1,1.4617568254470825,0.07689488679170609,0,1.4819172620773315,0.16598665714263916,1.4617568254470825,0.1698218286037445,0.22030897348610856,0.22680685030460884,1.5856649379216448,0.0822768360376358,0,0.8436311483383179,23,0.07771907917939913,3,0.012697424491722578,2,8,30,7,75,DONE_OK,0.316192016255313,122,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.4142761528491974,0.0772563774064672,-0.250946673788049,1.44389263561373,0.42792046070098877,1,1.4411354064941406,24,0.03974132236420065,5,-0.0003734359904687956,0,0,0,0,300,DONE_FAIL,0.2625695735138708,300,0,p2_int8
0.011519968509674072,1.0679861307144165,0.02471992000937462,1,1.1283444166183472,0.035424668341875076,0.8494267463684082,0.011519968509674072,0,1.0679861307144165,0.02471992000937462,1.1283444166183472,0.15379445254802704,1,1.1399937868118286,0.035424668341875076,0,0.8494267463684082,0.15379445254802704,1.1399937868118286,0.16242435574531555,0.22232600279961898,0.12288007129278145,1.1251895517386226,0.03628700599074364,0,0.8490973711013794,25,0.06690457392595708,6,0.7214343920144675,10,8,22,1,51,DONE_OK,0.2540243363179505,92,1,p2_int8
0.019656071439385414,1.0905200242996216,0.026255862787365913,1,1.1569809913635254,0.054591357707977295,0.852297842502594,0.019656071439385414,0,1.0905200242996216,0.026255862787365913,1.1569809913635254,0.15327705442905426,1,1.1705708503723145,0.054591357707977295,0,0.852297842502594,0.15327705442905426,1.1705708503723145,0.16191545128822327,0.22415570385126807,0.13841461972479577,1.1723421480534633,0.05458730459213257,0,0.8522990345954895,26,0.06697477039607286,1,1.0467603610595528,5,8,24,1,37,DONE_OK,0.263447122820913,75,1,p2_int8
0.02143717370927334,1.5443127155303955,0.02557031437754631,1,1.5428311824798584,0.018024781718850136,1.4204996824264526,0.02143717370927334,1,1.5443127155303955,0.02557031437754631,1.5428311824798584,0.1577111929655075,1,1.432973027229309,0.018024781718850136,0,1.4204996824264526,0.1577111929655075,1.432973027229309,0.16394060850143433,0.23572066573023334,0.15209052292030623,1.5556274027768024,0.016637587919831276,0,0.844608724117279,27,0.07746580003186046,3,0.9561677467320918,2,8,23,6,48,DONE_OK,0.2805276446528516,87,1,p2_int8
0.023620303720235825,1.2552767992019653,0.027074167504906654,1,1.2546017169952393,0.03873346745967865,0.9898574948310852,0.023620303720235825,1,1.2552767992019653,0.027074167504906654,1.2546017169952393,0.10582368075847626,1,1.2258341312408447,0.03873346745967865,0,0.9898574948310852,0.10582368075847626,1.2258341312408447,0.11698872596025467,0.176055311450621,0.1188892285528658,1.2669799316058628,0.046262871474027634,0,0.8558923602104187,28,0.07194203426512574,5,0.20753579901158092,2,8,17,2,3,DONE_OK,0.21243851194138677,32,1,p2_int8
0.0022802476305514574,1.063581109046936,0.02545544132590294,1,1.1090550422668457,0.0017684584017843008,0.9176849722862244,0.0022802476305514574,1,1.063581109046936,0.02545544132590294,1.1090550422668457,0.15560302138328552,1,1.104277491569519,0.0017684584017843008,0,0.9176849722862244,0.15560302138328552,1.104277491569519,0.16170209646224976,0.2145012429467667,0.14657198801304538,1.0776081848144177,0.004914020653814077,0,0.8422991037368774,29,0.07243176152999792,6,0.5019952875502116,30,8,21,2,41,DONE_OK,0.25979632579350337,102,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.24825406074523926,-0.3422722933763274,0.7344062669912015,1.1883711609985954,0.24825404584407806,0,0.8432628512382507,30,0.0009997868020034531,6,0.17914437068504174,0,0,0,0,300,DONE_FAIL,0.8102486580112569,300,0,p2_int8
0.008348546922206879,1.2165712118148804,0.026897935196757317,1,1.2557482719421387,0.029441233724355698,0.843269407749176,0.008348546922206879,0,1.2165712118148804,0.026897935196757317,1.2557482719421387,0.1547444760799408,1,1.2370563745498657,0.029441233724355698,0,0.843269407749176,0.1547444760799408,1.2370563745498657,0.16258634626865387,0.24053520308921778,0.1338343506164532,1.2591162271355811,0.029441259801387787,0,0.8432748317718506,31,0.06688676141307774,1,1.1526292980569353,4,8,22,1,29,DONE_OK,0.2752613618546907,64,1,p2_int8
0.002002237131819129,1.2614502906799316,0.025288647040724754,1,1.3049910068511963,0.006420680787414312,1.1969988346099854,0.002002237131819129,1,1.2614502906799316,0.025288647040724754,1.3049910068511963,0.1560215801000595,1,1.282707691192627,0.006420680787414312,0,1.1969988346099854,0.1560215801000595,1.282707691192627,0.16163960099220276,0.20644231742396096,0.15777311511869133,1.284791053529732,0.01741647720336914,0,0.8427608013153076,32,0.0771007179953097,5,1.1323881431380443,30,8,21,5,23,DONE_OK,0.2598283785071047,87,1,p2_int8
0.005830308422446251,1.1390879154205322,0.022514546290040016,0,1.1949471235275269,0.08523337543010712,0.8432794809341431,0.005830308422446251,0,1.1390879154205322,0.022514546290040016,1.1949471235275269,0.1388344168663025,1,1.2459301948547363,0.08523337543010712,0,0.8432794809341431,0.1388344168663025,1.2459301948547363,0.15040238201618195,0.17046740954770864,0.10937303786470563,1.2499514865659789,0.0852334201335907,0,0.8432796597480774,33,0.06695549162190284,6,0.017777287767753336,1,8,15,1,9,DONE_OK,0.202537895539725,34,1,p2_int8
0.017132850363850594,1.344974398612976,0.027199825271964073,1,1.3717416524887085,0.02619822882115841,1.0423537492752075,0.017132850363850594,0,1.344974398612976,0.027199825271964073,1.3717416524887085,0.14791691303253174,1,1.3708195686340332,0.02619822882115841,0,1.0423537492752075,0.14791691303253174,1.3708195686340332,0.15626181662082672,0.20981319761550524,0.1301372504389437,1.3445780866340182,0.030931001529097557,0,0.8435675501823425,34,0.07467630405022482,3,0.05991657742887169,12,8,22,3,49,DONE_OK,0.2468952851827094,94,1,p2_int8
