DESCEND_exit_d,DESCEND_exit_z,DESCEND_in_d,DESCEND_in_grasped,DESCEND_in_z,OPEN_exit_d,OPEN_exit_z,OPEN_in_d,OPEN_in_grasped,OPEN_in_z,RECENTER_exit_d,RECENTER_exit_z,RECENTER_in_d,RECENTER_in_grasped,RECENTER_in_z,RETRACT_in_d,RETRACT_in_grasped,RETRACT_in_z,TRANSPORT_exit_d,TRANSPORT_exit_z,d_min,eef_x,eef_y,eef_z,end_d,end_grasped,end_z,episode,grip_w,joint_idx,joint_margin,n_DESCEND,n_OPEN,n_RECENTER,n_RETRACT,n_TRANSPORT,phase,reach_xy,steps,success,tag
0.0024453660007566214,1.3289029598236084,0.026707271113991737,1,1.3768210411071777,0.0022425625938922167,1.1883896589279175,0.0024453660007566214,1,1.3289029598236084,0.026707271113991737,1.3768210411071777,0.15779080986976624,1,1.3544317483901978,0.0022425625938922167,0,1.1883896589279175,0.15779080986976624,1.3544317483901978,0.16423813998699188,0.2061172087276822,0.15572198351994748,1.3656311452093408,0.0027752560563385487,0,0.8384968638420105,0,0.07625793768246626,5,1.2710733166207313,30,8,21,4,41,DONE_OK,0.2583285502709248,104,1,p2_int8
0.014566976577043533,1.1369571685791016,0.026090435683727264,1,1.1478745937347412,0.02584436908364296,1.1053242683410645,0.014566976577043533,1,1.1369571685791016,0.026090435683727264,1.1478745937347412,0.16682925820350647,1,1.1291606426239014,0.02584436908364296,0,1.1053242683410645,0.16682925820350647,1.1291606426239014,0.170206680893898,0.20925165024364123,0.1561337567543266,1.1568860912517382,0.05390457436442375,0,0.8491804599761963,1,0.07702344925367852,6,0.005360255745873399,13,8,26,5,69,DONE_OK,0.26108236847383315,121,1,p2_int8
0.00313365226611495,1.241431713104248,0.025481557473540306,1,1.2908133268356323,0.012577498331665993,0.8528887033462524,0.00313365226611495,1,1.241431713104248,0.025481557473540306,1.2908133268356323,0.15652437508106232,1,1.2892241477966309,0.012577498331665993,0,0.8528887033462524,0.15652437508106232,1.2892241477966309,0.1623833328485489,0.20977203239616682,0.158887473298472,1.2695925245331356,0.010280336253345013,0,0.8515892028808594,2,0.06736187803760282,6,0.8284239807944953,30,8,22,1,44,DONE_OK,0.26315306334297367,105,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.5668265223503113,-0.018987058406364395,0.5646421876490052,0.8836939044961701,0.5669575929641724,0,0.8432756662368774,3,0.00099979527364909,1,0.15974251861321864,0,0,0,0,300,DONE_FAIL,0.5649613335972481,300,0,p2_int8
0.032515864819288254,1.588282585144043,0.03541753068566322,1,1.5823190212249756,0.04186924174427986,1.474193811416626,0.032515864819288254,1,1.588282585144043,0.03541753068566322,1.5823190212249756,0.16570612788200378,1,1.4281842708587646,0.04186924174427986,0,1.474193811416626,0.16570612788200378,1.4281842708587646,0.1691948026418686,0.21842646133098675,0.18584174334055367,1.615684480602964,0.055935174226760864,0,0.8438088893890381,4,0.07745572166354167,3,0.01500365894444243,2,8,30,6,58,DONE_OK,0.28678785291123,104,1,p2_int8
0.0269938837736845,1.5452076196670532,0.030880361795425415,1,1.5430831909179688,0.026475990191102028,1.4023019075393677,0.0269938837736845,1,1.5452076196670532,0.030880361795425415,1.5430831909179688,0.16315941512584686,1,1.37138831615448,0.026475990191102028,0,1.4023019075393677,0.16315941512584686,1.37138831615448,0.16709990799427032,0.21680000408423003,0.1638347612689921,1.5454114086939463,0.02800835482776165,0,0.8468874096870422,5,0.0774543408271138,3,1.0322767063982714,2,8,30,6,49,DONE_OK,0.2717426554131497,95,1,p2_int8
0.0016636771615594625,1.07846999168396,0.026519155129790306,1,1.1196684837341309,0.004497612360864878,0.9464654922485352,0.0016636771615594625,1,1.07846999168396,0.026519155129790306,1.1196684837341309,0.15328551828861237,1,1.128543496131897,0.004497612360864878,0,0.9464654922485352,0.15328551828861237,1.128543496131897,0.1615779995918274,0.20304062997764627,0.15600056684457336,1.0917578056207364,0.012553141452372074,0,0.8477736711502075,6,0.07243146927658636,1,0.9181332694281833,30,8,24,2,45,DONE_OK,0.2560501401631088,109,1,p2_int8
0.0011744648218154907,1.3484679460525513,0.02743767574429512,1,1.394861102104187,0.00652162404730916,0.8386929631233215,0.0011744648218154907,1,1.3484679460525513,0.02743767574429512,1.394861102104187,0.15933828055858612,1,1.3851083517074585,0.00652162404730916,0,0.8386929631233215,0.15933828055858612,1.3851083517074585,0.1660992056131363,0.21154223166226113,0.13069428450661041,1.375402505012126,0.006412960588932037,0,0.8516469597816467,7,0.06692169800602855,6,0.3902532175083988,30,8,20,1,56,DONE_OK,0.2486586249848265,115,1,p2_int8
0.002403055317699909,1.2340086698532104,0.02539674937725067,1,1.278432846069336,0.008126066997647285,1.1960370540618896,0.002403055317699909,1,1.2340086698532104,0.02539674937725067,1.278432846069336,0.15954332053661346,1,1.2688840627670288,0.008126066997647285,0,1.1960370540618896,0.15954332053661346,1.2688840627670288,0.16473157703876495,0.1933581789784682,0.1647126666010842,1.239041877615054,0.029985560104250908,0,0.8360258340835571,8,0.07709686854376413,6,0.24613461681557602,30,8,23,5,41,DONE_OK,0.25400324390981555,107,1,p2_int8
0.0026072156615555286,1.3802577257156372,0.026910055428743362,1,1.4314113855361938,0.0025067368987947702,1.2323607206344604,0.0026072156615555286,1,1.3802577257156372,0.026910055428743362,1.4314113855361938,0.15807221829891205,1,1.3982375860214233,0.0025067368987947702,0,1.2323607206344604,0.15807221829891205,1.3982375860214233,0.16473455727100372,0.20398704894609151,0.15501508087631677,1.4014451735608526,0.005751923192292452,0,0.8450435996055603,9,0.07625822745961627,5,1.3800382996234624,30,8,21,4,43,DONE_OK,0.2562038083964135,106,1,p2_int8
