DESCEND_exit_d,DESCEND_exit_z,DESCEND_in_d,DESCEND_in_grasped,DESCEND_in_z,OPEN_exit_d,OPEN_exit_z,OPEN_in_d,OPEN_in_grasped,OPEN_in_z,RECENTER_exit_d,RECENTER_exit_z,RECENTER_in_d,RECENTER_in_grasped,RECENTER_in_z,RETRACT_in_d,RETRACT_in_grasped,RETRACT_in_z,TRANSPORT_exit_d,TRANSPORT_exit_z,d_min,eef_x,eef_y,eef_z,end_d,end_grasped,end_z,episode,grip_w,joint_idx,joint_margin,n_DESCEND,n_OPEN,n_RECENTER,n_RETRACT,n_TRANSPORT,phase,reach_xy,steps,success,tag
0.03571735695004463,1.4813024997711182,0.031151894479990005,1,1.5112591981887817,0.07175018638372421,0.8440278172492981,0.03571735695004463,0,1.4813024997711182,0.031151894479990005,1.5112591981887817,0.16310453414916992,1,1.383091926574707,0.07175018638372421,0,0.8440278172492981,0.16310453414916992,1.383091926574707,0.1676161140203476,0.22025223759633678,0.17354837544751672,1.5555750364713958,0.07091803103685379,0,0.8426284790039062,0,0.06701183439342784,3,-1.9608116166774936e-05,2,8,30,1,58,DONE_OK,0.2804105682506731,99,1,p2_int8
0.00283720251172781,1.3773306608200073,0.026541855186223984,1,1.4283435344696045,0.0014157864497974515,1.2952404022216797,0.00283720251172781,1,1.3773306608200073,0.026541855186223984,1.4283435344696045,0.15922953188419342,1,1.36587393283844,0.0014157864497974515,0,1.2952404022216797,0.15922953188419342,1.36587393283844,0.16608774662017822,0.21181011215176682,0.1537880228298521,1.4013307575866676,0.0015365664148703218,0,0.8346927762031555,1,0.0771018623103811,3,1.2791879426137016,30,8,22,5,41,DONE_OK,0.2617523248715456,106,1,p2_int8
0.0028088160324841738,1.2495416402816772,0.027089349925518036,1,1.2939914464950562,0.0018552066758275032,1.1701873540878296,0.0028088160324841738,1,1.2495416402816772,0.027089349925518036,1.2939914464950562,0.1537569910287857,1,1.2579907178878784,0.0018552066758275032,0,1.1701873540878296,0.1537569910287857,1.2579907178878784,0.15995684266090393,0.2167373498920344,0.15330859525158294,1.2719592923189436,0.0030705470126122236,0,0.8358423709869385,2,0.07639240433478373,5,1.3170117326655921,30,8,22,4,27,DONE_OK,0.2654780672979141,91,1,p2_int8
0.00719165476039052,1.13186776638031,0.04229060560464859,1,1.2006912231445312,0.013418779708445072,1.06546950340271,0.00719165476039052,1,1.13186776638031,0.04229060560464859,1.2006912231445312,0.15473909676074982,1,1.176545262336731,0.013418779708445072,0,1.06546950340271,0.15473909676074982,1.176545262336731,0.16133247315883636,0.19797104834478402,0.1557203907725746,1.158268924054341,0.022234205156564713,0,0.8426254391670227,3,0.07637945392471157,5,0.5864417513104248,30,8,30,4,8,DONE_OK,0.2518757155525243,80,1,p2_int8
0.06536941230297089,1.0561952590942383,0.06442508101463318,1,1.053765892982483,0.08572126924991608,0.9330276250839233,0.06536941230297089,1,1.0561952590942383,0.06442508101463318,1.053765892982483,0.1504545658826828,1,0.9983519911766052,0.08572126924991608,0,0.9330276250839233,0.1504545658826828,0.9983519911766052,0.15755495429039001,0.24524205653465003,0.22398943328794108,1.0678788637331131,0.09112377464771271,0,0.8415511846542358,4,0.07242670208827312,3,-5.2200142364580704e-05,2,8,30,2,28,DONE_OK,0.33213691833037395,70,1,p2_int8
0.008191348984837532,1.2100752592086792,0.024903137236833572,1,1.2432231903076172,0.01335560716688633,1.1579005718231201,0.008191348984837532,1,1.2100752592086792,0.024903137236833572,1.2432231903076172,0.14693506062030792,1,1.1917332410812378,0.01335560716688633,0,1.1579005718231201,0.14693506062030792,1.1917332410812378,0.15504036843776703,0.19655934493917604,0.16033368653586488,1.2405179898629213,0.03077327460050583,0,0.8440752625465393,5,0.07702115651124615,5,0.0020126890024787514,30,8,28,5,7,DONE_OK,0.2536581698291994,78,1,p2_int8
0.002474210225045681,1.1935853958129883,0.026344139128923416,1,1.2388646602630615,0.0019289552001282573,1.0464160442352295,0.002474210225045681,1,1.1935853958129883,0.026344139128923416,1.2388646602630615,0.15990480780601501,1,1.2297947406768799,0.0019289552001282573,0,1.0464160442352295,0.15990480780601501,1.2297947406768799,0.164926677942276,0.1899251067724657,0.16017681323559144,1.209276094708063,0.0025315219536423683,0,0.8404378890991211,6,0.07488495213727663,6,0.5172496838833762,30,8,23,3,39,DONE_OK,0.24845151977969876,103,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.39739343523979187,-0.04094470127122442,-0.2381849806210035,1.5006021723116092,0.46242353320121765,0,0.8400015234947205,7,0.0009997880221892662,5,-0.0003746529811863297,0,0,0,0,300,DONE_FAIL,0.24167861625641937,300,0,p2_int8
0.0009322811383754015,1.1645703315734863,0.023963920772075653,1,1.2176828384399414,0.0016816719435155392,1.017980694770813,0.0009322811383754015,1,1.1645703315734863,0.023963920772075653,1.2176828384399414,0.1406479924917221,1,1.1811765432357788,0.0016816719435155392,0,1.017980694770813,0.1406479924917221,1.1811765432357788,0.15025073289871216,0.1923691214164892,0.15784637272052732,1.1689831222088707,0.0037044885102659464,0,0.8428546190261841,8,0.07488430460318729,5,0.6837207193980719,30,8,29,3,16,DONE_OK,0.24884002141050302,86,1,p2_int8
0.002126274863258004,1.3389972448349,0.027206938713788986,1,1.3824199438095093,0.00414096936583519,1.2039690017700195,0.002126274863258004,1,1.3389972448349,0.027206938713788986,1.3824199438095093,0.15222808718681335,1,1.3805547952651978,0.00414096936583519,0,1.2039690017700195,0.15222808718681335,1.3805547952651978,0.15981517732143402,0.2028958650667415,0.15200394987262905,1.3584585811466268,0.012348820455372334,0,0.8416295647621155,9,0.07625826787953066,6,0.754374818001728,30,8,20,4,59,DONE_OK,0.2535190975805612,121,1,p2_int8
