DESCEND_exit_d,DESCEND_exit_z,DESCEND_in_d,DESCEND_in_grasped,DESCEND_in_z,OPEN_exit_d,OPEN_exit_z,OPEN_in_d,OPEN_in_grasped,OPEN_in_z,RECENTER_exit_d,RECENTER_exit_z,RECENTER_in_d,RECENTER_in_grasped,RECENTER_in_z,RETRACT_in_d,RETRACT_in_grasped,RETRACT_in_z,TRANSPORT_exit_d,TRANSPORT_exit_z,d_min,eef_x,eef_y,eef_z,end_d,end_grasped,end_z,episode,grip_w,joint_idx,joint_margin,n_DESCEND,n_OPEN,n_RECENTER,n_RETRACT,n_TRANSPORT,phase,reach_xy,steps,success,tag
0.05153081566095352,1.0367178916931152,0.05521132051944733,1,1.1273059844970703,0.05182637646794319,0.8429312109947205,0.05153081566095352,1,1.0367178916931152,0.05521132051944733,1.1273059844970703,0.15459348261356354,1,1.1666603088378906,0.05182637646794319,0,0.8429312109947205,0.15459348261356354,1.1666603088378906,0.1621485948562622,0.13353219887236134,0.09424424145016452,1.0519641506457997,0.05182469263672829,0,0.8432281613349915,0,0.06688950591338047,6,-4.888812886516547e-05,30,8,30,1,53,DONE_OK,0.16344058609233134,122,1,p2_int8
,,,,,,,,,,,,,,,,,,,,0.06858526170253754,0.18488492491348346,0.41491214382804004,0.8562411941591327,0.06860458850860596,0,0.8433524370193481,1,0.0009997826286372773,1,0.03953725378721118,0,0,0,0,300,DONE_FAIL,0.45424059985457554,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.15008120238780975,0.14132146377280505,0.43894098089486105,1.0430115869667007,0.15023213624954224,0,0.923243522644043,2,0.000999790834366859,6,-0.0002743106694307329,0,0,0,0,300,DONE_FAIL,0.46113006932082734,300,0,p2_int8
,,,,,,,,,,,,,,,,,,,,0.3786420226097107,0.012573189213639313,-0.2658930401662386,1.651745377907157,0.4710509479045868,1,1.6652709245681763,3,0.0436241311540832,5,-0.0004020803968809439,0,0,0,0,300,DONE_FAIL,0.2661901461283775,300,0,p2_int8
0.0035077864304184914,1.0129523277282715,0.02600276656448841,1,1.0596753358840942,0.010262341238558292,0.9087541699409485,0.0035077864304184914,1,1.0129523277282715,0.02600276656448841,1.0596753358840942,0.15773257613182068,1,1.0416024923324585,0.010262341238558292,0,0.9087541699409485,0.15773257613182068,1.0416024923324585,0.16473060846328735,0.20444924661581837,0.15009823215538753,1.027497531960998,0.018988842144608498,0,0.8421875834465027,4,0.07243141613867538,6,0.4441375986583247,30,8,21,2,52,DONE_OK,0.2536315708620446,113,1,p2_int8
0.10399572551250458,1.1102581024169922,0.10577051341533661,1,1.1371021270751953,0.10475145280361176,1.121501088142395,0.10399572551250458,1,1.1102581024169922,0.10577051341533661,1.1371021270751953,0.1758500635623932,1,1.2017165422439575,0.10475145280361176,0,1.121501088142395,0.1758500635623932,1.2017165422439575,0.1769511103630066,0.297819869431841,0.17479725685257255,1.1831500401452302,0.13170994818210602,0,0.924124538898468,5,0.07810549152068955,5,-0.00035262973511773765,9,8,30,12,99,DONE_FAIL,0.34532702707952506,158,0,p2_int8
0.003379969857633114,1.4765461683273315,0.025086121633648872,1,1.535410761833191,0.004221647512167692,1.3459795713424683,0.003379969857633114,1,1.4765461683273315,0.025086121633648872,1.535410761833191,0.15583060681819916,1,1.516161322593689,0.004221647512167692,0,1.3459795713424683,0.15583060681819916,1.516161322593689,0.16173453629016876,0.20416165026635902,0.14697573961986432,1.4985194282184782,0.01579873077571392,0,0.8509884476661682,6,0.07702623361443825,6,0.5411900590613183,30,8,20,5,66,DONE_OK,0.251562810201129,129,1,p2_int8
0.027828404679894447,1.3005905151367188,0.02879374474287033,1,1.2988507747650146,0.037488486617803574,1.2930821180343628,0.027828404679894447,1,1.3005905151367188,0.02879374474287033,1.2988507747650146,0.14263565838336945,1,1.2597644329071045,0.037488486617803574,0,1.2930821180343628,0.14263565838336945,1.2597644329071045,0.15462496876716614,0.1908129129069699,0.1076912114106098,1.3482762250013582,0.03593989089131355,0,0.8503052592277527,7,0.07792543151930577,5,0.44004008493911595,2,8,24,9,6,DONE_OK,0.21910491721348366,49,1,p2_int8
0.003888441016897559,1.077872395515442,0.025803087279200554,1,1.125464677810669,0.011373516172170639,0.9740493893623352,0.003888441016897559,1,1.077872395515442,0.025803087279200554,1.125464677810669,0.15213030576705933,1,1.109661340713501,0.011373516172170639,0,0.9740493893623352,0.15213030576705933,1.109661340713501,0.15991681814193726,0.2012850593334834,0.14994419935511044,1.0858934685347204,0.024103382602334023,0,0.837925374507904,8,0.07243154911423981,6,0.3898272204145825,30,8,21,2,53,DONE_OK,0.25099589245867954,114,1,p2_int8
0.0020487692672759295,1.0594956874847412,0.02658381313085556,1,1.1009901762008667,0.009092527441680431,0.9977939128875732,0.0020487692672759295,1,1.0594956874847412,0.02658381313085556,1.1009901762008667,0.15245942771434784,1,1.0804845094680786,0.009092527441680431,0,0.9977939128875732,0.15245942771434784,1.0804845094680786,0.1621260643005371,0.20447205892567905,0.152909969992736,1.071599563554631,0.027348265051841736,0,0.8485124111175537,9,0.0748823078669828,5,0.9499665428259658,30,8,18,3,46,DONE_OK,0.2553238762914385,105,1,p2_int8
0.005062658339738846,1.118856430053711,0.026557544246315956,1,1.1789271831512451,0.0309255700558424,0.8485839366912842,0.005062658339738846,0,1.118856430053711,0.026557544246315956,1.1789271831512451,0.1569494605064392,1,1.1816179752349854,0.0309255700558424,0,0.8485839366912842,0.1569494605064392,1.1816179752349854,0.16370104253292084,0.21934773932660775,0.13755969989562122,1.166087826601824,0.03140360116958618,0,0.847679078578949,10,0.06690641396986113,6,0.43726611457303965,27,8,21,1,52,DONE_OK,0.2589133093973094,109,1,p2_int8
0.022563209757208824,1.10444974899292,0.05389978736639023,1,1.14602792263031,0.03054839000105858,1.0487910509109497,0.022563209757208824,1,1.10444974899292,0.05389978736639023,1.14602792263031,0.14603954553604126,1,1.1304571628570557,0.03054839000105858,0,1.0487910509109497,0.14603954553604126,1.1304571628570557,0.1564568132162094,0.17568106152753277,0.18222181061790474,1.1188597734401688,0.048421893268823624,0,0.8435047268867493,11,0.07625610937723001,5,0.48295225379189644,30,8,30,4,20,DONE_OK,0.2531178058618324,92,1,p2_int8
0.023563766852021217,1.5616649389266968,0.027136025950312614,1,1.558927297592163,0.022672312334179878,1.5670167207717896,0.023563766852021217,1,1.5616649389266968,0.027136025950312614,1.558927297592163,0.15807704627513885,1,1.4180240631103516,0.022672312334179878,0,1.5670167207717896,0.15807704627513885,1.4180240631103516,0.1635344922542572,0.21293386846177934,0.1406788495303923,1.6035542941599628,0.08144664019346237,0,0.9173856377601624,12,0.07819221746659077,6,0.06781211631499096,2,8,27,12,75,DONE_FAIL,0.25520848544531805,124,0,p2_int8
