episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8807,DONE_OK,92,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.8911,DONE_OK,125,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.9073,DONE_OK,120,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8971,DONE_OK,125,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8716,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8964,DONE_OK,241,,2,0,0,,0.0,0.0,0.0
6,1,1,1,0.8795,DONE_OK,70,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.8881,DONE_OK,140,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.9671,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,0.9021,DONE_FAIL,300,,1,0,0,,0.0,0.0,0.0
10,1,0,1,0.9093,DONE_FAIL,164,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.9457,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,0.015,DONE_FAIL,284,,1,0,0,,0.0,0.0,0.0
13,1,1,1,0.8988,DONE_OK,111,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.881,DONE_OK,140,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8688,DONE_OK,151,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.8732,DONE_OK,221,,1,0,0,,0.0,0.0,0.0
17,1,1,1,0.881,DONE_OK,90,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.9099,DONE_OK,105,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.8998,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
20,1,1,1,0.881,DONE_OK,104,,0,0,0,,0.0,0.0,0.0
21,1,0,0,0.015,DONE_FAIL,280,,1,0,0,,0.0,0.0,0.0
22,1,1,1,0.8517,DONE_OK,220,,1,0,0,,0.0,0.0,0.0
23,1,1,1,0.9112,DONE_OK,216,,1,0,0,,0.0,0.0,0.0
24,1,1,1,0.8992,DONE_OK,161,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8954,DONE_OK,89,,0,0,0,,0.0,0.0,0.0
26,1,1,1,0.8969,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8916,DONE_OK,221,,1,0,0,,0.0,0.0,0.0
28,1,1,1,0.8704,DONE_OK,87,,0,0,0,,0.0,0.0,0.0
29,1,0,0,0.9042,DONE_FAIL,386,,1,0,0,,0.0,0.0,0.0
30,1,1,1,0.871,DONE_OK,79,,0,0,0,,0.0,0.0,0.0
31,1,1,1,0.8686,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
32,1,0,1,0.8945,DONE_FAIL,225,,1,0,0,,0.0,0.0,0.0
33,1,1,1,0.8284,DONE_OK,87,,0,0,0,,0.0,0.0,0.0
34,1,1,1,0.8609,DONE_OK,159,,0,0,0,,0.0,0.0,0.0
35,1,0,1,0.903,DONE_FAIL,334,,1,0,0,,0.0,0.0,0.0
36,1,0,0,0.8745,DONE_FAIL,301,,1,0,0,,0.0,0.0,0.0
37,1,1,1,0.8802,DONE_OK,91,,0,0,0,,0.0,0.0,0.0
38,1,0,0,0.8713,DONE_FAIL,399,,2,0,0,,0.0,0.0,0.0
39,1,0,0,0.9647,DONE_FAIL,77,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8969,DONE_OK,123,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.9043,DONE_OK,117,,0,0,0,,0.0,0.0,0.0
42,1,0,1,0.9082,DONE_FAIL,139,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.885,DONE_OK,72,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.8912,DONE_OK,154,,0,0,0,,0.0,0.0,0.0
45,1,1,1,0.895,DONE_OK,135,,0,0,0,,0.0,0.0,0.0
46,1,1,1,0.8716,DONE_OK,109,,0,0,0,,0.0,0.0,0.0
47,1,0,0,0.9118,DONE_FAIL,166,,0,0,0,,0.0,0.0,0.0
48,1,1,1,0.904,DONE_OK,145,,0,0,0,,0.0,0.0,0.0
49,1,1,1,0.8641,DONE_OK,210,,1,0,0,,0.0,0.0,0.0
