episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,1.0501,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.8805,DONE_FAIL,287,,1,0,0,,0.0,0.0,0.0
2,1,0,0,0.932,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.8915,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8929,DONE_OK,67,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.8468,DONE_FAIL,504,,2,0,0,,0.0,0.0,0.0
6,1,0,0,0.915,DONE_FAIL,554,,2,0,0,,0.0,0.0,0.0
7,1,0,0,0.9576,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.8935,DONE_FAIL,513,,2,0,0,,0.0,0.0,0.0
9,1,0,0,0.015,DONE_FAIL,578,,2,0,0,,0.0,0.0,0.0
10,1,0,0,0.075,DONE_FAIL,414,,1,0,0,,0.0,0.0,0.0
11,1,0,0,0.7862,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,0.9332,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.015,GRASP,655,,2,0,0,,0.0,0.0,0.0
14,1,0,0,0.015,DONE_FAIL,631,,2,0,0,,0.0,0.0,0.0
15,1,0,0,0.8854,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,0,0,0.915,DONE_FAIL,313,,1,0,0,,0.0,0.0,0.0
17,1,0,0,1.0527,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.8351,DONE_FAIL,284,,1,0,0,,0.0,0.0,0.0
19,1,0,0,0.9065,DONE_FAIL,512,,1,0,0,,0.0,0.0,0.0
20,1,0,0,0.05,DONE_FAIL,486,,2,0,0,,0.0,0.0,0.0
21,1,1,1,0.8718,DONE_OK,76,,0,0,0,,0.0,0.0,0.0
22,1,0,0,0.7825,DONE_FAIL,359,,1,0,0,,0.0,0.0,0.0
23,1,0,0,0.9354,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,0.9084,DONE_FAIL,487,,1,0,0,,0.0,0.0,0.0
25,1,0,0,0.9238,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.8876,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,0,0,0.015,DONE_FAIL,399,,2,0,0,,0.0,0.0,0.0
28,1,0,0,1.0573,DONE_FAIL,359,,1,0,0,,0.0,0.0,0.0
29,1,0,0,0.9056,DONE_FAIL,485,,1,0,0,,0.0,0.0,0.0
30,1,0,0,1.0808,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.9297,DONE_FAIL,419,,1,0,0,,0.0,0.0,0.0
32,1,0,0,0.8388,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,0.8794,DONE_FAIL,472,,1,0,0,,0.0,0.0,0.0
34,1,0,0,0.9703,DONE_FAIL,350,,1,0,0,,0.0,0.0,0.0
35,1,0,0,0.915,DONE_FAIL,505,,1,0,0,,0.0,0.0,0.0
36,1,0,0,0.835,DONE_FAIL,473,,1,0,0,,0.0,0.0,0.0
37,1,0,0,0.87,DONE_FAIL,493,,1,0,0,,0.0,0.0,0.0
38,1,0,0,0.8351,DONE_FAIL,338,,1,0,0,,0.0,0.0,0.0
39,1,0,0,0.8435,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.8351,DONE_FAIL,485,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.8351,DONE_FAIL,288,,1,0,0,,0.0,0.0,0.0
42,1,0,0,0.9423,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.9323,DONE_FAIL,614,,2,0,0,,0.0,0.0,0.0
44,1,0,0,0.87,DONE_FAIL,552,,2,0,0,,0.0,0.0,0.0
45,1,0,0,0.915,DONE_FAIL,542,,1,0,0,,0.0,0.0,0.0
46,1,0,0,1.0482,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
47,1,0,0,0.8476,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.8821,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,1,1,0.8879,DONE_OK,184,,0,0,0,,0.0,0.0,0.0
