episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,1.0941,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.9003,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.0743,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.8385,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8857,DONE_OK,70,,0,0,0,,0.0,0.0,0.0
5,1,0,0,1.0808,DONE_FAIL,377,,1,0,0,,0.0,0.0,0.0
6,1,0,0,0.9836,DONE_FAIL,354,,1,0,0,,0.0,0.0,0.0
7,1,0,0,0.05,DONE_FAIL,342,,1,0,0,,0.0,0.0,0.0
8,1,0,0,1.1228,DONE_FAIL,352,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.957,DONE_FAIL,344,,2,0,0,,0.0,0.0,0.0
10,1,0,0,0.9525,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,1.0651,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.2467,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.075,DONE_FAIL,340,,1,0,0,,0.0,0.0,0.0
14,1,0,0,0.015,DONE_FAIL,385,,1,0,0,,0.0,0.0,0.0
15,1,0,0,0.7861,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.872,DONE_OK,328,,1,0,0,,0.0,0.0,0.0
17,1,0,0,0.9995,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.8607,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,1.1458,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.8765,DONE_FAIL,362,,1,0,0,,0.0,0.0,0.0
21,1,1,1,0.8751,DONE_OK,56,,0,0,0,,0.0,0.0,0.0
22,1,0,0,1.0469,DONE_FAIL,367,,1,0,0,,0.0,0.0,0.0
23,1,0,0,0.9879,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.024,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,0.9463,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,1.2888,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,0,0,1.1156,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
28,1,0,0,1.2204,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
29,1,0,0,1.0215,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,1.1108,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.9847,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,1.0271,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,0.7479,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
34,1,0,0,1.1161,DONE_FAIL,364,,1,0,0,,0.0,0.0,0.0
35,1,0,0,0.9738,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
36,1,0,0,0.8148,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
37,1,0,0,0.871,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
38,1,0,0,1.1137,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,0,0,0.9344,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.869,DONE_FAIL,288,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.9235,DONE_FAIL,462,,1,0,0,,0.0,0.0,0.0
42,1,0,0,0.9586,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.8951,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
44,1,0,0,0.9017,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
45,1,0,0,1.116,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,0,0,0.9828,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.1046,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.8991,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.8951,DONE_FAIL,207,,0,0,0,,0.0,0.0,0.0
