idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
23,DONE_OK,,49,1,0.5126,0.858,0.1606,0.8183,3,2.1667,0.3644,0,0
24,DONE_OK,,8,1,0.099,1.117,0.1483,-0.0002,5,3.7527,-0.0003,0,0
25,DONE_OK,,56,1,0.5671,0.927,0.1575,0.4253,3,1.942,0.0708,0,0
26,DONE_OK,,43,1,0.5671,1.052,0.1521,1.1243,1,2.2396,0.2976,0,0
27,DONE_OK,,10,1,0.1379,1.114,0.1524,0.0106,5,3.7419,-0.0002,0,0
28,DONE_OK,,7,1,0.0951,1.117,0.1498,0.0043,5,3.7482,-0.0001,0,0
29,DONE_OK,,42,1,0.5617,1.075,0.1544,1.1043,3,2.3896,0.056,0,0
30,DONE_OK,,8,1,0.1062,1.117,0.1403,0.0023,5,3.7502,-0.0002,0,0
31,DONE_OK,,27,1,0.2998,1.115,0.1527,-0.0003,6,3.7528,-0.0081,0,0
32,DONE_OK,,10,1,0.1344,1.117,0.1486,0.0308,5,3.7217,-0.0002,0,0
33,DONE_OK,,33,1,0.4231,1.046,0.1477,1.3545,1,2.2338,0.5449,0,0
34,DONE_OK,,16,1,0.2097,1.116,0.1629,0.2553,5,3.4972,0.0036,0,0
35,DONE_OK,,30,1,0.4033,1.096,0.1605,1.1534,5,2.5991,0.1778,0,0
36,DONE_OK,,53,1,0.5581,0.899,0.1581,1.0523,3,2.299,0.2937,0,0
37,DONE_OK,,57,1,0.5869,0.941,0.1553,0.3965,3,2.1777,0.0811,0,0
38,DONE_OK,,14,1,0.1836,1.117,0.1513,0.2576,5,3.4949,0.0047,0,0
39,DONE_OK,,25,1,0.326,1.117,0.1539,0.7034,6,2.2548,0.2106,0,0
40,DONE_OK,,58,1,0.6032,0.974,0.153,1.0819,3,1.946,0.5874,0,0
41,DONE_OK,,31,1,0.3911,1.117,0.1641,1.2613,6,2.3604,0.1075,0,0
42,DONE_OK,,10,1,0.1358,1.112,0.1601,0.0668,5,3.6857,0.0011,0,0
43,DONE_OK,,56,1,0.5851,0.991,0.1603,0.3745,3,1.9161,0.0264,0,0
44,DONE_OK,,17,1,0.1619,1.117,0.1496,0.7051,5,3.0474,0.4817,0,0
45,DONE_OK,,29,1,0.3556,1.117,0.1623,1.1122,6,2.3951,0.0951,0,0
46,DONE_OK,,42,1,0.5146,1.009,0.1516,1.1264,3,2.2028,0.3382,0,0
47,DONE_OK,,32,1,0.3428,1.117,0.1491,0.5895,5,3.163,0.0488,0,0
48,DONE_OK,,17,1,0.2541,1.11,0.1764,0.5183,5,3.2342,0.0097,0,0
49,DONE_OK,,50,1,0.5923,0.966,0.1734,0.4446,3,2.7582,0.0081,0,0
50,DONE_OK,,54,1,0.6198,0.989,0.1536,0.7868,3,2.0519,0.2396,0,0
51,DONE_OK,,25,1,0.3133,1.117,0.169,0.9319,6,2.4309,0.1393,0,0
52,DONE_OK,,38,1,0.4844,1.036,0.1523,0.9784,3,2.0132,0.5563,0,0
53,DONE_OK,,54,1,0.602,0.987,0.1686,0.4652,3,2.3864,0.0318,0,0
54,DONE_OK,,31,1,0.3403,1.051,0.1531,-0.0002,6,3.7505,-0.0043,0,0
55,DONE_OK,,54,1,0.5824,0.895,0.1729,0.4006,3,2.4393,0.0237,0,0
56,DONE_OK,,8,1,0.1011,1.117,0.1454,0.0038,5,3.7487,-0.0001,0,0
57,DONE_OK,,15,1,0.185,1.117,0.1416,0.3522,5,3.4003,0.0062,0,0
58,DONE_OK,,10,1,0.126,1.117,0.1459,0.2313,5,3.5212,0.007,0,0
59,DONE_OK,,23,1,0.3046,1.117,0.1666,0.7493,5,3.0032,0.0511,0,0
60,DONE_OK,,47,1,0.5974,1.021,0.1572,0.9989,3,2.2925,0.1423,0,0
61,DONE_OK,,46,1,0.4956,0.997,0.172,0.0001,3,2.1602,-0.0069,0,0
62,DONE_OK,,14,1,0.1759,1.117,0.1451,0.0174,5,3.7351,-0.0002,0,0
63,DONE_OK,,58,1,0.5713,0.93,0.1628,0.2017,3,1.8708,0.0503,0,0
64,DONE_OK,,53,1,0.5844,0.95,0.1584,0.8188,3,2.0295,0.3027,0,0
65,DONE_OK,,50,1,0.6003,1.016,0.1541,0.4861,3,1.7709,0.1215,0,0
66,DONE_OK,,43,1,0.5598,0.9,0.1703,0.4263,3,2.8834,0.0075,0,0
67,DONE_OK,,29,1,0.4903,1.004,0.1733,0.3318,5,3.4207,0.0015,0,0
68,DONE_OK,,22,1,0.2738,1.117,0.1535,0.8643,6,2.4741,0.0941,0,0
69,DONE_OK,,27,1,0.3219,0.979,0.1641,0.9202,3,2.3802,0.5454,0,0
70,DONE_OK,,14,1,0.1807,1.117,0.1518,0.1119,5,3.6406,0.0001,0,0
71,DONE_OK,,24,1,0.2972,1.002,0.1526,1.2511,3,2.3584,0.671,0,0
72,DONE_OK,,7,1,0.0994,1.115,0.1456,0.0025,5,3.75,-0.0002,0,0
73,DONE_OK,,63,1,0.5844,0.967,0.1623,0.2706,3,1.9498,0.0,0,0
74,DONE_OK,,3,1,0.035,1.117,0.1295,0.0085,5,3.744,0.0023,0,0
75,DONE_OK,,9,1,0.1182,1.116,0.1541,0.0373,5,3.7152,0.0004,0,0
76,DONE_OK,,55,1,0.5623,0.893,0.1739,0.0366,3,2.4046,0.0123,0,0
77,DONE_OK,,30,1,0.3616,1.117,0.1688,1.2921,5,2.4604,0.0843,0,0
78,DONE_OK,,19,1,0.2473,1.115,0.155,0.5499,5,3.2026,0.0092,0,0
79,DONE_FAIL,RETRACT,87,1,0.0796,0.636,0.1787,-0.0002,3,3.2025,-0.0025,0,0
80,DONE_OK,,9,1,0.1207,1.117,0.1452,0.0006,5,3.7519,-0.0002,0,0
81,DONE_OK,,41,1,0.5403,1.052,0.1538,0.9276,3,2.2929,0.12,0,0
82,DONE_OK,,39,1,0.4872,1.027,0.1521,0.9579,3,2.1308,0.5053,0,0
83,DONE_OK,,45,1,0.4671,1.013,0.1644,0.0658,3,2.1395,0.0658,0,0
84,DONE_OK,,41,1,0.5489,1.064,0.1461,1.2066,1,2.2231,0.3676,0,0
85,DONE_OK,,53,1,0.5503,0.902,0.1504,0.943,6,2.1745,0.3656,0,0
86,DONE_OK,,16,1,0.2024,1.115,0.1451,0.4216,5,3.3309,0.006,0,0
87,DONE_OK,,27,1,0.3505,1.096,0.1547,1.1337,5,2.6188,0.2953,0,0
88,DONE_OK,,32,1,0.3551,1.03,0.166,0.2005,3,2.1427,0.2005,0,0
89,DONE_OK,,31,1,0.3604,1.113,0.1579,1.3248,5,2.4277,0.6022,0,0
90,DONE_OK,,42,1,0.5565,1.062,0.155,0.7771,3,2.3291,0.0363,0,0
91,DONE_OK,,31,1,0.3973,1.036,0.1533,1.1973,3,2.2778,0.5113,0,0
92,DONE_OK,,21,1,0.7193,1.115,0.1356,0.1011,5,3.6514,-0.0002,0,0
93,DONE_OK,,47,1,0.5737,0.983,0.1609,0.7547,3,2.385,0.1665,0,0
94,DONE_OK,,40,1,0.4912,1.044,0.1559,1.1172,1,2.2211,0.3685,0,0
95,DONE_OK,,58,1,0.5794,0.959,0.1572,0.4664,3,1.9238,0.2534,0,0
96,DONE_OK,,32,1,0.3819,0.998,0.1558,1.3016,5,2.4509,0.3698,0,0
97,DONE_OK,,46,1,0.5384,1.013,0.1577,0.327,3,1.8685,0.0772,0,0
98,DONE_OK,,4,1,0.0502,1.117,0.1413,-0.0,5,3.7525,-0.0001,0,0
99,DONE_OK,,57,1,0.5996,0.962,0.1515,0.9527,3,1.9721,0.4674,0,0
