idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
37,DONE_OK,,56,1,0.6686,1.028,0.1413,0.5161,3,2.0519,0.1246,0,0
38,DONE_OK,,38,1,0.7684,1.067,0.1627,-0.0004,3,2.2835,-0.0071,0,0
39,DONE_OK,,55,1,0.5797,1.039,0.1469,-0.0045,3,1.9682,-0.0045,0,0
40,DONE_OK,,39,1,0.4615,0.986,0.1529,0.4405,3,2.212,0.3937,0,0
41,DONE_OK,,51,1,0.5761,1.048,0.1388,0.5609,6,2.3382,0.0086,0,0
42,DONE_OK,,39,1,0.5246,1.061,0.1625,0.6947,3,2.3384,0.1746,0,0
43,DONE_OK,,26,1,0.3014,1.126,0.1385,0.6128,5,3.1397,0.0622,0,0
44,DONE_OK,,51,1,0.4593,0.922,0.1752,0.1278,6,2.726,0.0416,0,0
45,DONE_OK,,47,1,0.6032,1.058,0.1575,-0.0003,3,2.2088,-0.0057,0,0
46,DONE_OK,,22,1,0.2997,1.126,0.1624,0.7279,5,3.0246,0.0279,0,0
47,DONE_OK,,29,1,0.3349,0.961,0.1642,1.2177,5,2.5348,0.4008,0,0
48,DONE_OK,,38,1,0.4294,0.955,0.1586,1.0219,1,2.4374,0.552,0,0
49,DONE_OK,,3,1,0.0327,1.126,0.1163,-0.0,5,3.7525,-0.0,0,0
50,DONE_OK,,56,1,0.5692,0.915,0.1602,0.9414,3,2.4725,0.1466,0,0
51,DONE_OK,,56,1,0.6379,1.017,0.1503,0.3973,3,2.0485,0.1473,0,0
52,DONE_OK,,36,1,0.4427,1.033,0.1591,0.9407,3,2.2179,0.3892,0,0
53,DONE_OK,,18,1,0.2414,1.126,0.1582,0.5912,5,3.1613,0.0298,0,0
54,DONE_OK,,12,1,0.154,1.125,0.1614,0.4932,5,3.2593,0.1349,0,0
55,DONE_OK,,37,1,0.4793,1.053,0.1659,0.8827,3,2.3064,0.3121,0,0
56,DONE_OK,,16,1,0.2543,1.12,0.1671,0.3827,5,3.3698,0.006,0,0
57,DONE_OK,,46,1,0.6225,1.071,0.157,-0.0002,3,2.2095,-0.0072,0,0
58,DONE_OK,,37,1,0.4778,1.065,0.1621,0.9259,3,2.2689,0.3477,0,0
59,DONE_OK,,48,1,0.5696,0.952,0.1681,0.7166,3,2.5309,0.1168,0,0
60,DONE_OK,,42,1,0.4888,0.953,0.1601,0.8912,6,2.4413,0.2396,0,0
61,DONE_OK,,17,1,0.2087,1.125,0.1386,0.514,5,3.2385,0.061,0,0
62,DONE_OK,,29,1,0.3711,1.094,0.1434,0.1747,5,3.5778,-0.0057,0,0
63,DONE_OK,,23,1,0.293,1.066,0.1561,-0.0031,5,3.7556,-0.0054,0,0
64,DONE_OK,,41,1,0.5674,1.056,0.1481,0.791,3,2.3754,0.1694,0,0
65,DONE_OK,,48,1,0.5221,0.879,0.1569,0.9996,3,2.1393,0.6596,0,0
66,DONE_OK,,11,1,0.1341,1.126,0.1406,0.1656,5,3.5869,0.0026,0,0
67,DONE_OK,,25,1,0.3243,1.076,0.1533,0.0187,6,3.6923,-0.0021,0,0
68,DONE_OK,,30,1,0.3974,1.089,0.1676,1.1303,5,2.6222,0.1329,0,0
69,DONE_OK,,51,1,0.6647,1.049,0.1409,0.2829,3,2.0781,0.0228,0,0
70,DONE_OK,,24,1,0.3523,1.083,0.1599,0.0581,6,3.398,0.0013,0,0
71,DONE_OK,,37,1,0.4856,1.067,0.1617,0.9369,3,2.0835,0.437,0,0
72,DONE_OK,,53,1,0.6465,1.023,0.1462,0.6258,3,1.8049,0.4479,0,0
73,DONE_OK,,46,1,0.5894,1.034,0.1563,0.7947,3,2.0215,0.3501,0,0
74,DONE_OK,,48,1,0.5554,1.028,0.1536,0.1157,3,2.0144,0.1157,0,0
75,DONE_OK,,46,1,0.5828,1.026,0.1541,0.0382,3,2.1561,0.0382,0,0
76,DONE_OK,,54,1,0.6221,0.988,0.1514,0.5482,3,2.2019,0.0396,0,0
77,DONE_OK,,48,1,0.5927,0.995,0.1537,0.8367,3,2.5195,0.0784,0,0
78,DONE_FAIL,RETRACT,33,1,0.6046,1.062,0.1437,-0.0015,1,3.3763,-0.008,0,0
79,DONE_OK,,50,1,0.6341,1.041,0.1426,0.5666,3,1.995,0.1545,0,0
80,DONE_OK,,26,1,0.316,1.126,0.1448,0.6863,5,3.0662,0.0744,0,0
81,DONE_OK,,47,1,0.5387,0.921,0.1583,0.9367,3,2.3479,0.3481,0,0
82,DONE_OK,,30,1,0.6017,1.08,0.1562,0.4463,3,2.602,0.0053,0,0
83,DONE_OK,,29,1,0.3246,0.948,0.1635,0.578,3,2.2468,0.578,0,0
84,DONE_OK,,59,1,0.6084,0.972,0.1561,0.1889,3,2.065,0.0126,0,0
85,DONE_OK,,58,1,0.6464,1.016,0.1452,-0.0001,3,1.9,-0.0034,0,0
86,DONE_OK,,47,1,0.5834,1.006,0.1559,0.6956,3,2.0581,0.4454,0,0
87,DONE_FAIL,TRANSPORT,300,1,0.1514,1.037,0.2566,0.3731,5,3.3794,0.0251,0,0
88,DONE_OK,,69,1,0.5418,0.819,0.1607,0.841,6,2.3906,0.4861,0,0
89,DONE_FAIL,RETRACT,84,1,0.1371,1.116,0.1758,-0.0,6,3.3698,-0.0036,0,0
90,DONE_OK,,35,1,0.3904,0.922,0.1658,1.1191,3,2.5911,0.3214,0,0
91,DONE_OK,,24,1,0.2537,1.125,0.1453,0.5301,5,3.2224,0.1093,0,0
92,DONE_OK,,34,1,0.4315,1.054,0.1581,0.5618,3,2.2487,0.3655,0,0
93,DONE_OK,,50,1,0.6043,0.974,0.1582,0.7001,3,2.1383,0.3758,0,0
94,DONE_OK,,15,1,0.1914,1.126,0.1406,0.3877,5,3.3648,0.0058,0,0
95,DONE_OK,,43,1,0.5438,1.038,0.158,0.7997,3,2.1221,0.3411,0,0
96,DONE_OK,,58,1,0.589,0.965,0.1531,0.5188,3,2.2073,0.034,0,0
97,DONE_OK,,55,1,0.6352,1.011,0.1481,0.3092,3,2.0598,0.0268,0,0
98,DONE_OK,,40,1,0.4906,1.005,0.1454,0.9707,3,2.3632,0.3866,0,0
99,DONE_OK,,50,1,0.5958,0.993,0.1518,0.3871,3,2.0314,0.0882,0,0
