idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
37,DONE_OK,,12,1,0.1548,1.117,0.1516,0.1254,5,3.6271,0.0013,0,0
38,DONE_OK,,36,1,0.4253,0.995,0.1514,0.9042,3,1.7657,0.8937,0,0
39,DONE_OK,,8,1,0.1051,1.117,0.143,0.0124,5,3.7401,-0.0001,0,0
40,DONE_OK,,53,1,0.5695,0.889,0.1773,0.1216,3,2.472,0.0153,0,0
41,DONE_OK,,35,1,0.4588,1.057,0.1566,1.03,1,2.4761,0.2251,0,0
42,DONE_OK,,43,1,0.538,1.024,0.1518,0.5847,3,2.0885,0.3605,0,0
43,DONE_OK,,21,1,0.2196,1.117,0.1464,0.9648,3,2.7779,0.0669,0,0
44,DONE_OK,,49,1,0.5426,0.897,0.1561,0.9369,1,2.0544,0.672,0,0
45,DONE_OK,,32,1,0.3717,0.98,0.1577,1.2053,1,2.3038,0.5138,0,0
46,DONE_FAIL,RETRACT,155,1,0.0408,0.397,0.1783,-0.0001,3,3.2022,-0.0013,0,0
47,DONE_OK,,13,1,0.1599,1.117,0.1393,0.3478,5,3.4047,0.0089,0,0
48,DONE_FAIL,RETRACT,32,1,0.3508,1.1,0.1833,-0.0004,6,3.6908,-0.0081,0,0
49,DONE_OK,,24,1,0.3118,1.117,0.1526,1.0228,6,2.404,0.1441,0,0
50,DONE_OK,,57,1,0.579,0.923,0.1739,0.3732,3,2.5616,0.0063,0,0
51,DONE_OK,,49,1,0.5705,0.944,0.1525,0.6214,3,1.717,0.4399,0,0
52,DONE_OK,,27,1,0.3328,1.053,0.1666,0.6585,3,2.1136,0.6585,0,0
53,DONE_OK,,60,1,0.605,0.964,0.1612,0.4713,3,2.2276,0.0723,0,0
54,DONE_OK,,26,1,0.293,1.054,0.1592,-0.0003,6,3.7528,-0.0061,0,0
55,DONE_OK,,33,1,0.4144,1.035,0.1496,1.0249,3,2.0617,0.6743,0,0
56,DONE_OK,,40,1,0.4977,1.067,0.159,1.1129,1,2.0609,0.3717,0,0
57,DONE_OK,,39,1,0.51,1.049,0.1584,0.86,3,2.2512,0.3155,0,0
58,DONE_OK,,50,1,0.6469,1.034,0.1633,0.3606,3,2.2707,0.0179,0,0
59,DONE_OK,,25,1,0.2974,1.117,0.1396,0.5106,5,3.2419,0.0714,0,0
60,DONE_OK,,25,1,0.2979,1.114,0.1502,-0.0051,6,3.559,-0.0051,0,0
61,DONE_OK,,33,1,0.3534,0.898,0.1592,0.8031,3,2.1585,0.7321,0,0
62,DONE_OK,,40,1,0.5228,1.044,0.1618,0.9664,3,2.4362,0.1088,0,0
63,DONE_FAIL,RETRACT,16,1,0.1924,1.117,0.1488,0.0969,5,3.6556,-0.0001,0,0
64,DONE_OK,,67,1,0.4309,0.793,0.1781,0.5899,3,2.765,-0.0018,0,0
65,DONE_FAIL,RETRACT,43,1,0.5381,0.757,0.171,-0.0002,3,3.1194,-0.0015,0,0
66,DONE_OK,,40,1,0.5229,1.067,0.1629,0.8711,3,2.0243,0.4696,0,0
67,DONE_OK,,54,1,0.4583,0.736,0.1514,0.2198,6,2.1765,0.2198,0,0
68,DONE_OK,,31,1,0.376,1.054,0.1649,0.7308,3,2.0628,0.6757,0,0
69,DONE_OK,,10,1,0.1295,1.117,0.1547,0.2587,5,3.4938,0.0093,0,0
70,DONE_FAIL,GRASP,67,0,0.872,0.697,0.1605,0.0006,3,3.1385,-0.002,0,0
71,DONE_OK,,32,1,0.3422,1.081,0.1581,-0.0003,6,3.7526,-0.0051,0,0
72,DONE_OK,,33,1,0.4283,1.066,0.1586,1.1709,5,2.5816,0.0872,0,0
73,DONE_OK,,52,1,0.5698,0.882,0.1746,0.0551,3,2.487,0.0084,0,0
74,DONE_OK,,26,1,0.3279,1.117,0.1583,1.0867,6,2.4323,0.1788,0,0
75,DONE_OK,,18,1,0.224,1.108,0.1731,1.198,1,2.4379,0.8046,0,0
76,DONE_OK,,35,1,0.4627,1.062,0.1659,0.929,1,2.5744,0.0489,0,0
77,DONE_OK,,31,1,0.3963,1.041,0.1583,1.2133,3,2.3208,0.4498,0,0
78,DONE_OK,,53,1,0.5621,1.008,0.1618,0.2006,3,2.0469,0.0098,0,0
79,DONE_OK,,54,1,0.6032,0.981,0.1688,0.096,3,2.2909,0.015,0,0
80,DONE_OK,,57,1,0.5834,0.952,0.173,0.2092,3,2.3927,-0.0033,0,0
81,DONE_OK,,35,1,0.391,1.117,0.1592,1.0612,6,2.6359,0.0045,0,0
82,DONE_OK,,57,1,0.5392,0.85,0.1616,0.973,1,2.6001,0.1111,0,0
83,DONE_OK,,29,1,0.3735,1.117,0.1647,1.1235,6,2.3043,0.1466,0,0
84,DONE_OK,,51,1,0.605,0.98,0.1554,0.8205,3,1.9754,0.397,0,0
85,DONE_OK,,30,1,0.3648,1.117,0.1683,1.1532,6,2.4286,0.1005,0,0
86,DONE_OK,,7,1,0.0934,1.117,0.1517,0.0318,5,3.7207,0.0022,0,0
87,DONE_OK,,25,1,0.3216,1.117,0.1558,1.0616,6,2.4106,0.1794,0,0
88,DONE_OK,,63,1,0.4667,0.716,0.1768,0.0649,3,2.3673,-0.0025,0,0
89,DONE_OK,,40,1,0.4096,0.819,0.149,1.1918,3,2.3426,0.5781,0,0
90,DONE_OK,,50,1,0.5251,0.87,0.1542,1.0005,1,2.3115,0.3813,0,0
91,DONE_OK,,45,1,0.5076,0.99,0.1576,0.8306,3,2.0774,0.2349,0,0
92,DONE_OK,,22,1,0.3663,1.116,0.1744,0.4674,3,3.166,0.0035,0,0
93,DONE_OK,,47,1,0.6103,1.027,0.1543,0.8478,3,2.2872,0.1345,0,0
94,DONE_OK,,46,1,0.5465,0.969,0.1512,1.1848,3,2.0387,0.4819,0,0
95,DONE_OK,,31,1,0.3611,1.063,0.1552,-0.0,6,3.5187,-0.0042,0,0
96,DONE_OK,,35,1,0.3849,0.942,0.1688,0.2975,3,2.127,0.2975,0,0
97,DONE_OK,,38,1,0.4294,0.95,0.1535,1.0804,1,2.1246,0.7122,0,0
98,DONE_OK,,52,1,0.5202,0.829,0.155,0.4943,6,2.049,0.0875,0,0
99,DONE_OK,,20,1,0.2625,1.117,0.1359,0.5703,5,3.1822,0.008,0,0
