idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
88,DONE_OK,,56,1,0.5147,0.837,0.1605,0.7757,6,2.1137,0.6108,0,0
89,DONE_OK,,26,1,0.3373,1.121,0.1602,1.0892,5,2.6633,0.2911,0,0
90,DONE_OK,,49,1,0.6015,1.041,0.1524,0.6767,3,1.6892,0.5088,0,0
91,DONE_OK,,20,1,0.2667,1.125,0.1713,0.6682,5,3.0843,0.0718,0,0
92,DONE_OK,,47,1,0.5391,1.002,0.1483,0.9363,3,2.0366,0.5989,0,0
93,DONE_OK,,32,1,0.4194,1.114,0.169,1.0775,3,2.3979,0.413,0,0
94,DONE_FAIL,TRANSPORT,300,1,0.0026,1.019,0.2225,-0.0001,1,3.6083,-0.0104,1,1
95,DONE_OK,,97,1,0.2403,1.121,0.1526,0.5749,6,2.8518,-0.0033,0,0
96,DONE_OK,,14,1,0.1619,1.125,0.1674,0.7871,5,2.9654,0.3753,0,0
97,DONE_FAIL,RETRACT,58,1,0.6035,1.017,0.1703,0.2487,6,1.6659,0.2487,0,0
98,DONE_OK,,15,1,0.1872,1.126,0.1446,0.466,5,3.2865,0.0659,0,0
99,DONE_OK,,30,1,0.2979,1.121,0.1651,-0.0003,6,3.6346,-0.0046,0,0
