idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
30,DONE_OK,,19,1,0.2038,1.124,0.1462,0.3699,6,3.3393,0.0584,0,0
31,DONE_FAIL,RETRACT,19,1,0.1627,1.124,0.1633,-0.0004,6,3.7525,-0.0052,0,0
32,DONE_FAIL,GRASP,65,0,0.922,0.974,0.2132,0.5621,3,1.9548,0.0958,0,0
33,DONE_OK,,76,1,0.1952,1.117,0.1686,-0.0001,6,3.4155,-0.0039,0,0
34,DONE_OK,,45,1,0.5032,0.997,0.1511,0.8342,3,2.0556,0.5756,0,0
35,DONE_OK,,18,1,0.219,1.126,0.1396,-0.005,6,3.39,-0.005,0,0
36,DONE_OK,,18,1,0.2115,1.125,0.1415,0.1407,6,3.5313,0.0026,0,0
37,DONE_OK,,17,1,0.2168,1.125,0.1506,0.9898,5,2.7627,0.4532,0,0
38,DONE_OK,,29,1,0.3257,0.997,0.1524,0.6198,6,2.9098,0.4723,0,0
39,DONE_OK,,55,1,0.5732,0.986,0.1476,1.029,3,2.0689,0.359,0,0
40,DONE_OK,,14,1,0.1537,1.126,0.1401,-0.0002,6,3.6228,-0.0051,0,0
41,DONE_OK,,54,1,0.5339,0.856,0.1613,0.5064,6,2.2928,0.4359,0,0
42,DONE_FAIL,GRASP,58,0,0.876,0.997,0.2677,0.6306,3,2.2329,0.0297,0,0
43,DONE_OK,,62,1,0.5714,0.885,0.1475,0.6711,3,2.0506,0.5043,0,0
44,DONE_OK,,50,1,0.6125,1.005,0.1434,0.413,3,1.618,0.413,0,0
45,DONE_OK,,12,1,0.1417,1.125,0.1467,0.0336,5,3.7189,-0.0002,0,0
46,DONE_OK,,66,1,0.5386,0.899,0.1439,-0.0001,3,2.0673,-0.0059,0,0
47,DONE_OK,,18,1,0.1905,1.123,0.1375,1.0336,5,2.7189,0.6307,0,0
48,DONE_FAIL,TRANSPORT,300,1,0.0014,0.966,0.466,-0.0004,5,3.7529,-0.0017,1,1
49,DONE_OK,,73,1,0.5705,0.928,0.152,0.4347,3,1.6133,0.3894,0,0
50,DONE_OK,,88,1,0.5743,0.96,0.1507,0.1507,6,2.6491,0.1507,0,0
51,DONE_OK,,50,1,0.5787,0.973,0.147,0.7923,3,1.9275,0.5732,0,0
52,DONE_OK,,54,1,0.5683,0.965,0.1442,0.4479,3,1.8676,0.4479,0,0
53,DONE_OK,,20,1,0.2153,1.091,0.1572,1.1453,5,2.6072,0.7054,0,0
54,DONE_OK,,53,1,0.6359,1.038,0.1423,0.3138,6,1.7319,0.3138,0,0
55,DONE_OK,,16,1,0.2089,1.126,0.1399,0.5286,5,3.2239,0.0749,0,0
56,DONE_OK,,57,1,0.6203,1.018,0.155,-0.0002,3,2.1071,-0.0064,0,0
57,DONE_OK,,13,1,0.1683,1.126,0.1534,0.0526,5,3.6999,-0.0002,0,0
58,DONE_OK,,39,1,0.4767,1.028,0.1548,1.1187,3,2.3376,0.8091,0,0
59,DONE_OK,,52,1,0.5539,0.985,0.1451,0.7029,6,1.8188,0.7029,0,0
60,DONE_OK,,16,1,0.1823,1.126,0.1501,0.0105,6,3.7209,0.0001,0,0
61,DONE_OK,,45,1,0.522,0.979,0.1533,0.5229,3,1.8157,0.5229,0,0
62,DONE_OK,,41,1,0.4568,0.984,0.1484,0.5328,6,2.7693,0.3126,0,0
63,DONE_OK,,42,1,0.527,1.038,0.1655,0.6962,3,2.2355,0.2472,0,0
64,DONE_OK,,57,1,0.6722,1.066,0.1488,-0.0002,3,2.1215,-0.0106,0,0
65,DONE_OK,,61,1,0.4139,1.125,0.1408,0.991,5,2.7615,-0.0012,0,0
66,DONE_OK,,31,1,0.3467,1.126,0.1428,0.5644,5,3.1881,0.0174,0,0
67,DONE_FAIL,TRANSPORT,300,1,0.0041,0.94,0.4939,-0.0004,5,3.7529,-0.0055,1,1
68,DONE_OK,,49,1,0.6127,1.036,0.1561,0.594,3,1.7883,0.4352,0,0
69,DONE_OK,,52,1,0.6536,1.053,0.1461,0.2903,3,1.9752,0.1124,0,0
70,DONE_OK,,15,1,0.1746,1.125,0.1677,0.8915,5,2.861,0.458,0,0
71,DONE_FAIL,TRANSPORT,300,1,0.0014,0.905,0.419,-0.0004,5,3.7529,-0.0004,1,1
72,DONE_OK,,27,1,0.2923,1.126,0.1784,0.5002,6,3.1586,0.0712,0,0
73,DONE_OK,,50,1,0.6182,0.995,0.1518,0.8029,3,2.263,0.0448,0,0
74,DONE_OK,,42,1,0.2248,1.111,0.1631,-0.0002,6,3.4985,-0.004,0,0
75,DONE_OK,,43,1,0.5157,1.0,0.1531,0.6991,3,2.139,0.3643,0,0
76,DONE_OK,,36,1,0.4291,1.016,0.1525,1.2473,1,2.193,0.7832,0,0
77,DONE_OK,,44,1,0.5593,1.014,0.1569,0.8004,3,2.3531,0.0561,0,0
78,DONE_OK,,66,1,0.5662,0.887,0.1485,0.6521,3,1.8831,0.2087,0,0
79,DONE_OK,,34,1,0.4561,1.114,0.1695,1.113,1,2.5908,0.0734,0,0
80,DONE_OK,,38,1,0.4367,0.995,0.1597,1.061,3,2.1929,0.7441,0,0
81,DONE_OK,,32,1,0.3609,1.033,0.1594,1.0131,3,2.2636,0.6925,0,0
82,DONE_OK,,97,1,0.2627,1.113,0.142,0.7795,5,2.973,-0.0013,0,0
83,DONE_OK,,28,1,0.3607,1.122,0.161,1.2509,5,2.5016,0.4522,0,0
84,DONE_OK,,13,1,0.1644,1.126,0.1547,0.4908,5,3.2617,0.0471,0,0
85,DONE_OK,,54,1,0.5743,0.934,0.1557,0.401,6,2.2141,0.401,0,0
86,DONE_OK,,32,1,0.3489,1.126,0.1519,0.912,5,2.8405,0.4676,0,0
87,DONE_OK,,51,1,0.5887,1.033,0.1447,0.7694,6,2.5127,0.0121,0,0
88,DONE_OK,,50,1,0.5829,1.015,0.1508,0.683,3,1.7577,0.683,0,0
89,DONE_OK,,25,1,0.2941,1.109,0.1689,1.13,1,2.5373,0.5383,0,0
90,DONE_OK,,58,1,0.6007,0.986,0.1495,0.6148,3,2.1039,0.1222,0,0
91,DONE_OK,,9,1,0.1057,1.126,0.1512,0.545,5,3.2075,0.2652,0,0
92,DONE_OK,,44,1,0.5223,0.999,0.1456,0.8429,6,2.1253,0.6311,0,0
93,DONE_OK,,59,1,0.5609,0.912,0.1672,0.5227,6,1.6347,0.5227,0,0
94,DONE_OK,,39,1,0.4429,1.033,0.1644,0.6243,3,2.0825,0.5688,0,0
95,DONE_OK,,36,1,0.4771,1.104,0.1474,1.4607,1,2.095,0.5388,0,0
96,DONE_OK,,64,1,0.5621,0.902,0.1511,0.428,3,1.9085,0.1612,0,0
97,DONE_OK,,37,1,0.4711,1.052,0.1709,0.9024,3,2.538,0.033,0,0
98,DONE_OK,,70,1,0.2912,0.934,0.1692,-0.0001,6,3.4631,-0.0041,0,0
99,DONE_OK,,11,1,0.1351,1.126,0.1426,0.5843,5,3.1682,0.2805,0,0
