idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
28,DONE_OK,,43,1,0.5068,1.05,0.1672,0.8314,3,2.218,0.2985,33.89,32.5,35.59,32.57,0.0016,0,0
29,DONE_OK,,57,1,0.5697,0.925,0.1582,0.8878,3,2.4124,0.0526,62.89,61.16,62.9,61.3,0.0018,0,0
30,DONE_OK,,35,1,0.387,0.939,0.1676,1.0299,3,2.5821,0.3627,57.65,55.82,57.82,56.6,0.0022,0,0
31,DONE_OK,,35,1,0.4362,1.042,0.1544,1.3204,1,2.3161,0.3516,30.67,28.43,30.76,28.34,0.0019,0,0
32,DONE_OK,,45,1,0.5696,1.009,0.1687,0.4217,3,2.1075,0.2301,32.53,31.26,32.73,29.3,0.0251,0,0
33,DONE_OK,,31,1,0.3461,0.938,0.1585,0.7665,3,2.3561,0.6067,47.42,46.03,48.04,47.8,0.0024,0,0
34,DONE_OK,,20,1,0.253,1.09,0.1776,1.1817,1,2.5041,0.6401,38.84,38.46,39.48,39.22,0.0769,0,0
35,DONE_OK,,40,1,0.5126,1.035,0.1486,0.4823,3,2.1328,0.329,48.76,47.73,49.02,47.84,0.0028,0,0
36,DONE_OK,,43,1,0.5701,1.07,0.1572,0.5014,3,2.2684,0.013,52.22,51.37,52.53,48.28,0.0224,0,0
37,DONE_OK,,46,1,0.6014,1.037,0.1483,0.4893,3,2.2332,0.0817,53.05,51.73,53.08,49.97,0.0222,0,0
38,DONE_OK,,22,1,0.1497,1.125,0.1597,0.3272,5,3.4253,0.2605,33.2,36.48,36.48,32.37,0.0359,0,0
39,DONE_OK,,40,1,0.5278,1.055,0.1654,0.4185,3,2.2166,0.2501,39.03,37.6,39.36,35.36,0.0246,0,0
40,DONE_OK,,45,1,0.5661,1.019,0.1589,0.6579,3,2.0488,0.3592,39.78,39.69,40.12,37.39,0.0209,0,0
41,DONE_OK,,36,1,0.5761,1.04,0.1674,0.0321,3,2.4863,0.0045,75.91,71.13,82.6,77.43,0.0207,0,0
42,DONE_OK,,48,1,0.5674,0.942,0.1585,0.9473,3,2.3269,0.3486,53.99,52.78,54.28,53.16,0.0022,0,0
43,DONE_OK,,16,1,0.2177,1.12,0.1604,0.1341,5,3.6184,-0.0002,60.31,68.33,68.33,65.47,0.0207,0,0
44,DONE_OK,,14,1,0.1762,1.125,0.1478,0.2407,5,3.5118,0.0057,52.84,55.96,55.96,53.51,0.0243,0,0
45,DONE_OK,,52,1,0.5785,0.933,0.1564,0.598,3,2.0469,0.3119,49.02,47.51,49.83,46.0,0.0237,0,0
46,DONE_OK,,11,1,0.1322,1.126,0.143,0.056,5,3.6965,-0.0002,50.05,55.54,55.54,53.27,0.016,0,0
47,DONE_OK,,43,1,0.4978,0.98,0.1639,0.8651,3,2.3023,0.5346,38.51,40.28,40.28,38.59,0.0026,0,0
48,DONE_OK,,22,1,0.2912,1.093,0.1668,1.1614,1,2.4171,0.6191,31.53,32.64,32.64,32.13,0.0023,0,0
49,DONE_OK,,45,1,0.5184,0.91,0.1577,0.8713,3,2.3259,0.2725,53.35,50.66,53.8,50.95,0.0019,0,0
50,DONE_OK,,42,1,0.5618,1.073,0.161,-0.0002,3,2.2196,-0.0078,52.6,47.49,53.74,48.8,0.023,0,0
51,DONE_OK,,47,1,0.6084,1.042,0.1511,0.4993,3,2.0928,0.1716,47.21,45.86,47.27,42.89,0.0704,0,0
52,DONE_OK,,30,1,0.3778,1.053,0.162,1.0318,3,2.2977,0.516,35.49,35.11,35.86,35.01,0.0025,0,0
53,DONE_OK,,53,1,0.6343,1.009,0.1451,0.5524,3,1.7649,0.4906,30.53,30.72,31.17,29.94,0.0199,0,0
54,DONE_OK,,32,1,0.5794,1.107,0.1687,0.3089,3,2.615,0.0036,71.53,63.06,78.39,70.92,0.0171,0,0
55,DONE_OK,,65,1,0.5836,0.899,0.1488,0.8986,3,2.0071,0.5219,32.04,33.05,33.29,32.66,0.0022,0,0
56,DONE_OK,,34,1,0.395,0.977,0.1533,1.1704,1,2.4332,0.4923,44.39,42.44,44.69,43.57,0.0023,0,0
57,DONE_OK,,46,1,0.5763,1.016,0.1597,0.6742,3,2.0013,0.3999,38.55,38.81,38.9,36.86,0.0209,0,0
58,DONE_OK,,43,1,0.5392,1.008,0.1516,0.9788,3,2.5436,0.1548,59.39,59.15,59.4,58.3,0.0022,0,0
59,DONE_OK,,47,1,0.5925,1.018,0.1531,0.6882,3,2.0541,0.3468,38.08,38.21,38.54,35.19,0.0228,0,0
60,DONE_OK,,50,1,0.6216,0.983,0.1606,0.6147,3,2.3517,0.1223,44.86,43.22,45.2,44.14,0.003,0,0
61,DONE_OK,,39,1,0.4896,1.05,0.1586,1.052,3,2.0493,0.4165,28.44,27.48,28.7,27.49,0.0019,0,0
62,DONE_OK,,52,1,0.2762,1.119,0.1685,-0.0001,6,3.4237,-0.005,30.27,33.89,33.97,28.91,0.0008,0,0
63,DONE_OK,,35,1,0.6316,1.075,0.1802,0.3112,3,2.7877,-0.0001,74.94,75.0,83.26,77.94,0.0339,0,0
64,DONE_OK,,22,1,0.2779,1.125,0.1723,0.7926,5,2.9599,0.1616,41.17,39.23,41.8,39.56,0.0031,0,0
65,DONE_FAIL,RETRACT,44,1,0.7803,1.044,0.1485,-0.0005,5,3.753,-0.0137,71.83,82.08,83.48,73.47,0.1137,0,0
66,DONE_OK,,55,1,0.5902,0.952,0.167,-0.0004,3,2.3017,-0.005,56.66,51.22,56.76,53.06,0.0246,0,0
67,DONE_OK,,44,1,0.5615,1.027,0.1525,0.6077,3,2.0065,0.4272,39.81,40.02,40.12,38.32,0.0206,0,0
68,DONE_OK,,38,1,0.485,1.051,0.1588,0.7534,3,2.1105,0.4492,36.32,36.33,36.69,35.09,0.0227,0,0
69,DONE_OK,,57,1,0.5517,0.862,0.1509,0.8728,3,1.995,0.5924,38.27,38.53,38.6,38.09,0.0022,0,0
70,DONE_OK,,37,1,0.7142,1.074,0.1534,-0.002,3,2.4,-0.0081,74.12,68.31,82.09,74.4,0.0146,0,0
71,DONE_OK,,57,1,0.5836,0.932,0.1628,1.005,5,2.7475,0.042,59.88,58.68,59.88,58.37,0.0026,0,0
72,DONE_OK,,54,1,0.6134,0.979,0.164,0.5873,3,2.2587,0.1006,46.88,45.57,47.13,43.88,0.0246,0,0
73,DONE_OK,,43,1,0.5339,1.029,0.1542,0.5023,3,2.0132,0.3774,45.7,45.46,45.96,43.36,0.0219,0,0
74,DONE_OK,,33,1,0.5924,1.066,0.149,-0.0002,1,3.4944,-0.0083,68.63,78.22,78.22,66.53,0.0325,0,0
75,DONE_OK,,25,1,0.3179,1.065,0.1675,1.0328,3,2.3123,0.6633,44.56,44.46,45.28,44.64,0.0024,0,0
76,DONE_OK,,45,1,0.5849,1.027,0.1486,0.7066,3,2.3153,0.1536,50.51,49.35,50.59,49.46,0.0022,0,0
77,DONE_OK,,17,1,0.2228,1.123,0.1688,0.6984,5,3.0541,0.1332,48.78,46.95,48.82,47.19,0.0009,0,0
78,DONE_OK,,59,1,0.5895,0.959,0.1524,0.102,3,2.0572,0.029,49.88,46.71,50.07,45.74,0.024,0,0
79,DONE_OK,,22,1,0.278,1.062,0.166,1.1755,3,2.4766,0.5993,51.14,50.28,51.61,50.7,0.0022,0,0
80,DONE_OK,,22,1,0.2786,1.074,0.1655,1.0835,1,2.6551,0.4165,35.91,34.68,36.56,34.66,0.0025,0,0
81,DONE_OK,,53,1,0.5389,0.88,0.1551,0.8252,6,2.4003,0.4315,43.13,43.2,43.2,42.33,0.0023,0,0
82,DONE_OK,,49,1,0.6168,1.018,0.1548,0.7642,3,2.066,0.3106,33.69,33.45,34.42,31.16,0.0236,0,0
83,DONE_OK,,43,1,0.537,1.037,0.1644,0.7846,3,2.2442,0.2591,40.5,40.47,41.6,38.11,0.0228,0,0
84,DONE_FAIL,TRANSPORT,300,1,0.294,0.98,0.6813,-0.0,4,1.216,-0.0077,72.11,84.49,87.26,nan,nan,0,0
85,DONE_OK,,17,1,0.1961,1.126,0.1369,0.3599,5,3.3926,0.0122,41.17,42.64,42.64,41.36,0.0193,0,0
86,DONE_OK,,38,1,0.4449,0.972,0.1551,0.5829,3,2.1889,0.469,52.44,52.57,52.94,50.85,0.0218,0,0
87,DONE_OK,,57,1,0.6538,1.018,0.1482,0.9002,3,2.1212,0.2822,37.43,37.56,37.79,36.66,0.0022,0,0
88,DONE_OK,,49,1,0.5955,1.024,0.1433,0.5439,3,2.1465,0.0388,62.79,60.77,64.0,62.02,0.0021,0,0
89,DONE_OK,,53,1,0.6215,1.003,0.1558,0.4514,3,2.1076,0.1008,49.3,48.64,49.35,47.42,0.0028,0,0
90,DONE_OK,,44,1,0.5669,1.033,0.1542,0.583,3,2.1438,0.25,47.33,46.06,47.57,43.91,0.0232,0,0
91,DONE_OK,,51,1,0.5702,0.953,0.1507,0.3958,3,2.0727,0.2843,56.03,53.36,56.07,53.23,0.0242,0,0
92,DONE_OK,,31,1,0.3922,1.046,0.1576,1.1583,1,2.0482,0.7337,23.22,22.3,23.39,23.08,0.0023,0,0
93,DONE_FAIL,RETRACT,34,1,0.614,1.102,0.1491,-0.0002,1,3.4115,-0.0103,66.91,77.11,77.11,65.93,0.1864,0,0
94,DONE_OK,,48,1,0.6002,1.026,0.1476,0.2059,3,2.1154,0.1246,54.58,53.25,54.71,49.81,0.0217,0,0
95,DONE_OK,,30,1,0.3994,1.085,0.1652,1.1227,1,2.4095,0.3861,34.3,33.51,34.68,33.46,0.0029,0,0
96,DONE_OK,,38,1,0.4985,1.049,0.1614,0.8922,3,2.0597,0.4522,27.75,27.01,28.03,26.98,0.0027,0,0
97,DONE_OK,,23,1,0.2041,1.124,0.1451,0.7736,5,2.9789,0.3381,32.91,33.27,35.06,31.39,0.002,0,0
98,DONE_OK,,47,1,0.5517,0.948,0.1582,0.9325,3,2.2406,0.4067,47.24,45.55,47.43,46.26,0.0024,0,0
99,DONE_OK,,26,1,0.2244,1.12,0.159,-0.0003,6,3.6378,-0.0071,32.71,36.43,36.43,33.49,0.05,0,0
