idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
0,DONE_OK,,48,1,0.5904,1.015,0.1601,0.6648,3,2.1482,0.1355,0,0
1,DONE_OK,,46,1,0.5345,0.971,0.143,1.1216,3,2.0602,0.5897,0,0
2,DONE_OK,,33,1,0.4171,1.06,0.1693,0.8895,1,2.4717,0.2613,0,0
3,DONE_OK,,42,1,0.4441,1.116,0.1655,1.2417,3,2.3035,0.6615,0,0
4,DONE_OK,,59,1,0.5654,0.885,0.157,1.2331,6,2.2654,0.3476,0,0
5,DONE_OK,,55,1,0.5645,0.925,0.1466,0.4668,6,2.1406,0.4668,0,0
6,DONE_OK,,44,1,0.4976,0.936,0.1524,0.8763,6,2.1902,0.8763,0,0
7,DONE_OK,,53,1,0.5535,0.902,0.1571,0.8568,6,2.4081,0.2625,0,0
8,DONE_FAIL,TRANSPORT,300,1,0.2696,0.953,1.0062,0.4005,3,2.3382,-0.0021,0,0
9,DONE_OK,,13,1,0.1633,1.126,0.1558,0.4974,5,3.2551,0.0581,0,0
10,DONE_OK,,35,1,0.3994,0.964,0.1555,1.0559,1,2.653,0.1338,0,0
11,DONE_OK,,37,1,0.495,1.104,0.1613,1.1553,1,2.3822,0.2038,0,0
12,DONE_OK,,43,1,0.4751,0.928,0.151,0.6509,6,2.5009,0.3773,0,0
13,DONE_FAIL,TRANSPORT,300,1,0.0733,1.116,0.2181,-0.0002,6,3.4493,-0.0037,0,0
14,DONE_FAIL,GRASP,50,0,0.9463,1.081,0.2981,1.0606,6,2.4188,0.067,0,0
15,DONE_OK,,54,1,0.5819,0.936,0.1476,0.7242,3,1.7656,0.7242,0,0
16,DONE_OK,,58,1,0.5558,0.871,0.1486,0.7606,3,1.627,0.7606,0,0
17,DONE_OK,,54,1,0.5746,1.055,0.1534,0.9641,6,1.6968,0.3507,0,0
18,DONE_FAIL,RETRACT,73,1,0.7093,1.021,0.1487,0.0117,3,2.3422,-0.0079,0,0
