idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
33,DONE_OK,,50,1,0.4013,1.093,0.1654,-0.0002,6,3.5364,-0.0061,35.92,40.54,40.56,36.13,0.0087,0,0
34,DONE_OK,,36,1,0.4345,0.99,0.1508,0.6084,3,2.1589,0.5061,51.04,51.48,51.68,49.06,0.0229,0,0
35,DONE_FAIL,TRANSPORT,300,1,0.1979,1.009,0.6439,0.1123,4,1.2181,-0.0069,67.46,75.14,81.47,nan,nan,0,0
36,DONE_OK,,51,1,0.5952,1.039,0.1416,0.3613,6,2.4621,0.0679,46.84,45.42,47.91,45.62,0.0072,0,0
37,DONE_OK,,39,1,0.4692,1.002,0.1593,0.7515,3,2.1883,0.5191,36.1,37.06,37.06,35.43,0.022,0,0
38,DONE_OK,,52,1,0.6467,1.015,0.1557,-0.0002,3,2.1413,-0.0069,52.61,47.3,53.7,49.07,0.0218,0,0
39,DONE_OK,,61,1,0.5261,0.831,0.1578,1.0646,3,2.3751,0.2257,53.43,53.17,53.51,52.68,0.0021,0,0
40,DONE_OK,,32,1,0.3837,0.963,0.1552,0.676,3,2.1192,0.6502,45.83,45.92,46.58,44.65,0.0248,0,0
41,DONE_OK,,49,1,0.6335,1.021,0.1462,0.7814,3,2.1098,0.3939,39.88,40.24,40.24,39.67,0.0027,0,0
42,DONE_OK,,36,1,0.4346,0.999,0.1498,0.5749,3,2.1616,0.4793,53.87,54.17,54.36,52.42,0.0203,0,0
43,DONE_OK,,44,1,0.6669,1.075,0.1658,-0.0004,3,2.3307,-0.0056,55.61,45.38,60.51,52.38,0.0228,0,0
44,DONE_FAIL,RETRACT,71,1,0.6968,0.962,0.1455,-0.0002,3,2.4708,-0.0094,79.38,79.89,84.78,75.45,0.0941,0,0
45,DONE_FAIL,TRANSPORT,300,1,0.0195,1.109,0.3345,-0.0005,6,3.7526,-0.0054,26.41,29.97,29.97,nan,nan,1,1
46,DONE_OK,,41,1,0.5389,1.037,0.1462,0.7889,3,2.2087,0.4946,40.58,39.57,41.29,40.8,0.0026,0,0
47,DONE_OK,,51,1,0.6265,1.01,0.1581,0.6346,3,2.127,0.1785,41.38,40.15,41.65,38.67,0.0217,0,0
48,DONE_OK,,14,1,0.162,1.126,0.1384,0.1827,5,3.5698,0.0016,51.0,54.31,54.31,51.32,0.0142,0,0
49,DONE_OK,,41,1,0.5448,1.061,0.1606,0.5041,3,2.2791,0.0399,52.57,51.18,52.62,48.23,0.0232,0,0
50,DONE_OK,,71,1,0.2745,0.983,0.1683,-0.0002,6,2.5755,-0.0015,54.89,53.25,54.96,53.64,0.0278,0,0
51,DONE_OK,,35,1,0.4173,1.01,0.143,0.2551,3,1.996,0.2551,54.33,56.09,56.09,53.46,0.0199,0,0
52,DONE_OK,,78,1,0.7138,0.972,0.1515,0.0,3,2.1887,-0.0129,78.82,81.15,83.0,81.75,0.0142,0,0
53,DONE_OK,,28,1,0.335,1.075,0.1568,-0.0002,5,3.7527,-0.0059,58.64,64.18,67.17,62.81,0.0211,0,0
54,DONE_OK,,55,1,0.5676,0.919,0.1465,0.4223,3,1.7688,0.3849,48.46,48.75,48.77,47.95,0.0012,0,0
55,DONE_OK,,25,1,0.2951,1.03,0.1716,1.0487,3,2.4421,0.6105,50.01,48.27,50.77,49.35,0.0022,0,0
56,DONE_OK,,18,1,0.2423,1.123,0.167,0.6155,5,3.137,0.0505,45.21,44.38,45.49,44.6,0.017,0,0
57,DONE_OK,,52,1,0.6334,0.989,0.1445,0.5712,3,2.0659,0.0297,59.73,57.81,60.53,59.23,0.0023,0,0
58,DONE_OK,,43,1,0.5885,1.042,0.1481,0.6385,3,2.2196,0.3485,45.91,43.92,46.17,45.68,0.003,0,0
59,DONE_OK,,23,1,0.4088,1.096,0.1842,0.3466,6,3.0714,0.0025,76.66,84.13,85.34,81.2,0.0201,0,0
60,DONE_OK,,21,1,0.2347,1.125,0.142,0.5869,5,3.1656,0.1234,36.94,37.08,38.18,35.46,0.0021,0,0
61,DONE_OK,,43,1,0.5213,1.044,0.1601,0.9883,1,2.2685,0.4082,35.57,32.67,36.51,34.16,0.0023,0,0
62,DONE_OK,,51,1,0.6388,1.043,0.1333,0.5084,3,1.9117,0.0543,51.8,49.72,52.22,50.86,0.0021,0,0
63,DONE_OK,,46,1,0.5895,1.02,0.1549,0.8983,3,2.5445,0.0655,54.92,54.79,54.94,54.13,0.0023,0,0
64,DONE_OK,,51,1,0.6015,1.05,0.1415,0.3431,6,2.4387,0.0568,43.75,42.55,44.77,42.73,0.0074,0,0
65,DONE_OK,,55,1,0.6087,0.977,0.1554,0.6972,3,1.8208,0.4898,35.31,36.82,36.82,34.85,0.0049,0,0
66,DONE_OK,,34,1,0.3733,1.065,0.1657,-0.0,6,3.5652,-0.0062,52.74,57.94,59.01,54.44,0.0206,0,0
67,DONE_OK,,53,1,0.647,1.053,0.1534,-0.0001,3,2.2082,-0.0047,69.54,62.85,70.88,64.53,0.0256,0,0
68,DONE_OK,,49,1,0.6297,1.033,0.1535,0.644,3,2.0443,0.2596,39.31,38.39,39.53,36.55,0.0225,0,0
69,DONE_OK,,21,1,0.2792,1.125,0.1712,0.5808,5,3.1717,0.0068,52.01,52.91,53.85,52.58,0.0117,0,0
70,DONE_OK,,47,1,0.547,1.067,0.1404,0.7838,6,2.3697,0.026,37.29,34.26,38.33,36.12,0.0021,0,0
71,DONE_OK,,44,1,0.538,1.01,0.1539,0.664,3,2.0464,0.4901,40.03,40.88,40.88,38.52,0.0218,0,0
72,DONE_OK,,38,1,0.4886,1.019,0.1557,0.8623,3,2.4714,0.2419,52.88,51.8,53.02,51.99,0.0024,0,0
73,DONE_OK,,51,1,0.6552,1.037,0.1438,0.5013,3,2.0461,0.1652,44.09,42.85,44.24,41.16,0.023,0,0
74,DONE_OK,,23,1,0.2906,1.062,0.1681,1.0542,1,2.5656,0.426,35.37,34.47,35.77,34.7,0.0015,0,0
75,DONE_OK,,18,1,0.2512,1.122,0.1776,0.5274,5,3.2251,0.0083,66.91,70.32,71.15,70.24,0.0014,0,0
76,DONE_OK,,24,1,0.2919,1.068,0.1744,0.9132,1,2.4426,0.5603,40.11,39.3,41.09,39.7,0.0022,0,0
77,DONE_OK,,46,1,0.5021,0.884,0.1609,0.7535,3,2.3413,0.2738,59.77,57.49,59.77,58.11,0.0019,0,0
78,DONE_OK,,56,1,0.6135,0.978,0.147,0.7338,3,2.1798,0.3092,46.54,46.76,47.01,46.09,0.0028,0,0
79,DONE_OK,,42,1,0.4665,0.913,0.1574,1.0163,3,2.4752,0.4217,53.42,52.11,53.65,52.98,0.0023,0,0
80,DONE_OK,,52,1,0.5885,0.944,0.1557,0.6939,3,2.4489,0.0841,64.62,62.55,64.62,63.68,0.0021,0,0
81,DONE_OK,,18,1,0.2276,1.125,0.1574,0.818,5,2.9345,0.2949,34.13,32.3,34.76,32.69,0.0024,0,0
82,DONE_OK,,13,1,0.1261,1.124,0.1497,0.5323,5,3.2202,0.2433,39.74,40.83,41.48,38.68,0.0051,0,0
83,DONE_OK,,46,1,0.5888,1.027,0.1575,0.5854,3,2.086,0.2759,40.48,40.14,40.77,38.7,0.0219,0,0
84,DONE_OK,,47,1,0.5463,0.93,0.1557,1.1348,1,2.5943,0.4165,40.84,40.2,40.94,40.65,0.0033,0,0
85,DONE_OK,,26,1,0.3208,1.052,0.1615,0.0953,5,3.6572,-0.0047,65.64,71.75,74.58,71.56,0.0087,0,0
86,DONE_OK,,35,1,0.4284,1.015,0.1672,0.858,3,2.2429,0.4448,40.79,41.01,41.16,40.08,0.0019,0,0
87,DONE_OK,,45,1,0.5817,1.029,0.1512,0.6178,3,2.1429,0.2758,45.92,44.81,46.17,43.53,0.0216,0,0
88,DONE_OK,,46,1,0.5661,1.016,0.1533,0.5185,3,1.9626,0.4273,44.85,45.35,45.35,44.48,0.0028,0,0
89,DONE_OK,,55,1,0.7719,1.034,0.1654,0.1309,3,2.3731,0.0005,66.45,64.72,73.7,66.4,0.018,0,0
90,DONE_OK,,47,1,0.5401,0.94,0.1473,0.8684,3,2.4071,0.2947,60.49,59.22,60.55,59.79,0.0022,0,0
91,DONE_OK,,22,1,0.315,1.116,0.161,0.093,6,3.3894,0.0006,64.58,73.37,73.37,69.86,0.0081,0,0
92,DONE_OK,,17,1,0.1974,1.072,0.1737,1.0184,1,2.5868,0.6681,38.86,38.01,39.62,39.04,0.0006,0,0
93,DONE_OK,,50,1,0.5718,0.924,0.1556,1.0086,3,2.2781,0.4604,47.0,46.44,47.18,46.81,0.0023,0,0
94,DONE_OK,,32,1,0.3609,1.059,0.1532,0.0044,6,3.4151,-0.0045,50.57,58.2,58.2,53.36,0.0244,0,0
95,DONE_OK,,62,1,0.5769,0.928,0.1508,0.6893,3,1.9502,0.3161,41.69,42.06,42.06,39.93,0.007,0,0
96,DONE_OK,,44,1,0.5153,0.961,0.1624,0.9704,3,2.3265,0.4957,37.24,38.86,38.91,37.39,0.0018,0,0
97,DONE_OK,,48,1,0.6137,1.018,0.1529,0.7951,3,2.2222,0.2751,42.19,41.68,42.42,41.47,0.0021,0,0
98,DONE_OK,,43,1,0.5456,1.027,0.158,0.58,3,2.1542,0.2933,42.81,42.57,43.23,41.58,0.0023,0,0
99,DONE_OK,,51,1,0.6163,1.005,0.1473,0.7376,3,1.9573,0.3715,30.9,29.59,30.98,29.0,0.0239,0,0
