idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
0,DONE_FAIL,RETRACT,42,1,0.5977,1.061,0.1741,-0.0007,1,3.0094,-0.0096,0,0
1,DONE_OK,,16,1,0.1716,1.125,0.1452,1.025,6,2.6813,0.3588,0,0
2,DONE_OK,,51,1,0.6464,1.022,0.1452,0.7039,3,1.9398,0.4303,0,0
3,DONE_OK,,42,1,0.5447,1.062,0.1584,0.9668,3,2.0731,0.3607,0,0
4,DONE_OK,,39,1,0.4897,1.019,0.1638,0.5647,3,2.3001,0.2466,0,0
5,DONE_OK,,155,1,0.1607,1.097,0.1577,0.6003,6,2.8546,-0.0033,0,0
6,DONE_OK,,49,1,0.605,1.01,0.1651,0.4878,3,2.2663,0.1028,0,0
7,DONE_OK,,59,1,0.5504,0.925,0.1545,0.3192,6,2.3645,0.0283,0,0
8,DONE_OK,,52,1,0.5756,0.923,0.1554,0.5642,6,2.4257,0.3253,0,0
9,DONE_OK,,53,1,0.5957,0.95,0.1585,1.0441,3,2.5227,0.1879,0,0
10,DONE_OK,,17,1,0.2097,1.125,0.1394,0.4676,5,3.2849,0.0321,0,0
11,DONE_OK,,56,1,0.5873,1.051,0.156,-0.0003,3,2.0412,-0.0086,0,0
12,DONE_OK,,50,1,0.6128,1.002,0.1475,0.7416,3,2.0724,0.4911,0,0
13,DONE_OK,,46,1,0.5734,1.03,0.1458,0.3945,3,1.9645,0.3532,0,0
14,DONE_OK,,31,1,0.3581,0.989,0.1675,0.8961,3,2.3663,0.5591,0,0
15,DONE_OK,,50,1,0.5784,0.924,0.1492,0.8532,3,1.8779,0.5551,0,0
16,DONE_OK,,25,1,0.3901,1.115,0.1722,0.1744,6,3.207,-0.0,0,0
17,DONE_OK,,18,1,0.1942,1.126,0.1417,0.2289,5,3.5236,0.0025,0,0
18,DONE_OK,,42,1,0.7054,1.057,0.142,0.0001,1,3.5932,-0.0104,0,0
19,DONE_OK,,11,1,0.1393,1.125,0.1505,0.2294,5,3.5231,0.0076,0,0
20,DONE_OK,,12,1,0.1557,1.125,0.1528,0.3778,5,3.3747,0.0135,0,0
21,DONE_OK,,61,1,0.5493,0.872,0.1498,0.7648,3,1.951,0.4109,0,0
22,DONE_OK,,17,1,0.2013,1.126,0.1385,0.2739,5,3.4786,0.0017,0,0
23,DONE_OK,,47,1,0.5532,0.96,0.1683,0.4705,3,2.2705,0.2759,0,0
24,DONE_OK,,21,1,0.3237,1.111,0.1708,0.0865,6,3.2579,0.006,0,0
25,DONE_OK,,52,1,0.6506,1.027,0.1496,0.5154,3,1.8354,0.4426,0,0
26,DONE_OK,,46,1,0.5783,1.006,0.1567,0.7659,3,2.0453,0.3672,0,0
27,DONE_OK,,34,1,0.4459,1.077,0.1655,0.9226,3,2.4338,0.1979,0,0
28,DONE_OK,,40,1,0.4773,1.004,0.1538,0.4991,3,2.0415,0.4595,0,0
29,DONE_OK,,54,1,0.6335,1.01,0.1493,0.6542,3,2.124,0.1942,0,0
30,DONE_OK,,30,1,0.2404,1.123,0.1599,-0.0004,6,3.5058,-0.0049,0,0
31,DONE_OK,,28,1,0.3711,1.094,0.1715,1.0421,5,2.7104,0.0996,0,0
32,DONE_OK,,47,1,0.5963,1.045,0.1572,0.4289,3,1.9864,0.2561,0,0
33,DONE_FAIL,GRASP,28,0,0.3865,1.076,0.2605,0.0832,3,2.7828,0.0105,0,0
34,DONE_OK,,52,1,0.6137,1.032,0.1412,0.7033,3,1.9337,0.2808,0,0
35,DONE_OK,,56,1,0.6277,1.048,0.1464,0.4311,3,1.9849,0.0077,0,0
36,DONE_OK,,49,1,0.5804,0.966,0.1556,0.744,3,2.1061,0.4264,0,0
37,DONE_OK,,22,1,0.3232,1.111,0.1669,0.3384,6,3.397,-0.0002,0,0
38,DONE_OK,,7,1,0.086,1.126,0.1453,0.0474,5,3.7051,0.0012,0,0
39,DONE_OK,,47,1,0.5768,1.001,0.1607,-0.0004,3,2.1283,-0.0054,0,0
40,DONE_OK,,37,1,0.473,1.051,0.1491,0.3524,3,2.1664,0.3134,0,0
41,DONE_OK,,46,1,0.5887,1.033,0.1546,0.7025,3,1.9856,0.3736,0,0
42,DONE_OK,,33,1,0.3361,1.125,0.146,0.9353,5,2.8172,0.2528,0,0
43,DONE_OK,,12,1,0.1474,1.126,0.1394,0.1225,5,3.63,0.0005,0,0
44,DONE_OK,,23,1,0.3258,1.07,0.1543,-0.0025,6,3.5028,-0.0025,0,0
45,DONE_OK,,10,1,0.1198,1.126,0.1438,0.1702,5,3.5823,0.0045,0,0
46,DONE_OK,,56,1,0.6027,1.034,0.1452,0.0643,3,1.911,0.011,0,0
47,DONE_OK,,22,1,0.2781,1.085,0.1517,-0.0016,6,3.6865,-0.0066,0,0
48,DONE_OK,,47,1,0.516,0.872,0.1543,0.9981,3,2.3842,0.3196,0,0
49,DONE_OK,,50,1,0.6439,1.021,0.1478,0.7834,3,1.8556,0.4379,0,0
50,DONE_OK,,48,1,0.6441,1.055,0.1517,0.6902,3,2.2013,0.1544,0,0
51,DONE_OK,,59,1,0.6885,1.002,0.1418,-0.0001,3,2.0484,-0.0081,0,0
52,DONE_OK,,57,1,0.6142,0.977,0.157,0.7953,3,2.154,0.1756,0,0
53,DONE_OK,,11,1,0.1337,1.126,0.1449,0.2311,5,3.5214,0.0055,0,0
54,DONE_OK,,41,1,0.5143,1.025,0.156,0.8476,3,2.0539,0.4518,0,0
55,DONE_OK,,57,1,0.5386,0.898,0.1535,0.8777,3,2.339,0.0011,0,0
56,DONE_OK,,54,1,0.5735,0.923,0.1524,0.6634,3,1.9062,0.4936,0,0
57,DONE_OK,,44,1,0.5495,1.027,0.1544,0.7175,3,1.9805,0.5115,0,0
58,DONE_OK,,54,1,0.6843,1.04,0.1428,0.5333,3,2.0559,0.1494,0,0
59,DONE_OK,,42,1,0.5308,1.025,0.1442,0.4278,3,2.0401,0.4278,0,0
60,DONE_OK,,21,1,0.2115,1.126,0.1461,0.3078,5,3.4447,0.0316,0,0
61,DONE_OK,,37,1,0.4305,0.966,0.1672,0.7563,3,2.3025,0.4469,0,0
62,DONE_OK,,34,1,0.3792,0.934,0.1647,1.1288,3,2.5487,0.3257,0,0
63,DONE_OK,,16,1,0.1919,1.126,0.1419,0.5263,5,3.2262,0.1275,0,0
64,DONE_OK,,47,1,0.6268,1.051,0.1506,0.4544,3,2.1388,0.1225,0,0
65,DONE_OK,,45,1,0.5459,0.991,0.1611,0.9113,3,2.6887,0.0212,0,0
66,DONE_OK,,12,1,0.1459,1.126,0.1408,0.187,5,3.5655,0.0024,0,0
67,DONE_OK,,37,1,0.4405,1.012,0.1656,0.9162,3,2.3849,0.3399,0,0
68,DONE_OK,,57,1,0.551,0.936,0.162,0.3426,3,2.1413,0.0389,0,0
69,DONE_OK,,40,1,0.6864,1.07,0.1506,-0.0001,1,3.4811,-0.0109,0,0
70,DONE_OK,,36,1,0.5997,1.079,0.164,-0.0004,1,3.3212,-0.0092,0,0
71,DONE_OK,,43,1,0.5221,1.008,0.1486,0.5801,3,2.04,0.4773,0,0
72,DONE_OK,,57,1,0.6602,1.028,0.1476,-0.0002,3,2.0982,-0.0084,0,0
73,DONE_OK,,34,1,0.3768,0.989,0.1674,0.8447,3,2.4095,0.5757,0,0
74,DONE_OK,,43,1,0.4686,0.904,0.1582,0.8848,3,2.402,0.3922,0,0
75,DONE_OK,,51,1,0.6118,0.992,0.1583,0.1982,3,2.2061,0.0336,0,0
76,DONE_OK,,41,1,0.5322,1.022,0.154,0.9234,3,2.1599,0.3835,0,0
77,DONE_FAIL,RETRACT,37,1,0.6093,1.06,0.1567,-0.0004,1,3.2657,-0.0049,0,0
78,DONE_OK,,44,1,0.5207,0.964,0.1592,0.6178,3,2.2918,0.2583,0,0
79,DONE_OK,,45,1,0.5527,1.049,0.1515,0.3637,3,1.9021,0.2512,0,0
80,DONE_OK,,52,1,0.5847,1.056,0.1521,-0.0002,3,2.0016,-0.0056,0,0
81,DONE_OK,,56,1,0.5845,1.051,0.152,-0.001,3,2.0215,-0.0069,0,0
82,DONE_OK,,44,1,0.5115,0.965,0.164,0.3369,3,2.1684,0.3369,0,0
83,DONE_OK,,61,1,0.5882,0.932,0.16,0.188,3,2.4614,0.0018,0,0
84,DONE_OK,,17,1,0.1926,1.125,0.1421,0.3191,5,3.4334,0.0041,0,0
85,DONE_OK,,49,1,0.6066,1.0,0.1521,0.8087,3,2.2769,0.2586,0,0
86,DONE_OK,,14,1,0.1629,1.126,0.1427,0.1772,5,3.5753,0.0013,0,0
87,DONE_OK,,42,1,0.5522,1.045,0.1625,0.7466,3,2.161,0.3125,0,0
88,DONE_OK,,49,1,0.6132,1.017,0.1597,0.3984,3,2.23,0.0478,0,0
89,DONE_OK,,25,1,0.3119,1.079,0.1593,-0.0006,5,3.7531,-0.0052,0,0
90,DONE_OK,,57,1,0.7326,1.011,0.1385,-0.0001,3,2.1586,-0.0142,0,0
91,DONE_OK,,56,1,0.5879,0.944,0.1488,0.8058,3,1.8688,0.6697,0,0
92,DONE_OK,,57,1,0.5845,0.952,0.1705,0.5746,3,2.3146,0.1995,0,0
93,DONE_OK,,35,1,0.3786,0.894,0.1603,0.9764,3,2.4055,0.5159,0,0
94,DONE_OK,,54,1,0.5935,1.078,0.1647,0.3952,3,2.0523,-0.0001,0,0
95,DONE_OK,,32,1,0.3564,0.914,0.1609,0.9656,3,2.371,0.5645,0,0
96,DONE_OK,,50,1,0.6052,1.0,0.1506,0.8851,3,2.0518,0.5483,0,0
97,DONE_OK,,56,1,0.5953,1.037,0.1505,-0.0001,3,2.0474,-0.0088,0,0
98,DONE_OK,,43,1,0.4669,1.04,0.1568,-0.0078,3,2.2119,-0.0078,0,0
99,DONE_OK,,49,1,0.6408,1.033,0.1459,0.6665,3,1.881,0.4001,0,0
