idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
0,DONE_OK,,64,1,0.3539,1.053,0.1588,0.292,5,3.4605,-0.0045,0,0
1,DONE_OK,,39,1,0.5034,1.115,0.1579,1.2027,3,2.1405,0.4881,0,0
2,DONE_OK,,63,1,0.5823,0.953,0.152,0.5914,6,1.8628,0.3091,0,0
3,DONE_OK,,15,1,0.1538,1.125,0.1563,-0.0004,6,3.7526,-0.0034,0,0
4,DONE_OK,,9,1,0.1113,1.126,0.1388,0.255,5,3.4975,0.0278,0,0
5,DONE_OK,,63,1,0.522,0.792,0.1515,1.0424,6,1.8226,0.8345,0,0
6,DONE_FAIL,TRANSPORT,300,1,0.0595,1.12,0.8759,-0.0004,5,3.7529,-0.005,0,0
7,DONE_FAIL,RETRACT,13,1,0.1253,1.12,0.1557,-0.0001,5,3.7526,-0.0002,0,0
8,DONE_OK,,15,1,0.1837,1.126,0.1385,0.4811,5,3.2714,0.1156,0,0
9,DONE_OK,,42,1,0.4774,0.955,0.1541,0.7445,3,2.0524,0.6903,0,0
10,DONE_OK,,52,1,0.6196,1.011,0.1514,0.5231,6,1.8882,0.5231,0,0
11,DONE_OK,,30,1,0.3332,1.005,0.1449,0.7901,6,2.7008,0.5057,0,0
12,DONE_OK,,34,1,0.3712,0.957,0.1442,1.1327,1,2.4241,0.7529,0,0
13,DONE_OK,,12,1,0.157,1.126,0.1406,0.3486,5,3.4039,0.0147,0,0
14,DONE_OK,,55,1,0.5547,0.881,0.1555,0.7912,3,1.7992,0.5652,0,0
15,DONE_OK,,50,1,0.6263,1.038,0.1531,0.3865,3,2.0644,0.0622,0,0
16,DONE_OK,,45,1,0.5774,1.042,0.1539,0.6928,3,1.8256,0.4378,0,0
17,DONE_OK,,51,1,0.5967,1.027,0.1502,0.946,3,1.9148,0.7209,0,0
18,DONE_OK,,50,1,0.5752,1.012,0.1523,1.0652,3,2.2038,0.6597,0,0
19,DONE_OK,,56,1,0.6135,0.994,0.1512,0.4233,3,1.9519,0.1282,0,0
20,DONE_OK,,20,1,0.2267,1.102,0.1578,1.1709,5,2.5816,0.7069,0,0
21,DONE_OK,,67,1,0.6437,0.944,0.1603,0.7841,3,2.2813,0.5764,0,0
22,DONE_OK,,54,1,0.577,0.959,0.1548,0.6087,3,2.1303,0.0977,0,0
23,DONE_OK,,23,1,0.287,1.115,0.1692,1.0235,5,2.729,0.3336,0,0
24,DONE_OK,,62,1,0.5519,0.858,0.1478,0.9349,3,1.7703,0.6183,0,0
25,DONE_OK,,61,1,0.5025,0.792,0.1471,0.8391,6,1.7714,0.7777,0,0
26,DONE_OK,,35,1,0.379,1.123,0.1592,0.4477,6,3.2515,-0.0028,0,0
27,DONE_OK,,44,1,0.5459,1.005,0.1603,0.5708,3,2.1965,0.2238,0,0
28,DONE_OK,,16,1,0.1617,1.126,0.1599,-0.0002,6,3.6127,-0.0034,0,0
29,DONE_OK,,51,1,0.5567,0.962,0.1426,0.5804,3,1.9587,0.5804,0,0
30,DONE_FAIL,GRASP,53,0,0.9109,0.908,0.2259,0.6759,3,2.2801,0.0617,0,0
31,DONE_OK,,53,1,0.6398,1.052,0.162,-0.0003,3,2.2254,-0.0083,0,0
32,DONE_OK,,57,1,0.5768,0.956,0.1487,0.2883,6,1.8406,0.2883,0,0
33,DONE_OK,,16,1,0.1896,1.12,0.1473,1.0868,5,2.6657,0.687,0,0
34,DONE_OK,,50,1,0.633,1.059,0.1494,0.3732,3,1.5925,0.2732,0,0
35,DONE_OK,,32,1,0.3728,1.106,0.162,1.2692,1,2.3385,0.7327,0,0
36,DONE_OK,,19,1,0.1989,1.125,0.1669,-0.0001,6,3.4995,-0.0002,0,0
37,DONE_OK,,8,1,0.0903,1.125,0.1453,0.0312,5,3.7213,0.0,0,0
38,DONE_OK,,19,1,0.2327,1.124,0.1619,0.9066,5,2.8459,0.3363,0,0
39,DONE_OK,,17,1,0.1957,1.126,0.1607,0.1204,6,3.3572,0.056,0,0
40,DONE_OK,,56,1,0.5877,0.944,0.1519,0.8454,3,1.304,0.8454,0,0
41,DONE_OK,,26,1,0.2999,1.02,0.1664,1.0197,3,2.3652,0.6376,0,0
42,DONE_OK,,45,1,0.5679,1.047,0.166,0.5927,3,2.1223,0.2531,0,0
43,DONE_OK,,58,1,0.5094,0.764,0.1562,-0.0002,6,0.9493,-0.0005,0,0
44,DONE_OK,,20,1,0.2329,1.035,0.1608,1.0365,5,2.716,0.4907,0,0
45,DONE_OK,,50,1,0.5508,0.932,0.1542,0.8865,3,2.1529,0.3256,0,0
46,DONE_OK,,54,1,0.5384,0.898,0.16,1.0962,6,1.7967,0.9944,0,0
47,DONE_OK,,13,1,0.1584,1.124,0.1445,-0.0012,6,3.7526,-0.005,0,0
48,DONE_OK,,33,1,0.3844,1.038,0.1457,0.9558,1,2.7474,0.2454,0,0
49,DONE_FAIL,TRANSPORT,300,1,0.0038,0.949,0.5675,-0.0004,5,3.7529,-0.0004,1,1
50,DONE_OK,,48,1,0.55,0.976,0.1521,0.5938,3,1.8385,0.5938,0,0
51,DONE_OK,,40,1,0.4867,1.056,0.1561,0.8734,3,2.2544,0.7654,0,0
52,DONE_OK,,20,1,0.2416,1.084,0.1594,1.1629,1,2.5514,0.6376,0,0
53,DONE_OK,,44,1,0.5617,1.022,0.1572,-0.0002,3,2.2048,-0.006,0,0
54,DONE_OK,,30,1,0.2376,1.125,0.1662,-0.0002,6,3.5109,-0.0033,0,0
55,DONE_OK,,65,1,0.4981,1.12,0.14,0.7369,6,2.2168,-0.0027,0,0
56,DONE_OK,,22,1,0.2262,1.124,0.1415,1.069,5,2.6835,0.5955,0,0
57,DONE_OK,,44,1,0.4953,0.989,0.1489,0.8071,6,2.8357,0.5108,0,0
58,DONE_OK,,50,1,0.5796,1.032,0.1471,1.034,6,2.4445,0.034,0,0
59,DONE_OK,,42,1,0.4911,1.061,0.1593,1.0589,3,2.1566,0.7483,0,0
60,DONE_OK,,57,1,0.5906,1.004,0.1519,0.5443,6,2.5358,0.0223,0,0
61,DONE_OK,,29,1,0.2923,1.118,0.1691,-0.0004,6,3.7184,-0.0045,0,0
62,DONE_OK,,49,1,0.552,0.977,0.1371,1.0658,6,2.3013,0.397,0,0
63,DONE_OK,,60,1,0.546,0.865,0.1508,0.143,6,1.7396,0.0823,0,0
64,DONE_FAIL,TRANSPORT,300,1,0.009,0.877,0.3367,-0.0004,5,3.7529,-0.0028,1,1
65,DONE_OK,,21,1,0.2512,1.125,0.1558,-0.0022,6,3.6065,-0.0022,0,0
66,DONE_OK,,63,1,0.58,0.923,0.1496,1.1008,3,1.7472,0.5787,0,0
67,DONE_OK,,10,1,0.1271,1.124,0.1406,0.336,5,3.4165,0.038,0,0
68,DONE_OK,,53,1,0.676,1.054,0.1652,-0.0007,3,2.6468,-0.0085,0,0
