idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
21,DONE_OK,,55,1,0.5935,1.002,0.1464,0.4336,3,1.9544,0.0462,47.34,43.94,52.14,44.06,0.0017,0,0
22,DONE_OK,,34,1,0.5213,1.103,0.17,0.1322,3,2.3277,0.0103,67.85,63.92,78.83,62.08,0.0348,0,0
23,DONE_OK,,12,1,0.1569,1.125,0.1454,0.3425,5,3.41,0.0139,50.31,51.45,51.45,51.5,0.031,0,0
24,DONE_OK,,33,1,0.3814,0.961,0.1662,0.9499,3,2.3623,0.5094,52.25,49.88,53.21,50.08,0.0025,0,0
25,DONE_OK,,44,1,0.5512,1.025,0.1527,0.816,3,2.1933,0.4081,40.78,38.43,41.19,38.34,0.0032,0,0
26,DONE_OK,,55,1,0.5537,0.931,0.1496,0.5118,6,2.4353,0.0073,49.67,51.15,56.7,51.04,0.0023,0,0
27,DONE_OK,,49,1,0.557,0.96,0.1515,1.006,3,2.2802,0.4347,46.88,46.88,47.08,46.73,0.0025,0,0
28,DONE_OK,,51,1,0.482,0.996,0.1642,0.1456,6,3.4371,-0.0054,38.52,61.65,61.9,61.78,0.0187,0,0
29,DONE_OK,,55,1,0.5978,1.02,0.1386,0.4593,6,2.4311,0.0262,44.3,43.01,50.19,43.01,0.0021,0,0
30,DONE_OK,,35,1,0.4258,1.105,0.1703,0.5392,5,3.2133,0.0112,43.23,57.02,57.02,56.43,0.0259,0,0
31,DONE_OK,,51,1,0.5192,0.888,0.1667,0.9154,1,2.6654,0.4125,64.76,68.28,72.64,68.21,0.0025,0,0
32,DONE_OK,,57,1,0.6303,1.046,0.1483,-0.0,3,1.9763,-0.0078,50.06,50.7,58.85,49.44,0.027,0,0
33,DONE_OK,,40,1,0.4985,1.03,0.1577,0.9018,3,2.1403,0.4667,33.75,33.18,34.34,33.11,0.0022,0,0
34,DONE_OK,,52,1,0.6099,1.018,0.1489,0.2778,3,1.9537,0.0789,52.05,50.07,56.15,48.61,0.0276,0,0
35,DONE_OK,,37,1,0.4274,1.08,0.1511,-0.0003,6,3.6222,-0.0045,47.55,61.97,63.81,61.87,0.0211,0,0
36,DONE_FAIL,RETRACT,37,1,0.5914,1.081,0.1523,-0.0003,1,3.3936,-0.0051,59.16,78.76,78.76,84.06,0.1283,0,0
37,DONE_OK,,48,1,0.5358,0.932,0.165,0.2964,3,2.217,0.2964,46.54,45.66,47.15,43.07,0.0236,0,0
38,DONE_OK,,20,1,0.2721,1.124,0.1799,0.6118,5,3.1407,0.0085,50.31,51.17,51.85,51.17,0.018,0,0
39,DONE_OK,,22,1,0.2691,1.126,0.1504,0.4724,5,3.2801,0.0059,48.65,56.87,56.87,56.48,0.0012,0,0
40,DONE_OK,,46,1,0.6086,1.066,0.152,0.0231,3,2.1308,0.0231,47.25,46.5,48.84,43.19,0.0231,0,0
41,DONE_FAIL,RETRACT,41,1,0.7252,1.073,0.1441,-0.0029,5,3.7554,-0.0132,75.26,88.53,90.0,86.82,0.0926,0,0
42,DONE_OK,,45,1,0.5895,1.06,0.1489,-0.0001,3,2.107,-0.0053,57.44,49.22,57.83,46.42,0.023,0,0
43,DONE_OK,,50,1,0.6493,1.043,0.1539,-0.0001,3,2.0887,-0.0079,52.26,44.68,55.21,41.99,0.0238,0,0
44,DONE_OK,,30,1,0.3543,0.978,0.1597,0.718,3,2.2668,0.6248,52.64,52.31,53.6,50.14,0.023,0,0
45,DONE_OK,,23,1,0.2743,0.989,0.1559,0.8814,5,2.8711,0.3068,40.18,42.87,42.87,42.78,0.0021,0,0
46,DONE_OK,,47,1,0.5261,0.961,0.1552,0.9292,3,2.3516,0.4026,54.94,55.38,55.4,55.21,0.0022,0,0
47,DONE_OK,,45,1,0.6605,1.031,0.1607,-0.0001,3,2.074,-0.0015,75.64,44.67,76.46,42.87,0.0245,0,0
48,DONE_OK,,46,1,0.5084,0.972,0.1577,0.5506,3,2.2462,0.2835,66.4,62.69,67.42,61.15,0.0239,0,0
49,DONE_OK,,54,1,0.5874,0.965,0.1494,0.2562,1,2.2275,0.0306,68.39,69.12,70.73,68.83,0.0068,0,0
50,DONE_OK,,47,1,0.5312,0.995,0.145,0.5215,6,2.5199,0.1219,37.64,36.93,42.32,37.0,0.0022,0,0
51,DONE_OK,,49,1,0.5606,0.898,0.1646,0.852,1,2.6062,0.2863,62.31,62.72,63.58,62.75,0.0027,0,0
52,DONE_OK,,54,1,0.6042,0.982,0.1517,0.7808,3,2.082,0.4553,38.52,40.25,40.25,39.57,0.021,0,0
53,DONE_OK,,18,1,0.2366,1.125,0.1523,0.4999,5,3.2526,0.0223,46.97,50.38,50.38,50.44,0.0042,0,0
54,DONE_OK,,19,1,0.2318,1.125,0.1435,0.4506,5,3.3019,0.027,44.29,50.99,50.99,50.72,0.0018,0,0
55,DONE_OK,,52,1,0.5515,0.988,0.1593,0.2205,3,2.0876,0.0419,62.89,60.19,67.97,59.03,0.0265,0,0
56,DONE_OK,,43,1,0.5423,1.027,0.1529,1.0864,3,2.1389,0.4629,31.29,28.8,31.64,28.49,0.0023,0,0
57,DONE_OK,,45,1,0.5017,0.931,0.1563,0.9483,3,2.2954,0.4429,51.29,49.83,51.65,49.88,0.0023,0,0
58,DONE_FAIL,RETRACT,38,1,0.6945,1.06,0.1513,-0.0002,3,3.7472,-0.0113,79.32,89.36,89.36,84.76,0.0897,0,0
59,DONE_OK,,43,1,0.5043,0.929,0.1718,0.9666,1,2.6544,0.3024,57.62,58.56,59.19,58.54,0.0027,0,0
60,DONE_OK,,40,1,0.5191,1.053,0.1602,0.6421,3,2.2747,0.2793,38.55,37.93,41.21,38.11,0.0014,0,0
61,DONE_OK,,34,1,0.5165,1.094,0.1721,-0.0006,1,3.1793,-0.0081,61.24,75.15,75.15,66.88,0.0528,0,0
62,DONE_OK,,50,1,0.5717,0.932,0.1576,0.888,3,2.3469,0.2961,55.22,53.38,55.86,53.35,0.0044,0,0
63,DONE_OK,,51,1,0.5983,1.004,0.1514,0.4301,6,2.5327,0.1941,30.82,29.51,33.36,29.56,0.0351,0,0
64,DONE_OK,,6,1,0.0676,1.124,0.1487,0.1089,5,3.6436,0.0111,53.41,54.42,54.42,53.12,0.0297,0,0
65,DONE_OK,,48,1,0.6164,1.058,0.1608,-0.0004,3,2.2196,-0.0085,50.51,45.92,57.94,43.61,0.0232,0,0
66,DONE_OK,,38,1,0.4894,1.052,0.1609,0.9567,3,2.3704,0.2439,45.07,45.62,46.24,45.48,0.0028,0,0
67,DONE_OK,,15,1,0.1809,1.126,0.1386,0.2602,5,3.4923,0.0052,41.48,46.16,46.16,45.07,0.0049,0,0
68,DONE_OK,,20,1,0.2521,1.086,0.1742,1.0538,1,2.6775,0.5189,38.88,40.33,40.45,40.31,0.0025,0,0
69,DONE_FAIL,RETRACT,40,1,0.6663,1.069,0.1597,-0.0001,1,3.717,-0.0064,77.97,79.59,89.93,85.25,0.1486,0,0
70,DONE_OK,,45,1,0.5706,1.038,0.1485,0.5189,3,2.0518,0.3472,47.39,45.67,48.25,44.59,0.0188,0,0
71,DONE_OK,,44,1,0.5554,1.072,0.1654,0.7264,3,2.3203,0.11,39.99,44.02,45.32,41.44,0.0222,0,0
72,DONE_OK,,39,1,0.4681,1.022,0.1532,0.9026,3,2.3331,0.4052,46.81,47.32,47.57,46.98,0.0028,0,0
73,DONE_OK,,46,1,0.56,1.007,0.1553,0.7211,3,2.2056,0.4294,41.8,42.44,42.44,42.09,0.0031,0,0
74,DONE_OK,,39,1,0.4774,1.016,0.1571,0.8007,3,2.2233,0.4739,42.13,42.08,42.62,41.82,0.0023,0,0
75,DONE_OK,,49,1,0.6234,1.064,0.1571,-0.0003,3,2.1461,-0.0038,43.14,43.28,47.58,41.02,0.0232,0,0
76,DONE_OK,,52,1,0.6205,1.017,0.1447,0.4055,3,1.9211,0.1225,55.4,50.15,57.55,50.3,0.003,0,0
77,DONE_OK,,11,1,0.1496,1.124,0.1693,0.336,5,3.4165,0.0131,70.69,71.93,71.93,70.51,0.0071,0,0
78,DONE_OK,,41,1,0.5215,1.053,0.1567,0.9649,3,2.293,0.2989,30.05,30.28,32.36,30.22,0.0026,0,0
79,DONE_OK,,21,1,0.2789,1.116,0.1695,0.9593,5,2.7932,0.3537,45.75,46.16,46.94,46.11,0.0024,0,0
80,DONE_OK,,21,1,0.2582,1.117,0.1777,0.4055,6,3.2689,0.011,59.92,70.52,70.52,68.63,0.0483,0,0
81,DONE_OK,,58,1,0.6541,1.035,0.1436,0.0,3,1.8993,-0.0035,54.43,48.77,54.89,47.24,0.0194,0,0
82,DONE_OK,,46,1,0.5275,0.949,0.1586,0.7565,3,2.291,0.4043,50.63,50.23,51.06,50.05,0.0029,0,0
83,DONE_OK,,36,1,0.557,1.041,0.1643,-0.0005,1,3.3202,-0.0123,62.14,79.99,79.99,72.66,0.0385,0,0
84,DONE_OK,,35,1,0.5455,1.105,0.1756,0.2478,3,2.3011,0.013,67.13,51.42,72.1,49.48,0.0243,0,0
85,DONE_OK,,41,1,0.52,1.051,0.1586,0.9533,3,2.2621,0.3068,31.0,30.85,33.56,30.77,0.0024,0,0
86,DONE_OK,,35,1,0.4134,0.985,0.1616,1.109,3,2.3381,0.463,43.02,41.4,43.53,41.61,0.0025,0,0
87,DONE_OK,,54,1,0.6651,1.039,0.1494,0.4666,3,2.0383,0.1469,47.03,41.27,47.57,39.32,0.0213,0,0
88,DONE_OK,,44,1,0.5679,1.028,0.1519,0.8867,3,2.5081,0.0378,53.48,51.24,53.81,51.19,0.0022,0,0
89,DONE_OK,,53,1,0.6286,1.002,0.1485,0.7975,3,2.2771,0.235,47.98,47.67,48.39,47.59,0.0024,0,0
90,DONE_OK,,53,1,0.6154,0.986,0.1465,0.8176,3,2.2719,0.3396,45.32,45.4,46.01,45.24,0.0023,0,0
91,DONE_OK,,52,1,0.5892,0.999,0.1484,0.2157,6,2.4974,0.0811,45.87,43.87,49.79,43.55,0.0235,0,0
92,DONE_OK,,15,1,0.1871,1.123,0.1568,0.9201,5,2.8324,0.6253,49.55,51.44,51.56,51.44,0.0014,0,0
93,DONE_OK,,11,1,0.1411,1.125,0.1641,0.2431,5,3.5094,0.0117,61.9,64.0,64.0,62.71,0.0231,0,0
94,DONE_OK,,31,1,0.2784,1.082,0.1589,-0.0001,6,3.4696,-0.0032,27.36,45.13,45.13,44.39,0.0023,0,0
95,DONE_OK,,30,1,0.3957,1.096,0.1659,0.4985,5,3.254,0.0086,61.28,65.85,68.08,65.91,0.0074,0,0
96,DONE_OK,,53,1,0.567,0.911,0.1576,0.6373,3,2.0938,0.3649,44.61,47.79,48.66,47.65,0.0024,0,0
97,DONE_OK,,27,1,0.3126,1.125,0.1509,0.8985,5,2.854,0.3342,29.35,37.6,37.91,37.67,0.0018,0,0
98,DONE_OK,,25,1,0.3035,1.033,0.1651,0.9223,3,2.4562,0.5384,42.75,43.14,43.75,43.05,0.0023,0,0
99,DONE_OK,,48,1,0.59,0.989,0.1543,0.7682,3,2.4795,0.1794,58.78,59.0,59.06,58.86,0.0024,0,0
