idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
24,DONE_OK,,44,1,0.3004,1.097,0.1592,0.0014,6,3.3597,-0.0036,0,0
25,DONE_OK,,57,1,0.5905,0.971,0.1531,0.7117,3,1.9535,0.4751,0,0
26,DONE_OK,,39,1,0.4817,1.011,0.1608,0.3998,3,2.2086,0.3666,0,0
27,DONE_OK,,57,1,0.5614,0.883,0.1441,0.5905,3,1.8269,0.5905,0,0
28,DONE_OK,,12,1,0.1406,1.126,0.1329,-0.0001,6,3.6409,-0.0049,0,0
29,DONE_OK,,31,1,0.3175,1.117,0.1503,1.2323,5,2.5202,0.6958,0,0
30,DONE_FAIL,TRANSPORT,300,1,0.0002,1.04,0.2777,0.046,6,1.9958,0.046,1,0
31,DONE_OK,,15,1,0.1436,1.125,0.1482,0.8902,5,2.8623,0.5957,0,0
32,DONE_OK,,55,1,0.6087,0.972,0.1428,0.6243,3,1.4954,0.6243,0,0
33,DONE_OK,,66,1,0.593,0.935,0.1528,0.4915,3,1.7004,0.4915,0,0
34,DONE_OK,,45,1,0.5154,0.945,0.1499,1.1701,1,2.3983,0.4836,0,0
35,DONE_OK,,37,1,0.4185,0.938,0.1452,1.1158,1,2.211,0.7048,0,0
36,DONE_OK,,22,1,0.2845,1.125,0.1666,0.6396,5,3.1129,0.0361,0,0
37,DONE_OK,,28,1,0.2483,1.112,0.1597,0.6824,5,3.0701,0.1097,0,0
38,DONE_FAIL,GRASP,127,0,0.0042,0.924,0.2987,0.498,6,2.3537,0.443,0,0
39,DONE_OK,,37,1,0.3993,0.916,0.1411,1.1398,1,2.4387,0.7253,0,0
40,DONE_OK,,66,1,0.4098,1.087,0.1601,0.658,5,3.0945,-0.0047,0,0
41,DONE_OK,,16,1,0.2003,1.126,0.1401,0.4023,5,3.3502,0.0072,0,0
42,DONE_OK,,42,1,0.5257,1.025,0.1696,0.559,3,2.2821,0.1412,0,0
43,DONE_OK,,20,1,0.2238,1.126,0.1479,-0.0002,6,3.5461,-0.0046,0,0
44,DONE_OK,,52,1,0.5681,0.922,0.1481,0.5279,6,2.3091,0.5279,0,0
45,DONE_OK,,40,1,0.4706,1.006,0.1665,0.8997,3,2.3739,0.2841,0,0
46,DONE_OK,,63,1,0.5757,0.934,0.1511,0.5021,3,2.0111,0.0307,0,0
47,DONE_OK,,59,1,0.5596,0.926,0.1585,0.8259,6,1.8775,0.5721,0,0
48,DONE_OK,,14,1,0.179,1.123,0.1689,0.4765,5,3.276,0.0381,0,0
49,DONE_OK,,54,1,0.5904,0.956,0.143,0.4882,6,1.7112,0.4882,0,0
50,DONE_OK,,32,1,0.4103,1.123,0.1604,1.1188,5,2.6337,0.2749,0,0
51,DONE_OK,,14,1,0.1827,1.126,0.1291,0.4383,5,3.3142,0.0482,0,0
52,DONE_OK,,62,1,0.5964,0.97,0.1486,0.4637,3,2.2549,0.005,0,0
53,DONE_OK,,5,1,0.0576,1.12,0.1271,0.0001,5,3.7524,-0.0001,0,0
54,DONE_FAIL,RETRACT,86,1,0.1684,1.119,0.1789,-0.0002,6,3.467,-0.0058,0,0
55,DONE_OK,,29,1,0.3575,1.098,0.1672,1.0359,3,2.4298,0.5137,0,0
56,DONE_OK,,51,1,0.6207,1.007,0.1554,0.6277,3,2.1673,0.0146,0,0
57,DONE_OK,,19,1,0.2208,1.126,0.1471,0.3944,5,3.3581,0.0498,0,0
58,DONE_OK,,25,1,0.2827,0.977,0.1564,1.086,1,2.4217,0.8698,0,0
59,DONE_OK,,55,1,0.577,0.912,0.1486,0.9451,3,1.7943,0.6975,0,0
60,DONE_OK,,54,1,0.5711,0.962,0.1509,0.9507,6,1.8813,0.3378,0,0
61,DONE_OK,,33,1,0.3969,1.124,0.162,0.3104,6,3.3085,-0.0035,0,0
62,DONE_FAIL,RETRACT,68,1,0.4466,0.799,0.1681,0.2158,3,2.0848,0.1664,0,0
63,DONE_OK,,45,1,0.5287,0.982,0.1564,0.788,3,1.9679,0.5357,0,0
64,DONE_OK,,8,1,0.0853,1.113,0.1456,0.005,5,3.7475,-0.0001,0,0
65,DONE_OK,,59,1,0.6044,0.987,0.1521,0.5344,3,1.7655,0.5344,0,0
66,DONE_OK,,59,1,0.565,0.906,0.1505,0.6679,6,1.786,0.5384,0,0
67,DONE_OK,,10,1,0.1191,1.126,0.1366,0.0392,5,3.7133,-0.0001,0,0
68,DONE_OK,,18,1,0.2375,1.118,0.174,0.6774,5,3.0751,0.1048,0,0
69,DONE_OK,,9,1,0.1106,1.126,0.1549,0.2653,5,3.4872,0.0139,0,0
70,DONE_OK,,61,1,0.5854,0.927,0.1526,0.1573,6,1.5096,0.0517,0,0
71,DONE_OK,,55,1,0.5342,0.984,0.1456,0.8211,3,2.0898,0.6214,0,0
72,DONE_OK,,76,1,0.5368,0.854,0.1506,0.3931,3,1.611,0.3768,0,0
73,DONE_OK,,56,1,0.5388,0.926,0.157,0.9206,6,1.8818,0.9206,0,0
74,DONE_OK,,14,1,0.1873,1.125,0.1604,0.4803,5,3.2722,0.0369,0,0
75,DONE_OK,,42,1,0.5636,1.039,0.1572,-0.0002,3,2.1492,-0.0054,0,0
76,DONE_OK,,55,1,0.579,0.961,0.1534,0.6189,3,1.757,0.6135,0,0
77,DONE_OK,,49,1,0.6193,1.022,0.1464,0.055,3,2.0897,0.055,0,0
78,DONE_OK,,27,1,0.3394,1.041,0.147,1.3784,1,2.3013,0.8437,0,0
79,DONE_OK,,56,1,0.5724,0.937,0.1475,0.8459,6,2.1555,0.3402,0,0
80,DONE_OK,,28,1,0.3551,1.118,0.1722,1.1075,1,2.5132,0.4137,0,0
81,DONE_OK,,12,1,0.1457,1.125,0.1678,0.6001,5,3.1524,0.2361,0,0
82,DONE_OK,,11,1,0.1348,1.126,0.1749,0.7103,5,3.0422,0.3641,0,0
83,DONE_OK,,56,1,0.5229,0.924,0.1554,-0.0004,6,1.6959,-0.0016,0,0
84,DONE_OK,,28,1,0.3019,1.117,0.1528,1.2493,5,2.5032,0.7161,0,0
85,DONE_OK,,42,1,0.4889,0.989,0.1542,0.9,3,2.0757,0.7711,0,0
86,DONE_OK,,60,1,0.5606,0.864,0.1543,1.0014,6,1.8515,0.8947,0,0
87,DONE_OK,,38,1,0.5015,1.082,0.1677,1.0707,3,2.4796,0.0302,0,0
88,DONE_OK,,48,1,0.5881,1.007,0.1534,0.5733,3,2.0194,0.2635,0,0
89,DONE_OK,,45,1,0.5533,1.027,0.1541,0.7345,6,2.4022,0.7062,0,0
90,DONE_OK,,33,1,0.4131,1.045,0.1533,1.2943,3,2.1641,0.8455,0,0
91,DONE_OK,,50,1,0.5434,0.892,0.1514,0.7753,6,2.1338,0.519,0,0
92,DONE_OK,,20,1,0.2119,1.126,0.1441,0.4216,6,3.2915,0.1768,0,0
93,DONE_FAIL,TRANSPORT,300,1,0.2728,0.986,1.0229,-0.0005,6,1.1435,-0.0045,0,0
94,DONE_OK,,45,1,0.5137,0.992,0.1505,0.9957,6,2.5875,0.3167,0,0
95,DONE_OK,,39,1,0.5102,1.06,0.1654,0.9139,3,2.3843,0.1104,0,0
96,DONE_OK,,32,1,0.315,1.089,0.1691,-0.0003,6,3.737,-0.0056,0,0
97,DONE_OK,,50,1,0.6164,1.023,0.1594,0.1037,3,2.1788,0.0493,0,0
98,DONE_FAIL,GRASP,35,0,0.614,0.964,0.2487,0.9991,1,2.2873,0.6126,0,0
99,DONE_OK,,57,1,0.5615,0.923,0.1549,0.5493,6,1.8087,0.5493,0,0
