idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
30,DONE_OK,,57,1,0.2338,1.12,0.1715,-0.0003,6,3.5794,-0.0048,0,0
31,DONE_OK,,51,1,0.5731,1.024,0.1557,0.6042,3,1.8655,0.5892,0,0
32,DONE_OK,,23,1,0.2515,1.122,0.1527,1.1266,5,2.6259,0.5988,0,0
33,DONE_OK,,15,1,0.1915,1.126,0.1624,0.5474,5,3.2051,0.05,0,0
34,DONE_OK,,50,1,0.546,1.009,0.1513,0.5888,3,1.8357,0.5888,0,0
35,DONE_OK,,44,1,0.5582,1.014,0.1691,0.0003,3,2.279,-0.0106,0,0
36,DONE_OK,,48,1,0.5303,1.018,0.1549,0.7201,3,1.9625,0.7002,0,0
37,DONE_OK,,47,1,0.5324,1.014,0.1573,0.7144,3,1.8752,0.7144,0,0
38,DONE_OK,,27,1,0.3014,0.964,0.1555,0.0654,6,2.0134,0.0034,0,0
39,DONE_OK,,31,1,0.3392,1.125,0.1569,0.039,6,3.4844,0.0036,0,0
40,DONE_FAIL,TRANSPORT,300,1,0.1287,1.118,0.8159,-0.0009,4,3.7526,-0.0077,0,0
41,DONE_OK,,71,1,0.4833,0.813,0.1465,0.8074,3,1.8557,0.6954,0,0
42,DONE_OK,,47,1,0.6024,1.018,0.1623,0.54,3,2.2481,0.075,0,0
43,DONE_FAIL,TRANSPORT,300,1,0.0002,0.982,0.28,0.026,6,2.1429,0.0243,1,0
44,DONE_OK,,36,1,0.4177,0.99,0.1497,1.0318,1,2.1475,0.8285,0,0
45,DONE_OK,,39,1,0.4492,1.028,0.1566,0.985,3,2.2021,0.6831,0,0
46,DONE_FAIL,TRANSPORT,300,1,0.0007,0.883,0.3988,-0.0004,5,3.7529,-0.0031,1,1
47,DONE_OK,,49,1,0.5684,0.935,0.1529,0.7653,3,1.6789,0.7653,0,0
48,DONE_OK,,67,1,0.4788,0.975,0.1576,1.0173,6,2.1824,0.0544,0,0
49,DONE_OK,,15,1,0.1755,1.124,0.1408,-0.0001,5,3.7526,-0.0001,0,0
50,DONE_OK,,52,1,0.6097,0.985,0.1528,0.4408,3,1.8542,0.3023,0,0
51,DONE_FAIL,RETRACT,81,1,0.4547,0.746,0.1532,0.3118,3,2.4028,0.3118,0,0
52,DONE_OK,,79,1,0.5248,0.877,0.1588,0.8906,3,2.1904,0.1554,0,0
53,DONE_OK,,25,1,0.3251,1.126,0.1379,0.9752,3,2.6333,0.3525,0,0
54,DONE_OK,,62,1,0.6345,1.005,0.1467,-0.0001,3,2.0288,-0.0081,0,0
55,DONE_OK,,56,1,0.5505,1.027,0.1446,0.7518,6,2.2808,0.0522,0,0
56,DONE_OK,,21,1,0.2451,1.122,0.1495,1.0544,5,2.6981,0.505,0,0
57,DONE_FAIL,RETRACT,35,1,0.3718,0.918,0.1701,0.9278,1,1.4639,0.9278,0,0
58,DONE_OK,,28,1,0.3812,1.125,0.1482,1.1748,3,2.4437,0.3482,0,0
59,DONE_OK,,43,1,0.7726,1.015,0.1458,0.7989,6,2.6822,0.4312,0,0
60,DONE_OK,,33,1,0.4179,1.116,0.1612,1.0736,5,2.6789,0.0441,0,0
61,DONE_OK,,70,1,0.5334,0.876,0.1573,-0.0056,3,2.0447,-0.0056,0,0
62,DONE_OK,,46,1,0.5623,1.012,0.1599,0.2877,3,2.165,0.1091,0,0
63,DONE_OK,,13,1,0.156,1.032,0.1464,0.9202,5,2.8323,0.5733,0,0
64,DONE_OK,,53,1,0.6295,1.028,0.1409,0.458,6,1.8277,0.458,0,0
65,DONE_OK,,13,1,0.1361,1.119,0.153,0.8364,5,2.9161,0.5375,0,0
66,DONE_OK,,58,1,0.5903,0.955,0.1498,1.209,3,1.7235,0.5627,0,0
67,DONE_OK,,68,1,0.4605,0.953,0.1351,-0.0001,1,1.9133,-0.011,0,0
68,DONE_OK,,20,1,0.2721,1.123,0.1749,0.7267,5,3.0258,0.1047,0,0
69,DONE_OK,,54,1,0.5602,0.884,0.1622,0.8863,6,2.6943,-0.0004,0,0
70,DONE_OK,,35,1,0.4005,1.076,0.1687,0.0036,6,3.4877,-0.0028,0,0
71,DONE_OK,,60,1,0.619,1.024,0.1535,0.8726,6,2.5685,0.248,0,0
72,DONE_OK,,65,1,0.5406,1.108,0.1536,1.075,1,2.4202,-0.0005,0,0
73,DONE_OK,,7,1,0.0785,1.123,0.1511,0.0272,5,3.7253,0.0026,0,0
74,DONE_OK,,48,1,0.6204,1.048,0.1499,-0.0065,3,2.0681,-0.0065,0,0
75,DONE_OK,,46,1,0.5679,1.024,0.1457,0.4424,3,1.6515,0.4424,0,0
76,DONE_OK,,48,1,0.646,1.078,0.1529,-0.0002,3,2.1029,-0.004,0,0
77,DONE_OK,,15,1,0.1668,1.121,0.1472,1.0295,5,2.723,0.6829,0,0
78,DONE_OK,,34,1,0.419,1.059,0.1663,0.722,3,2.3008,0.722,0,0
79,DONE_OK,,65,1,0.5849,0.92,0.1409,0.3577,3,1.8614,0.1812,0,0
80,DONE_OK,,55,1,0.5939,0.975,0.1529,0.5542,6,1.7879,0.5542,0,0
81,DONE_OK,,31,1,0.4141,1.124,0.1487,1.3865,5,2.366,0.4465,0,0
82,DONE_FAIL,TRANSPORT,300,1,0.0032,0.986,0.524,-0.0004,5,3.7529,-0.0004,1,1
83,DONE_OK,,50,1,0.6167,1.009,0.1539,0.3604,3,2.0023,0.2083,0,0
84,DONE_OK,,14,1,0.1645,1.126,0.1674,0.8402,5,2.9123,0.4168,0,0
85,DONE_FAIL,GRASP,41,0,0.5972,0.949,0.2307,0.8705,6,2.5471,0.5455,0,0
86,DONE_OK,,55,1,0.6252,1.004,0.1479,0.3517,3,1.78,0.2395,0,0
87,DONE_OK,,14,1,0.177,1.126,0.142,0.8173,3,2.9326,0.3863,0,0
88,DONE_OK,,23,1,0.2739,1.031,0.161,1.0123,1,2.401,0.7567,0,0
89,DONE_OK,,60,1,0.5808,0.942,0.1594,0.726,6,2.4883,0.0661,0,0
90,DONE_OK,,39,1,0.52,1.091,0.167,0.928,3,2.1939,0.29,0,0
91,DONE_OK,,61,1,0.3505,1.12,0.1637,0.5084,6,3.1529,-0.0016,0,0
92,DONE_OK,,15,1,0.1751,1.126,0.1395,0.5085,5,3.244,0.1696,0,0
93,DONE_OK,,27,1,0.3042,1.126,0.1495,0.0922,6,3.3913,0.0129,0,0
94,DONE_OK,,43,1,0.5097,1.025,0.1367,1.2045,1,2.5111,0.4059,0,0
95,DONE_OK,,55,1,0.6221,1.002,0.1538,0.3133,3,1.9883,0.0827,0,0
96,DONE_OK,,46,1,0.5159,1.015,0.1584,0.487,3,1.9345,0.487,0,0
97,DONE_FAIL,RETRACT,63,1,0.5714,0.974,0.1432,0.5586,6,1.5958,0.5213,0,0
98,DONE_OK,,15,1,0.1931,1.126,0.1373,0.6304,5,3.1221,0.1809,0,0
99,DONE_OK,,55,1,0.6195,1.031,0.1471,0.2594,3,1.8973,0.0535,0,0
