idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
89,DONE_OK,,48,1,0.566,1.021,0.153,0.904,3,1.9836,0.7156,0,0
90,DONE_OK,,45,1,0.5763,1.04,0.1588,0.602,3,2.0301,0.2994,0,0
91,DONE_OK,,13,1,0.1565,1.124,0.1522,-0.0002,6,3.7218,-0.0004,0,0
92,DONE_OK,,46,1,0.5578,1.005,0.1533,0.3499,3,1.9409,0.3499,0,0
93,DONE_OK,,47,1,0.5378,1.018,0.1522,0.5976,3,1.938,0.4334,0,0
94,DONE_OK,,45,1,0.4722,0.91,0.1719,0.8798,3,2.4038,0.2884,0,0
95,DONE_OK,,50,1,0.6024,0.997,0.1487,0.6009,6,2.004,0.6009,0,0
96,DONE_OK,,24,1,0.2811,1.125,0.154,0.1958,6,3.4654,0.0044,0,0
97,DONE_OK,,23,1,0.2876,1.108,0.1589,0.1429,6,3.5202,-0.0001,0,0
98,DONE_OK,,13,1,0.1415,1.122,0.1657,0.4526,5,3.2999,0.0822,0,0
99,DONE_OK,,29,1,0.3556,1.053,0.1684,1.0207,1,2.3679,0.5405,0,0
