idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
27,DONE_OK,,34,1,0.4459,1.077,0.1655,0.9226,3,2.4338,0.1979,50.04,48.41,50.3,48.26,0.0023,0,0
28,DONE_OK,,40,1,0.4773,1.004,0.1538,0.4991,3,2.0415,0.4595,47.89,48.42,48.42,47.51,0.003,0,0
29,DONE_OK,,54,1,0.6335,1.01,0.1493,0.6542,3,2.124,0.1942,45.46,45.63,45.63,42.56,0.0224,0,0
30,DONE_OK,,30,1,0.2404,1.123,0.1599,-0.0004,6,3.5058,-0.0049,35.01,38.05,38.05,33.66,0.0006,0,0
31,DONE_OK,,28,1,0.3711,1.094,0.1715,1.0421,5,2.7104,0.0996,52.86,51.11,52.86,51.03,0.0025,0,0
32,DONE_OK,,47,1,0.5963,1.045,0.1572,0.4289,3,1.9864,0.2561,40.51,39.96,40.82,36.82,0.0238,0,0
33,DONE_FAIL,GRASP,28,0,0.3865,1.076,0.2605,0.0832,3,2.7828,0.0105,56.22,61.21,61.21,nan,nan,0,0
34,DONE_OK,,52,1,0.6137,1.032,0.1412,0.7033,3,1.9337,0.2808,37.44,35.51,38.29,36.49,0.0022,0,0
35,DONE_OK,,56,1,0.6277,1.048,0.1464,0.4311,3,1.9849,0.0077,43.72,40.03,44.83,42.56,0.0016,0,0
36,DONE_OK,,49,1,0.5804,0.966,0.1556,0.744,3,2.1061,0.4264,49.27,49.05,49.51,47.75,0.0195,0,0
37,DONE_OK,,22,1,0.3232,1.111,0.1669,0.3384,6,3.397,-0.0002,63.82,73.28,73.28,69.04,0.0049,0,0
38,DONE_OK,,7,1,0.086,1.126,0.1453,0.0474,5,3.7051,0.0012,57.91,61.93,61.93,61.49,0.0186,0,0
39,DONE_OK,,47,1,0.5768,1.001,0.1607,-0.0004,3,2.1283,-0.0054,45.2,41.07,45.39,41.34,0.0236,0,0
40,DONE_OK,,37,1,0.473,1.051,0.1491,0.3524,3,2.1664,0.3134,52.6,51.92,52.86,48.71,0.0228,0,0
41,DONE_OK,,46,1,0.5887,1.033,0.1546,0.7025,3,1.9856,0.3736,36.16,35.78,36.52,33.64,0.0211,0,0
42,DONE_OK,,33,1,0.3361,1.125,0.146,0.9353,5,2.8172,0.2528,27.34,25.62,29.61,25.65,0.0016,0,0
43,DONE_OK,,12,1,0.1474,1.126,0.1394,0.1225,5,3.63,0.0005,44.36,48.27,48.27,45.94,0.0148,0,0
44,DONE_OK,,23,1,0.3258,1.07,0.1543,-0.0025,6,3.5028,-0.0025,72.71,79.74,81.9,78.22,0.0171,0,0
45,DONE_OK,,10,1,0.1198,1.126,0.1438,0.1702,5,3.5823,0.0045,52.72,55.12,55.12,53.57,0.0175,0,0
46,DONE_OK,,56,1,0.6027,1.034,0.1452,0.0643,3,1.911,0.011,44.57,40.54,45.98,41.84,0.027,0,0
47,DONE_OK,,22,1,0.2781,1.085,0.1517,-0.0016,6,3.6865,-0.0066,59.38,65.14,66.32,62.53,0.0207,0,0
48,DONE_OK,,47,1,0.516,0.872,0.1543,0.9981,3,2.3842,0.3196,60.77,58.83,60.89,58.89,0.0023,0,0
49,DONE_OK,,50,1,0.6439,1.021,0.1478,0.7834,3,1.8556,0.4379,27.02,26.49,27.19,25.44,0.0215,0,0
50,DONE_OK,,48,1,0.6441,1.055,0.1517,0.6902,3,2.2013,0.1544,37.93,36.0,38.36,37.05,0.0026,0,0
51,DONE_OK,,59,1,0.6885,1.002,0.1418,-0.0001,3,2.0484,-0.0081,56.78,52.33,57.17,53.55,0.0228,0,0
52,DONE_OK,,57,1,0.6142,0.977,0.157,0.7953,3,2.154,0.1756,40.41,40.54,40.63,38.36,0.0213,0,0
53,DONE_OK,,11,1,0.1337,1.126,0.1449,0.2311,5,3.5214,0.0055,51.06,52.78,52.78,51.63,0.0132,0,0
54,DONE_OK,,41,1,0.5143,1.025,0.156,0.8476,3,2.0539,0.4518,33.47,33.35,33.8,31.62,0.0229,0,0
55,DONE_OK,,57,1,0.5386,0.898,0.1535,0.8777,3,2.339,0.0011,69.1,67.11,69.59,67.24,0.0027,0,0
56,DONE_OK,,54,1,0.5735,0.923,0.1524,0.6634,3,1.9062,0.4936,41.0,40.85,41.3,39.78,0.0231,0,0
57,DONE_OK,,44,1,0.5495,1.027,0.1544,0.7175,3,1.9805,0.5115,32.91,33.49,33.49,31.41,0.0231,0,0
58,DONE_OK,,54,1,0.6843,1.04,0.1428,0.5333,3,2.0559,0.1494,45.72,44.06,46.0,43.77,0.021,0,0
59,DONE_OK,,42,1,0.5308,1.025,0.1442,0.4278,3,2.0401,0.4278,48.5,48.46,48.8,47.4,0.0189,0,0
60,DONE_OK,,21,1,0.2115,1.126,0.1461,0.3078,5,3.4447,0.0316,41.63,43.92,43.92,39.43,0.0193,0,0
61,DONE_OK,,37,1,0.4305,0.966,0.1672,0.7563,3,2.3025,0.4469,44.52,45.1,45.13,42.97,0.0225,0,0
62,DONE_OK,,34,1,0.3792,0.934,0.1647,1.1288,3,2.5487,0.3257,60.26,58.86,60.31,58.89,0.002,0,0
63,DONE_OK,,16,1,0.1919,1.126,0.1419,0.5263,5,3.2262,0.1275,41.6,41.68,42.09,40.13,0.0035,0,0
64,DONE_OK,,47,1,0.6268,1.051,0.1506,0.4544,3,2.1388,0.1225,42.42,40.56,42.67,41.21,0.0019,0,0
65,DONE_OK,,45,1,0.5459,0.991,0.1611,0.9113,3,2.6887,0.0212,60.68,61.43,61.43,60.32,0.0027,0,0
66,DONE_OK,,12,1,0.1459,1.126,0.1408,0.187,5,3.5655,0.0024,49.58,52.84,52.84,51.06,0.0172,0,0
67,DONE_OK,,37,1,0.4405,1.012,0.1656,0.9162,3,2.3849,0.3399,52.75,50.51,53.83,51.49,0.0025,0,0
68,DONE_OK,,57,1,0.551,0.936,0.162,0.3426,3,2.1413,0.0389,69.86,67.77,70.58,66.42,0.0591,0,0
69,DONE_OK,,40,1,0.6864,1.07,0.1506,-0.0001,1,3.4811,-0.0109,63.84,78.11,78.11,64.51,0.0272,0,0
70,DONE_OK,,36,1,0.5997,1.079,0.164,-0.0004,1,3.3212,-0.0092,62.36,75.39,75.39,61.42,0.0281,0,0
71,DONE_OK,,43,1,0.5221,1.008,0.1486,0.5801,3,2.04,0.4773,43.83,44.56,44.56,42.42,0.0212,0,0
72,DONE_OK,,57,1,0.6602,1.028,0.1476,-0.0002,3,2.0982,-0.0084,51.7,45.67,52.26,48.01,0.0236,0,0
73,DONE_OK,,34,1,0.3768,0.989,0.1674,0.8447,3,2.4095,0.5757,53.18,50.64,54.17,52.12,0.0023,0,0
74,DONE_OK,,43,1,0.4686,0.904,0.1582,0.8848,3,2.402,0.3922,62.79,62.08,63.15,62.3,0.0017,0,0
75,DONE_OK,,51,1,0.6118,0.992,0.1583,0.1982,3,2.2061,0.0336,49.15,46.74,49.35,44.69,0.0234,0,0
76,DONE_OK,,41,1,0.5322,1.022,0.154,0.9234,3,2.1599,0.3835,38.32,37.31,38.7,37.12,0.0025,0,0
77,DONE_FAIL,RETRACT,37,1,0.6093,1.06,0.1567,-0.0004,1,3.2657,-0.0049,66.5,75.9,75.9,66.77,0.1906,0,0
78,DONE_OK,,44,1,0.5207,0.964,0.1592,0.6178,3,2.2918,0.2583,58.17,57.0,58.2,54.49,0.0229,0,0
79,DONE_OK,,45,1,0.5527,1.049,0.1515,0.3637,3,1.9021,0.2512,40.54,37.03,41.03,37.96,0.0279,0,0
80,DONE_OK,,52,1,0.5847,1.056,0.1521,-0.0002,3,2.0016,-0.0056,48.54,44.5,50.01,45.25,0.0269,0,0
81,DONE_OK,,56,1,0.5845,1.051,0.152,-0.001,3,2.0215,-0.0069,48.49,43.3,49.88,44.41,0.0266,0,0
82,DONE_OK,,44,1,0.5115,0.965,0.164,0.3369,3,2.1684,0.3369,44.62,43.84,45.14,41.2,0.0248,0,0
83,DONE_OK,,61,1,0.5882,0.932,0.16,0.188,3,2.4614,0.0018,76.09,75.47,82.46,78.58,0.0208,0,0
84,DONE_OK,,17,1,0.1926,1.125,0.1421,0.3191,5,3.4334,0.0041,42.7,44.57,44.57,41.18,0.0057,0,0
85,DONE_OK,,49,1,0.6066,1.0,0.1521,0.8087,3,2.2769,0.2586,44.88,44.42,44.97,44.01,0.0023,0,0
86,DONE_OK,,14,1,0.1629,1.126,0.1427,0.1772,5,3.5753,0.0013,46.06,49.69,49.69,46.58,0.0167,0,0
87,DONE_OK,,42,1,0.5522,1.045,0.1625,0.7466,3,2.161,0.3125,33.33,32.38,33.83,32.22,0.0023,0,0
88,DONE_OK,,49,1,0.6132,1.017,0.1597,0.3984,3,2.23,0.0478,45.85,43.4,46.13,40.64,0.0277,0,0
89,DONE_OK,,25,1,0.3119,1.079,0.1593,-0.0006,5,3.7531,-0.0052,59.74,64.42,66.79,62.38,0.0228,0,0
90,DONE_OK,,57,1,0.7326,1.011,0.1385,-0.0001,3,2.1586,-0.0142,65.09,62.94,67.54,62.67,0.0206,0,0
91,DONE_OK,,56,1,0.5879,0.944,0.1488,0.8058,3,1.8688,0.6697,28.61,29.28,29.6,28.1,0.0084,0,0
92,DONE_OK,,57,1,0.5845,0.952,0.1705,0.5746,3,2.3146,0.1995,47.47,44.17,48.29,45.75,0.0022,0,0
93,DONE_OK,,35,1,0.3786,0.894,0.1603,0.9764,3,2.4055,0.5159,58.44,57.87,58.83,58.33,0.002,0,0
94,DONE_OK,,54,1,0.5935,1.078,0.1647,0.3952,3,2.0523,-0.0001,39.1,35.91,40.55,35.59,0.0264,0,0
95,DONE_OK,,32,1,0.3564,0.914,0.1609,0.9656,3,2.371,0.5645,54.07,53.38,54.39,54.09,0.0022,0,0
96,DONE_OK,,50,1,0.6052,1.0,0.1506,0.8851,3,2.0518,0.5483,30.98,32.25,32.25,31.73,0.0022,0,0
97,DONE_OK,,56,1,0.5953,1.037,0.1505,-0.0001,3,2.0474,-0.0088,56.23,51.12,58.32,52.79,0.0264,0,0
98,DONE_OK,,43,1,0.4669,1.04,0.1568,-0.0078,3,2.2119,-0.0078,55.26,51.89,56.6,51.63,0.0251,0,0
99,DONE_OK,,49,1,0.6408,1.033,0.1459,0.6665,3,1.881,0.4001,29.67,28.7,29.94,27.33,0.0225,0,0
