idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
14,DONE_OK,,45,1,0.577,1.031,0.1548,0.6798,3,2.3394,0.0829,51.38,49.97,51.91,49.93,0.002,0,0
15,DONE_OK,,31,1,0.3866,1.04,0.1606,1.0345,3,2.4219,0.4196,46.64,46.81,47.7,46.7,0.0022,0,0
16,DONE_OK,,10,1,0.1224,1.126,0.1411,0.2012,5,3.5513,0.0079,48.0,49.95,49.95,49.11,0.005,0,0
17,DONE_OK,,13,1,0.1704,1.125,0.1478,0.4794,5,3.2731,0.1314,40.6,41.78,41.84,41.79,0.0113,0,0
18,DONE_OK,,24,1,0.2965,1.126,0.1529,0.5349,5,3.2176,0.0062,46.42,54.58,54.58,54.37,0.0007,0,0
19,DONE_OK,,59,1,0.6153,1.017,0.1439,0.9908,3,2.3011,0.5327,40.22,46.59,47.32,46.4,0.0027,0,0
20,DONE_OK,,12,1,0.1474,1.126,0.1373,0.2308,5,3.5217,0.0078,47.82,50.65,50.65,49.74,0.0084,0,0
21,DONE_OK,,54,1,0.5493,0.891,0.1549,0.7347,3,2.1358,0.377,46.82,50.58,51.65,50.5,0.002,0,0
22,DONE_OK,,49,1,0.6072,1.019,0.1444,1.0607,3,2.2431,0.4271,37.78,36.76,38.39,36.52,0.0022,0,0
23,DONE_OK,,42,1,0.5306,1.021,0.151,0.7547,3,2.5821,0.0157,64.24,61.38,64.46,61.28,0.0024,0,0
24,DONE_OK,,50,1,0.5752,0.96,0.1568,0.8995,3,2.3194,0.4558,41.06,42.78,42.78,42.47,0.0025,0,0
25,DONE_OK,,51,1,0.542,0.898,0.1549,0.9932,3,2.5354,0.2505,64.74,62.37,65.19,62.49,0.0023,0,0
26,DONE_OK,,52,1,0.6491,1.051,0.1484,0.2891,3,2.098,0.0405,44.27,45.02,46.61,42.07,0.0228,0,0
27,DONE_OK,,54,1,0.6187,1.042,0.1483,0.7031,6,2.173,0.0666,39.83,37.49,43.6,37.62,0.0022,0,0
28,DONE_OK,,47,1,0.598,1.027,0.1438,0.9023,3,2.1946,0.4327,40.2,37.24,41.01,37.15,0.0025,0,0
29,DONE_OK,,30,1,0.3534,0.993,0.1645,1.1409,3,2.5567,0.3939,54.4,54.77,55.54,54.72,0.0024,0,0
30,DONE_OK,,28,1,0.3385,1.11,0.1609,0.3501,5,3.4024,0.007,50.52,62.78,62.78,61.28,0.0352,0,0
31,DONE_OK,,21,1,0.2799,1.122,0.1717,0.7988,5,2.9537,0.1795,51.76,52.05,52.81,51.96,0.0022,0,0
32,DONE_OK,,6,1,0.0663,1.126,0.1429,0.1188,5,3.6337,0.012,54.95,56.34,56.34,55.43,0.0108,0,0
33,DONE_OK,,52,1,0.6119,1.022,0.1524,0.7999,3,1.9897,0.4233,39.96,39.99,40.42,38.87,0.0036,0,0
34,DONE_FAIL,RETRACT,33,1,0.5663,1.075,0.1529,-0.0003,1,3.407,-0.013,66.38,83.34,83.34,81.76,0.1913,0,0
35,DONE_OK,,28,1,0.3398,1.004,0.1591,1.1221,3,2.5127,0.4576,45.02,45.07,46.29,45.0,0.0024,0,0
36,DONE_OK,,38,1,0.4446,0.958,0.1624,1.1426,3,2.3678,0.4404,43.11,42.17,44.07,42.29,0.0022,0,0
37,DONE_OK,,56,1,0.6507,1.026,0.1416,0.6153,3,2.0983,0.1245,47.9,43.96,48.63,43.13,0.0204,0,0
38,DONE_FAIL,TRANSPORT,300,1,0.8406,0.942,1.5203,0.1092,0,2.9738,-0.0209,75.88,86.24,89.77,nan,nan,0,0
39,DONE_OK,,56,1,0.6293,1.075,0.1532,-0.0001,3,2.1044,-0.0103,48.3,52.7,59.36,51.3,0.0267,0,0
40,DONE_OK,,39,1,0.4693,0.995,0.147,0.5455,3,2.2983,0.3933,58.52,59.42,59.42,57.03,0.02,0,0
41,DONE_OK,,51,1,0.5709,1.01,0.1439,0.4276,6,2.4954,0.0084,39.79,40.21,47.1,39.91,0.01,0,0
42,DONE_OK,,40,1,0.5291,1.06,0.159,0.6722,3,2.321,0.1744,40.21,38.34,41.55,38.65,0.0024,0,0
43,DONE_OK,,27,1,0.3479,1.126,0.1634,0.697,5,3.0555,0.0614,41.67,47.89,48.28,47.94,0.0019,0,0
44,DONE_FAIL,RETRACT,64,1,0.3432,0.968,0.1773,-0.0,6,2.6297,-0.0002,51.91,55.04,55.83,54.64,0.1854,0,0
45,DONE_OK,,47,1,0.5977,1.056,0.1573,-0.0001,3,2.1707,-0.0072,48.14,44.5,52.04,42.03,0.0234,0,0
46,DONE_OK,,24,1,0.3313,1.126,0.1655,0.7546,5,2.9979,0.0273,41.44,42.2,42.98,42.21,0.0023,0,0
47,DONE_OK,,31,1,0.3569,0.944,0.1627,1.1944,5,2.5581,0.3996,46.91,48.05,48.73,48.26,0.0021,0,0
48,DONE_OK,,37,1,0.4172,0.96,0.1616,1.0678,1,2.4476,0.5522,33.07,33.51,34.14,33.71,0.0019,0,0
49,DONE_OK,,3,1,0.0267,1.126,0.1203,0.0596,5,3.6929,0.0132,60.27,60.7,60.7,60.12,0.0194,0,0
50,DONE_OK,,55,1,0.5603,0.913,0.1598,0.9206,3,2.4931,0.1466,60.2,58.28,61.2,58.35,0.0024,0,0
51,DONE_OK,,57,1,0.6324,1.022,0.1411,0.4137,3,2.0679,0.1468,50.47,50.78,52.41,50.69,0.0025,0,0
52,DONE_OK,,35,1,0.4356,1.039,0.1636,1.0296,3,2.3489,0.3886,43.77,45.25,45.25,45.15,0.0026,0,0
53,DONE_OK,,21,1,0.2884,1.126,0.1677,0.6686,5,3.0839,0.0293,49.03,49.9,50.49,49.95,0.0009,0,0
54,DONE_OK,,13,1,0.1689,1.125,0.1594,0.4983,5,3.2542,0.1346,42.74,43.19,43.42,43.18,0.0167,0,0
55,DONE_OK,,38,1,0.4807,1.052,0.1638,0.8725,3,2.3206,0.312,37.94,38.71,39.71,38.35,0.0027,0,0
56,DONE_OK,,28,1,0.456,1.086,0.1632,0.5476,3,2.5043,0.0142,77.85,60.57,81.5,61.09,0.0019,0,0
57,DONE_OK,,46,1,0.6031,1.07,0.1556,-0.0001,3,2.1886,-0.0056,51.96,49.86,56.95,47.3,0.0224,0,0
58,DONE_OK,,38,1,0.4803,1.061,0.1566,0.9651,3,2.3103,0.3476,37.22,37.81,39.37,37.58,0.0029,0,0
59,DONE_OK,,52,1,0.5648,0.943,0.1697,0.2301,3,2.3295,0.1166,49.3,43.71,49.94,40.74,0.0246,0,0
60,DONE_OK,,45,1,0.5222,0.929,0.1633,0.721,6,2.4714,0.2353,43.81,48.96,49.62,49.09,0.0024,0,0
61,DONE_OK,,18,1,0.2334,1.125,0.1494,0.5332,5,3.2193,0.0605,45.43,49.07,49.09,49.14,0.004,0,0
62,DONE_FAIL,RETRACT,36,1,0.5176,1.102,0.1662,-0.0011,3,2.5593,-0.0034,59.01,58.9,72.41,56.2,0.0983,0,0
63,DONE_OK,,28,1,0.3217,1.069,0.1513,-0.0001,6,3.628,-0.005,54.61,61.71,64.02,61.03,0.0214,0,0
64,DONE_OK,,41,1,0.5478,1.048,0.1547,0.7261,3,2.3455,0.1692,46.6,41.64,47.28,41.89,0.0027,0,0
65,DONE_OK,,50,1,0.5458,0.879,0.1531,0.829,3,2.0504,0.6596,35.47,35.81,37.5,35.73,0.0021,0,0
66,DONE_OK,,11,1,0.1356,1.126,0.1423,0.2363,5,3.5162,0.0089,51.8,54.24,54.24,53.51,0.0595,0,0
67,DONE_OK,,36,1,0.4345,1.069,0.1576,0.4322,6,3.2641,0.0087,60.76,72.55,74.12,71.51,0.0363,0,0
68,DONE_OK,,29,1,0.3818,1.09,0.1687,1.0263,5,2.7262,0.1317,50.93,50.95,51.85,50.9,0.0022,0,0
69,DONE_OK,,50,1,0.6566,1.049,0.1502,0.3757,3,2.1416,0.0227,51.15,48.87,51.92,46.84,0.0223,0,0
70,DONE_OK,,34,1,0.5398,1.105,0.1772,0.2601,3,2.3097,0.0113,69.86,67.33,80.99,65.04,0.046,0,0
71,DONE_OK,,36,1,0.47,1.061,0.1611,1.0884,3,2.1814,0.4371,32.89,30.5,34.22,30.4,0.0025,0,0
72,DONE_OK,,51,1,0.624,1.025,0.1467,0.975,3,2.0288,0.448,29.66,28.96,29.9,28.79,0.0028,0,0
73,DONE_OK,,45,1,0.577,1.046,0.155,1.0043,3,2.1391,0.3496,34.83,33.75,36.02,33.46,0.0027,0,0
74,DONE_OK,,50,1,0.5729,1.009,0.1498,-0.0022,3,2.0588,-0.0054,44.43,44.13,52.77,42.71,0.0356,0,0
75,DONE_OK,,47,1,0.5663,1.009,0.1578,-0.0005,3,2.1475,-0.0085,47.51,46.96,50.45,44.68,0.0228,0,0
76,DONE_OK,,54,1,0.6198,0.998,0.1507,0.5189,3,2.2113,0.0391,50.41,49.96,51.4,48.05,0.0197,0,0
77,DONE_OK,,47,1,0.5824,0.996,0.1559,0.8712,3,2.5629,0.0779,57.4,56.99,57.62,56.83,0.0026,0,0
78,DONE_FAIL,RETRACT,31,1,0.5649,1.073,0.1503,-0.0003,3,3.413,-0.0061,75.28,84.51,84.51,83.57,0.1763,0,0
79,DONE_OK,,52,1,0.6237,1.027,0.1439,0.6355,3,2.0223,0.1541,52.01,48.97,55.54,48.9,0.0024,0,0
80,DONE_OK,,25,1,0.3245,1.126,0.1373,0.6284,5,3.1241,0.0738,30.78,35.98,36.07,36.04,0.0015,0,0
81,DONE_OK,,47,1,0.5254,0.924,0.1566,0.8574,3,2.3548,0.348,55.56,53.25,56.12,53.23,0.0026,0,0
82,DONE_OK,,33,1,0.5064,1.087,0.1671,0.3581,6,2.4176,-0.0016,76.64,76.18,84.14,75.81,0.0014,0,0
83,DONE_OK,,26,1,0.2981,0.991,0.1695,0.7862,3,2.3906,0.5996,46.16,46.48,46.69,46.34,0.003,0,0
84,DONE_OK,,60,1,0.5871,0.964,0.1471,0.0105,3,1.9948,0.0105,47.81,43.41,48.9,40.24,0.0239,0,0
85,DONE_OK,,58,1,0.6557,1.04,0.1408,0.164,3,1.9413,0.0427,48.71,44.58,49.29,42.38,0.0218,0,0
86,DONE_OK,,46,1,0.5634,1.017,0.1531,0.8202,3,2.1402,0.4454,42.18,41.48,42.48,41.22,0.002,0,0
87,DONE_FAIL,TRANSPORT,300,1,0.1759,1.015,0.2218,0.5134,5,3.2391,0.0622,43.36,40.56,43.36,nan,nan,0,0
88,DONE_OK,,68,1,0.5204,0.815,0.1514,1.0844,6,2.3355,0.4865,45.96,45.75,47.98,45.59,0.0016,0,0
89,DONE_OK,,38,1,0.3771,1.119,0.1598,-0.0006,6,3.386,-0.0021,26.24,48.74,48.74,48.11,0.0017,0,0
90,DONE_OK,,37,1,0.4157,0.918,0.1655,1.1083,5,2.6442,0.3202,60.96,61.45,62.52,61.47,0.002,0,0
91,DONE_OK,,25,1,0.3072,1.125,0.1553,0.64,5,3.1125,0.1088,40.07,47.98,48.01,47.89,0.0016,0,0
92,DONE_OK,,33,1,0.4175,1.057,0.16,0.7152,3,2.3415,0.3651,50.67,50.53,51.71,48.43,0.0209,0,0
93,DONE_OK,,49,1,0.5972,1.0,0.1513,0.7774,3,2.1859,0.3759,44.54,44.47,45.05,43.54,0.0196,0,0
94,DONE_OK,,16,1,0.2106,1.126,0.1367,0.4151,5,3.3374,0.0074,46.82,49.6,49.6,49.86,0.0207,0,0
95,DONE_OK,,44,1,0.5521,1.042,0.1509,0.8615,3,2.1684,0.3408,40.26,39.86,42.57,39.62,0.0026,0,0
96,DONE_OK,,57,1,0.6089,0.982,0.1498,0.6303,3,2.3038,0.0338,55.54,55.06,55.82,54.06,0.0211,0,0
97,DONE_OK,,55,1,0.6353,1.021,0.1469,0.3507,3,2.1037,0.0265,48.86,48.35,49.94,45.96,0.022,0,0
98,DONE_OK,,39,1,0.4685,0.998,0.1511,0.9955,3,2.4173,0.3863,56.26,55.19,56.71,54.92,0.0021,0,0
99,DONE_OK,,53,1,0.5853,0.974,0.1555,0.3083,3,1.9913,0.0879,65.62,62.57,68.23,61.03,0.0526,0,0
