idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
33,DONE_OK,,33,1,0.3641,0.944,0.1689,0.7859,3,2.4623,0.5613,57.82,54.58,59.2,54.87,0.0023,0,0
34,DONE_OK,,54,1,0.5497,0.896,0.163,0.8718,3,2.5951,0.1496,71.14,69.01,71.59,69.14,0.002,0,0
35,DONE_OK,,50,1,0.627,1.017,0.1458,1.0675,3,1.9993,0.4687,31.85,28.95,32.05,28.56,0.0019,0,0
36,DONE_OK,,52,1,0.6567,1.062,0.1489,-0.0001,3,2.05,-0.0058,48.89,46.23,52.05,43.61,0.0233,0,0
37,DONE_OK,,35,1,0.4139,0.975,0.1685,1.1138,3,2.4541,0.3982,48.34,48.36,49.81,48.57,0.0023,0,0
38,DONE_OK,,44,1,0.5473,1.034,0.1474,1.0186,3,2.1483,0.4236,38.19,36.91,38.83,36.6,0.0022,0,0
39,DONE_OK,,49,1,0.5896,0.977,0.1581,0.7201,3,2.4346,0.1296,58.81,60.06,60.06,59.93,0.0022,0,0
40,DONE_OK,,17,1,0.2198,1.125,0.1441,0.4869,5,3.2656,0.087,42.19,46.38,46.38,46.24,0.0017,0,0
41,DONE_OK,,33,1,0.529,1.108,0.1778,0.4691,3,2.3925,0.0121,71.61,70.57,81.22,70.28,0.0072,0,0
42,DONE_FAIL,RETRACT,30,1,0.5434,1.082,0.1519,-0.0018,1,3.3221,-0.012,69.59,80.84,80.84,79.64,0.2111,0,0
43,DONE_OK,,48,1,0.6146,1.043,0.1561,0.9812,3,2.1549,0.2987,29.13,28.79,30.52,28.6,0.0023,0,0
44,DONE_OK,,33,1,0.407,1.042,0.16,0.9601,3,2.3183,0.4856,37.51,37.82,38.19,37.65,0.0026,0,0
45,DONE_OK,,53,1,0.5728,0.989,0.1551,0.4451,3,2.1056,0.0584,61.33,60.02,66.26,59.98,0.0023,0,0
46,DONE_FAIL,RETRACT,31,1,0.538,1.093,0.1579,-0.0006,1,3.2436,-0.0124,65.1,77.84,77.84,75.65,0.2089,0,0
47,DONE_FAIL,GRASP,10,0,0.4776,1.122,0.3034,0.751,5,3.0015,0.4757,42.38,42.76,42.83,nan,nan,0,0
48,DONE_OK,,32,1,0.393,1.0,0.159,0.7941,3,2.3614,0.4663,46.14,46.72,47.62,46.77,0.0022,0,0
49,DONE_OK,,52,1,0.615,1.011,0.1489,0.8533,3,2.087,0.458,37.1,37.99,38.29,37.85,0.0025,0,0
50,DONE_OK,,38,1,0.4227,0.913,0.1668,1.0648,5,2.6877,0.3414,61.31,60.42,61.96,60.42,0.002,0,0
51,DONE_OK,,39,1,0.4831,1.02,0.156,0.7881,3,2.1542,0.449,41.23,39.41,41.74,39.4,0.0028,0,0
52,DONE_OK,,28,1,0.4725,1.107,0.1616,0.5485,3,2.5614,0.0135,79.31,72.65,86.0,72.68,0.0209,0,0
53,DONE_OK,,52,1,0.6044,0.996,0.1538,0.8776,3,2.0935,0.492,35.37,37.14,37.14,36.99,0.0026,0,0
54,DONE_OK,,45,1,0.5909,1.042,0.1477,0.6721,3,2.1949,0.2428,43.67,39.7,44.43,39.78,0.0025,0,0
55,DONE_OK,,37,1,0.4286,0.973,0.1673,0.8195,3,2.3445,0.5292,55.39,53.08,57.49,53.25,0.0022,0,0
56,DONE_OK,,20,1,0.2174,1.126,0.1415,0.5054,5,3.2471,0.2058,35.66,45.69,45.69,45.01,0.0041,0,0
57,DONE_OK,,24,1,0.2924,1.126,0.1509,0.499,5,3.2535,0.0055,44.62,53.69,53.69,53.34,0.0015,0,0
58,DONE_OK,,14,1,0.1959,1.125,0.1777,0.4799,5,3.2726,0.0138,75.55,77.88,77.93,77.93,0.0042,0,0
59,DONE_OK,,29,1,0.3256,0.959,0.1686,0.7979,3,2.3927,0.6085,48.78,45.62,49.39,45.85,0.0023,0,0
60,DONE_OK,,44,1,0.4736,0.931,0.1571,0.1921,6,2.7364,0.0199,48.68,48.88,52.07,48.15,0.024,0,0
61,DONE_OK,,58,1,0.5613,0.931,0.153,0.3717,3,2.0816,0.2127,55.35,51.49,55.74,49.59,0.0248,0,0
62,DONE_OK,,53,1,0.5837,1.004,0.153,0.6355,3,2.0973,0.0478,42.3,39.25,48.03,39.51,0.0018,0,0
63,DONE_OK,,30,1,0.335,1.125,0.1565,0.6453,5,3.1072,0.1669,33.17,47.39,47.39,47.08,0.0023,0,0
64,DONE_OK,,57,1,0.6059,0.962,0.1419,0.0001,3,1.965,-0.0086,63.87,42.4,64.13,39.75,0.0237,0,0
65,DONE_OK,,15,1,0.2014,1.124,0.1646,0.4631,5,3.2894,0.0166,50.43,50.7,51.07,50.55,0.0289,0,0
66,DONE_OK,,33,1,0.4036,1.018,0.1539,0.6561,3,2.3141,0.4508,57.61,58.06,58.94,56.11,0.0186,0,0
67,DONE_OK,,53,1,0.6298,1.029,0.1447,-0.006,3,2.0471,-0.006,48.44,48.77,49.89,45.87,0.0219,0,0
68,DONE_OK,,20,1,0.2516,1.126,0.1365,0.4892,5,3.2633,0.0355,40.21,46.06,46.06,45.96,0.0042,0,0
69,DONE_OK,,27,1,0.4452,1.104,0.1709,0.4308,3,2.5444,0.0136,78.51,71.98,85.14,71.99,0.0017,0,0
70,DONE_FAIL,RETRACT,65,1,0.5643,0.949,0.1537,-0.0005,1,2.3329,-0.0044,62.68,64.24,67.15,64.62,0.1583,0,0
71,DONE_OK,,46,1,0.6046,1.067,0.158,0.9005,3,2.2588,0.2203,32.4,34.17,34.95,34.25,0.0024,0,0
72,DONE_OK,,24,1,0.2838,1.101,0.1604,-0.0051,6,3.5924,-0.0051,46.24,56.6,56.6,55.76,0.0164,0,0
73,DONE_OK,,37,1,0.4917,1.068,0.1509,1.346,1,2.1132,0.5975,9.69,9.32,9.72,9.23,0.0008,0,0
74,DONE_OK,,46,1,0.5313,0.94,0.1577,0.7301,3,2.2857,0.3645,55.53,53.27,56.14,53.28,0.0028,0,0
75,DONE_OK,,44,1,0.5531,1.04,0.1519,0.7389,3,2.1997,0.2795,35.3,34.14,37.74,34.15,0.0023,0,0
76,DONE_OK,,43,1,0.4897,1.001,0.1556,1.0733,3,2.3807,0.425,45.19,47.43,47.43,47.19,0.0027,0,0
77,DONE_OK,,52,1,0.5648,0.934,0.1728,0.2265,3,2.3817,0.0694,60.0,55.74,60.53,52.62,0.0243,0,0
78,DONE_OK,,52,1,0.6076,1.019,0.1471,0.4907,3,1.9269,0.0741,50.27,46.78,53.07,46.86,0.0023,0,0
79,DONE_OK,,6,1,0.0683,1.126,0.1382,0.1118,5,3.6407,0.0102,53.59,54.6,54.6,53.78,0.0177,0,0
80,DONE_OK,,23,1,0.2644,1.1,0.1636,0.3005,5,3.452,0.0096,54.07,65.23,65.23,64.12,0.024,0,0
81,DONE_FAIL,RETRACT,40,1,0.6721,1.058,0.148,-0.0001,1,3.7447,-0.0105,73.86,88.59,89.66,87.05,0.1073,0,0
82,DONE_OK,,46,1,0.5799,1.037,0.1538,1.0566,3,2.1142,0.4211,33.95,32.1,34.54,31.8,0.0022,0,0
83,DONE_OK,,34,1,0.5001,1.105,0.1685,0.0535,3,2.4367,0.0094,62.19,61.19,74.39,58.55,0.0553,0,0
84,DONE_OK,,35,1,0.438,1.062,0.1571,1.2398,3,2.3427,0.4694,31.29,32.47,32.67,32.37,0.0027,0,0
85,DONE_OK,,46,1,0.5965,1.057,0.1548,0.8451,3,2.1246,0.2675,34.22,33.55,36.2,33.52,0.0026,0,0
86,DONE_OK,,50,1,0.6193,1.03,0.1496,1.0203,3,1.9996,0.5394,25.68,26.08,26.42,25.91,0.0041,0,0
87,DONE_OK,,40,1,0.5244,1.053,0.1633,0.9732,3,2.2792,0.3001,38.25,38.3,39.83,37.96,0.0031,0,0
88,DONE_OK,,47,1,0.5865,1.05,0.1614,0.5881,3,2.0777,0.3057,31.82,34.55,36.63,34.41,0.0022,0,0
89,DONE_OK,,46,1,0.471,0.896,0.1578,0.6448,6,2.5928,0.0109,65.28,65.32,69.68,65.3,0.0027,0,0
90,DONE_OK,,52,1,0.566,0.932,0.1702,0.622,3,2.4632,0.0709,61.7,58.2,62.36,58.1,0.0026,0,0
91,DONE_OK,,39,1,0.5124,1.066,0.1622,0.6397,3,2.3659,0.0806,49.72,49.04,50.8,48.98,0.0027,0,0
92,DONE_OK,,35,1,0.4147,0.978,0.1671,1.0967,3,2.4648,0.3843,52.12,52.5,53.78,52.75,0.0022,0,0
93,DONE_OK,,62,1,0.5874,0.935,0.1464,-0.0001,6,2.3946,-0.0013,69.36,71.35,74.33,70.68,0.0277,0,0
94,DONE_OK,,31,1,0.3732,0.985,0.1505,0.9013,3,2.2324,0.6174,47.31,45.3,47.74,45.15,0.0027,0,0
95,DONE_OK,,47,1,0.5933,1.022,0.1496,0.7383,3,2.1456,0.3647,41.22,39.37,41.68,39.25,0.0027,0,0
96,DONE_FAIL,RETRACT,43,1,0.7708,1.082,0.1516,-0.0005,5,3.753,-0.0084,75.81,84.62,85.69,82.97,0.116,0,0
97,DONE_OK,,21,1,0.2592,1.125,0.1585,0.0585,6,3.4777,0.0061,48.98,56.11,56.11,55.23,0.0192,0,0
98,DONE_OK,,51,1,0.5195,0.921,0.1606,0.723,6,2.4008,0.2004,49.39,52.4,56.85,52.61,0.0023,0,0
99,DONE_OK,,13,1,0.1659,1.125,0.1561,0.2863,5,3.4662,0.0088,51.05,53.23,53.23,52.94,0.0147,0,0
