idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
0,DONE_OK,,55,1,0.5761,0.905,0.1557,0.5805,3,1.7361,0.1242,0,0
1,DONE_OK,,28,1,0.3588,1.081,0.1546,1.1089,5,2.6436,0.2601,0,0
2,DONE_OK,,39,1,0.4335,0.95,0.1591,0.7069,3,2.0344,0.4271,0,0
3,DONE_OK,,47,1,0.5777,1.002,0.1613,0.7717,3,2.511,0.0306,0,0
4,DONE_OK,,56,1,0.5081,0.849,0.1539,0.6395,6,2.3831,0.1334,0,0
5,DONE_OK,,43,1,0.5035,0.974,0.1607,1.062,1,2.3948,0.2511,0,0
6,DONE_OK,,40,1,0.4768,1.013,0.155,1.4268,1,2.2502,0.3293,0,0
7,DONE_OK,,6,1,0.079,1.117,0.1263,-0.0001,5,3.7526,-0.0002,0,0
8,DONE_OK,,24,1,0.3348,1.049,0.1636,0.2267,6,3.3858,0.0056,0,0
9,DONE_OK,,15,1,0.1977,1.115,0.1627,0.1725,5,3.58,0.0017,0,0
10,DONE_FAIL,RETRACT,30,1,0.4047,1.103,0.1648,1.1806,1,2.4012,0.431,0,0
11,DONE_OK,,18,1,0.2421,1.117,0.1587,0.7575,5,2.995,0.1346,0,0
12,DONE_OK,,14,1,0.2036,1.076,0.1625,0.2014,5,3.5511,0.0024,0,0
13,DONE_OK,,60,1,0.5687,0.898,0.1615,0.6047,3,2.0315,0.0369,0,0
14,DONE_OK,,28,1,0.3351,1.03,0.1604,1.1056,3,2.5609,0.3534,0,0
15,DONE_OK,,33,1,0.3339,1.103,0.1622,-0.0004,5,3.7529,-0.0109,0,0
16,DONE_OK,,18,1,0.2276,1.117,0.147,0.3841,5,3.3684,0.0035,0,0
17,DONE_OK,,16,1,0.1983,1.111,0.1507,0.077,5,3.6755,0.0017,0,0
18,DONE_OK,,15,1,0.1897,1.116,0.1512,0.0177,5,3.7348,-0.0002,0,0
19,DONE_OK,,50,1,0.5832,0.932,0.1521,1.1467,1,2.5149,0.1569,0,0
20,DONE_OK,,49,1,0.4982,0.824,0.1546,0.7987,1,1.9281,0.7987,0,0
21,DONE_OK,,12,1,0.1613,1.115,0.1617,0.2171,5,3.5354,0.0064,0,0
22,DONE_OK,,55,1,0.5702,0.942,0.1595,0.1695,3,1.7864,0.0794,0,0
23,DONE_OK,,52,1,0.599,0.97,0.1646,0.6624,3,2.4678,0.0173,0,0
24,DONE_OK,,33,1,0.4194,1.049,0.1609,1.0662,1,2.5102,0.28,0,0
25,DONE_OK,,45,1,0.4663,0.985,0.1684,-0.004,3,2.2105,-0.004,0,0
26,DONE_OK,,50,1,0.5535,0.994,0.1585,0.7855,3,2.1656,0.512,0,0
27,DONE_OK,,29,1,0.4016,1.062,0.1607,0.1226,6,3.3801,0.0004,0,0
28,DONE_OK,,9,1,0.1144,1.117,0.145,0.0104,5,3.7421,-0.0001,0,0
29,DONE_OK,,61,1,0.5625,0.929,0.1643,0.1426,3,2.0022,0.0004,0,0
30,DONE_OK,,51,1,0.5313,0.857,0.1526,0.8231,6,2.4008,0.4158,0,0
31,DONE_OK,,77,1,0.4916,0.71,0.1734,0.6314,5,3.1211,-0.007,0,0
32,DONE_OK,,32,1,0.4023,1.044,0.1524,1.2243,1,2.3008,0.4425,0,0
33,DONE_OK,,18,1,0.2452,1.116,0.161,0.3874,5,3.3651,0.0032,0,0
34,DONE_OK,,3,1,0.037,1.117,0.1464,-0.0001,5,3.7526,-0.0002,0,0
35,DONE_OK,,48,1,0.6178,1.033,0.1601,0.8786,3,2.1952,0.1742,0,0
36,DONE_OK,,50,1,0.555,0.963,0.1551,0.5588,3,2.0543,0.4855,0,0
37,DONE_OK,,42,1,0.4992,0.998,0.1595,1.0892,1,2.3626,0.23,0,0
38,DONE_OK,,20,1,0.2664,1.088,0.1642,1.252,5,2.5005,0.5939,0,0
39,DONE_OK,,23,1,0.2945,1.065,0.154,0.0578,6,3.669,-0.0001,0,0
40,DONE_OK,,37,1,0.4237,1.079,0.1645,1.1634,3,2.2922,0.6153,0,0
41,DONE_OK,,25,1,0.2771,1.117,0.1587,1.0587,5,2.6938,0.0628,0,0
42,DONE_OK,,20,1,0.2517,1.117,0.1552,0.3811,5,3.3714,0.0031,0,0
43,DONE_FAIL,RETRACT,48,1,0.5455,0.971,0.1512,0.7683,3,2.0353,0.4999,0,0
44,DONE_FAIL,RETRACT,19,1,0.2278,1.112,0.1731,1.0201,6,2.4421,0.6096,0,0
45,DONE_OK,,76,1,0.4147,0.612,0.1779,0.4229,3,2.9151,0.0089,0,0
46,DONE_OK,,31,1,0.3959,1.065,0.1545,1.1863,5,2.5662,0.2312,0,0
47,DONE_OK,,50,1,0.6085,1.0,0.1528,0.6282,3,1.9776,0.3902,0,0
48,DONE_OK,,48,1,0.5222,0.957,0.1654,0.1833,3,2.0788,0.0418,0,0
49,DONE_OK,,13,1,0.1739,1.113,0.1549,0.0752,5,3.6773,-0.0002,0,0
50,DONE_OK,,6,1,0.0782,1.117,0.1369,0.0006,5,3.7519,-0.0002,0,0
