idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
19,DONE_OK,,49,1,0.577,1.036,0.1419,0.5517,6,2.4853,0.0437,42.09,40.33,47.36,40.37,0.0023,0,0
20,DONE_OK,,36,1,0.4419,1.012,0.1606,0.8819,3,2.2828,0.4371,40.88,41.09,41.82,40.92,0.0022,0,0
21,DONE_FAIL,TRANSPORT,300,1,0.7259,1.08,1.3699,-0.0015,6,2.5296,-0.0529,68.5,87.96,89.89,nan,nan,0,0
22,DONE_OK,,34,1,0.4105,0.989,0.1635,0.9564,3,2.6436,0.2436,56.14,57.9,57.9,57.75,0.0019,0,0
23,DONE_OK,,42,1,0.4214,1.122,0.1604,0.2927,6,3.0435,0.2171,26.41,49.62,49.62,49.14,0.0023,0,0
24,DONE_OK,,49,1,0.5459,0.918,0.1574,0.9692,3,2.442,0.2938,58.54,56.79,59.19,56.66,0.0022,0,0
25,DONE_OK,,44,1,0.5825,1.043,0.1555,0.3978,3,2.2717,0.0224,54.66,48.11,54.98,45.07,0.0237,0,0
26,DONE_OK,,25,1,0.2842,1.125,0.1497,0.4286,5,3.3239,0.0595,37.1,48.95,48.95,48.33,0.0234,0,0
27,DONE_OK,,57,1,0.5831,0.93,0.1554,0.8839,3,2.305,0.1952,50.52,51.23,51.23,51.09,0.0023,0,0
28,DONE_OK,,59,1,0.5729,0.911,0.1498,0.6496,3,2.0775,0.5662,38.8,42.62,42.62,41.5,0.0216,0,0
29,DONE_FAIL,RETRACT,34,1,0.5744,1.092,0.1548,-0.0004,1,3.3646,-0.0139,63.04,79.64,79.64,74.14,0.1573,0,0
30,DONE_OK,,19,1,0.2581,1.125,0.1651,0.6287,5,3.1238,0.025,56.4,55.99,56.98,55.96,0.0006,0,0
31,DONE_FAIL,RETRACT,35,1,0.5964,1.088,0.1534,-0.0003,1,3.4546,-0.0131,64.63,83.96,83.96,86.06,0.1127,0,0
32,DONE_OK,,43,1,0.5396,1.03,0.1564,1.0224,3,2.1881,0.4066,35.64,34.08,36.31,33.7,0.0026,0,0
33,DONE_OK,,35,1,0.4,0.952,0.1649,0.8944,3,2.3842,0.4791,57.25,54.58,58.5,54.76,0.0023,0,0
34,DONE_OK,,17,1,0.2037,1.126,0.1396,0.3232,5,3.4293,0.0054,43.23,49.21,49.21,48.31,0.059,0,0
35,DONE_FAIL,TRANSPORT,300,1,0.1604,1.116,0.9687,-0.0012,4,2.5295,-0.0564,68.53,51.78,89.46,nan,nan,0,0
36,DONE_OK,,53,1,0.6258,1.006,0.1568,0.6539,3,2.1687,0.1469,47.07,47.67,47.99,45.53,0.0202,0,0
37,DONE_OK,,21,1,0.2876,1.126,0.151,0.63,5,3.1225,0.0218,40.09,41.37,41.71,41.42,0.001,0,0
38,DONE_OK,,85,1,0.6463,0.921,0.1524,0.0853,3,2.1706,-0.0158,67.92,50.2,88.12,47.1,0.0228,0,0
39,DONE_OK,,54,1,0.5824,0.95,0.1549,1.1457,3,2.1382,0.4618,37.13,35.37,37.22,35.17,0.0015,0,0
40,DONE_OK,,35,1,0.436,1.031,0.1566,0.7362,3,2.3819,0.312,53.96,54.36,54.68,52.58,0.0199,0,0
41,DONE_OK,,10,1,0.1199,1.123,0.1637,0.9548,5,2.7977,0.7496,42.35,43.29,43.3,43.24,0.0019,0,0
42,DONE_OK,,4,1,0.0399,1.126,0.1443,0.078,5,3.6745,0.0123,56.6,57.34,57.34,56.51,0.0096,0,0
43,DONE_FAIL,RETRACT,40,1,0.6643,1.078,0.1513,-0.0001,1,3.6716,-0.0089,70.06,88.97,89.66,87.61,0.1293,0,0
44,DONE_OK,,18,1,0.1982,1.125,0.1445,0.4973,5,3.2552,0.2012,37.92,46.2,46.2,45.78,0.0023,0,0
45,DONE_OK,,55,1,0.5196,0.867,0.1564,0.5378,6,2.5196,0.0065,59.48,62.21,66.19,62.17,0.0026,0,0
46,DONE_FAIL,RETRACT,30,1,0.5357,1.073,0.1503,-0.0004,3,3.3552,-0.0093,72.23,81.99,81.99,81.39,0.2114,0,0
47,DONE_OK,,26,1,0.2931,1.125,0.1512,0.5642,5,3.1883,0.1043,36.4,48.74,48.74,48.35,0.0018,0,0
48,DONE_OK,,44,1,0.5726,1.056,0.1518,1.0516,3,2.1165,0.3999,27.69,26.63,28.46,26.45,0.0025,0,0
49,DONE_OK,,56,1,0.62,1.03,0.141,0.1189,3,1.8466,0.0684,45.97,45.39,50.94,43.97,0.0285,0,0
50,DONE_OK,,41,1,0.4933,1.004,0.147,1.1657,3,2.384,0.4788,44.74,43.24,45.16,42.97,0.0023,0,0
51,DONE_OK,,55,1,0.6441,1.023,0.1413,0.9173,3,2.1974,0.2889,42.29,38.84,42.76,38.68,0.0025,0,0
52,DONE_OK,,53,1,0.595,0.997,0.1444,-0.0043,3,1.9027,-0.0043,58.73,54.1,62.31,52.76,0.0489,0,0
53,DONE_OK,,31,1,0.3814,1.027,0.1634,0.5983,3,2.2368,0.573,50.2,50.75,51.25,48.99,0.0223,0,0
54,DONE_OK,,25,1,0.298,0.99,0.1609,0.9039,5,2.8486,0.2785,35.25,38.79,38.79,38.63,0.0019,0,0
55,DONE_OK,,33,1,0.5031,1.109,0.17,0.3927,3,2.4109,0.0127,72.85,71.51,84.15,71.35,0.0034,0,0
56,DONE_OK,,13,1,0.1627,1.126,0.1371,0.2352,5,3.5173,0.0058,43.32,45.93,45.93,45.0,0.0043,0,0
57,DONE_FAIL,RETRACT,42,1,0.6807,1.064,0.1525,-0.0067,5,3.7592,-0.0067,67.23,88.4,88.78,87.12,0.1407,0,0
58,DONE_OK,,16,1,0.2165,1.126,0.1612,0.4988,5,3.2537,0.0234,53.36,54.3,54.44,54.7,0.0047,0,0
59,DONE_OK,,44,1,0.5554,1.066,0.1598,0.5156,3,2.3277,0.0722,50.11,54.18,55.34,50.96,0.021,0,0
60,DONE_OK,,52,1,0.6123,1.005,0.1455,0.4236,3,1.9968,0.0696,57.5,53.71,60.52,53.77,0.0012,0,0
61,DONE_OK,,47,1,0.5322,0.937,0.1701,0.4975,3,2.3718,0.4251,53.56,50.34,54.24,48.02,0.0243,0,0
62,DONE_OK,,21,1,0.2724,1.124,0.1551,0.572,5,3.1805,0.0485,46.64,51.55,51.59,51.5,0.0009,0,0
63,DONE_OK,,49,1,0.5889,0.985,0.1578,0.6348,3,2.0807,0.3658,40.53,43.09,43.15,41.29,0.0246,0,0
64,DONE_OK,,28,1,0.3414,1.077,0.1557,1.1852,5,2.5673,0.4197,36.92,37.47,38.35,37.48,0.0028,0,0
65,DONE_OK,,9,1,0.1067,1.126,0.1393,0.1593,5,3.5932,0.0093,49.9,52.14,52.14,51.36,0.0178,0,0
66,DONE_OK,,40,1,0.5066,1.047,0.1648,0.711,3,2.2608,0.304,36.85,38.39,38.63,35.8,0.024,0,0
67,DONE_OK,,54,1,0.6378,1.007,0.1509,0.1197,3,2.0639,-0.0089,62.34,46.06,62.76,43.27,0.0232,0,0
68,DONE_OK,,12,1,0.1477,1.126,0.1339,0.2503,5,3.5022,0.0089,51.36,54.34,54.34,53.93,0.0293,0,0
69,DONE_OK,,36,1,0.4482,1.035,0.1555,0.6916,3,2.2571,0.3974,49.88,49.39,50.56,47.0,0.0212,0,0
70,DONE_OK,,45,1,0.5721,1.031,0.1495,0.7635,3,2.1432,0.3412,38.45,37.01,39.22,36.98,0.0027,0,0
71,DONE_FAIL,RETRACT,34,1,0.5531,1.063,0.1582,-0.0003,1,3.4144,-0.0115,63.76,82.07,82.07,86.77,0.1162,0,0
72,DONE_OK,,37,1,0.4476,1.015,0.1605,0.9074,3,2.2805,0.4869,35.11,35.1,35.66,34.99,0.0024,0,0
73,DONE_OK,,42,1,0.5018,0.986,0.1497,0.7792,3,2.3208,0.4593,49.93,49.97,50.65,49.81,0.0022,0,0
74,DONE_OK,,38,1,0.4096,0.949,0.1565,1.0063,3,2.3862,0.4972,52.15,52.7,52.7,52.59,0.0022,0,0
75,DONE_OK,,41,1,0.7102,1.09,0.144,-0.0,1,3.7408,-0.0098,73.99,86.56,89.65,88.67,0.1047,0,0
76,DONE_OK,,50,1,0.5756,1.004,0.153,0.1854,3,1.9891,0.083,58.38,54.76,62.45,53.73,0.0271,0,0
77,DONE_FAIL,RETRACT,33,1,0.5333,1.09,0.1704,-0.0027,3,2.8769,-0.0069,61.4,60.12,64.77,69.23,0.1645,0,0
78,DONE_OK,,46,1,0.5293,0.949,0.1573,0.7366,3,2.3353,0.2832,55.1,53.64,56.07,53.59,0.0026,0,0
79,DONE_OK,,20,1,0.2585,1.126,0.1444,0.6198,5,3.1327,0.1515,32.99,37.22,37.32,37.19,0.0019,0,0
80,DONE_OK,,19,1,0.1867,1.125,0.1483,0.3609,5,3.3916,0.2149,34.56,45.58,45.58,44.74,0.0263,0,0
81,DONE_OK,,54,1,0.5742,0.963,0.1514,1.0037,3,2.2186,0.4462,47.06,47.94,47.94,47.51,0.0016,0,0
82,DONE_OK,,14,1,0.1854,1.126,0.1546,0.4042,5,3.3483,0.0117,53.77,55.22,55.22,55.17,0.0391,0,0
83,DONE_FAIL,TRANSPORT,300,1,0.016,0.992,0.2201,-0.0,6,2.7024,-0.0002,48.12,46.67,49.6,nan,nan,1,1
84,DONE_OK,,42,1,0.505,0.986,0.1738,0.5881,3,2.317,0.3843,50.77,49.38,51.57,49.42,0.0025,0,0
85,DONE_OK,,44,1,0.4869,0.957,0.1539,0.968,3,2.3021,0.4575,50.46,50.56,50.8,50.6,0.0024,0,0
86,DONE_OK,,48,1,0.694,1.061,0.1519,-0.0001,3,2.1517,-0.0106,62.49,45.72,68.86,43.01,0.0237,0,0
87,DONE_OK,,22,1,0.2751,1.125,0.1517,0.5211,5,3.2314,0.006,47.01,53.7,53.7,53.67,0.0025,0,0
88,DONE_OK,,51,1,0.6572,1.056,0.1464,0.24,3,2.0447,0.0859,42.82,40.18,45.15,37.51,0.0229,0,0
89,DONE_OK,,42,1,0.5466,1.026,0.1534,0.8316,3,2.434,0.1764,48.14,45.5,48.73,45.5,0.0025,0,0
90,DONE_FAIL,RETRACT,41,1,0.7239,1.075,0.1485,-0.0043,5,3.7568,-0.011,75.14,89.64,89.74,85.73,0.092,0,0
91,DONE_OK,,27,1,0.3294,1.067,0.1545,-0.0001,6,3.6476,-0.0055,59.72,64.13,66.55,63.45,0.0208,0,0
92,DONE_OK,,37,1,0.4449,1.003,0.1566,0.66,3,2.3304,0.3842,53.93,55.18,55.18,52.59,0.0213,0,0
93,DONE_OK,,60,1,0.5984,0.987,0.1543,1.0837,3,2.1658,0.3663,33.32,33.82,33.82,33.52,0.0033,0,0
94,DONE_OK,,40,1,0.4165,0.887,0.1588,1.0619,3,2.4894,0.4067,58.93,57.01,59.25,57.15,0.0022,0,0
95,DONE_OK,,49,1,0.6158,1.025,0.1533,0.8207,3,2.126,0.3125,40.65,39.4,41.75,39.19,0.0025,0,0
96,DONE_OK,,58,1,0.5872,0.958,0.1475,-0.0001,3,1.9403,-0.0062,53.55,41.37,54.12,38.92,0.024,0,0
97,DONE_OK,,53,1,0.5615,0.99,0.1547,0.0783,3,1.9987,0.0479,61.38,58.12,66.6,56.98,0.0275,0,0
98,DONE_OK,,15,1,0.1943,1.126,0.135,0.3618,5,3.3907,0.0093,42.45,45.34,45.34,45.24,0.0182,0,0
99,DONE_OK,,54,1,0.6574,1.032,0.1417,0.5553,3,2.1117,0.1288,48.39,44.48,48.9,43.12,0.0207,0,0
