idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
20,DONE_OK,,41,1,0.5162,1.034,0.1614,0.7157,3,2.1154,0.3504,0,0
21,DONE_OK,,29,1,0.2796,1.124,0.1407,0.5859,5,3.1666,0.237,0,0
22,DONE_OK,,20,1,0.3292,1.116,0.1725,0.4204,5,3.3321,-0.0002,0,0
23,DONE_OK,,51,1,0.6033,0.988,0.1407,0.8369,3,2.1367,0.0577,0,0
24,DONE_OK,,18,1,0.2244,1.125,0.1805,0.8606,5,2.8919,0.3257,0,0
25,DONE_OK,,33,1,0.4008,1.011,0.16,0.8943,3,2.4955,0.2712,0,0
26,DONE_OK,,40,1,0.7658,1.066,0.1574,-0.0041,3,2.3886,-0.0064,0,0
27,DONE_OK,,37,1,0.4264,1.057,0.145,0.4726,6,2.7138,0.2142,0,0
28,DONE_OK,,153,1,0.5139,0.963,0.1506,0.4866,6,2.5576,-0.0019,0,0
29,DONE_OK,,43,1,0.5233,1.023,0.1478,0.8186,3,1.8968,0.6884,0,0
30,DONE_OK,,48,1,0.5626,0.928,0.1592,0.9921,3,2.5371,0.2124,0,0
31,DONE_OK,,39,1,0.4179,0.979,0.1608,0.588,3,2.3259,0.5445,0,0
32,DONE_OK,,17,1,0.2239,1.124,0.1605,0.2167,5,3.5358,0.0025,0,0
33,DONE_OK,,52,1,0.6087,0.972,0.159,0.8125,3,2.2753,0.2316,0,0
34,DONE_OK,,14,1,0.1859,1.123,0.1632,0.189,5,3.5635,0.0035,0,0
35,DONE_OK,,58,1,0.6676,1.029,0.1432,0.6633,3,2.081,0.1279,0,0
36,DONE_OK,,44,1,0.5782,1.058,0.1552,0.695,3,2.178,0.1405,0,0
37,DONE_OK,,14,1,0.1825,1.124,0.1506,0.4945,5,3.258,0.0795,0,0
38,DONE_OK,,48,1,0.5614,0.943,0.1609,0.7794,3,2.2898,0.3646,0,0
39,DONE_OK,,85,1,0.1577,1.099,0.1772,0.2247,6,3.3765,-0.0043,0,0
40,DONE_OK,,46,1,0.5799,1.032,0.1528,0.7359,3,2.1185,0.2781,0,0
41,DONE_OK,,17,1,0.1994,1.123,0.1603,0.7426,6,2.4803,0.2601,0,0
42,DONE_OK,,14,1,0.2043,1.118,0.1652,0.2627,5,3.4898,0.0047,0,0
43,DONE_OK,,36,1,0.4386,1.001,0.1508,0.589,3,2.1475,0.533,0,0
44,DONE_OK,,41,1,0.4438,0.892,0.1615,1.0842,3,2.5077,0.389,0,0
45,DONE_FAIL,RETRACT,18,1,0.2415,1.126,0.164,0.7769,5,2.9756,0.1782,0,0
46,DONE_OK,,51,1,0.6475,1.056,0.1362,0.5109,3,1.9027,0.0766,0,0
47,DONE_OK,,35,1,0.429,0.996,0.1587,0.6653,3,2.115,0.5408,0,0
48,DONE_OK,,17,1,0.2175,1.125,0.154,0.7202,5,3.0323,0.222,0,0
49,DONE_OK,,59,1,0.7759,1.043,0.1494,0.004,3,2.1345,-0.0102,0,0
50,DONE_OK,,19,1,0.2176,1.124,0.152,0.6431,5,3.1094,0.1998,0,0
51,DONE_OK,,50,1,0.6244,1.046,0.1402,0.581,6,1.9911,0.2277,0,0
52,DONE_OK,,45,1,0.589,1.057,0.1545,-0.0016,3,2.1649,-0.0069,0,0
53,DONE_OK,,52,1,0.7521,1.023,0.1463,-0.0003,3,2.3544,-0.0077,0,0
54,DONE_OK,,40,1,0.4855,1.019,0.1511,0.6011,3,2.0285,0.5441,0,0
55,DONE_OK,,11,1,0.1405,1.126,0.1398,0.2979,5,3.4546,0.0079,0,0
56,DONE_OK,,32,1,0.4247,1.085,0.1649,1.0232,3,2.3669,0.3712,0,0
57,DONE_OK,,43,1,0.5465,1.034,0.1554,0.6731,3,2.0002,0.4791,0,0
58,DONE_OK,,50,1,0.5839,1.032,0.1486,-0.0001,3,2.0025,-0.0085,0,0
59,DONE_OK,,52,1,0.6397,1.083,0.1557,-0.0002,3,2.1472,-0.0104,0,0
60,DONE_OK,,52,1,0.5883,0.949,0.1698,-0.0006,3,2.3685,-0.0078,0,0
61,DONE_OK,,13,1,0.1618,1.126,0.1434,0.2822,5,3.4703,0.0046,0,0
62,DONE_OK,,34,1,0.4094,0.99,0.155,0.5679,3,2.1187,0.5679,0,0
63,DONE_OK,,37,1,0.4645,1.049,0.1664,0.8263,3,2.2001,0.3715,0,0
64,DONE_OK,,48,1,0.6217,1.02,0.1511,0.8156,3,2.1477,0.37,0,0
65,DONE_OK,,22,1,0.2653,1.126,0.1442,0.6002,5,3.1523,0.0587,0,0
66,DONE_OK,,52,1,0.5734,0.92,0.1625,0.9355,3,2.5772,0.0644,0,0
67,DONE_OK,,54,1,0.6142,1.042,0.1408,0.3208,3,1.896,0.1998,0,0
68,DONE_OK,,3,1,0.0315,1.126,0.1442,0.0118,5,3.7407,0.0019,0,0
69,DONE_OK,,34,1,0.44,1.052,0.17,0.8426,3,2.476,0.1721,0,0
70,DONE_OK,,11,1,0.133,1.126,0.1359,0.1873,5,3.5652,0.0037,0,0
71,DONE_FAIL,RETRACT,12,1,0.163,1.12,0.1754,0.3651,5,3.3874,0.0117,0,0
72,DONE_OK,,34,1,0.3772,0.911,0.1661,1.1304,5,2.6221,0.4187,0,0
73,DONE_FAIL,RETRACT,32,1,0.6023,1.076,0.145,-0.0005,3,3.3277,-0.0086,0,0
74,DONE_OK,,19,1,0.1948,1.126,0.1508,0.2233,5,3.5292,0.0039,0,0
75,DONE_OK,,43,1,0.7584,1.052,0.1389,0.4557,3,2.5032,0.0099,0,0
76,DONE_OK,,20,1,0.2492,1.125,0.1499,0.34,5,3.4125,0.0047,0,0
77,DONE_OK,,58,1,0.4589,0.919,0.1772,-0.0001,6,2.5864,-0.0023,0,0
78,DONE_OK,,54,1,0.6552,0.997,0.1497,-0.0001,3,2.0842,-0.0056,0,0
79,DONE_OK,,36,1,0.4318,0.956,0.1493,1.201,3,2.2117,0.6013,0,0
80,DONE_OK,,52,1,0.5704,1.036,0.1486,-0.0006,3,1.9642,-0.007,0,0
81,DONE_OK,,24,1,0.3835,1.11,0.1749,0.1176,6,3.1944,0.0004,0,0
82,DONE_OK,,58,1,0.634,1.001,0.1525,0.7245,3,2.1417,0.1342,0,0
83,DONE_OK,,10,1,0.1236,1.126,0.1447,0.0438,5,3.7087,-0.0002,0,0
84,DONE_FAIL,RETRACT,32,1,0.5765,1.071,0.1532,-0.0005,3,3.2543,-0.0062,0,0
85,DONE_OK,,22,1,0.1674,1.125,0.1577,0.1979,5,3.5546,0.1739,0,0
86,DONE_OK,,39,1,0.437,0.925,0.1579,1.0155,3,2.2232,0.5516,0,0
87,DONE_OK,,49,1,0.5604,0.958,0.1512,0.3374,3,2.1467,0.2509,0,0
88,DONE_OK,,54,1,0.7996,1.04,0.1496,0.8344,3,2.7325,0.0102,0,0
89,DONE_OK,,51,1,0.6001,1.03,0.1499,-0.0009,3,1.9073,-0.0042,0,0
90,DONE_OK,,54,1,0.6445,0.987,0.1681,0.0047,3,2.2404,-0.0081,0,0
91,DONE_OK,,64,1,0.6389,1.011,0.1659,-0.0002,3,2.0911,-0.004,0,0
92,DONE_OK,,45,1,0.2832,1.117,0.1695,-0.0002,6,3.4886,-0.0061,0,0
93,DONE_OK,,50,1,0.6223,1.002,0.1571,0.655,3,2.2687,0.0924,0,0
94,DONE_OK,,17,1,0.214,1.126,0.1392,0.4014,5,3.3511,0.0045,0,0
95,DONE_OK,,36,1,0.6,1.044,0.1531,0.0234,1,3.5589,-0.0117,0,0
96,DONE_OK,,50,1,0.5722,0.922,0.1676,0.7172,3,2.5783,0.0443,0,0
97,DONE_OK,,37,1,0.4679,1.019,0.1584,0.8689,3,2.4202,0.2614,0,0
98,DONE_OK,,13,1,0.1618,1.126,0.1443,0.1755,5,3.577,0.0014,0,0
99,DONE_OK,,3,1,0.0332,1.126,0.1228,-0.0001,5,3.7526,-0.0002,0,0
