idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,tilt_start,tilt_end,tilt_max,tilt_open,d_open,blocked,pinned
78,DONE_OK,,55,1,0.6195,0.99,0.1521,0.7505,3,2.2277,0.3089,46.57,46.7,47.37,46.46,0.0026,0,0
79,DONE_OK,,43,1,0.4707,0.92,0.1623,0.8213,3,2.3983,0.4215,53.43,49.08,53.89,49.39,0.0026,0,0
80,DONE_OK,,52,1,0.5938,0.96,0.1525,0.731,3,2.5188,0.0835,64.71,64.51,64.84,64.26,0.0023,0,0
81,DONE_OK,,18,1,0.2347,1.125,0.1589,0.7557,5,2.9968,0.2944,34.23,36.31,37.0,36.4,0.0026,0,0
82,DONE_OK,,14,1,0.1552,1.124,0.1576,0.5644,5,3.1881,0.2433,39.81,44.38,44.38,44.43,0.0043,0,0
83,DONE_OK,,46,1,0.5851,1.028,0.1536,0.7158,3,2.1715,0.2755,40.57,40.38,41.61,38.69,0.0218,0,0
84,DONE_OK,,47,1,0.5222,0.921,0.1554,1.0846,3,2.4777,0.4168,40.85,37.95,40.98,37.9,0.0041,0,0
85,DONE_OK,,35,1,0.5256,1.105,0.1674,0.2244,3,2.3038,0.009,65.02,64.96,78.04,62.16,0.066,0,0
86,DONE_OK,,35,1,0.4315,1.019,0.1633,0.913,3,2.3114,0.4445,40.82,41.69,41.7,41.4,0.002,0,0
87,DONE_OK,,45,1,0.5766,1.03,0.153,0.6172,3,2.1679,0.2754,45.99,44.18,46.8,42.44,0.0214,0,0
88,DONE_OK,,45,1,0.555,1.022,0.1505,0.7044,3,2.077,0.4271,44.87,44.02,45.36,42.76,0.0195,0,0
89,DONE_OK,,87,1,0.6189,0.949,0.1666,0.2431,3,2.2104,-0.01,65.98,45.54,86.52,42.91,0.0255,0,0
90,DONE_OK,,46,1,0.536,0.95,0.1529,0.8937,3,2.4749,0.2941,60.54,60.81,61.16,60.67,0.0021,0,0
91,DONE_FAIL,RETRACT,30,1,0.4668,1.117,0.1742,0.2304,3,2.5714,0.0105,63.99,65.72,75.65,62.37,0.1486,0,0
92,DONE_OK,,16,1,0.1886,1.078,0.1732,1.0644,1,2.6768,0.6683,38.81,39.29,39.85,39.56,0.0008,0,0
93,DONE_OK,,49,1,0.5511,0.939,0.1601,0.8927,3,2.2827,0.4602,46.99,46.25,47.49,46.25,0.0027,0,0
94,DONE_OK,,37,1,0.4302,1.076,0.1418,0.2934,5,3.4591,0.0071,50.23,65.31,65.31,64.25,0.0315,0,0
95,DONE_OK,,60,1,0.5975,0.983,0.1516,0.9154,3,2.0813,0.3163,41.75,41.27,42.38,40.75,0.0015,0,0
96,DONE_OK,,43,1,0.5042,0.989,0.1581,0.9943,3,2.356,0.496,37.2,38.83,38.83,38.48,0.0021,0,0
97,DONE_OK,,48,1,0.6058,1.016,0.1546,0.8067,3,2.2604,0.2748,42.23,41.17,42.87,41.06,0.0021,0,0
98,DONE_OK,,43,1,0.54,1.032,0.159,0.6074,3,2.1898,0.2932,42.89,42.81,44.29,41.09,0.022,0,0
99,DONE_OK,,51,1,0.622,1.015,0.154,0.7655,3,2.0614,0.3705,30.99,32.72,32.93,31.99,0.023,0,0
