idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
0,DONE_OK,,7,1,0.0952,1.116,0.154,0.0044,5,3.7481,-0.0001,0,0
1,DONE_OK,,12,1,0.1644,1.116,0.1545,0.0439,5,3.7086,-0.0002,0,0
2,DONE_OK,,27,1,0.2858,1.117,0.153,0.3263,5,3.4262,0.0881,0,0
3,DONE_OK,,12,1,0.1596,1.111,0.1632,0.1062,5,3.6463,0.0021,0,0
4,DONE_OK,,168,1,0.3617,0.616,0.1752,0.2789,3,2.8102,-0.0017,0,0
5,DONE_OK,,15,1,0.1816,1.117,0.1456,-0.0,5,3.7525,-0.0003,0,0
6,DONE_OK,,58,1,0.5628,0.89,0.1542,0.6754,3,1.9677,0.1631,0,0
7,DONE_OK,,39,1,0.5034,1.052,0.16,1.0494,3,2.2658,0.2864,0,0
8,DONE_OK,,45,1,0.5919,1.043,0.1557,1.0077,3,2.1464,0.2799,0,0
9,DONE_OK,,25,1,0.311,1.117,0.1483,1.1769,3,2.4162,0.49,0,0
10,DONE_OK,,24,1,0.2909,1.112,0.1458,-0.0012,5,3.7537,-0.0018,0,0
11,DONE_OK,,6,1,0.0782,1.117,0.1461,0.0024,5,3.7501,-0.0001,0,0
12,DONE_OK,,54,1,0.5606,0.869,0.1731,0.1729,3,2.5136,0.008,0,0
13,DONE_OK,,46,1,0.5038,0.933,0.1507,1.0166,1,2.1276,0.5876,0,0
14,DONE_OK,,57,1,0.5965,0.94,0.1669,0.4189,3,2.2519,0.0296,0,0
15,DONE_OK,,128,1,0.4003,0.735,0.173,0.0,3,2.5686,-0.0038,0,0
16,DONE_OK,,43,1,0.5408,1.015,0.1506,1.0863,3,2.0643,0.4681,0,0
17,DONE_OK,,56,1,0.5632,0.968,0.1598,0.2313,3,1.9909,0.002,0,0
18,DONE_OK,,33,1,0.3874,1.071,0.1659,1.0679,1,2.3998,0.4844,0,0
19,DONE_OK,,26,1,0.3218,1.005,0.1522,1.23,3,2.3665,0.6069,0,0
20,DONE_OK,,36,1,0.4336,0.978,0.1673,0.9403,3,2.5267,0.2063,0,0
21,DONE_OK,,21,1,0.2968,1.113,0.1676,0.3933,5,3.3592,0.0032,0,0
22,DONE_OK,,19,1,0.2588,1.105,0.1584,0.1901,6,3.5391,0.0001,0,0
23,DONE_OK,,54,1,0.598,0.973,0.1576,0.3394,3,1.7297,0.0892,0,0
24,DONE_OK,,49,1,0.4896,1.116,0.1712,0.8179,5,2.9346,0.1076,0,0
25,DONE_OK,,3,1,0.0336,1.117,0.1164,-0.0001,5,3.7526,-0.0002,0,0
26,DONE_FAIL,RETRACT,101,1,0.7194,0.692,0.1654,-0.0002,3,3.0844,-0.0096,0,0
27,DONE_OK,,23,1,0.2679,1.117,0.1481,0.0753,5,3.6772,-0.0001,0,0
28,DONE_OK,,56,1,0.5141,0.852,0.1649,1.0069,1,2.4214,0.2107,0,0
29,DONE_OK,,34,1,0.446,1.051,0.1547,1.2039,1,2.5102,0.1856,0,0
30,DONE_OK,,35,1,0.4059,1.116,0.1711,1.2775,5,2.475,0.021,0,0
31,DONE_OK,,26,1,0.3402,1.093,0.1544,1.2966,5,2.4559,0.4507,0,0
32,DONE_OK,,42,1,0.491,0.993,0.1523,0.5169,3,2.0593,0.4757,0,0
33,DONE_FAIL,RETRACT,14,1,0.1781,1.116,0.1587,1.1597,5,2.5928,0.7894,0,0
34,DONE_OK,,26,1,0.313,1.111,0.1542,0.2625,5,3.49,0.0055,0,0
35,DONE_OK,,51,1,0.5386,0.89,0.1528,1.155,1,2.4227,0.2311,0,0
36,DONE_OK,,41,1,0.5106,1.103,0.1671,1.0161,3,2.0755,0.1077,0,0
37,DONE_OK,,42,1,0.4878,0.938,0.1522,1.0796,3,1.9744,0.6821,0,0
38,DONE_OK,,51,1,0.5817,0.945,0.1661,0.7911,3,2.473,0.0587,0,0
39,DONE_OK,,14,1,0.0971,1.116,0.158,0.4045,5,3.348,0.3088,0,0
40,DONE_OK,,20,1,0.2294,1.117,0.1439,0.4256,5,3.3269,0.0202,0,0
41,DONE_OK,,40,1,0.5346,1.086,0.1664,0.9746,3,2.4229,0.0276,0,0
42,DONE_OK,,4,1,0.0451,1.117,0.1403,0.0037,5,3.7488,0.0003,0,0
43,DONE_OK,,128,1,0.2591,0.697,0.1695,0.4022,3,2.3959,-0.0037,0,0
44,DONE_OK,,13,1,0.1692,1.106,0.1582,0.0501,5,3.7024,-0.0001,0,0
45,DONE_OK,,35,1,0.4395,1.012,0.157,0.9476,3,2.1523,0.523,0,0
46,DONE_OK,,33,1,0.401,1.039,0.1531,1.284,5,2.4685,0.3091,0,0
47,DONE_OK,,41,1,0.5052,1.012,0.1515,1.2138,1,1.954,0.5269,0,0
48,DONE_OK,,42,1,0.5231,1.013,0.1604,0.515,3,2.2814,0.2811,0,0
49,DONE_OK,,11,1,0.138,1.117,0.148,0.1238,5,3.6287,0.0027,0,0
50,DONE_OK,,40,1,0.4835,1.001,0.157,0.8125,3,2.1469,0.4118,0,0
51,DONE_OK,,22,1,0.288,1.115,0.1631,1.0,5,2.7525,0.2864,0,0
52,DONE_FAIL,RETRACT,22,1,0.2594,1.117,0.1571,-0.0027,6,3.7528,-0.0066,0,0
53,DONE_OK,,38,1,0.5062,1.096,0.1499,1.3273,1,2.2668,0.4417,0,0
54,DONE_OK,,24,1,0.261,0.914,0.1528,0.3943,6,2.1827,0.0933,0,0
55,DONE_OK,,46,1,0.575,1.013,0.1575,0.8786,3,2.2209,0.3212,0,0
56,DONE_OK,,40,1,0.5031,1.071,0.1574,0.9171,3,1.8123,0.4652,0,0
57,DONE_OK,,31,1,0.3592,1.117,0.1666,1.1705,5,2.582,0.0312,0,0
58,DONE_OK,,11,1,0.1451,1.117,0.1481,0.0236,5,3.7289,-0.0002,0,0
59,DONE_OK,,54,1,0.6037,0.973,0.1606,0.8915,3,2.3025,0.086,0,0
60,DONE_OK,,28,1,0.3493,1.117,0.1591,1.2414,5,2.5111,0.0942,0,0
61,DONE_OK,,32,1,0.4046,1.035,0.1624,0.9803,1,2.6569,0.1722,0,0
62,DONE_OK,,17,1,0.2053,1.117,0.1437,0.0218,5,3.7307,-0.0002,0,0
63,DONE_OK,,51,1,0.6263,0.992,0.1561,0.7631,3,2.2447,0.1559,0,0
64,DONE_OK,,50,1,0.5631,0.933,0.1571,0.6042,3,1.8673,0.6042,0,0
65,DONE_OK,,21,1,0.2625,1.117,0.1658,1.124,6,2.4068,0.6655,0,0
66,DONE_OK,,41,1,0.5195,1.037,0.1536,0.6141,3,2.1847,0.2603,0,0
67,DONE_OK,,13,1,0.1763,1.115,0.1654,0.2111,5,3.5414,0.005,0,0
68,DONE_FAIL,RETRACT,76,1,0.2608,0.472,0.1777,-0.0002,3,3.0816,-0.0011,0,0
69,DONE_OK,,29,1,0.3614,1.041,0.1655,0.9229,3,2.2656,0.5278,0,0
70,DONE_OK,,48,1,0.5213,0.893,0.1566,0.9646,6,2.499,0.306,0,0
71,DONE_OK,,44,1,0.5528,1.022,0.1566,1.0002,3,1.9007,0.6136,0,0
72,DONE_OK,,39,1,0.5151,1.041,0.163,0.876,3,2.3115,0.3019,0,0
73,DONE_OK,,29,1,0.362,1.04,0.1606,0.9944,5,2.7581,0.1542,0,0
74,DONE_OK,,43,1,0.4691,0.964,0.1682,0.0036,3,2.1307,-0.005,0,0
75,DONE_OK,,18,1,0.232,1.117,0.1611,0.3244,5,3.4281,0.0042,0,0
76,DONE_OK,,46,1,0.4765,0.862,0.1628,1.092,1,2.3582,0.426,0,0
77,DONE_OK,,35,1,0.4475,1.048,0.1529,1.2281,3,2.2144,0.4191,0,0
78,DONE_OK,,11,1,0.1491,1.105,0.159,0.109,5,3.6435,0.0031,0,0
79,DONE_OK,,25,1,0.3055,1.113,0.1571,-0.0003,6,3.5465,-0.0053,0,0
80,DONE_OK,,16,1,0.2048,1.117,0.1469,0.3211,5,3.4314,0.0034,0,0
81,DONE_OK,,24,1,0.2887,1.113,0.1482,-0.0009,6,3.7528,-0.0067,0,0
82,DONE_OK,,42,1,0.5518,1.053,0.1512,1.0107,3,2.2526,0.1918,0,0
83,DONE_OK,,14,1,0.1787,1.117,0.1477,0.1993,5,3.5532,0.0036,0,0
84,DONE_OK,,53,1,0.5785,0.948,0.1603,0.6162,3,2.369,0.0647,0,0
85,DONE_OK,,62,1,0.5399,0.858,0.1658,0.7806,3,2.2337,0.0077,0,0
86,DONE_OK,,41,1,0.5019,1.015,0.1568,0.935,3,1.8794,0.6818,0,0
87,DONE_OK,,17,1,0.1652,1.117,0.1452,0.8765,5,2.876,0.595,0,0
88,DONE_OK,,49,1,0.6259,1.016,0.1592,0.9535,3,2.3378,0.0865,0,0
89,DONE_OK,,39,1,0.448,0.939,0.1686,0.8177,6,2.0666,0.1171,0,0
90,DONE_OK,,59,1,0.584,0.916,0.1551,1.024,3,1.7897,0.5439,0,0
91,DONE_OK,,41,1,0.4895,0.941,0.1468,1.3159,1,1.9806,0.7021,0,0
92,DONE_OK,,18,1,0.2365,1.117,0.1529,0.4948,5,3.2577,0.0057,0,0
93,DONE_OK,,10,1,0.1358,1.114,0.1525,0.0092,5,3.7433,-0.0002,0,0
94,DONE_OK,,32,1,0.3406,0.913,0.158,0.8276,3,2.0316,0.8276,0,0
95,DONE_OK,,22,1,0.3127,1.113,0.1663,0.5265,5,3.226,0.0042,0,0
96,DONE_OK,,57,1,0.5994,0.977,0.156,0.6878,3,1.9301,0.3594,0,0
97,DONE_OK,,19,1,0.233,1.073,0.155,0.9921,5,2.7604,0.3926,0,0
98,DONE_OK,,55,1,0.5216,0.859,0.1533,1.054,3,2.2229,0.6277,0,0
99,DONE_OK,,24,1,0.3134,1.116,0.1652,0.5154,5,3.2371,0.0028,0,0
