idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
32,DONE_OK,,16,1,0.2065,1.116,0.1467,0.4637,5,3.2888,0.0107,0,0
33,DONE_FAIL,RETRACT,74,1,0.3814,0.438,0.1739,-0.0001,3,3.0732,-0.001,0,0
34,DONE_OK,,43,1,0.5623,1.039,0.1573,0.8938,3,2.3575,0.0678,0,0
35,DONE_OK,,14,1,0.1767,1.117,0.1391,0.3738,5,3.3787,0.0149,0,0
36,DONE_OK,,46,1,0.7722,1.112,0.1501,0.5379,6,3.0355,-0.0083,0,0
37,DONE_OK,,12,1,0.1478,1.117,0.1526,0.0953,5,3.6572,0.0025,0,0
38,DONE_OK,,17,1,0.2285,1.117,0.1674,0.5805,5,3.172,0.0179,0,0
39,DONE_OK,,9,1,0.0995,1.116,0.1404,0.0035,5,3.749,-0.0001,0,0
40,DONE_OK,,42,1,0.4966,1.102,0.1734,0.8019,3,2.218,0.0262,0,0
41,DONE_OK,,3,1,0.0324,1.117,0.1242,0.0163,5,3.7362,0.0035,0,0
42,DONE_OK,,15,1,0.1928,1.117,0.143,-0.0,5,3.7525,-0.0003,0,0
43,DONE_OK,,45,1,0.5679,1.028,0.1542,0.861,3,2.0022,0.4073,0,0
44,DONE_OK,,31,1,0.3989,1.064,0.1643,1.2011,3,2.4467,0.3274,0,0
45,DONE_OK,,30,1,0.4052,1.104,0.1619,1.0816,5,2.6709,0.0748,0,0
46,DONE_OK,,83,1,0.4421,0.692,0.1718,0.2685,3,2.7145,0.0026,0,0
47,DONE_OK,,35,1,0.4485,1.033,0.1606,0.8124,3,2.3801,0.2791,0,0
48,DONE_OK,,51,1,0.5485,0.891,0.1526,1.1097,1,2.5148,0.2036,0,0
49,DONE_OK,,63,1,0.4461,0.778,0.1762,0.6007,3,2.8026,0.0091,0,0
50,DONE_OK,,45,1,0.5705,1.021,0.1559,0.8803,3,2.0205,0.4063,0,0
51,DONE_OK,,10,1,0.122,1.117,0.1453,0.0092,5,3.7433,-0.0002,0,0
52,DONE_OK,,46,1,0.5776,1.019,0.1547,1.0324,3,1.9049,0.5415,0,0
53,DONE_OK,,63,1,0.5945,0.993,0.1574,0.3148,3,1.8764,0.296,0,0
54,DONE_FAIL,RETRACT,43,1,0.4945,0.955,0.1677,0.4735,3,2.2144,0.2963,0,0
55,DONE_OK,,58,1,0.566,0.969,0.1624,0.2143,3,2.0048,0.1348,0,0
56,DONE_OK,,20,1,0.2844,1.114,0.1681,0.3423,5,3.4102,0.0016,0,0
57,DONE_OK,,37,1,0.4973,1.095,0.156,1.1997,1,2.5117,0.0839,0,0
58,DONE_OK,,31,1,0.3635,1.111,0.1373,-0.0005,6,3.7529,-0.008,0,0
59,DONE_FAIL,GRASP,95,0,0.4098,0.619,0.1922,-0.0,3,3.099,-0.0004,0,0
60,DONE_OK,,8,1,0.1058,1.117,0.144,0.0025,5,3.75,-0.0002,0,0
61,DONE_OK,,52,1,0.5617,0.943,0.1609,0.2731,3,1.8775,0.1215,0,0
62,DONE_OK,,37,1,0.4596,1.016,0.1593,1.0198,3,2.1795,0.4998,0,0
63,DONE_OK,,26,1,0.3134,1.035,0.1527,1.2148,3,2.5355,0.3871,0,0
64,DONE_OK,,42,1,0.5343,1.044,0.1531,0.7357,3,2.0946,0.3394,0,0
65,DONE_OK,,14,1,0.1891,1.117,0.1605,0.1997,5,3.5528,0.0023,0,0
66,DONE_OK,,60,1,0.6065,0.982,0.1593,0.5799,3,1.8437,0.061,0,0
67,DONE_OK,,58,1,0.5463,0.854,0.1647,0.7407,3,2.5534,0.0085,0,0
68,DONE_OK,,29,1,0.5238,1.033,0.1646,0.3905,3,2.7569,0.0064,0,0
69,DONE_OK,,9,1,0.1148,1.117,0.1496,0.1469,5,3.6056,0.0062,0,0
70,DONE_OK,,44,1,0.5919,1.057,0.1498,1.0162,3,1.938,0.4212,0,0
71,DONE_OK,,31,1,0.3911,1.117,0.152,0.9946,6,2.3071,0.1352,0,0
72,DONE_OK,,8,1,0.1067,1.117,0.1441,0.0018,5,3.7507,-0.0002,0,0
73,DONE_OK,,24,1,0.3248,1.111,0.1476,1.3003,3,2.4407,0.5188,0,0
74,DONE_OK,,76,1,0.5819,0.881,0.1753,0.0002,3,2.2841,-0.0018,0,0
75,DONE_OK,,57,1,0.5444,0.851,0.1557,0.6375,1,1.9626,0.0738,0,0
76,DONE_FAIL,GRASP,57,0,0.8507,0.961,0.2693,0.4606,3,1.9681,0.2418,0,0
77,DONE_OK,,32,1,0.3779,1.075,0.1672,0.5749,3,2.1024,0.5749,0,0
78,DONE_OK,,18,1,0.2165,1.117,0.1388,0.2996,5,3.4529,0.0012,0,0
79,DONE_OK,,69,1,0.4361,0.696,0.1747,0.0598,3,2.433,-0.0013,0,0
80,DONE_OK,,21,1,0.2759,1.108,0.1538,0.0922,6,3.5901,0.0001,0,0
81,DONE_OK,,53,1,0.528,0.834,0.1574,1.0363,1,2.0642,0.6627,0,0
82,DONE_OK,,24,1,0.3063,1.117,0.145,0.7013,5,3.0512,0.0423,0,0
83,DONE_OK,,16,1,0.2117,1.117,0.1416,0.5232,5,3.2293,0.0793,0,0
84,DONE_OK,,48,1,0.638,1.035,0.1511,1.1638,3,1.9288,0.4248,0,0
85,DONE_OK,,57,1,0.5033,0.785,0.1549,1.1101,1,2.0357,0.7206,0,0
86,DONE_OK,,42,1,0.5544,1.042,0.1608,0.876,3,2.3865,0.127,0,0
87,DONE_OK,,11,1,0.1469,1.117,0.1483,0.0196,5,3.7329,-0.0002,0,0
88,DONE_OK,,45,1,0.5874,1.032,0.1555,1.2293,3,2.2626,0.1453,0,0
89,DONE_OK,,13,1,0.1756,1.109,0.1615,0.1372,5,3.6153,0.0023,0,0
90,DONE_OK,,33,1,0.411,1.054,0.161,0.9461,3,2.1558,0.5525,0,0
91,DONE_OK,,29,1,0.3521,1.012,0.1611,0.9537,3,2.398,0.4398,0,0
92,DONE_OK,,21,1,0.2227,0.911,0.1429,0.3161,6,2.0378,0.1133,0,0
93,DONE_OK,,24,1,0.2975,1.019,0.1629,0.8724,3,2.3127,0.6557,0,0
94,DONE_OK,,3,1,0.0322,1.117,0.15,0.0319,5,3.7206,0.0066,0,0
95,DONE_OK,,62,1,0.5331,0.818,0.1542,1.1916,1,2.136,0.5628,0,0
96,DONE_OK,,16,1,0.2084,1.117,0.1621,0.589,5,3.1635,0.0507,0,0
97,DONE_OK,,49,1,0.6163,1.006,0.1712,0.0153,3,2.3729,0.0077,0,0
98,DONE_OK,,51,1,0.6535,0.871,0.1728,0.6177,3,3.0574,0.0045,0,0
99,DONE_OK,,29,1,0.386,1.084,0.1554,1.3629,1,2.2857,0.5188,0,0
