idx,final,fail_from,tr_steps,grasped_end,path_tail,act_tail,d_end,margin_end,joint_end,q5_end,margin_min_tr,blocked,pinned
65,DONE_OK,,59,1,0.7829,1.041,0.146,0.001,3,2.1668,-0.0103,0,0
66,DONE_OK,,41,1,0.6331,1.056,0.1466,-0.0002,1,3.4796,-0.0053,0,0
67,DONE_OK,,48,1,0.6102,1.04,0.1459,0.4617,3,2.0351,0.343,0,0
68,DONE_OK,,52,1,0.6539,1.023,0.1422,0.8078,3,2.2542,0.178,0,0
69,DONE_OK,,110,1,0.5413,0.842,0.1629,0.892,5,2.8605,-0.016,0,0
70,DONE_OK,,39,1,0.4842,1.008,0.157,0.8536,3,2.2037,0.4762,0,0
71,DONE_OK,,20,1,0.2683,1.104,0.1587,0.0032,6,3.5898,-0.0001,0,0
72,DONE_OK,,50,1,0.5901,1.002,0.1491,0.1442,3,1.9805,0.0418,0,0
73,DONE_OK,,23,1,0.3709,1.121,0.1754,0.475,5,3.2775,-0.0002,0,0
74,DONE_OK,,47,1,0.64,1.071,0.15,0.2979,3,2.1631,0.0096,0,0
75,DONE_OK,,47,1,0.5417,0.924,0.158,0.9688,3,2.3304,0.3681,0,0
76,DONE_OK,,54,1,0.5966,1.042,0.1458,0.4001,3,1.9476,0.0278,0,0
77,DONE_OK,,10,1,0.12,1.126,0.1434,0.142,5,3.6105,0.0029,0,0
78,DONE_OK,,55,1,0.5841,0.944,0.1645,0.4775,3,2.2789,0.0732,0,0
79,DONE_OK,,39,1,0.45,0.936,0.1668,0.7751,3,2.343,0.4101,0,0
80,DONE_OK,,38,1,0.4401,0.969,0.1489,1.0484,3,2.2307,0.7347,0,0
81,DONE_FAIL,RETRACT,52,1,0.7442,0.974,0.1488,0.2142,3,2.4987,0.0047,0,0
82,DONE_OK,,53,1,0.5812,0.97,0.1542,0.5563,3,2.2797,0.1271,0,0
83,DONE_OK,,47,1,0.5711,0.967,0.1593,0.7943,3,2.1227,0.4006,0,0
84,DONE_OK,,52,1,0.6348,1.025,0.139,0.4632,3,1.8662,0.1839,0,0
85,DONE_OK,,41,1,0.5105,1.059,0.1628,0.8721,3,2.2736,0.2537,0,0
86,DONE_OK,,12,1,0.1483,1.125,0.1455,0.0978,5,3.6547,0.0011,0,0
87,DONE_OK,,36,1,0.3866,0.915,0.1603,0.9134,3,2.3601,0.5189,0,0
88,DONE_OK,,49,1,0.5701,0.949,0.1542,0.9297,5,2.8228,0.0922,0,0
89,DONE_OK,,49,1,0.5464,0.955,0.1541,0.6936,3,2.2946,0.2761,0,0
90,DONE_OK,,17,1,0.2143,1.125,0.1437,0.4546,5,3.2979,0.0097,0,0
91,DONE_OK,,39,1,0.4248,0.907,0.1659,0.8987,3,2.4535,0.3978,0,0
92,DONE_OK,,45,1,0.5758,1.018,0.1529,0.9155,3,2.1804,0.4704,0,0
93,DONE_OK,,31,1,0.3776,0.961,0.1529,0.8331,3,2.0905,0.71,0,0
94,DONE_OK,,14,1,0.1648,1.126,0.1449,0.1198,5,3.6327,-0.0001,0,0
95,DONE_OK,,52,1,0.5867,0.942,0.1584,0.9854,3,2.2321,0.4638,0,0
96,DONE_OK,,45,1,0.5658,1.055,0.1583,0.7951,3,2.134,0.2411,0,0
97,DONE_OK,,18,1,0.1986,1.125,0.1434,0.5009,5,3.2516,0.1235,0,0
98,DONE_OK,,44,1,0.5402,1.032,0.1451,0.3352,3,1.9726,0.3352,0,0
99,DONE_OK,,23,1,0.2963,1.08,0.147,0.0928,5,3.6597,-0.0002,0,0
