episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,100,D_mod,0,0,0
1,3,0,DONE_FAIL,41,D_mod,0,0,1
2,1,1,DONE_OK,101,D_mod,0,0,0
3,1,1,DONE_OK,78,D_mod,0,0,0
4,1,1,DONE_OK,82,D_mod,0,0,1
5,1,0,DONE_FAIL,459,D_mod,1,0,0
6,1,1,DONE_OK,86,D_mod,0,0,0
7,1,1,DONE_OK,121,D_mod,0,0,0
8,1,1,DONE_OK,60,D_mod,0,0,2
9,1,1,DONE_OK,155,D_mod,0,0,0
10,1,1,DONE_OK,89,D_mod,0,0,0
11,1,1,DONE_OK,166,D_mod,0,0,0
12,1,1,DONE_OK,75,D_mod,0,0,1
13,1,1,DONE_OK,100,D_mod,0,0,0
14,1,1,DONE_OK,141,D_mod,0,0,0
15,2,0,DONE_FAIL,300,D_mod,0,0,0
16,1,0,DONE_FAIL,300,D_mod,0,0,0
17,1,0,DONE_FAIL,97,D_mod,0,0,0
18,2,1,DONE_OK,96,D_mod,0,0,0
19,2,1,DONE_OK,100,D_mod,0,0,0
20,2,0,DONE_FAIL,300,D_mod,0,0,0
21,1,0,DONE_FAIL,263,D_mod,1,0,2
22,2,0,DONE_FAIL,111,D_mod,0,0,0
23,1,1,DONE_OK,122,D_mod,0,0,1
24,1,1,DONE_OK,74,D_mod,0,0,0
25,1,1,DONE_OK,97,D_mod,0,0,0
26,2,1,DONE_OK,91,D_mod,0,0,1
27,3,0,DONE_FAIL,35,D_mod,0,0,1
28,2,1,DONE_OK,98,D_mod,0,0,0
29,1,0,DONE_FAIL,300,D_mod,0,0,0
30,1,0,DONE_FAIL,300,D_mod,0,0,1
31,1,1,DONE_OK,137,D_mod,0,0,0
32,1,1,DONE_OK,106,D_mod,0,0,0
33,1,1,DONE_OK,117,D_mod,0,0,0
34,1,1,DONE_OK,101,D_mod,0,0,0
35,1,1,DONE_OK,92,D_mod,0,0,0
36,1,1,DONE_OK,82,D_mod,0,0,0
37,1,1,DONE_OK,136,D_mod,0,0,0
38,1,1,DONE_OK,111,D_mod,0,0,0
39,1,1,DONE_OK,127,D_mod,0,0,0
40,2,1,DONE_OK,50,D_mod,0,0,0
41,1,0,DONE_FAIL,437,D_mod,1,0,0
42,2,1,DONE_OK,113,D_mod,0,0,0
43,1,1,DONE_OK,121,D_mod,0,0,0
44,1,1,DONE_OK,99,D_mod,0,0,0
45,1,1,DONE_OK,107,D_mod,0,0,0
46,1,1,DONE_OK,121,D_mod,0,0,1
47,1,1,DONE_OK,126,D_mod,0,0,0
48,2,1,DONE_OK,162,D_mod,0,0,0
49,1,1,DONE_OK,84,D_mod,0,0,1
50,1,1,DONE_OK,116,D_mod,0,0,0
51,1,1,DONE_OK,127,D_mod,0,0,0
52,1,1,DONE_OK,112,D_mod,0,0,0
53,1,1,DONE_OK,129,D_mod,0,0,0
54,1,1,DONE_OK,101,D_mod,0,0,0
55,1,1,DONE_OK,137,D_mod,0,0,0
56,1,1,DONE_OK,84,D_mod,0,0,1
57,2,1,DONE_OK,176,D_mod,0,0,0
58,1,1,DONE_OK,112,D_mod,0,0,0
59,1,1,DONE_OK,100,D_mod,0,0,0
60,1,1,DONE_OK,118,D_mod,0,0,0
61,1,1,DONE_OK,94,D_mod,0,0,0
62,2,1,DONE_OK,122,D_mod,0,0,0
63,1,1,DONE_OK,109,D_mod,0,0,0
64,1,1,DONE_OK,85,D_mod,0,0,0
65,1,1,DONE_OK,111,D_mod,0,0,0
66,1,1,DONE_OK,98,D_mod,0,0,0
67,1,0,DONE_FAIL,277,D_mod,1,0,2
68,1,1,DONE_OK,104,D_mod,0,0,0
69,1,1,DONE_OK,69,D_mod,0,0,0
70,1,1,DONE_OK,104,D_mod,0,0,0
71,2,0,DONE_FAIL,91,D_mod,0,0,0
72,1,1,DONE_OK,114,D_mod,0,0,1
73,1,1,DONE_OK,123,D_mod,0,0,0
74,2,1,DONE_OK,67,D_mod,0,0,2
75,1,0,DONE_FAIL,143,D_mod,0,0,0
76,2,1,DONE_OK,88,D_mod,0,0,0
77,2,1,DONE_OK,78,D_mod,0,0,0
78,1,1,DONE_OK,106,D_mod,0,0,0
79,1,1,DONE_OK,164,D_mod,0,0,0
80,1,1,DONE_OK,89,D_mod,0,0,0
81,1,1,DONE_OK,80,D_mod,0,0,0
82,5,0,DONE_FAIL,97,D_mod,0,0,0
83,1,1,DONE_OK,78,D_mod,0,0,0
84,1,0,DONE_FAIL,300,D_mod,0,0,0
85,1,0,DONE_FAIL,300,D_mod,0,0,1
86,1,1,DONE_OK,96,D_mod,0,0,0
87,2,1,DONE_OK,107,D_mod,0,0,0
88,1,1,DONE_OK,143,D_mod,0,0,0
89,2,1,DONE_OK,126,D_mod,0,0,0
90,2,0,DONE_FAIL,50,D_mod,0,0,0
91,2,0,DONE_FAIL,300,D_mod,0,0,0
92,1,1,DONE_OK,91,D_mod,0,0,0
93,7,1,DONE_OK,113,D_mod,0,0,1
94,2,1,DONE_OK,108,D_mod,0,0,0
95,1,1,DONE_OK,82,D_mod,0,0,0
96,2,0,DONE_FAIL,300,D_mod,0,0,0
97,1,1,DONE_OK,108,D_mod,0,0,0
98,1,1,DONE_OK,124,D_mod,0,0,0
99,2,0,DONE_FAIL,143,D_mod,0,0,0
