episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,2,1,DONE_OK,121,D_mod,0,0,0
1,1,1,DONE_OK,86,D_mod,0,0,1
2,2,1,DONE_OK,109,D_mod,0,0,0
3,1,1,DONE_OK,97,D_mod,0,0,0
4,1,1,DONE_OK,109,D_mod,0,0,0
5,2,1,DONE_OK,107,D_mod,0,0,0
6,1,1,DONE_OK,106,D_mod,0,0,0
7,1,1,DONE_OK,82,D_mod,0,0,0
8,2,1,DONE_OK,132,D_mod,0,0,0
9,1,1,DONE_OK,160,D_mod,0,0,0
10,1,1,DONE_OK,81,D_mod,0,0,0
11,1,1,DONE_OK,111,D_mod,0,0,0
12,1,1,DONE_OK,115,D_mod,0,0,0
13,2,1,DONE_OK,133,D_mod,0,0,0
14,1,1,DONE_OK,124,D_mod,0,0,0
15,1,1,DONE_OK,125,D_mod,0,0,0
16,1,0,DONE_FAIL,284,D_mod,1,0,0
17,1,0,DONE_FAIL,121,D_mod,0,0,0
18,1,1,DONE_OK,78,D_mod,0,0,0
19,1,1,DONE_OK,89,D_mod,0,0,0
20,1,1,DONE_OK,139,D_mod,0,0,0
21,1,1,DONE_OK,126,D_mod,0,0,0
22,1,1,DONE_OK,96,D_mod,0,0,0
23,1,1,DONE_OK,116,D_mod,0,0,0
24,1,1,DONE_OK,102,D_mod,0,0,0
25,2,1,DONE_OK,123,D_mod,0,0,0
26,2,1,DONE_OK,115,D_mod,0,0,0
27,1,1,DONE_OK,138,D_mod,0,0,0
28,1,1,DONE_OK,90,D_mod,0,0,1
29,1,1,DONE_OK,49,D_mod,0,0,0
30,2,1,DONE_OK,96,D_mod,0,0,0
31,2,0,DONE_FAIL,259,D_mod,1,0,0
32,1,1,DONE_OK,142,D_mod,0,0,0
33,3,1,DONE_OK,86,D_mod,0,0,1
34,4,1,DONE_OK,89,D_mod,0,0,1
35,1,1,DONE_OK,105,D_mod,0,0,0
36,1,0,DONE_FAIL,300,D_mod,0,0,0
37,1,1,DONE_OK,113,D_mod,0,0,0
38,2,0,DONE_FAIL,300,D_mod,0,0,1
39,1,1,DONE_OK,101,D_mod,0,0,0
40,1,1,DONE_OK,111,D_mod,0,0,1
41,1,1,DONE_OK,83,D_mod,0,0,0
42,1,1,DONE_OK,126,D_mod,0,0,1
43,1,0,DONE_FAIL,121,D_mod,0,0,0
44,1,1,DONE_OK,79,D_mod,0,0,0
45,1,1,DONE_OK,155,D_mod,0,0,0
46,1,1,DONE_OK,115,D_mod,0,0,0
47,1,0,DONE_FAIL,461,D_mod,1,0,0
48,1,0,DONE_FAIL,300,D_mod,0,0,0
49,1,0,DONE_FAIL,152,D_mod,0,0,0
50,1,1,DONE_OK,74,D_mod,0,0,0
51,1,0,DONE_FAIL,117,D_mod,0,0,0
52,1,0,DONE_FAIL,102,D_mod,0,0,0
53,1,1,DONE_OK,149,D_mod,0,0,0
54,1,0,DONE_FAIL,300,D_mod,0,0,0
55,1,0,DONE_FAIL,347,D_mod,1,0,0
56,1,1,DONE_OK,127,D_mod,0,0,0
57,4,1,DONE_OK,96,D_mod,0,0,0
58,4,1,DONE_OK,98,D_mod,0,0,1
59,4,1,DONE_OK,110,D_mod,0,0,0
60,1,1,DONE_OK,141,D_mod,0,0,0
61,1,1,DONE_OK,81,D_mod,0,0,0
62,1,0,DONE_FAIL,129,D_mod,0,0,1
63,1,1,DONE_OK,107,D_mod,0,0,0
64,1,1,DONE_OK,87,D_mod,0,0,0
65,1,1,DONE_OK,116,D_mod,0,0,0
66,1,1,DONE_OK,87,D_mod,0,0,0
67,1,1,DONE_OK,135,D_mod,0,0,0
68,1,1,DONE_OK,91,D_mod,0,0,0
69,1,0,DONE_FAIL,59,D_mod,0,0,0
70,2,1,DONE_OK,72,D_mod,0,0,0
71,1,1,DONE_OK,123,D_mod,0,0,1
72,3,0,DONE_FAIL,300,D_mod,0,0,0
73,1,1,DONE_OK,96,D_mod,0,0,0
74,1,1,DONE_OK,97,D_mod,0,0,1
75,2,0,DONE_FAIL,52,D_mod,0,0,0
76,1,1,DONE_OK,84,D_mod,0,0,0
77,1,1,DONE_OK,93,D_mod,0,0,0
78,1,1,DONE_OK,83,D_mod,0,0,1
79,1,1,DONE_OK,116,D_mod,0,0,0
80,2,0,DONE_FAIL,132,D_mod,0,0,2
81,1,1,DONE_OK,99,D_mod,0,0,0
82,1,1,DONE_OK,140,D_mod,0,0,0
83,2,1,DONE_OK,119,D_mod,0,0,0
84,1,0,DONE_FAIL,168,D_mod,0,0,1
85,1,1,DONE_OK,134,D_mod,0,0,0
86,1,0,DONE_FAIL,300,D_mod,0,0,0
87,1,0,DONE_FAIL,309,D_mod,1,0,0
88,1,1,DONE_OK,94,D_mod,0,0,0
89,1,1,DONE_OK,120,D_mod,0,0,0
90,1,1,DONE_OK,121,D_mod,0,0,0
91,1,0,DONE_FAIL,53,D_mod,0,0,0
92,1,1,DONE_OK,81,D_mod,0,0,0
93,1,1,DONE_OK,83,D_mod,0,0,0
94,1,1,DONE_OK,98,D_mod,0,0,0
95,2,1,DONE_OK,102,D_mod,0,0,0
96,1,1,DONE_OK,103,D_mod,0,0,0
97,3,1,DONE_OK,118,D_mod,0,0,0
98,1,1,DONE_OK,150,D_mod,0,0,0
99,2,1,DONE_OK,82,D_mod,0,0,2
