episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,139,D_mod,0,0,0
1,1,1,DONE_OK,81,D_mod,0,0,0
2,1,1,DONE_OK,96,D_mod,0,0,0
3,1,1,DONE_OK,131,D_mod,0,0,0
4,1,1,DONE_OK,109,D_mod,0,0,0
5,1,1,DONE_OK,82,D_mod,0,0,1
6,1,1,DONE_OK,104,D_mod,0,0,0
7,2,1,DONE_OK,126,D_mod,0,0,0
8,1,1,DONE_OK,91,D_mod,0,0,0
9,2,1,DONE_OK,137,D_mod,0,0,0
10,1,0,DONE_FAIL,300,D_mod,0,0,0
11,1,1,DONE_OK,57,D_mod,0,0,2
12,1,1,DONE_OK,101,D_mod,0,0,0
13,1,1,DONE_OK,108,D_mod,0,0,0
14,1,1,DONE_OK,117,D_mod,0,0,0
15,1,0,DONE_FAIL,121,D_mod,0,0,0
16,1,1,DONE_OK,115,D_mod,0,0,0
17,2,0,DONE_FAIL,164,D_mod,0,0,0
18,1,1,DONE_OK,98,D_mod,0,0,0
19,1,0,DONE_FAIL,291,D_mod,1,0,0
20,1,1,DONE_OK,134,D_mod,0,0,0
21,1,0,DONE_FAIL,300,D_mod,0,0,0
22,1,1,DONE_OK,124,D_mod,0,0,0
23,1,1,DONE_OK,42,D_mod,0,0,0
24,1,1,DONE_OK,109,D_mod,0,0,1
25,1,1,DONE_OK,91,D_mod,0,0,0
26,1,1,DONE_OK,127,D_mod,0,0,1
27,1,1,DONE_OK,116,D_mod,0,0,0
28,1,1,DONE_OK,93,D_mod,0,0,0
29,1,1,DONE_OK,68,D_mod,0,0,0
30,1,1,DONE_OK,90,D_mod,0,0,0
31,1,1,DONE_OK,103,D_mod,0,0,0
32,2,1,DONE_OK,125,D_mod,0,0,0
33,1,1,DONE_OK,72,D_mod,0,0,2
34,3,1,DONE_OK,128,D_mod,0,0,0
35,1,0,DONE_FAIL,54,D_mod,0,0,0
36,3,0,DONE_FAIL,300,D_mod,0,0,0
37,1,0,DONE_FAIL,300,D_mod,0,0,0
38,1,1,DONE_OK,120,D_mod,0,0,0
39,1,1,DONE_OK,114,D_mod,0,0,0
40,1,1,DONE_OK,139,D_mod,0,0,0
41,1,1,DONE_OK,62,D_mod,0,0,0
42,2,1,DONE_OK,140,D_mod,0,0,0
43,1,0,DONE_FAIL,315,D_mod,1,0,0
44,1,1,DONE_OK,100,D_mod,0,0,2
45,1,1,DONE_OK,126,D_mod,0,0,0
46,1,1,DONE_OK,105,D_mod,0,0,0
47,2,1,DONE_OK,93,D_mod,0,0,1
48,1,0,DONE_FAIL,510,D_mod,1,0,0
49,1,0,DONE_FAIL,300,D_mod,0,0,0
50,1,1,DONE_OK,87,D_mod,0,0,0
51,1,1,DONE_OK,100,D_mod,0,0,0
52,1,1,DONE_OK,218,D_mod,0,0,0
53,3,1,DONE_OK,99,D_mod,0,0,0
54,3,1,DONE_OK,114,D_mod,0,0,0
55,1,1,DONE_OK,120,D_mod,0,0,0
56,1,1,DONE_OK,115,D_mod,0,0,0
57,1,1,DONE_OK,127,D_mod,0,0,0
58,1,0,DONE_FAIL,268,D_mod,1,0,0
59,1,1,DONE_OK,122,D_mod,0,0,0
60,1,1,DONE_OK,128,D_mod,0,0,0
61,1,1,DONE_OK,77,D_mod,0,0,1
62,1,1,DONE_OK,45,D_mod,0,0,0
63,1,1,DONE_OK,108,D_mod,0,0,0
64,1,1,DONE_OK,115,D_mod,0,0,0
65,1,0,DONE_FAIL,300,D_mod,0,0,1
66,3,1,DONE_OK,96,D_mod,0,0,0
67,1,1,DONE_OK,140,D_mod,0,0,0
68,2,1,DONE_OK,116,D_mod,0,0,0
69,1,1,DONE_OK,105,D_mod,0,0,0
70,2,1,DONE_OK,161,D_mod,0,0,0
71,1,1,DONE_OK,53,D_mod,0,0,0
72,1,1,DONE_OK,100,D_mod,0,0,0
73,1,1,DONE_OK,96,D_mod,0,0,0
74,1,1,DONE_OK,101,D_mod,0,0,0
75,2,0,DONE_FAIL,300,D_mod,0,0,0
76,1,1,DONE_OK,133,D_mod,0,0,0
77,1,1,DONE_OK,99,D_mod,0,0,0
78,1,1,DONE_OK,115,D_mod,0,0,0
79,1,1,DONE_OK,78,D_mod,0,0,0
80,1,1,DONE_OK,113,D_mod,0,0,0
81,1,1,DONE_OK,144,D_mod,0,0,0
82,2,1,DONE_OK,80,D_mod,0,0,0
83,3,1,DONE_OK,129,D_mod,0,0,1
84,1,1,DONE_OK,81,D_mod,0,0,0
85,1,1,DONE_OK,70,D_mod,0,0,0
86,1,1,DONE_OK,50,D_mod,0,0,0
87,2,1,DONE_OK,118,D_mod,0,0,1
88,3,1,DONE_OK,130,D_mod,0,0,0
89,1,1,DONE_OK,114,D_mod,0,0,0
90,1,1,DONE_OK,111,D_mod,0,0,1
91,1,1,DONE_OK,110,D_mod,0,0,0
92,1,1,DONE_OK,82,D_mod,0,0,1
93,1,1,DONE_OK,98,D_mod,0,0,0
94,2,1,DONE_OK,105,D_mod,0,0,0
95,1,0,DONE_FAIL,300,D_mod,0,0,0
96,1,1,DONE_OK,97,D_mod,0,0,0
97,1,1,DONE_OK,117,D_mod,0,0,0
98,1,0,DONE_FAIL,300,D_mod,0,0,0
99,2,1,DONE_OK,116,D_mod,0,0,0
