episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,81,D_mod,0,0,1
1,1,1,DONE_OK,108,D_mod,0,0,0
2,1,1,DONE_OK,57,D_mod,0,0,0
3,1,1,DONE_OK,109,D_mod,0,0,0
4,1,1,DONE_OK,151,D_mod,0,0,0
5,1,1,DONE_OK,101,D_mod,0,0,0
6,1,1,DONE_OK,128,D_mod,0,0,0
7,1,1,DONE_OK,80,D_mod,0,0,0
8,1,0,DONE_FAIL,300,D_mod,0,0,0
9,1,1,DONE_OK,117,D_mod,0,0,0
10,1,1,DONE_OK,119,D_mod,0,0,0
11,1,0,DONE_FAIL,300,D_mod,0,0,0
12,1,1,DONE_OK,121,D_mod,0,0,1
13,1,1,DONE_OK,109,D_mod,0,0,0
14,1,1,DONE_OK,86,D_mod,0,0,0
15,1,1,DONE_OK,112,D_mod,0,0,0
16,1,1,DONE_OK,82,D_mod,0,0,0
17,1,1,DONE_OK,86,D_mod,0,0,0
18,1,1,DONE_OK,136,D_mod,0,0,0
19,1,0,DONE_FAIL,315,D_mod,1,0,0
20,1,1,DONE_OK,127,D_mod,0,0,0
21,2,1,DONE_OK,105,D_mod,0,0,0
22,1,1,DONE_OK,81,D_mod,0,0,0
23,1,1,DONE_OK,115,D_mod,0,0,0
24,1,0,DONE_FAIL,300,D_mod,0,0,0
25,1,0,DONE_FAIL,300,D_mod,0,0,0
26,1,0,DONE_FAIL,300,D_mod,0,0,1
27,1,0,DONE_FAIL,180,D_mod,0,0,1
28,1,0,DONE_FAIL,190,D_mod,0,0,0
29,2,1,DONE_OK,97,D_mod,0,0,0
30,1,1,DONE_OK,107,D_mod,0,0,0
31,2,1,DONE_OK,109,D_mod,0,0,0
32,2,1,DONE_OK,143,D_mod,0,0,0
33,1,1,DONE_OK,96,D_mod,0,0,0
34,2,1,DONE_OK,97,D_mod,0,0,0
35,1,1,DONE_OK,153,D_mod,0,0,0
36,1,1,DONE_OK,134,D_mod,0,0,0
37,1,1,DONE_OK,105,D_mod,0,0,0
38,2,1,DONE_OK,104,D_mod,0,0,0
39,1,1,DONE_OK,139,D_mod,0,0,0
40,2,1,DONE_OK,39,D_mod,0,0,0
41,2,1,DONE_OK,147,D_mod,0,0,0
42,1,1,DONE_OK,130,D_mod,0,0,0
43,2,0,DONE_FAIL,272,D_mod,1,0,0
44,1,1,DONE_OK,97,D_mod,0,0,0
45,1,0,DONE_FAIL,300,D_mod,0,0,0
46,2,1,DONE_OK,98,D_mod,0,0,0
47,2,0,DONE_FAIL,169,D_mod,0,0,0
48,1,1,DONE_OK,134,D_mod,0,0,0
49,2,1,DONE_OK,123,D_mod,0,0,0
50,1,1,DONE_OK,132,D_mod,0,0,0
51,1,1,DONE_OK,117,D_mod,0,0,0
52,1,1,DONE_OK,98,D_mod,0,0,0
53,2,1,DONE_OK,109,D_mod,0,0,2
54,1,1,DONE_OK,82,D_mod,0,0,0
55,1,0,DONE_FAIL,113,D_mod,0,0,0
56,2,1,DONE_OK,136,D_mod,0,0,0
57,2,1,DONE_OK,142,D_mod,0,0,0
58,1,1,DONE_OK,109,D_mod,0,0,0
59,1,1,DONE_OK,105,D_mod,0,0,0
60,2,1,DONE_OK,128,D_mod,0,0,0
61,2,1,DONE_OK,109,D_mod,0,0,0
62,1,1,DONE_OK,139,D_mod,0,0,0
63,2,1,DONE_OK,132,D_mod,0,0,0
64,3,1,DONE_OK,118,D_mod,0,0,0
65,1,1,DONE_OK,62,D_mod,0,0,2
66,1,1,DONE_OK,35,D_mod,0,0,0
67,2,1,DONE_OK,118,D_mod,0,0,0
68,1,1,DONE_OK,99,D_mod,0,0,0
69,1,1,DONE_OK,118,D_mod,0,0,0
70,1,0,DONE_FAIL,300,D_mod,0,0,0
71,1,1,DONE_OK,112,D_mod,0,0,0
72,1,1,DONE_OK,98,D_mod,0,0,0
73,2,1,DONE_OK,144,D_mod,0,0,0
74,1,1,DONE_OK,87,D_mod,0,0,0
75,1,1,DONE_OK,85,D_mod,0,0,0
76,1,1,DONE_OK,118,D_mod,0,0,0
77,1,1,DONE_OK,99,D_mod,0,0,0
78,1,1,DONE_OK,116,D_mod,0,0,0
79,1,0,DONE_FAIL,107,D_mod,0,0,1
80,1,1,DONE_OK,133,D_mod,0,0,0
81,3,1,DONE_OK,83,D_mod,0,0,0
82,1,1,DONE_OK,114,D_mod,0,0,0
83,2,1,DONE_OK,87,D_mod,0,0,1
84,1,1,DONE_OK,111,D_mod,0,0,1
85,1,1,DONE_OK,49,D_mod,0,0,0
86,1,1,DONE_OK,76,D_mod,0,0,1
87,1,0,DONE_FAIL,300,D_mod,0,0,0
88,1,0,DONE_FAIL,300,D_mod,0,0,0
89,1,1,DONE_OK,114,D_mod,0,0,0
90,1,1,DONE_OK,118,D_mod,0,0,0
91,2,1,DONE_OK,148,D_mod,0,0,0
92,1,1,DONE_OK,114,D_mod,0,0,0
93,1,1,DONE_OK,83,D_mod,0,0,0
94,1,1,DONE_OK,139,D_mod,0,0,0
95,2,1,DONE_OK,85,D_mod,0,0,0
96,1,1,DONE_OK,139,D_mod,0,0,0
97,2,1,DONE_OK,77,D_mod,0,0,0
98,1,1,DONE_OK,104,D_mod,0,0,0
99,2,1,DONE_OK,118,D_mod,0,0,0
