episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,2,0,DONE_FAIL,300,D_mod,0,0,1
1,2,0,DONE_FAIL,147,D_mod,0,0,0
2,2,1,DONE_OK,122,D_mod,0,0,0
3,1,1,DONE_OK,85,D_mod,0,0,0
4,1,1,DONE_OK,91,D_mod,0,0,0
5,1,1,DONE_OK,83,D_mod,0,0,0
6,1,1,DONE_OK,95,D_mod,0,0,0
7,1,1,DONE_OK,113,D_mod,0,0,0
8,1,0,DONE_FAIL,384,D_mod,1,0,0
9,1,1,DONE_OK,134,D_mod,0,0,0
10,1,0,DONE_FAIL,300,D_mod,0,0,0
11,1,0,DONE_FAIL,300,D_mod,0,0,0
12,3,1,DONE_OK,108,D_mod,0,0,0
13,1,1,DONE_OK,85,D_mod,0,0,0
14,1,0,DONE_FAIL,300,D_mod,0,0,0
15,1,0,DONE_FAIL,92,D_mod,0,0,1
16,2,1,DONE_OK,93,D_mod,0,0,1
17,2,1,DONE_OK,77,D_mod,0,0,0
18,2,1,DONE_OK,152,D_mod,0,0,0
19,1,0,DONE_FAIL,300,D_mod,0,0,0
20,1,1,DONE_OK,110,D_mod,0,0,1
21,1,1,DONE_OK,103,D_mod,0,0,1
22,1,1,DONE_OK,134,D_mod,0,0,1
23,3,1,DONE_OK,184,D_mod,0,0,1
24,1,0,DONE_FAIL,300,D_mod,0,0,1
25,1,1,DONE_OK,75,D_mod,0,0,2
26,2,1,DONE_OK,87,D_mod,0,0,0
27,1,1,DONE_OK,89,D_mod,0,0,1
28,1,1,DONE_OK,94,D_mod,0,0,0
29,1,1,DONE_OK,112,D_mod,0,0,0
30,8,0,handoff_failed,0,D_mod,0,0,1
31,1,1,DONE_OK,102,D_mod,0,0,0
32,2,0,DONE_FAIL,300,D_mod,0,0,1
33,2,1,DONE_OK,119,D_mod,0,0,1
34,1,1,DONE_OK,95,D_mod,0,0,1
35,1,1,DONE_OK,89,D_mod,0,0,0
36,2,1,DONE_OK,126,D_mod,0,0,0
37,1,0,DONE_FAIL,300,D_mod,0,0,0
38,2,1,DONE_OK,113,D_mod,0,0,0
39,2,1,DONE_OK,130,D_mod,0,0,1
40,1,1,DONE_OK,108,D_mod,0,0,0
41,2,1,DONE_OK,118,D_mod,0,0,0
42,2,1,DONE_OK,77,D_mod,0,0,0
43,1,1,DONE_OK,107,D_mod,0,0,0
44,1,1,DONE_OK,64,D_mod,0,0,0
45,1,1,DONE_OK,100,D_mod,0,0,0
46,1,1,DONE_OK,123,D_mod,0,0,1
47,1,1,DONE_OK,79,D_mod,0,0,0
48,1,1,DONE_OK,121,D_mod,0,0,0
49,1,1,DONE_OK,97,D_mod,0,0,0
50,1,1,DONE_OK,110,D_mod,0,0,0
51,3,1,DONE_OK,120,D_mod,0,0,0
52,2,1,DONE_OK,79,D_mod,0,0,0
53,1,1,DONE_OK,78,D_mod,0,0,2
54,1,1,DONE_OK,121,D_mod,0,0,0
55,1,1,DONE_OK,98,D_mod,0,0,0
56,1,1,DONE_OK,99,D_mod,0,0,0
57,3,1,DONE_OK,82,D_mod,0,0,0
58,1,1,DONE_OK,114,D_mod,0,0,2
59,3,1,DONE_OK,119,D_mod,0,0,1
60,1,0,DONE_FAIL,300,D_mod,0,0,0
61,1,1,DONE_OK,129,D_mod,0,0,0
62,1,1,DONE_OK,119,D_mod,0,0,0
63,2,1,DONE_OK,100,D_mod,0,0,0
64,2,1,DONE_OK,129,D_mod,0,0,0
65,1,0,DONE_FAIL,300,D_mod,0,0,0
66,1,1,DONE_OK,115,D_mod,0,0,0
67,1,1,DONE_OK,51,D_mod,0,0,0
68,1,1,DONE_OK,129,D_mod,0,0,0
69,1,1,DONE_OK,111,D_mod,0,0,0
70,1,1,DONE_OK,114,D_mod,0,0,0
71,1,1,DONE_OK,123,D_mod,0,0,0
72,2,1,DONE_OK,116,D_mod,0,0,0
73,1,1,DONE_OK,111,D_mod,0,0,0
74,1,0,DONE_FAIL,300,D_mod,0,0,0
75,1,1,DONE_OK,147,D_mod,0,0,0
76,1,0,DONE_FAIL,300,D_mod,0,0,0
77,1,1,DONE_OK,78,D_mod,0,0,0
78,1,1,DONE_OK,93,D_mod,0,0,0
79,2,0,DONE_FAIL,300,D_mod,0,0,0
80,1,1,DONE_OK,99,D_mod,0,0,0
81,1,1,DONE_OK,211,D_mod,0,0,2
82,1,1,DONE_OK,58,D_mod,0,0,0
83,1,1,DONE_OK,137,D_mod,0,0,0
84,1,1,DONE_OK,82,D_mod,0,0,0
85,2,1,DONE_OK,104,D_mod,0,0,0
86,3,1,DONE_OK,117,D_mod,0,0,0
87,1,1,DONE_OK,93,D_mod,0,0,0
88,1,1,DONE_OK,127,D_mod,0,0,1
89,2,1,DONE_OK,83,D_mod,0,0,1
90,1,1,DONE_OK,201,D_mod,1,0,0
91,1,1,DONE_OK,133,D_mod,0,0,0
92,1,1,DONE_OK,102,D_mod,0,0,0
93,1,0,DONE_FAIL,364,D_mod,1,0,0
94,2,1,DONE_OK,72,D_mod,0,0,1
95,2,0,DONE_FAIL,300,D_mod,0,0,0
96,1,1,DONE_OK,85,D_mod,0,0,0
97,1,1,DONE_OK,112,D_mod,0,0,0
98,1,0,DONE_FAIL,273,D_mod,1,0,1
99,2,1,DONE_OK,144,D_mod,0,0,0
