episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,0,DONE_FAIL,109,D_mod,0,0,1
1,1,1,DONE_OK,98,D_mod,0,0,0
2,1,1,DONE_OK,47,D_mod,0,0,0
3,1,1,DONE_OK,109,D_mod,0,0,0
4,1,1,DONE_OK,98,D_mod,0,0,0
5,1,0,DONE_FAIL,300,D_mod,0,0,0
6,2,1,DONE_OK,162,D_mod,0,0,0
7,1,1,DONE_OK,89,D_mod,0,0,0
8,3,1,DONE_OK,105,D_mod,0,0,0
9,1,1,DONE_OK,88,D_mod,0,0,1
10,1,1,DONE_OK,115,D_mod,0,0,0
11,2,1,DONE_OK,110,D_mod,0,0,0
12,1,1,DONE_OK,89,D_mod,0,0,0
13,1,1,DONE_OK,103,D_mod,0,0,0
14,1,1,DONE_OK,119,D_mod,0,0,0
15,1,1,DONE_OK,83,D_mod,0,0,0
16,1,1,DONE_OK,76,D_mod,0,0,0
17,1,1,DONE_OK,174,D_mod,1,0,0
18,1,1,DONE_OK,99,D_mod,0,0,1
19,3,1,DONE_OK,114,D_mod,0,0,0
20,1,1,DONE_OK,119,D_mod,0,0,0
21,1,1,DONE_OK,67,D_mod,0,0,0
22,1,1,DONE_OK,115,D_mod,0,0,0
23,1,0,DONE_FAIL,300,D_mod,0,0,0
24,1,1,DONE_OK,124,D_mod,0,0,0
25,1,1,DONE_OK,87,D_mod,0,0,0
26,2,1,DONE_OK,107,D_mod,0,0,0
27,1,1,DONE_OK,135,D_mod,0,0,0
28,1,1,DONE_OK,113,D_mod,0,0,0
29,1,1,DONE_OK,100,D_mod,0,0,0
30,2,0,DONE_FAIL,300,D_mod,0,0,0
31,5,1,DONE_OK,162,D_mod,0,0,1
32,1,1,DONE_OK,66,D_mod,0,0,0
33,2,1,DONE_OK,87,D_mod,0,0,0
34,1,0,DONE_FAIL,81,D_mod,0,0,0
35,1,1,DONE_OK,129,D_mod,0,0,0
36,1,1,DONE_OK,93,D_mod,0,0,0
37,1,1,DONE_OK,136,D_mod,0,0,0
38,1,1,DONE_OK,160,D_mod,0,0,0
39,1,1,DONE_OK,83,D_mod,0,0,0
40,1,1,DONE_OK,97,D_mod,0,0,0
41,1,0,DONE_FAIL,300,D_mod,0,0,1
42,1,1,DONE_OK,126,D_mod,0,0,0
43,1,1,DONE_OK,106,D_mod,0,0,0
44,1,1,DONE_OK,67,D_mod,0,0,0
45,1,0,DONE_FAIL,300,D_mod,0,0,0
46,1,0,DONE_FAIL,300,D_mod,0,0,0
47,1,1,DONE_OK,113,D_mod,0,0,0
48,1,1,DONE_OK,110,D_mod,0,0,0
49,1,1,DONE_OK,105,D_mod,0,0,0
50,1,0,DONE_FAIL,300,D_mod,0,0,1
51,1,1,DONE_OK,127,D_mod,0,0,1
52,1,1,DONE_OK,88,D_mod,0,0,2
53,1,1,DONE_OK,132,D_mod,0,0,0
54,3,1,DONE_OK,89,D_mod,0,0,0
55,1,1,DONE_OK,100,D_mod,0,0,1
56,1,1,DONE_OK,94,D_mod,0,0,0
57,1,1,DONE_OK,124,D_mod,0,0,0
58,1,1,DONE_OK,80,D_mod,0,0,0
59,1,1,DONE_OK,121,D_mod,0,0,0
60,1,1,DONE_OK,72,D_mod,0,0,0
61,4,0,DONE_FAIL,50,D_mod,0,0,0
62,1,1,DONE_OK,156,D_mod,0,0,0
63,3,1,DONE_OK,125,D_mod,0,0,0
64,1,1,DONE_OK,120,D_mod,0,0,0
65,1,1,DONE_OK,117,D_mod,0,0,0
66,1,1,DONE_OK,75,D_mod,0,0,0
67,1,1,DONE_OK,110,D_mod,0,0,0
68,4,0,DONE_FAIL,76,D_mod,0,0,0
69,1,0,DONE_FAIL,300,D_mod,0,0,0
70,1,1,DONE_OK,126,D_mod,0,0,0
71,1,1,DONE_OK,143,D_mod,0,0,0
72,2,1,DONE_OK,102,D_mod,0,0,0
73,1,1,DONE_OK,126,D_mod,0,0,0
74,3,1,DONE_OK,73,D_mod,0,0,2
75,2,1,DONE_OK,79,D_mod,0,0,0
76,1,1,DONE_OK,127,D_mod,0,0,0
77,1,0,DONE_FAIL,300,D_mod,0,0,0
78,2,1,DONE_OK,74,D_mod,0,0,0
79,3,1,DONE_OK,44,D_mod,0,0,1
80,2,1,DONE_OK,98,D_mod,0,0,0
81,1,1,DONE_OK,111,D_mod,0,0,0
82,2,0,DONE_FAIL,74,D_mod,0,0,0
83,1,1,DONE_OK,109,D_mod,0,0,0
84,1,1,DONE_OK,130,D_mod,0,0,0
85,1,1,DONE_OK,111,D_mod,0,0,0
86,1,0,DONE_FAIL,300,D_mod,0,0,0
87,1,1,DONE_OK,149,D_mod,0,0,0
88,1,0,DONE_FAIL,300,D_mod,0,0,0
89,4,1,DONE_OK,93,D_mod,0,0,1
90,1,1,DONE_OK,91,D_mod,0,0,0
91,2,0,DONE_FAIL,329,D_mod,1,0,0
92,2,1,DONE_OK,75,D_mod,0,0,0
93,1,0,DONE_FAIL,149,D_mod,0,0,0
94,1,1,DONE_OK,101,D_mod,0,0,0
95,2,1,DONE_OK,63,D_mod,0,0,0
96,1,1,DONE_OK,149,D_mod,0,0,0
97,1,1,DONE_OK,93,D_mod,0,0,0
98,1,1,DONE_OK,89,D_mod,0,0,0
99,1,0,DONE_FAIL,77,D_mod,0,0,0
