episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,118,D_mod,0,0,0
1,1,1,DONE_OK,113,D_mod,0,0,2
2,2,1,DONE_OK,135,D_mod,0,0,0
3,3,1,DONE_OK,45,D_mod,0,0,0
4,2,0,DONE_FAIL,300,D_mod,0,0,0
5,1,1,DONE_OK,105,D_mod,0,0,0
6,4,1,DONE_OK,157,D_mod,0,0,0
7,1,0,DONE_FAIL,300,D_mod,0,0,0
8,1,0,DONE_FAIL,66,D_mod,0,0,0
9,1,1,DONE_OK,91,D_mod,0,0,0
10,1,1,DONE_OK,107,D_mod,0,0,0
11,2,1,DONE_OK,93,D_mod,0,0,1
12,4,1,DONE_OK,114,D_mod,0,0,0
13,1,0,DONE_FAIL,300,D_mod,0,0,0
14,1,1,DONE_OK,127,D_mod,0,0,0
15,1,1,DONE_OK,87,D_mod,0,0,0
16,1,0,DONE_FAIL,300,D_mod,0,0,0
17,1,0,DONE_FAIL,300,D_mod,0,0,0
18,1,0,DONE_FAIL,300,D_mod,0,0,1
19,1,1,DONE_OK,131,D_mod,0,0,0
20,2,1,DONE_OK,91,D_mod,0,0,0
21,1,0,DONE_FAIL,300,D_mod,0,0,0
22,1,1,DONE_OK,61,D_mod,0,0,0
23,1,1,DONE_OK,160,D_mod,0,0,0
24,2,1,DONE_OK,112,D_mod,0,0,0
25,1,1,DONE_OK,363,D_mod,1,0,1
26,3,0,DONE_FAIL,362,D_mod,1,0,1
27,1,0,DONE_FAIL,300,D_mod,0,0,0
28,1,1,DONE_OK,128,D_mod,0,0,0
29,1,1,DONE_OK,131,D_mod,0,0,0
30,1,1,DONE_OK,115,D_mod,0,0,0
31,1,1,DONE_OK,41,D_mod,0,0,1
32,1,1,DONE_OK,71,D_mod,0,0,0
33,2,1,DONE_OK,92,D_mod,0,0,0
34,1,1,DONE_OK,165,D_mod,0,0,0
35,1,1,DONE_OK,115,D_mod,0,0,0
36,1,1,DONE_OK,89,D_mod,0,0,0
37,1,1,DONE_OK,119,D_mod,0,0,0
38,1,1,DONE_OK,85,D_mod,0,0,0
39,1,0,DONE_FAIL,363,D_mod,1,0,0
40,1,1,DONE_OK,100,D_mod,0,0,0
41,2,0,DONE_FAIL,92,D_mod,0,0,0
42,1,0,DONE_FAIL,81,D_mod,0,0,1
43,3,1,DONE_OK,130,D_mod,0,0,0
44,1,1,DONE_OK,110,D_mod,0,0,0
45,1,1,DONE_OK,94,D_mod,0,0,0
46,2,1,DONE_OK,121,D_mod,0,0,0
47,1,0,DONE_FAIL,300,D_mod,0,0,0
48,2,0,DONE_FAIL,300,D_mod,0,0,0
49,1,1,DONE_OK,126,D_mod,0,0,0
50,1,1,DONE_OK,135,D_mod,0,0,0
51,1,1,DONE_OK,92,D_mod,0,0,0
52,1,1,DONE_OK,107,D_mod,0,0,0
53,1,1,DONE_OK,119,D_mod,0,0,0
54,1,0,DONE_FAIL,405,D_mod,1,0,0
55,1,1,DONE_OK,102,D_mod,0,0,0
56,1,1,DONE_OK,84,D_mod,0,0,0
57,2,1,DONE_OK,116,D_mod,0,0,1
58,2,1,DONE_OK,147,D_mod,0,0,0
59,1,1,DONE_OK,52,D_mod,0,0,0
60,1,1,DONE_OK,127,D_mod,0,0,0
61,2,1,DONE_OK,77,D_mod,0,0,2
62,3,1,DONE_OK,129,D_mod,0,0,0
63,1,1,DONE_OK,131,D_mod,0,0,0
64,1,1,DONE_OK,102,D_mod,0,0,0
65,1,1,DONE_OK,51,D_mod,0,0,0
66,3,1,DONE_OK,82,D_mod,0,0,0
67,2,1,DONE_OK,98,D_mod,0,0,0
68,1,1,DONE_OK,110,D_mod,0,0,0
69,2,1,DONE_OK,90,D_mod,0,0,0
70,1,1,DONE_OK,46,D_mod,0,0,0
71,1,1,DONE_OK,86,D_mod,0,0,1
72,1,0,DONE_FAIL,350,D_mod,1,0,0
73,1,1,DONE_OK,117,D_mod,0,0,0
74,2,1,DONE_OK,131,D_mod,0,0,0
75,1,0,DONE_FAIL,491,D_mod,1,0,0
76,2,0,DONE_FAIL,127,D_mod,0,0,0
77,1,0,DONE_FAIL,120,D_mod,0,0,0
78,1,0,DONE_FAIL,300,D_mod,0,0,1
79,1,1,DONE_OK,157,D_mod,0,0,0
80,1,1,DONE_OK,139,D_mod,0,0,0
81,1,1,DONE_OK,133,D_mod,0,0,0
82,1,0,DONE_FAIL,300,D_mod,0,0,0
83,1,1,DONE_OK,73,D_mod,0,0,1
84,2,1,DONE_OK,75,D_mod,0,0,0
85,3,0,DONE_FAIL,212,D_mod,0,0,0
86,1,0,DONE_FAIL,300,D_mod,0,0,0
87,1,1,DONE_OK,179,D_mod,0,0,0
88,1,1,DONE_OK,100,D_mod,0,0,0
89,2,1,DONE_OK,120,D_mod,0,0,1
90,1,1,DONE_OK,117,D_mod,0,0,0
91,1,1,DONE_OK,119,D_mod,0,0,1
92,1,1,DONE_OK,127,D_mod,0,0,0
93,1,1,DONE_OK,127,D_mod,0,0,0
94,1,0,DONE_FAIL,289,D_mod,1,0,1
95,1,0,DONE_FAIL,300,D_mod,0,0,0
96,2,1,DONE_OK,108,D_mod,0,0,0
97,1,1,DONE_OK,137,D_mod,0,0,0
98,1,1,DONE_OK,103,D_mod,0,0,0
99,1,1,DONE_OK,83,D_mod,0,0,0
