episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,139,trighold_2
1,1,1,DONE_OK,157,trighold_2
2,1,1,DONE_OK,107,trighold_2
3,1,0,DONE_FAIL,300,trighold_2
4,1,1,DONE_OK,91,trighold_2
5,1,1,DONE_OK,95,trighold_2
6,1,1,DONE_OK,113,trighold_2
7,1,1,DONE_OK,117,trighold_2
8,1,1,DONE_OK,110,trighold_2
9,1,1,DONE_OK,93,trighold_2
10,1,1,DONE_OK,145,trighold_2
11,1,1,DONE_OK,116,trighold_2
12,1,1,DONE_OK,146,trighold_2
13,1,1,DONE_OK,112,trighold_2
14,1,1,DONE_OK,113,trighold_2
15,1,0,DONE_FAIL,300,trighold_2
16,1,0,DONE_FAIL,300,trighold_2
17,1,1,DONE_OK,96,trighold_2
18,1,1,DONE_OK,134,trighold_2
19,1,1,DONE_OK,118,trighold_2
20,1,1,DONE_OK,209,trighold_2
21,1,1,DONE_OK,87,trighold_2
22,1,1,DONE_OK,135,trighold_2
23,1,1,DONE_OK,62,trighold_2
24,1,1,DONE_OK,140,trighold_2
25,1,1,DONE_OK,92,trighold_2
26,1,1,DONE_OK,115,trighold_2
27,1,0,DONE_FAIL,300,trighold_2
28,1,1,DONE_OK,217,trighold_2
29,1,1,DONE_OK,138,trighold_2
30,1,1,DONE_OK,166,trighold_2
31,1,1,DONE_OK,106,trighold_2
32,1,1,DONE_OK,154,trighold_2
33,1,1,DONE_OK,94,trighold_2
34,1,0,DONE_FAIL,300,trighold_2
35,2,1,DONE_OK,128,trighold_2
36,1,1,DONE_OK,123,trighold_2
37,1,1,DONE_OK,144,trighold_2
38,1,0,DONE_FAIL,300,trighold_2
39,1,1,DONE_OK,103,trighold_2
40,1,1,DONE_OK,141,trighold_2
41,1,0,DONE_FAIL,300,trighold_2
42,1,1,DONE_OK,90,trighold_2
43,1,1,DONE_OK,89,trighold_2
44,1,0,DONE_FAIL,300,trighold_2
45,1,1,DONE_OK,97,trighold_2
46,1,1,DONE_OK,118,trighold_2
47,1,0,DONE_FAIL,300,trighold_2
48,1,1,DONE_OK,131,trighold_2
49,1,1,DONE_OK,129,trighold_2
50,1,1,DONE_OK,164,trighold_2
51,1,1,DONE_OK,96,trighold_2
52,1,1,DONE_OK,198,trighold_2
53,1,1,DONE_OK,140,trighold_2
54,1,1,DONE_OK,126,trighold_2
55,1,1,DONE_OK,133,trighold_2
56,1,1,DONE_OK,143,trighold_2
57,1,1,DONE_OK,122,trighold_2
58,1,0,DONE_FAIL,300,trighold_2
59,1,1,DONE_OK,139,trighold_2
60,1,1,DONE_OK,146,trighold_2
61,1,0,DONE_FAIL,93,trighold_2
62,1,0,DONE_FAIL,300,trighold_2
63,1,1,DONE_OK,124,trighold_2
64,1,1,DONE_OK,129,trighold_2
65,1,0,DONE_FAIL,300,trighold_2
66,1,1,DONE_OK,80,trighold_2
67,1,1,DONE_OK,131,trighold_2
68,1,1,DONE_OK,139,trighold_2
69,1,1,DONE_OK,165,trighold_2
70,1,1,DONE_OK,90,trighold_2
71,1,1,DONE_OK,138,trighold_2
72,1,1,DONE_OK,122,trighold_2
73,1,1,DONE_OK,113,trighold_2
74,1,1,DONE_OK,114,trighold_2
75,1,1,DONE_OK,134,trighold_2
76,1,1,DONE_OK,179,trighold_2
77,1,1,DONE_OK,115,trighold_2
78,1,1,DONE_OK,147,trighold_2
79,1,1,DONE_OK,68,trighold_2
80,1,1,DONE_OK,87,trighold_2
81,1,1,DONE_OK,131,trighold_2
82,1,1,DONE_OK,92,trighold_2
83,1,0,DONE_FAIL,300,trighold_2
84,1,1,DONE_OK,125,trighold_2
85,2,1,DONE_OK,97,trighold_2
86,1,1,DONE_OK,105,trighold_2
87,1,0,DONE_FAIL,300,trighold_2
88,1,1,DONE_OK,136,trighold_2
89,1,0,DONE_FAIL,145,trighold_2
90,1,1,DONE_OK,94,trighold_2
91,1,1,DONE_OK,69,trighold_2
92,1,0,DONE_FAIL,300,trighold_2
93,1,1,DONE_OK,87,trighold_2
94,1,1,DONE_OK,135,trighold_2
95,1,1,DONE_OK,100,trighold_2
96,1,1,DONE_OK,100,trighold_2
97,1,1,DONE_OK,135,trighold_2
98,1,1,DONE_OK,108,trighold_2
99,1,1,DONE_OK,118,trighold_2
