episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,129,dssteps_20
1,1,1,DONE_OK,148,dssteps_20
2,1,1,DONE_OK,107,dssteps_20
3,1,0,DONE_FAIL,300,dssteps_20
4,1,1,DONE_OK,82,dssteps_20
5,1,1,DONE_OK,85,dssteps_20
6,1,1,DONE_OK,104,dssteps_20
7,1,1,DONE_OK,107,dssteps_20
8,1,1,DONE_OK,100,dssteps_20
9,1,1,DONE_OK,84,dssteps_20
10,1,1,DONE_OK,136,dssteps_20
11,1,1,DONE_OK,106,dssteps_20
12,1,1,DONE_OK,134,dssteps_20
13,1,1,DONE_OK,111,dssteps_20
14,1,1,DONE_OK,103,dssteps_20
15,1,0,DONE_FAIL,300,dssteps_20
16,1,0,DONE_FAIL,300,dssteps_20
17,1,1,DONE_OK,87,dssteps_20
18,1,1,DONE_OK,123,dssteps_20
19,1,1,DONE_OK,108,dssteps_20
20,1,1,DONE_OK,199,dssteps_20
21,1,1,DONE_OK,87,dssteps_20
22,1,1,DONE_OK,125,dssteps_20
23,1,1,DONE_OK,63,dssteps_20
24,1,1,DONE_OK,130,dssteps_20
25,1,1,DONE_OK,83,dssteps_20
26,1,1,DONE_OK,105,dssteps_20
27,1,0,DONE_FAIL,300,dssteps_20
28,1,1,DONE_OK,207,dssteps_20
29,1,1,DONE_OK,128,dssteps_20
30,1,1,DONE_OK,158,dssteps_20
31,1,1,DONE_OK,97,dssteps_20
32,1,1,DONE_OK,144,dssteps_20
33,1,1,DONE_OK,86,dssteps_20
34,1,0,DONE_FAIL,300,dssteps_20
35,2,1,DONE_OK,118,dssteps_20
36,1,1,DONE_OK,113,dssteps_20
37,1,1,DONE_OK,134,dssteps_20
38,1,0,DONE_FAIL,300,dssteps_20
39,1,1,DONE_OK,95,dssteps_20
40,1,1,DONE_OK,131,dssteps_20
41,1,0,DONE_FAIL,300,dssteps_20
42,1,1,DONE_OK,80,dssteps_20
43,1,1,DONE_OK,80,dssteps_20
44,1,0,DONE_FAIL,300,dssteps_20
45,1,1,DONE_OK,88,dssteps_20
46,1,1,DONE_OK,108,dssteps_20
47,1,0,DONE_FAIL,300,dssteps_20
48,1,1,DONE_OK,121,dssteps_20
49,1,1,DONE_OK,118,dssteps_20
50,1,1,DONE_OK,155,dssteps_20
51,1,1,DONE_OK,96,dssteps_20
52,1,1,DONE_OK,186,dssteps_20
53,1,1,DONE_OK,140,dssteps_20
54,1,1,DONE_OK,127,dssteps_20
55,1,1,DONE_OK,123,dssteps_20
56,1,1,DONE_OK,134,dssteps_20
57,1,1,DONE_OK,113,dssteps_20
58,1,0,DONE_FAIL,300,dssteps_20
59,1,1,DONE_OK,113,dssteps_20
60,1,1,DONE_OK,136,dssteps_20
61,1,0,DONE_FAIL,94,dssteps_20
62,1,0,DONE_FAIL,300,dssteps_20
63,1,1,DONE_OK,114,dssteps_20
64,1,1,DONE_OK,119,dssteps_20
65,1,0,DONE_FAIL,300,dssteps_20
66,1,1,DONE_OK,80,dssteps_20
67,1,1,DONE_OK,120,dssteps_20
68,1,1,DONE_OK,129,dssteps_20
69,1,1,DONE_OK,155,dssteps_20
70,1,1,DONE_OK,82,dssteps_20
71,1,1,DONE_OK,128,dssteps_20
72,1,1,DONE_OK,123,dssteps_20
73,1,1,DONE_OK,104,dssteps_20
74,1,1,DONE_OK,105,dssteps_20
75,1,1,DONE_OK,124,dssteps_20
76,1,1,DONE_OK,169,dssteps_20
77,1,1,DONE_OK,114,dssteps_20
78,1,1,DONE_OK,137,dssteps_20
79,1,0,DONE_FAIL,74,dssteps_20
80,1,1,DONE_OK,78,dssteps_20
81,1,1,DONE_OK,121,dssteps_20
82,1,1,DONE_OK,93,dssteps_20
83,1,0,DONE_FAIL,300,dssteps_20
84,1,1,DONE_OK,115,dssteps_20
85,2,1,DONE_OK,88,dssteps_20
86,1,1,DONE_OK,96,dssteps_20
87,1,0,DONE_FAIL,300,dssteps_20
88,1,1,DONE_OK,108,dssteps_20
89,1,0,DONE_FAIL,146,dssteps_20
90,1,1,DONE_OK,84,dssteps_20
91,1,1,DONE_OK,69,dssteps_20
92,1,0,DONE_FAIL,300,dssteps_20
93,1,1,DONE_OK,77,dssteps_20
94,1,1,DONE_OK,127,dssteps_20
95,1,1,DONE_OK,92,dssteps_20
96,1,1,DONE_OK,101,dssteps_20
97,1,1,DONE_OK,109,dssteps_20
98,1,1,DONE_OK,108,dssteps_20
99,1,1,DONE_OK,108,dssteps_20
