episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,139,nearxy_0.16
1,1,1,DONE_OK,155,nearxy_0.16
2,1,1,DONE_OK,134,nearxy_0.16
3,1,0,DONE_FAIL,300,nearxy_0.16
4,1,1,DONE_OK,89,nearxy_0.16
5,1,1,DONE_OK,95,nearxy_0.16
6,1,1,DONE_OK,112,nearxy_0.16
7,1,1,DONE_OK,115,nearxy_0.16
8,1,1,DONE_OK,110,nearxy_0.16
9,1,1,DONE_OK,92,nearxy_0.16
10,1,1,DONE_OK,146,nearxy_0.16
11,1,1,DONE_OK,112,nearxy_0.16
12,1,1,DONE_OK,145,nearxy_0.16
13,1,1,DONE_OK,113,nearxy_0.16
14,1,1,DONE_OK,113,nearxy_0.16
15,1,1,DONE_OK,155,nearxy_0.16
16,1,0,DONE_FAIL,300,nearxy_0.16
17,1,1,DONE_OK,95,nearxy_0.16
18,1,1,DONE_OK,134,nearxy_0.16
19,1,1,DONE_OK,118,nearxy_0.16
20,1,1,DONE_OK,209,nearxy_0.16
21,1,1,DONE_OK,86,nearxy_0.16
22,1,1,DONE_OK,134,nearxy_0.16
23,1,1,DONE_OK,60,nearxy_0.16
24,1,1,DONE_OK,139,nearxy_0.16
25,1,1,DONE_OK,90,nearxy_0.16
26,1,1,DONE_OK,113,nearxy_0.16
27,1,0,DONE_FAIL,300,nearxy_0.16
28,1,1,DONE_OK,212,nearxy_0.16
29,1,1,DONE_OK,136,nearxy_0.16
30,1,0,DONE_FAIL,134,nearxy_0.16
31,1,1,DONE_OK,105,nearxy_0.16
32,1,1,DONE_OK,154,nearxy_0.16
33,1,1,DONE_OK,93,nearxy_0.16
34,1,0,DONE_FAIL,300,nearxy_0.16
35,2,1,DONE_OK,128,nearxy_0.16
36,1,1,DONE_OK,123,nearxy_0.16
37,1,1,DONE_OK,144,nearxy_0.16
38,1,0,DONE_FAIL,300,nearxy_0.16
39,1,1,DONE_OK,101,nearxy_0.16
40,1,1,DONE_OK,140,nearxy_0.16
41,1,0,DONE_FAIL,300,nearxy_0.16
42,1,1,DONE_OK,90,nearxy_0.16
43,1,1,DONE_OK,88,nearxy_0.16
44,1,0,DONE_FAIL,102,nearxy_0.16
45,1,1,DONE_OK,97,nearxy_0.16
46,1,1,DONE_OK,117,nearxy_0.16
47,1,0,DONE_FAIL,300,nearxy_0.16
48,1,1,DONE_OK,130,nearxy_0.16
49,1,1,DONE_OK,129,nearxy_0.16
50,1,1,DONE_OK,164,nearxy_0.16
51,1,1,DONE_OK,97,nearxy_0.16
52,1,1,DONE_OK,187,nearxy_0.16
53,1,1,DONE_OK,140,nearxy_0.16
54,1,1,DONE_OK,103,nearxy_0.16
55,1,1,DONE_OK,133,nearxy_0.16
56,1,1,DONE_OK,142,nearxy_0.16
57,1,1,DONE_OK,119,nearxy_0.16
58,1,0,DONE_FAIL,300,nearxy_0.16
59,1,1,DONE_OK,133,nearxy_0.16
60,1,1,DONE_OK,146,nearxy_0.16
61,1,0,DONE_FAIL,88,nearxy_0.16
62,1,0,DONE_FAIL,300,nearxy_0.16
63,1,1,DONE_OK,123,nearxy_0.16
64,1,1,DONE_OK,129,nearxy_0.16
65,1,0,DONE_FAIL,300,nearxy_0.16
66,1,1,DONE_OK,79,nearxy_0.16
67,1,1,DONE_OK,130,nearxy_0.16
68,1,1,DONE_OK,137,nearxy_0.16
69,1,1,DONE_OK,164,nearxy_0.16
70,1,1,DONE_OK,89,nearxy_0.16
71,1,1,DONE_OK,136,nearxy_0.16
72,1,1,DONE_OK,117,nearxy_0.16
73,1,1,DONE_OK,93,nearxy_0.16
74,1,0,DONE_FAIL,87,nearxy_0.16
75,1,1,DONE_OK,134,nearxy_0.16
76,1,1,DONE_OK,177,nearxy_0.16
77,1,1,DONE_OK,138,nearxy_0.16
78,1,1,DONE_OK,146,nearxy_0.16
79,1,1,DONE_OK,64,nearxy_0.16
80,1,1,DONE_OK,86,nearxy_0.16
81,1,1,DONE_OK,131,nearxy_0.16
82,1,1,DONE_OK,75,nearxy_0.16
83,1,0,DONE_FAIL,300,nearxy_0.16
84,1,1,DONE_OK,120,nearxy_0.16
85,2,1,DONE_OK,97,nearxy_0.16
86,1,1,DONE_OK,102,nearxy_0.16
87,1,0,DONE_FAIL,300,nearxy_0.16
88,1,1,DONE_OK,136,nearxy_0.16
89,1,0,DONE_FAIL,142,nearxy_0.16
90,1,1,DONE_OK,93,nearxy_0.16
91,1,1,DONE_OK,69,nearxy_0.16
92,1,0,DONE_FAIL,300,nearxy_0.16
93,1,1,DONE_OK,86,nearxy_0.16
94,1,1,DONE_OK,134,nearxy_0.16
95,1,1,DONE_OK,98,nearxy_0.16
96,1,1,DONE_OK,83,nearxy_0.16
97,1,1,DONE_OK,101,nearxy_0.16
98,1,1,DONE_OK,134,nearxy_0.16
99,1,1,DONE_OK,117,nearxy_0.16
