episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,139,horizon_500
1,1,1,DONE_OK,158,horizon_500
2,1,1,DONE_OK,107,horizon_500
3,1,0,DONE_FAIL,500,horizon_500
4,1,1,DONE_OK,92,horizon_500
5,1,1,DONE_OK,95,horizon_500
6,1,1,DONE_OK,114,horizon_500
7,1,1,DONE_OK,117,horizon_500
8,1,1,DONE_OK,110,horizon_500
9,1,1,DONE_OK,93,horizon_500
10,1,1,DONE_OK,145,horizon_500
11,1,1,DONE_OK,116,horizon_500
12,1,1,DONE_OK,148,horizon_500
13,1,1,DONE_OK,111,horizon_500
14,1,1,DONE_OK,113,horizon_500
15,1,0,DONE_FAIL,500,horizon_500
16,1,0,DONE_FAIL,500,horizon_500
17,1,1,DONE_OK,96,horizon_500
18,1,1,DONE_OK,133,horizon_500
19,1,1,DONE_OK,118,horizon_500
20,1,1,DONE_OK,209,horizon_500
21,1,1,DONE_OK,87,horizon_500
22,1,1,DONE_OK,135,horizon_500
23,1,1,DONE_OK,63,horizon_500
24,1,1,DONE_OK,140,horizon_500
25,1,1,DONE_OK,93,horizon_500
26,1,1,DONE_OK,115,horizon_500
27,1,0,DONE_FAIL,500,horizon_500
28,1,1,DONE_OK,217,horizon_500
29,1,1,DONE_OK,138,horizon_500
30,1,1,DONE_OK,168,horizon_500
31,1,1,DONE_OK,107,horizon_500
32,1,1,DONE_OK,154,horizon_500
33,1,1,DONE_OK,95,horizon_500
34,1,0,DONE_FAIL,500,horizon_500
35,2,1,DONE_OK,128,horizon_500
36,1,1,DONE_OK,123,horizon_500
37,1,1,DONE_OK,144,horizon_500
38,1,0,DONE_FAIL,500,horizon_500
39,1,1,DONE_OK,104,horizon_500
40,1,1,DONE_OK,141,horizon_500
41,1,0,DONE_FAIL,500,horizon_500
42,1,1,DONE_OK,90,horizon_500
43,1,1,DONE_OK,90,horizon_500
44,1,0,DONE_FAIL,500,horizon_500
45,1,1,DONE_OK,97,horizon_500
46,1,1,DONE_OK,118,horizon_500
47,1,0,DONE_FAIL,500,horizon_500
48,1,1,DONE_OK,131,horizon_500
49,1,1,DONE_OK,128,horizon_500
50,1,1,DONE_OK,165,horizon_500
51,1,1,DONE_OK,96,horizon_500
52,1,1,DONE_OK,198,horizon_500
53,1,1,DONE_OK,140,horizon_500
54,1,1,DONE_OK,127,horizon_500
55,1,1,DONE_OK,133,horizon_500
56,1,1,DONE_OK,143,horizon_500
57,1,1,DONE_OK,123,horizon_500
58,1,0,DONE_FAIL,500,horizon_500
59,1,1,DONE_OK,113,horizon_500
60,1,1,DONE_OK,146,horizon_500
61,1,0,DONE_FAIL,94,horizon_500
62,1,0,DONE_FAIL,500,horizon_500
63,1,1,DONE_OK,124,horizon_500
64,1,1,DONE_OK,129,horizon_500
65,1,0,DONE_FAIL,500,horizon_500
66,1,1,DONE_OK,80,horizon_500
67,1,1,DONE_OK,130,horizon_500
68,1,1,DONE_OK,139,horizon_500
69,1,1,DONE_OK,165,horizon_500
70,1,1,DONE_OK,92,horizon_500
71,1,1,DONE_OK,138,horizon_500
72,1,1,DONE_OK,123,horizon_500
73,1,1,DONE_OK,114,horizon_500
74,1,1,DONE_OK,115,horizon_500
75,1,1,DONE_OK,134,horizon_500
76,1,1,DONE_OK,178,horizon_500
77,1,1,DONE_OK,114,horizon_500
78,1,1,DONE_OK,147,horizon_500
79,1,0,DONE_FAIL,74,horizon_500
80,1,1,DONE_OK,88,horizon_500
81,1,1,DONE_OK,131,horizon_500
82,1,1,DONE_OK,93,horizon_500
83,1,0,DONE_FAIL,500,horizon_500
84,1,1,DONE_OK,125,horizon_500
85,2,1,DONE_OK,98,horizon_500
86,1,1,DONE_OK,106,horizon_500
87,1,0,DONE_FAIL,500,horizon_500
88,1,1,DONE_OK,108,horizon_500
89,1,0,DONE_FAIL,146,horizon_500
90,1,1,DONE_OK,94,horizon_500
91,1,1,DONE_OK,69,horizon_500
92,1,0,DONE_FAIL,500,horizon_500
93,1,1,DONE_OK,87,horizon_500
94,1,1,DONE_OK,136,horizon_500
95,1,1,DONE_OK,101,horizon_500
96,1,1,DONE_OK,101,horizon_500
97,1,1,DONE_OK,109,horizon_500
98,1,1,DONE_OK,108,horizon_500
99,1,1,DONE_OK,118,horizon_500
