episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,157,tscale_0.4
1,1,1,DONE_OK,177,tscale_0.4
2,1,1,DONE_OK,150,tscale_0.4
3,1,0,DONE_FAIL,300,tscale_0.4
4,1,1,DONE_OK,96,tscale_0.4
5,1,1,DONE_OK,103,tscale_0.4
6,1,1,DONE_OK,126,tscale_0.4
7,1,1,DONE_OK,121,tscale_0.4
8,1,1,DONE_OK,120,tscale_0.4
9,1,1,DONE_OK,99,tscale_0.4
10,1,1,DONE_OK,165,tscale_0.4
11,1,1,DONE_OK,124,tscale_0.4
12,1,1,DONE_OK,167,tscale_0.4
13,1,1,DONE_OK,154,tscale_0.4
14,1,1,DONE_OK,125,tscale_0.4
15,1,0,DONE_FAIL,300,tscale_0.4
16,1,0,DONE_FAIL,300,tscale_0.4
17,1,1,DONE_OK,102,tscale_0.4
18,1,1,DONE_OK,150,tscale_0.4
19,1,1,DONE_OK,127,tscale_0.4
20,1,0,DONE_FAIL,300,tscale_0.4
21,1,1,DONE_OK,100,tscale_0.4
22,1,1,DONE_OK,150,tscale_0.4
23,1,1,DONE_OK,65,tscale_0.4
24,1,1,DONE_OK,155,tscale_0.4
25,1,1,DONE_OK,97,tscale_0.4
26,1,1,DONE_OK,124,tscale_0.4
27,1,0,DONE_FAIL,300,tscale_0.4
28,1,1,DONE_OK,259,tscale_0.4
29,1,1,DONE_OK,156,tscale_0.4
30,1,1,DONE_OK,177,tscale_0.4
31,1,1,DONE_OK,113,tscale_0.4
32,1,1,DONE_OK,168,tscale_0.4
33,1,1,DONE_OK,98,tscale_0.4
34,1,0,DONE_FAIL,300,tscale_0.4
35,2,1,DONE_OK,143,tscale_0.4
36,1,1,DONE_OK,133,tscale_0.4
37,1,1,DONE_OK,157,tscale_0.4
38,1,0,DONE_FAIL,300,tscale_0.4
39,1,1,DONE_OK,110,tscale_0.4
40,1,1,DONE_OK,158,tscale_0.4
41,1,0,DONE_FAIL,300,tscale_0.4
42,1,1,DONE_OK,95,tscale_0.4
43,1,1,DONE_OK,93,tscale_0.4
44,1,0,DONE_FAIL,300,tscale_0.4
45,1,1,DONE_OK,107,tscale_0.4
46,1,1,DONE_OK,129,tscale_0.4
47,1,0,DONE_FAIL,300,tscale_0.4
48,1,1,DONE_OK,143,tscale_0.4
49,1,1,DONE_OK,129,tscale_0.4
50,1,1,DONE_OK,181,tscale_0.4
51,1,0,DONE_FAIL,300,tscale_0.4
52,1,1,DONE_OK,235,tscale_0.4
53,1,1,DONE_OK,143,tscale_0.4
54,1,1,DONE_OK,104,tscale_0.4
55,1,1,DONE_OK,146,tscale_0.4
56,1,1,DONE_OK,161,tscale_0.4
57,1,1,DONE_OK,141,tscale_0.4
58,1,0,DONE_FAIL,300,tscale_0.4
59,1,1,DONE_OK,157,tscale_0.4
60,1,1,DONE_OK,165,tscale_0.4
61,1,0,DONE_FAIL,106,tscale_0.4
62,1,0,DONE_FAIL,300,tscale_0.4
63,1,1,DONE_OK,134,tscale_0.4
64,1,1,DONE_OK,144,tscale_0.4
65,1,0,DONE_FAIL,300,tscale_0.4
66,1,0,DONE_FAIL,300,tscale_0.4
67,1,1,DONE_OK,145,tscale_0.4
68,1,1,DONE_OK,162,tscale_0.4
69,1,1,DONE_OK,204,tscale_0.4
70,1,1,DONE_OK,95,tscale_0.4
71,1,1,DONE_OK,155,tscale_0.4
72,1,1,DONE_OK,142,tscale_0.4
73,1,1,DONE_OK,122,tscale_0.4
74,1,1,DONE_OK,102,tscale_0.4
75,1,1,DONE_OK,148,tscale_0.4
76,1,1,DONE_OK,166,tscale_0.4
77,1,1,DONE_OK,155,tscale_0.4
78,1,1,DONE_OK,167,tscale_0.4
79,1,0,DONE_FAIL,300,tscale_0.4
80,1,1,DONE_OK,91,tscale_0.4
81,1,1,DONE_OK,147,tscale_0.4
82,1,1,DONE_OK,92,tscale_0.4
83,1,0,DONE_FAIL,300,tscale_0.4
84,1,1,DONE_OK,125,tscale_0.4
85,2,1,DONE_OK,104,tscale_0.4
86,1,1,DONE_OK,113,tscale_0.4
87,1,0,DONE_FAIL,300,tscale_0.4
88,1,1,DONE_OK,153,tscale_0.4
89,1,1,DONE_OK,189,tscale_0.4
90,1,1,DONE_OK,99,tscale_0.4
91,1,1,DONE_OK,69,tscale_0.4
92,1,0,DONE_FAIL,300,tscale_0.4
93,1,1,DONE_OK,93,tscale_0.4
94,1,1,DONE_OK,153,tscale_0.4
95,1,1,DONE_OK,108,tscale_0.4
96,1,1,DONE_OK,119,tscale_0.4
97,1,1,DONE_OK,146,tscale_0.4
98,1,1,DONE_OK,151,tscale_0.4
99,1,1,DONE_OK,128,tscale_0.4
