episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,142,rctol_0.02
1,1,1,DONE_OK,161,rctol_0.02
2,1,1,DONE_OK,141,rctol_0.02
3,1,0,DONE_FAIL,300,rctol_0.02
4,1,1,DONE_OK,92,rctol_0.02
5,1,1,DONE_OK,102,rctol_0.02
6,1,1,DONE_OK,123,rctol_0.02
7,1,1,DONE_OK,121,rctol_0.02
8,1,1,DONE_OK,115,rctol_0.02
9,1,1,DONE_OK,95,rctol_0.02
10,1,1,DONE_OK,151,rctol_0.02
11,1,1,DONE_OK,118,rctol_0.02
12,1,1,DONE_OK,153,rctol_0.02
13,1,1,DONE_OK,116,rctol_0.02
14,1,1,DONE_OK,117,rctol_0.02
15,1,0,DONE_FAIL,300,rctol_0.02
16,1,0,DONE_FAIL,300,rctol_0.02
17,1,1,DONE_OK,98,rctol_0.02
18,1,1,DONE_OK,139,rctol_0.02
19,1,1,DONE_OK,122,rctol_0.02
20,1,1,DONE_OK,215,rctol_0.02
21,1,1,DONE_OK,93,rctol_0.02
22,1,1,DONE_OK,139,rctol_0.02
23,1,1,DONE_OK,63,rctol_0.02
24,1,1,DONE_OK,142,rctol_0.02
25,1,1,DONE_OK,93,rctol_0.02
26,1,1,DONE_OK,118,rctol_0.02
27,1,0,DONE_FAIL,300,rctol_0.02
28,1,1,DONE_OK,221,rctol_0.02
29,1,1,DONE_OK,142,rctol_0.02
30,1,1,DONE_OK,174,rctol_0.02
31,1,1,DONE_OK,109,rctol_0.02
32,1,1,DONE_OK,160,rctol_0.02
33,1,1,DONE_OK,95,rctol_0.02
34,1,0,DONE_FAIL,300,rctol_0.02
35,2,1,DONE_OK,134,rctol_0.02
36,1,1,DONE_OK,128,rctol_0.02
37,1,1,DONE_OK,148,rctol_0.02
38,1,0,DONE_FAIL,300,rctol_0.02
39,1,1,DONE_OK,105,rctol_0.02
40,1,1,DONE_OK,143,rctol_0.02
41,1,0,DONE_FAIL,300,rctol_0.02
42,1,1,DONE_OK,94,rctol_0.02
43,1,1,DONE_OK,90,rctol_0.02
44,1,0,DONE_FAIL,300,rctol_0.02
45,1,1,DONE_OK,103,rctol_0.02
46,1,1,DONE_OK,122,rctol_0.02
47,1,0,DONE_FAIL,300,rctol_0.02
48,1,1,DONE_OK,137,rctol_0.02
49,1,1,DONE_OK,135,rctol_0.02
50,1,1,DONE_OK,169,rctol_0.02
51,1,1,DONE_OK,96,rctol_0.02
52,1,1,DONE_OK,198,rctol_0.02
53,1,1,DONE_OK,140,rctol_0.02
54,1,1,DONE_OK,127,rctol_0.02
55,1,1,DONE_OK,138,rctol_0.02
56,1,1,DONE_OK,147,rctol_0.02
57,1,1,DONE_OK,124,rctol_0.02
58,1,0,DONE_FAIL,300,rctol_0.02
59,1,1,DONE_OK,113,rctol_0.02
60,1,1,DONE_OK,150,rctol_0.02
61,1,0,DONE_FAIL,94,rctol_0.02
62,1,0,DONE_FAIL,300,rctol_0.02
63,1,1,DONE_OK,129,rctol_0.02
64,1,1,DONE_OK,135,rctol_0.02
65,1,0,DONE_FAIL,300,rctol_0.02
66,1,1,DONE_OK,80,rctol_0.02
67,1,1,DONE_OK,136,rctol_0.02
68,1,1,DONE_OK,142,rctol_0.02
69,1,1,DONE_OK,170,rctol_0.02
70,1,1,DONE_OK,92,rctol_0.02
71,1,1,DONE_OK,141,rctol_0.02
72,1,1,DONE_OK,123,rctol_0.02
73,1,1,DONE_OK,115,rctol_0.02
74,1,1,DONE_OK,115,rctol_0.02
75,1,1,DONE_OK,139,rctol_0.02
76,1,1,DONE_OK,182,rctol_0.02
77,1,1,DONE_OK,144,rctol_0.02
78,1,1,DONE_OK,151,rctol_0.02
79,1,0,DONE_FAIL,74,rctol_0.02
80,1,1,DONE_OK,88,rctol_0.02
81,1,1,DONE_OK,137,rctol_0.02
82,1,1,DONE_OK,93,rctol_0.02
83,1,0,DONE_FAIL,300,rctol_0.02
84,1,1,DONE_OK,127,rctol_0.02
85,2,1,DONE_OK,103,rctol_0.02
86,1,1,DONE_OK,107,rctol_0.02
87,1,0,DONE_FAIL,300,rctol_0.02
88,1,1,DONE_OK,142,rctol_0.02
89,1,0,DONE_FAIL,146,rctol_0.02
90,1,1,DONE_OK,100,rctol_0.02
91,1,1,DONE_OK,69,rctol_0.02
92,1,0,DONE_FAIL,300,rctol_0.02
93,1,1,DONE_OK,93,rctol_0.02
94,1,1,DONE_OK,139,rctol_0.02
95,1,1,DONE_OK,101,rctol_0.02
96,1,1,DONE_OK,101,rctol_0.02
97,1,1,DONE_OK,109,rctol_0.02
98,1,1,DONE_OK,113,rctol_0.02
99,1,1,DONE_OK,121,rctol_0.02
