episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,142,carrygain_3.0
1,1,1,DONE_OK,161,carrygain_3.0
2,1,1,DONE_OK,141,carrygain_3.0
3,1,0,DONE_FAIL,300,carrygain_3.0
4,1,1,DONE_OK,92,carrygain_3.0
5,1,1,DONE_OK,102,carrygain_3.0
6,1,1,DONE_OK,120,carrygain_3.0
7,1,1,DONE_OK,121,carrygain_3.0
8,1,1,DONE_OK,115,carrygain_3.0
9,1,1,DONE_OK,95,carrygain_3.0
10,1,1,DONE_OK,151,carrygain_3.0
11,1,1,DONE_OK,118,carrygain_3.0
12,1,1,DONE_OK,153,carrygain_3.0
13,1,1,DONE_OK,116,carrygain_3.0
14,1,1,DONE_OK,117,carrygain_3.0
15,1,0,DONE_FAIL,300,carrygain_3.0
16,1,0,DONE_FAIL,300,carrygain_3.0
17,1,1,DONE_OK,98,carrygain_3.0
18,1,1,DONE_OK,139,carrygain_3.0
19,1,1,DONE_OK,122,carrygain_3.0
20,1,1,DONE_OK,215,carrygain_3.0
21,1,1,DONE_OK,93,carrygain_3.0
22,1,1,DONE_OK,139,carrygain_3.0
23,1,1,DONE_OK,63,carrygain_3.0
24,1,1,DONE_OK,142,carrygain_3.0
25,1,1,DONE_OK,96,carrygain_3.0
26,1,1,DONE_OK,118,carrygain_3.0
27,1,0,DONE_FAIL,300,carrygain_3.0
28,1,1,DONE_OK,221,carrygain_3.0
29,1,1,DONE_OK,142,carrygain_3.0
30,1,1,DONE_OK,174,carrygain_3.0
31,1,1,DONE_OK,109,carrygain_3.0
32,1,1,DONE_OK,160,carrygain_3.0
33,1,1,DONE_OK,95,carrygain_3.0
34,1,0,DONE_FAIL,300,carrygain_3.0
35,2,1,DONE_OK,134,carrygain_3.0
36,1,1,DONE_OK,128,carrygain_3.0
37,1,1,DONE_OK,148,carrygain_3.0
38,1,0,DONE_FAIL,300,carrygain_3.0
39,1,1,DONE_OK,106,carrygain_3.0
40,1,1,DONE_OK,143,carrygain_3.0
41,1,0,DONE_FAIL,300,carrygain_3.0
42,1,1,DONE_OK,94,carrygain_3.0
43,1,1,DONE_OK,90,carrygain_3.0
44,1,0,DONE_FAIL,300,carrygain_3.0
45,1,1,DONE_OK,103,carrygain_3.0
46,1,1,DONE_OK,122,carrygain_3.0
47,1,0,DONE_FAIL,300,carrygain_3.0
48,1,1,DONE_OK,137,carrygain_3.0
49,1,1,DONE_OK,136,carrygain_3.0
50,1,1,DONE_OK,169,carrygain_3.0
51,1,0,DONE_FAIL,106,carrygain_3.0
52,1,1,DONE_OK,196,carrygain_3.0
53,1,1,DONE_OK,129,carrygain_3.0
54,1,1,DONE_OK,127,carrygain_3.0
55,1,1,DONE_OK,138,carrygain_3.0
56,1,1,DONE_OK,147,carrygain_3.0
57,1,1,DONE_OK,124,carrygain_3.0
58,1,0,DONE_FAIL,300,carrygain_3.0
59,1,1,DONE_OK,113,carrygain_3.0
60,1,1,DONE_OK,150,carrygain_3.0
61,1,0,DONE_FAIL,101,carrygain_3.0
62,1,0,DONE_FAIL,300,carrygain_3.0
63,1,1,DONE_OK,129,carrygain_3.0
64,1,1,DONE_OK,135,carrygain_3.0
65,1,0,DONE_FAIL,300,carrygain_3.0
66,1,1,DONE_OK,81,carrygain_3.0
67,1,1,DONE_OK,136,carrygain_3.0
68,1,1,DONE_OK,142,carrygain_3.0
69,1,1,DONE_OK,170,carrygain_3.0
70,1,1,DONE_OK,92,carrygain_3.0
71,1,1,DONE_OK,141,carrygain_3.0
72,1,1,DONE_OK,123,carrygain_3.0
73,1,1,DONE_OK,115,carrygain_3.0
74,1,1,DONE_OK,115,carrygain_3.0
75,1,1,DONE_OK,139,carrygain_3.0
76,1,1,DONE_OK,183,carrygain_3.0
77,1,1,DONE_OK,143,carrygain_3.0
78,1,1,DONE_OK,151,carrygain_3.0
79,1,0,DONE_FAIL,74,carrygain_3.0
80,1,1,DONE_OK,88,carrygain_3.0
81,1,1,DONE_OK,138,carrygain_3.0
82,1,1,DONE_OK,82,carrygain_3.0
83,1,0,DONE_FAIL,300,carrygain_3.0
84,1,1,DONE_OK,127,carrygain_3.0
85,2,1,DONE_OK,104,carrygain_3.0
86,1,1,DONE_OK,107,carrygain_3.0
87,1,0,DONE_FAIL,300,carrygain_3.0
88,1,1,DONE_OK,142,carrygain_3.0
89,1,0,DONE_FAIL,146,carrygain_3.0
90,1,1,DONE_OK,100,carrygain_3.0
91,1,1,DONE_OK,69,carrygain_3.0
92,1,0,DONE_FAIL,300,carrygain_3.0
93,1,1,DONE_OK,93,carrygain_3.0
94,1,1,DONE_OK,139,carrygain_3.0
95,1,1,DONE_OK,101,carrygain_3.0
96,1,1,DONE_OK,101,carrygain_3.0
97,1,1,DONE_OK,109,carrygain_3.0
98,1,1,DONE_OK,113,carrygain_3.0
99,1,1,DONE_OK,121,carrygain_3.0
