episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,133,nearxy_0.20
1,1,1,DONE_OK,146,nearxy_0.20
2,1,1,DONE_OK,130,nearxy_0.20
3,1,0,DONE_FAIL,300,nearxy_0.20
4,1,1,DONE_OK,83,nearxy_0.20
5,1,1,DONE_OK,88,nearxy_0.20
6,1,1,DONE_OK,98,nearxy_0.20
7,1,1,DONE_OK,100,nearxy_0.20
8,1,1,DONE_OK,106,nearxy_0.20
9,1,1,DONE_OK,88,nearxy_0.20
10,1,1,DONE_OK,143,nearxy_0.20
11,1,1,DONE_OK,84,nearxy_0.20
12,1,1,DONE_OK,142,nearxy_0.20
13,1,1,DONE_OK,134,nearxy_0.20
14,1,1,DONE_OK,111,nearxy_0.20
15,1,1,DONE_OK,147,nearxy_0.20
16,1,0,DONE_FAIL,300,nearxy_0.20
17,1,1,DONE_OK,92,nearxy_0.20
18,1,1,DONE_OK,130,nearxy_0.20
19,1,1,DONE_OK,109,nearxy_0.20
20,1,1,DONE_OK,208,nearxy_0.20
21,1,1,DONE_OK,113,nearxy_0.20
22,1,1,DONE_OK,130,nearxy_0.20
23,1,1,DONE_OK,55,nearxy_0.20
24,1,1,DONE_OK,133,nearxy_0.20
25,1,1,DONE_OK,84,nearxy_0.20
26,1,1,DONE_OK,104,nearxy_0.20
27,1,0,DONE_FAIL,300,nearxy_0.20
28,1,1,DONE_OK,160,nearxy_0.20
29,1,1,DONE_OK,131,nearxy_0.20
30,1,1,DONE_OK,135,nearxy_0.20
31,1,1,DONE_OK,99,nearxy_0.20
32,1,1,DONE_OK,123,nearxy_0.20
33,1,1,DONE_OK,88,nearxy_0.20
34,1,0,DONE_FAIL,300,nearxy_0.20
35,2,1,DONE_OK,125,nearxy_0.20
36,1,1,DONE_OK,117,nearxy_0.20
37,1,0,DONE_FAIL,87,nearxy_0.20
38,1,0,DONE_FAIL,300,nearxy_0.20
39,1,1,DONE_OK,95,nearxy_0.20
40,1,1,DONE_OK,135,nearxy_0.20
41,1,0,DONE_FAIL,300,nearxy_0.20
42,1,1,DONE_OK,57,nearxy_0.20
43,1,1,DONE_OK,84,nearxy_0.20
44,1,0,DONE_FAIL,102,nearxy_0.20
45,1,1,DONE_OK,96,nearxy_0.20
46,1,1,DONE_OK,111,nearxy_0.20
47,1,0,DONE_FAIL,300,nearxy_0.20
48,1,1,DONE_OK,123,nearxy_0.20
49,1,1,DONE_OK,128,nearxy_0.20
50,1,1,DONE_OK,160,nearxy_0.20
51,1,1,DONE_OK,97,nearxy_0.20
52,1,1,DONE_OK,170,nearxy_0.20
53,1,1,DONE_OK,139,nearxy_0.20
54,1,1,DONE_OK,57,nearxy_0.20
55,1,1,DONE_OK,130,nearxy_0.20
56,1,1,DONE_OK,139,nearxy_0.20
57,1,1,DONE_OK,112,nearxy_0.20
58,1,0,DONE_FAIL,300,nearxy_0.20
59,1,1,DONE_OK,118,nearxy_0.20
60,1,1,DONE_OK,141,nearxy_0.20
61,1,0,DONE_FAIL,79,nearxy_0.20
62,1,0,DONE_FAIL,300,nearxy_0.20
63,1,1,DONE_OK,116,nearxy_0.20
64,1,1,DONE_OK,125,nearxy_0.20
65,1,1,DONE_OK,134,nearxy_0.20
66,1,1,DONE_OK,79,nearxy_0.20
67,1,1,DONE_OK,125,nearxy_0.20
68,1,1,DONE_OK,131,nearxy_0.20
69,1,1,DONE_OK,155,nearxy_0.20
70,1,1,DONE_OK,84,nearxy_0.20
71,1,1,DONE_OK,128,nearxy_0.20
72,1,1,DONE_OK,110,nearxy_0.20
73,1,1,DONE_OK,87,nearxy_0.20
74,1,0,DONE_FAIL,80,nearxy_0.20
75,1,1,DONE_OK,128,nearxy_0.20
76,1,1,DONE_OK,94,nearxy_0.20
77,1,1,DONE_OK,130,nearxy_0.20
78,1,1,DONE_OK,142,nearxy_0.20
79,1,1,DONE_OK,63,nearxy_0.20
80,1,1,DONE_OK,81,nearxy_0.20
81,1,1,DONE_OK,128,nearxy_0.20
82,1,1,DONE_OK,95,nearxy_0.20
83,1,0,DONE_FAIL,300,nearxy_0.20
84,1,1,DONE_OK,83,nearxy_0.20
85,2,1,DONE_OK,93,nearxy_0.20
86,1,1,DONE_OK,95,nearxy_0.20
87,1,0,DONE_FAIL,300,nearxy_0.20
88,1,1,DONE_OK,133,nearxy_0.20
89,1,0,DONE_FAIL,137,nearxy_0.20
90,1,1,DONE_OK,91,nearxy_0.20
91,1,1,DONE_OK,69,nearxy_0.20
92,1,0,DONE_FAIL,300,nearxy_0.20
93,1,1,DONE_OK,79,nearxy_0.20
94,1,1,DONE_OK,125,nearxy_0.20
95,1,1,DONE_OK,92,nearxy_0.20
96,1,1,DONE_OK,78,nearxy_0.20
97,1,1,DONE_OK,94,nearxy_0.20
98,1,1,DONE_OK,129,nearxy_0.20
99,1,1,DONE_OK,109,nearxy_0.20
