episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,139,trighold_1
1,1,1,DONE_OK,157,trighold_1
2,1,1,DONE_OK,134,trighold_1
3,1,0,DONE_FAIL,300,trighold_1
4,1,1,DONE_OK,90,trighold_1
5,1,1,DONE_OK,95,trighold_1
6,1,1,DONE_OK,113,trighold_1
7,1,1,DONE_OK,117,trighold_1
8,1,1,DONE_OK,110,trighold_1
9,1,1,DONE_OK,93,trighold_1
10,1,1,DONE_OK,146,trighold_1
11,1,1,DONE_OK,115,trighold_1
12,1,1,DONE_OK,145,trighold_1
13,1,1,DONE_OK,112,trighold_1
14,1,1,DONE_OK,113,trighold_1
15,1,0,DONE_FAIL,300,trighold_1
16,1,0,DONE_FAIL,300,trighold_1
17,1,1,DONE_OK,95,trighold_1
18,1,1,DONE_OK,134,trighold_1
19,1,1,DONE_OK,118,trighold_1
20,1,1,DONE_OK,209,trighold_1
21,1,1,DONE_OK,87,trighold_1
22,1,1,DONE_OK,134,trighold_1
23,1,1,DONE_OK,61,trighold_1
24,1,1,DONE_OK,139,trighold_1
25,1,1,DONE_OK,91,trighold_1
26,1,1,DONE_OK,114,trighold_1
27,1,0,DONE_FAIL,300,trighold_1
28,1,1,DONE_OK,217,trighold_1
29,1,1,DONE_OK,137,trighold_1
30,1,1,DONE_OK,165,trighold_1
31,1,1,DONE_OK,106,trighold_1
32,1,1,DONE_OK,154,trighold_1
33,1,1,DONE_OK,93,trighold_1
34,1,0,DONE_FAIL,300,trighold_1
35,2,1,DONE_OK,128,trighold_1
36,1,1,DONE_OK,123,trighold_1
37,1,1,DONE_OK,144,trighold_1
38,1,0,DONE_FAIL,300,trighold_1
39,1,1,DONE_OK,102,trighold_1
40,1,1,DONE_OK,140,trighold_1
41,1,0,DONE_FAIL,300,trighold_1
42,1,1,DONE_OK,90,trighold_1
43,1,1,DONE_OK,88,trighold_1
44,1,0,DONE_FAIL,300,trighold_1
45,1,1,DONE_OK,97,trighold_1
46,1,1,DONE_OK,117,trighold_1
47,1,0,DONE_FAIL,300,trighold_1
48,1,1,DONE_OK,130,trighold_1
49,1,1,DONE_OK,129,trighold_1
50,1,1,DONE_OK,164,trighold_1
51,1,1,DONE_OK,97,trighold_1
52,1,1,DONE_OK,198,trighold_1
53,1,1,DONE_OK,140,trighold_1
54,1,1,DONE_OK,125,trighold_1
55,1,1,DONE_OK,133,trighold_1
56,1,1,DONE_OK,142,trighold_1
57,1,1,DONE_OK,121,trighold_1
58,1,0,DONE_FAIL,300,trighold_1
59,1,1,DONE_OK,139,trighold_1
60,1,1,DONE_OK,146,trighold_1
61,1,0,DONE_FAIL,93,trighold_1
62,1,0,DONE_FAIL,300,trighold_1
63,1,1,DONE_OK,123,trighold_1
64,1,1,DONE_OK,129,trighold_1
65,1,0,DONE_FAIL,300,trighold_1
66,1,1,DONE_OK,79,trighold_1
67,1,1,DONE_OK,130,trighold_1
68,1,1,DONE_OK,138,trighold_1
69,1,1,DONE_OK,164,trighold_1
70,1,1,DONE_OK,89,trighold_1
71,1,1,DONE_OK,137,trighold_1
72,1,1,DONE_OK,121,trighold_1
73,1,1,DONE_OK,96,trighold_1
74,1,1,DONE_OK,113,trighold_1
75,1,1,DONE_OK,134,trighold_1
76,1,1,DONE_OK,177,trighold_1
77,1,1,DONE_OK,114,trighold_1
78,1,1,DONE_OK,146,trighold_1
79,1,1,DONE_OK,66,trighold_1
80,1,1,DONE_OK,86,trighold_1
81,1,1,DONE_OK,131,trighold_1
82,1,1,DONE_OK,92,trighold_1
83,1,0,DONE_FAIL,300,trighold_1
84,1,1,DONE_OK,124,trighold_1
85,2,1,DONE_OK,97,trighold_1
86,1,1,DONE_OK,104,trighold_1
87,1,0,DONE_FAIL,300,trighold_1
88,1,1,DONE_OK,136,trighold_1
89,1,0,DONE_FAIL,144,trighold_1
90,1,1,DONE_OK,93,trighold_1
91,1,1,DONE_OK,69,trighold_1
92,1,0,DONE_FAIL,300,trighold_1
93,1,1,DONE_OK,86,trighold_1
94,1,1,DONE_OK,135,trighold_1
95,1,1,DONE_OK,99,trighold_1
96,1,1,DONE_OK,99,trighold_1
97,1,1,DONE_OK,107,trighold_1
98,1,1,DONE_OK,135,trighold_1
99,1,1,DONE_OK,118,trighold_1
