episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,success,1,1,71,-84.9391320734325,-46.214694135347735,-131.15382620878023,-0.006192626146489645,0.002137652825351927,0.009655163850956638,0.006551196699223911,0.9913389704738628
1,success,1,1,46,18.338941812010408,-32.682275431389556,165.6566663806208,-0.005842054009376293,0.004094003672040809,-0.004788814282519176,0.007133755050122849,1.0058427760343724
2,success,1,1,62,-89.22458756010079,-29.58849411428681,61.1869183256124,-0.005603426534222677,-0.0001039047555460448,0.005026134370550682,0.00560438980823567,0.9674458733754082
3,timeout_dropped,0,1,300,28.01496263058157,17.146714178451347,45.161676809032905,-0.028574293111098475,0.0020157135943093,0.011037937631636165,0.02864530202482168,0.9873779689528958
4,success,1,3,73,-33.39959838352461,-0.6380156355431069,145.96238598093228,-0.012073497895900218,0.0017210675406072273,0.005386508182904976,0.01219554938990609,0.9797412268105186
5,success,1,1,44,-81.25791224149869,-38.84546962328097,-120.10338186477966,-0.005126572067891381,0.005315312164936219,0.011212187543271367,0.007384733209670006,0.9876463480244179
6,success,1,3,32,17.897114708972705,-34.1469863233206,163.75012838565212,0.004058343203477889,0.001315890238506515,0.002003893158934568,0.004266346994445237,1.0300191550292115
7,transport_stall,0,1,83,59.92931103046522,2.5445165991571552,62.47382762962236,-0.010541156937858455,-0.0010285736194798546,0.009815652714013582,0.010591220575516843,1.0021286058137238
8,timeout_dropped,0,2,300,-77.19014210854833,-13.444640721669336,-90.63478283021767,-0.027122952673664668,0.005107447761385445,0.004547374055355537,0.027599648265387994,0.8469220946106382
9,timeout_dropped,0,2,300,19.817244659439268,-55.22261188807932,-35.40536722864006,0.009838604409008347,-0.004131870856424448,0.01878439181487896,0.010671011830708848,0.9522494033790377
10,success,1,1,71,-55.31742179790458,-45.36514089513399,79.31743730696142,-0.012929121031808568,-0.005745196572144808,0.004263626318284962,0.014148125469748248,1.0183638972989786
11,success,1,2,56,-74.20226854110709,-40.71880134803746,-114.92106988914455,-0.003351194909662205,0.003184385502035547,0.013615120267883057,0.004622858244432772,0.9671224431019387
12,success,1,1,44,-81.5231049200788,-39.38096195066474,-120.90406687074353,-0.0035440153703077786,0.004493862240491405,-0.0008857660494822838,0.005723184671272823,0.9742600791081476
13,transport_stall,0,1,75,-47.730497886480855,-21.189866170758656,-68.92036405723951,-0.02645342514666018,-0.004580487775378141,0.015232781966401564,0.026847058875235138,0.9977085028370981
14,timeout_dropped,0,1,300,32.2422758638418,14.487103000090675,46.72937886393247,-0.028919811134094107,-0.0008964293052170948,0.008717030563216696,0.02893370113778957,0.946403762826872
15,success,1,1,21,-77.34852472716096,-28.0609254761352,-105.40945020329616,-0.00045576844600799297,0.004409105499662277,0.000932687321789161,0.004432599258169937,1.007365723178832
16,success,1,1,60,83.34487442234283,-6.694384686778734,76.65048973556408,-0.008426694915163931,0.0009173933154957895,0.007907261197130358,0.008476484984270663,1.0019781380982031
17,success,1,1,50,-60.60000720221834,-31.55494769797055,87.8450450998111,-0.013536255869705478,0.0021311697645120245,0.008908556104359517,0.013702996297719205,0.9327080354033761
18,success,1,3,43,-44.85568409679175,15.000270429051646,-29.85541366774011,-0.017202758400566433,0.006481696243701418,0.013177974502192106,0.01838334253567267,0.9295665573925666
19,success,1,2,80,17.088755589859865,-49.0237481433631,148.06500744649676,0.005316458477902989,0.0007378143305848274,0.0006421828264902862,0.005367410989823949,1.005161207070168
20,success,1,1,43,-78.8092029832731,-23.946325386896152,77.24447162983074,0.003889198774265637,-0.0059529753589958045,0.017458803744705015,0.007110821522901595,0.9241332059358831
21,timeout_dropped,0,1,300,11.530854550695322,12.864000461908995,24.394855012604324,-0.02643882660553916,-0.007828940687171616,-0.005275263081683339,0.02757360811647646,0.9399765026789625
22,timeout_dropped,0,2,300,-27.601822194697874,27.237821361305446,-0.3640008333924223,-0.02086190110144775,0.0029365050592167685,0.018350200219451406,0.021067557512189035,0.8593216689423882
23,fell_off_table,0,1,19,-43.83254006020218,-31.425517428313366,-75.25805748851555,0.001974243584556005,-0.003241979550690474,0.023916885484847106,0.00379579624561906,0.9480804904073076
24,success,1,3,81,-71.83798802031234,-60.69326535766353,-132.53125337797587,0.0038329200035958516,0.002167742962793431,-0.0001981536199463413,0.00440345152201153,0.9913203303747475
