episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
27,success,1,1,71,21.39405947026062,-54.335301355974686,147.05875811428595,-0.00841139991909708,0.001700342613443835,0.0023739015071343908,0.008581539116153895,1.0452791125228347
28,success,1,1,59,-43.726906178678455,-22.322442808478854,113.95065101284268,-0.009198536159595365,-0.00034128812306876517,0.0015928376433877514,0.009204865293003002,1.0804724045797471
29,fell_off_table,0,1,64,80.0745811828463,-19.122818657372182,60.9517625254741,-0.025755977246227114,-0.0012490717707265798,0.0009408377173221504,0.025786247191024035,0.9449875967538399
30,success,1,1,40,8.083511818144942,-31.960716689809384,-23.877204871664436,-0.019812197245397817,0.0027694906536818204,-0.005270168217489335,0.020004830370972403,1.0618308325572083
31,success,1,1,14,22.249034712249536,-58.03877919229683,-35.7897444800473,-0.014109028247605898,0.000465807102593647,0.0006597193877715052,0.014116715423517182,0.9909399187243029
32,success,1,1,59,-34.49698940400783,-68.18181917065662,-102.67880857466444,-0.026049117873685433,0.0021567158824662516,-0.0011641690366989228,0.026138247175257184,0.9704015361969082
33,success,1,1,36,3.951367705891295,-66.56259073086618,-62.61122302497488,-0.002776520313509308,0.0008784513484720681,-0.0014676518064086507,0.002912171324452293,0.9515233203510349
34,success,1,1,76,-76.83043950025659,-69.76253398144611,-146.5929734817027,-0.0002293256280191116,-0.004067616308468983,9.008007908634921e-05,0.004074075683709029,0.9855547418318061
35,success,1,1,78,-88.05252039322608,-47.070715619082144,-135.12323601230824,0.001554018033946279,-0.003880378972891506,-0.0017369734224098742,0.004179989596050306,0.9944831080183953
36,success,1,1,81,-72.84894482429367,-47.945795579321356,59.20525959638497,-0.005390266731846458,-0.004221287168564011,0.0013395268746431142,0.006846476524456493,0.9737225764206332
37,success,1,1,86,0.7186354365010323,-33.184039419324385,147.53459601717663,0.0004874797995126093,-0.000161024275855414,-0.004203768736868717,0.0005133861824665855,1.001129236421029
38,success,1,1,63,-80.76153218657647,-39.641680084498496,59.596787728925044,-0.0009027349425577196,-0.0037756545391218668,0.002336545614195583,0.003882073875560104,0.96706697103539
39,success,1,1,94,-4.292778123214871,-44.26597785741099,-48.55875598062586,-0.004492554537424961,-0.0013014765386356246,-0.005509130876763984,0.00467727350625945,1.058708285707762
40,success,1,1,55,24.063962478036526,-36.183011933960245,167.88095054407628,-0.01836115641125487,0.000589748910654813,-0.001913695634065275,0.018370625153657248,0.9718257280810095
41,success,1,1,54,-71.42809594477141,-27.172481237943835,81.39942281728476,-0.0016079241041468228,-0.002266629116468051,0.0002805162417172997,0.0027790335507721204,1.0238292588864242
42,release_miss,0,1,48,-42.89154223326163,-69.54333169023835,-112.43487392349998,0.009755487602730168,0.0006011962534502973,0.0030280630019020828,0.009773994848688261,1.1043331422308156
43,success,1,1,67,87.6316856594192,-10.391791813222405,77.23989384619681,-0.0029397407540633063,-0.005970150872163186,0.004163689217750695,0.006654680844149594,0.9674953542784442
44,success,1,1,93,-30.002889301111168,-45.5643164448019,-75.56720574591307,-0.013613047598332744,-0.005819004153389158,-0.003597325319202975,0.014804589634692113,1.0444763045991818
45,success,1,1,19,60.73996933143532,-42.087882383562075,-161.34791305212676,-0.030671633595191743,0.006086824288534103,-0.005608852687554787,0.031269770343211406,1.0910638876883632
46,success,1,1,91,18.726796418268343,-79.06750407646261,119.65929234180575,0.004476495116228429,0.0013582041416255134,0.010058135737052686,0.004678004597683256,1.0350570798458585
47,success,1,1,77,53.71724878626645,25.58446754672725,79.3017163329937,-0.0008595135238521037,0.0016211111575163137,0.007990902789472822,0.0018348746231578177,1.0158735765448734
48,timeout_dropped,0,1,300,47.412938102054014,-23.920346623440828,-156.50740852138682,-0.02290528319704719,0.0018824454379652291,0.009166481262035293,0.022982506372540148,0.9426080984642183
49,success,1,1,82,11.000400498348906,-47.18442576486342,-36.18402526651452,-0.02366679008803541,0.00029876261490057506,0.008106209037837871,0.023668675758715216,1.020700064522529
50,success,1,1,39,38.775040680595154,-44.06162237615871,-5.286581695563551,-0.010296466116605977,0.0027314572515687832,-0.0029242240488771697,0.010652608751266644,1.051468627880986
51,success,1,1,69,-4.231540611726285,-28.92679226447919,146.84166712379448,-0.008463976233373654,-0.00155581404538638,0.003007706039349198,0.008605780093805302,1.0360755538841764
52,success,1,1,12,10.689112327868278,-67.09541223638836,-56.406299908520076,-0.026725611105030595,-0.0015204526581106305,0.0031422867711320096,0.026768826369919365,0.96376392455808
53,success,1,1,61,-51.97852988949798,-2.101697557115451,125.91977255338657,-0.01485769527045468,0.0007879523107551301,0.0028163721127885235,0.014878574447631592,0.9972936814117038
54,success,1,1,88,2.086915527033953,-18.55654756717108,-16.469632040137125,-0.0032343228669869752,-5.382429096323805e-06,6.951741000085841e-05,0.0032343273455941075,1.0767669437432357
55,success,1,1,82,-3.6741901969245303,-34.20564453055524,142.12016527252027,-0.00210464940766714,-0.0005792515986789499,0.00044454371472069966,0.002182906673169003,1.032002134104984
56,transport_stall,0,2,76,-85.29459765756727,-2.1175145850248867,-87.41211224259216,-0.004956071347268887,-0.0007148509218842538,-0.004256132860262794,0.0050073600868859435,1.049412934112932
57,success,1,1,73,-29.343885547348297,-41.61727984030382,109.03883461234786,-0.01987441933586528,-0.0023409998871418746,0.0011897376764485497,0.02001181711912774,1.0035812750382362
58,success,1,1,62,20.492506380354122,-35.23281599412166,165.25969038623245,-0.008934438246995684,-0.0010604641281685276,0.0007293117430970547,0.008997153491883505,0.9991518660251618
59,success,1,1,68,23.130758097046744,-42.911754924161585,-19.78099682711484,-0.017580408198589487,0.0011165993362412061,0.0036607845571268696,0.017615832268352432,0.9630549234123043
60,success,1,2,64,38.62316262152626,-41.115970689486325,177.50719193203997,-0.007804780711397109,-0.006093722055506654,-0.003724185799009894,0.009901921553050428,0.9825091144895675
61,success,1,1,52,-8.674469256818245,-30.415545828519686,140.90998491466206,-0.0092674573888711,-0.0009701242112894358,-0.0005193236161818247,0.009318095698149462,0.9950331413308179
62,success,1,1,50,-65.96745117407347,-44.28162020103161,69.75092862489491,-0.011691614411220425,-0.005791679597427462,5.6854896054414975e-05,0.013047505512545863,0.9128470509290773
63,success,1,1,76,20.054475469356653,-41.97253218942444,-21.918056720067792,-0.017371607467694526,0.005086106167298158,0.013198381411648539,0.018100862464443195,0.9600435805775505
64,success,1,1,37,-27.20297708575669,-47.712885796593994,105.08413711764933,-0.02565810267563186,-0.008447949288298494,-0.00802548273669748,0.02701307239265704,0.9602596870805249
65,success,1,2,83,19.004681095154066,-63.24390978077654,-44.23922868562248,-0.017677420897589165,0.0017227766188428408,0.008477674157253708,0.01776117025617833,0.992221992450922
66,success,1,1,65,20.202961289220184,-57.134720439807886,-36.9317591505877,-0.009766634018115335,-2.1639497963469017e-05,0.001817021615750938,0.00976665799092401,1.0068093759544516
67,success,1,1,81,-6.0990970729344385,-16.140702692992104,157.76020023407344,-0.0035052358798779984,-0.0002036557601395119,-0.0014307525457411764,0.00351114714049726,0.994672647501897
68,success,1,1,39,-10.449599455853564,-40.049557150868054,129.50084339327836,-0.013968916474506328,-0.008654341629462789,-0.0031936806035478948,0.01643253652091444,1.0427599356330217
69,success,1,1,80,-7.336793106308455,-62.117714469939976,110.54549242375158,0.008020841538888086,0.0035346971453766546,-0.0011822863779847902,0.00876515732325932,1.0267246313629563
70,timeout_dropped,0,3,300,-0.2117715003943194,-76.60823235901772,103.17999614058797,-0.03554190479266784,0.016707753911272803,-0.0034268663410064685,0.03927309558782853,1.0025895048885607
71,success,1,1,65,-6.259671886596069,-23.02038496617287,-29.280056852768936,-0.004638142608154794,-0.0026667775945107166,-0.005453362887648121,0.00535014668884558,1.0770502833175175
72,success,1,1,49,-55.56770075078064,-10.810452298354782,113.62184695086457,0.008158792750779003,-0.004184941844671861,0.006932284873622595,0.009169494936660881,0.9860883158962992
73,success,1,1,70,-71.59132862444815,-18.0286147714034,90.38005660414844,0.0013157987142439513,-0.0024816957989453794,0.0007186330798206445,0.002808939354081747,0.9690284103098861
74,success,1,1,69,84.45574660619933,-32.33879576798035,52.11695083821899,-0.01094828709470917,-0.007242131645744499,-0.002705730533829796,0.01312682220045923,0.9976785755568842
75,success,1,1,68,86.23085510527247,-52.65755793490268,-146.4267028296302,-0.008361095506518269,-0.007132297110279413,-0.0027086268095030596,0.010989885356018053,0.9774186131037954
76,success,1,1,70,52.929996096460854,-38.110161477168624,-165.18016538070776,-0.009421480768570134,-0.010355415836235813,-0.0013853615275115573,0.013999962036159254,0.9689211920460994
77,success,1,1,83,-73.91662117209349,-52.41839365778748,53.664985170119024,-0.005155970965419022,-0.0012700198526274858,0.012872064733848299,0.0053100835231012986,0.9807916634334717
78,success,1,1,89,11.270677594063715,-28.711139140050854,-17.44046154598714,-0.004833081567034438,-0.00025673103104845987,0.008212285631013156,0.004839895479854008,1.0603571533202225
79,success,1,1,62,41.28515377235305,-15.29440325983138,-154.00924948747834,-0.009857493628827135,0.009677788365975205,-0.0009444518867964494,0.013814114821405408,1.0223239629729368
80,success,1,1,74,-74.46293110815469,-28.548855170834035,76.98821372101125,-1.7673746474709037e-05,-0.0008820040208737435,0.0017980580324413438,0.000882181077870016,0.9514107086533858
81,success,1,1,107,34.19511917256107,-39.49233540499659,-5.297216232435514,0.014352715958165365,-0.010951554822467654,0.011464332910373718,0.018053725610114087,1.171339892093714
82,success,1,1,61,30.873414331610153,-58.15636824054105,152.7170460910691,-0.028420546065988803,0.0006748638674122093,0.010712086821905543,0.02842855747181925,1.0048067825031366
83,success,1,1,77,10.464173645334899,-71.16190065177784,-60.69772700644294,-0.01637628195333115,-0.00543747879988817,-0.003262222479101334,0.01725539875848231,0.9961598450672026
84,transport_stall,0,1,176,29.036299935613922,-23.881705694707573,-174.84540575909367,-0.0076318065981232875,0.0018003113878920902,-0.0019546032452405554,0.007841274962946529,0.957462895588978
85,release_miss,0,1,64,61.80410275584519,-63.691249150608726,178.11285360523647,0.0037029376366783063,0.005441205806772516,0.004984919513082679,0.006581676668811958,1.0721562032515553
86,success,1,2,67,84.63417121584608,-5.464730125161094,-100.83055890931499,-0.0014803779231039088,-0.00688849069892625,-0.0028606372035402112,0.007045766310658259,0.9933669609557509
87,success,1,1,75,-6.325732066560595,-19.772910400060436,153.90135753337898,-0.003850028097237079,-0.001164889911056467,0.001230260724688318,0.004022397898566986,1.0392858878917677
88,transport_stall,0,2,96,52.44648861913252,-81.194451380364,151.25203723876854,-0.004824108382768792,0.00323653124626611,-0.0017519254817205906,0.005809230258541745,1.1735951816858003
89,success,1,1,79,-52.153595158064924,-36.306082623964826,91.54032221797026,-0.022489473771694562,-0.004337392460196391,0.0008299905409846408,0.02290391678035672,1.0307750481977216
90,success,1,1,64,38.75225474906733,-34.65268309801769,-175.90042834895038,-0.00955907108110114,-0.0034739644832562557,-0.0010815094307504388,0.010170755584737548,0.9696565261487179
91,success,1,1,84,-74.14631472350392,-46.6639918640303,59.18969341246576,0.005002929846936489,0.0015497533311944714,0.0033121266401474137,0.005237465268707405,1.0046671478042424
92,success,1,1,111,36.50028512751432,-39.023911869120845,-2.5236267416065257,0.0033248806892012053,-0.004329728690415176,0.02205992568254305,0.005459064217430255,1.0936845328128921
93,timeout_dropped,0,2,300,-73.44228231511315,-37.34311489023329,-110.78539720534644,-0.013468857828949327,-0.0006607095426378383,0.016367946702991507,0.013485053515510506,1.0089606392626917
94,success,1,1,24,-68.92849878352048,-29.321451221114415,81.7500499953651,-0.002297241573692747,-0.00498384579068641,-0.002769507012732997,0.005487808097341322,1.1134113769419298
95,success,1,1,33,-62.68366695725532,-4.42110030084792,112.89523274189676,0.0072334116566509675,-0.00199496208074618,0.013435123132493811,0.007503473722096268,0.9796039355789383
96,success,1,1,58,0.17255487658937993,-48.483124254893205,131.6894306216962,-0.011322007844131161,-0.0011683902235803945,-0.004372014517024155,0.011382135007858842,1.0945702551889476
97,fell_off_table,0,1,23,-18.519007092016,-60.60265878683831,-79.12166587885432,-0.02235302512786786,-0.006426825628498795,0.022821655769840837,0.023258585942103636,0.9870860037702593
98,success,1,1,86,8.436860900596281,-23.58366424086756,164.8531966597287,-0.003309858435024565,0.0010057098556705152,-0.0007715730345395873,0.003459279574376155,0.9016138896395047
99,success,1,2,68,-89.78816398743426,-17.51512595360918,-107.30328994104343,-0.012283711279827239,-0.0035008064195590225,0.009481990616986189,0.01277283086842461,1.0590975581930666
