episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
17,success,1,1,73,15.789707218464079,-42.34374736837259,-26.55404014990851,-0.007362956097470375,0.000726278445201063,-0.0012556723716909551,0.007398689267244561,1.0484281256347765
18,success,1,1,86,-66.05465002689036,-61.78071140251326,-127.83536142940362,0.0017609067907975898,-0.003890969174168818,0.00086544844360978,0.004270882091583546,1.0246670330020597
19,success,1,1,58,5.6895922264453835,-41.4589386740914,144.23065355235397,-0.004711694957161774,0.0019391968934404501,0.007952640482357647,0.0050951500430186335,0.9971245445610788
20,success,1,1,71,-64.74118186353142,-70.9692319491071,-135.71041381263854,-0.00047389799747259284,-0.002148337314509742,-0.0010154401861503324,0.002199984665610982,1.0075366895400752
21,success,1,1,64,18.40871078824207,-32.165834564156654,166.24287622408542,-0.014186739063743601,-0.0013631508405060097,0.005525027234031541,0.014252078637052242,1.0594514084948874
22,release_miss,0,1,56,45.17485387200557,-59.63125197789456,165.54360189411102,-0.0009526180755893964,0.006177725129239281,0.00013862080671255797,0.006250741473647277,1.1246065742594207
23,success,1,2,73,10.634457768324218,-20.75091461372909,-10.116456845404874,-0.0013797706772210464,0.00021152021023935477,-0.0020224373418828933,0.0013958896521783968,1.060165227999172
24,success,1,1,69,-65.21907194640451,-54.57825607981651,60.20267197377899,-0.017812541450776816,-0.0070290741564754105,-0.006387198045856881,0.019149269344621814,1.1178354741174152
25,success,1,2,76,64.26407977332383,-36.63118512217229,-152.36710534884847,-0.0014604917962789095,-0.0017561267973310972,0.008016981182278903,0.0022840791613476037,0.984060388575721
26,success,1,1,74,18.553216666942784,-52.24108091787652,146.31213574906627,-0.006855379835334375,0.001072091032107319,0.0016500629354473622,0.006938703904032373,1.032472085990609
27,success,1,1,23,68.52725351552536,-41.452420485284755,-152.9251669697594,-0.030001043064914877,0.009959528338600579,0.007691842428635301,0.031610991596441027,0.9541317217768
28,success,1,1,30,-47.10696752997579,-38.90421414515704,93.98881832486717,-0.0027032663711185614,-0.0019672286227340684,-0.0013400470336071355,0.0033432974033616417,1.2098583519591446
29,success,1,1,61,43.60886683162994,-39.78853697881999,-176.17967014719005,-0.015307531610288415,-0.005260081746730857,0.009547968647555995,0.01618607376673757,1.0226320120234675
30,transport_stall,0,1,51,56.54610793078785,-27.99650290298684,28.54960502780099,-0.03388878125635964,0.008136858918560001,0.006691202061833259,0.03485194353406911,1.1012000346736068
31,success,1,1,78,-4.0574214876855,-22.104941174773998,153.83763733754054,-0.007642471931999509,-0.0013684780724320914,0.005548728708762977,0.007764026627087761,1.0097497053063733
32,success,1,1,64,59.31568045752215,-35.5732483825495,-156.25756792502736,-0.01343340998306991,-0.0077948379861376964,-0.0004304093187832746,0.015531130126406691,0.9869931249415388
33,success,1,2,83,-44.810600689765934,-67.48730722668978,-112.29790791645571,-0.005118040806118259,-0.004269156347598872,0.0035146307836202762,0.006664835902956304,0.9901232591832165
34,success,1,1,78,-21.66804777814185,-24.34759955309487,133.9843526687633,-0.0031997517107698135,-0.00872902615375862,-0.0032620685708232024,0.00929700535675743,0.9767515342303774
35,success,1,1,77,-1.0837447134970675,-48.411408153988134,-49.495152867485196,-0.012897348601666591,-2.1759452537144035e-05,0.018576403934860757,0.01289736695712291,0.9819965190111405
36,success,1,1,94,15.101627325814531,-38.33921113400005,-23.237583808185523,-0.0021543136213062726,-0.005128535148767677,0.015422596316114107,0.005562637859063921,1.0156567195346875
37,success,1,1,125,2.665698625853061,-43.89480684443944,-41.229108218586376,-0.005138509313321075,-0.0034170627899754256,-0.0036084334380538682,0.006170947745178374,1.0612780491751708
38,success,1,1,85,-67.35796754797096,-33.30089878798235,79.3411336640467,-0.0002565883155454954,-0.0018056641570118606,0.010480206732085658,0.0018238038851784003,1.019294535747415
39,success,1,1,83,86.98681215129511,-27.830870248237492,59.15594190305763,-0.007771490646954664,-0.007254542652367357,0.00305512517605454,0.01063129606260314,0.9855616659114975
40,transport_stall,0,1,109,-21.93450735945473,-74.28823164897507,-96.2227390084298,0.00499224231529859,5.023480565217943e-05,0.005168793585609717,0.004992495054615151,1.048449343788987
41,success,1,1,73,-24.49978695365274,-59.15402757187235,-83.65381452552509,-0.01211812997682133,0.00021408753572339876,0.007541636467548505,0.012120020940909627,0.975825361558092
42,success,1,1,34,-77.17219122660431,-10.896466547041262,91.93134222635442,0.00020483734342368904,-0.0013571181065173427,0.013606939906159313,0.001372489669286473,0.9918626908753945
43,success,1,1,66,69.94334447540157,-43.09843733911632,-153.15509286371477,-0.009151704374796324,-0.007710185461538461,-0.0037641366881538997,0.011966647517788148,0.968870529850261
44,success,1,1,104,24.790439005228492,-28.21698182221115,-3.426542816982663,0.010553522523082986,-0.008660164925227917,0.014348746682526274,0.013651933715681736,1.1030441304839473
45,success,1,1,97,15.048457987934007,-63.20341145615608,-48.15495346822208,-0.014971415473070446,0.0008996985285019627,0.007741277191108127,0.01499842454091368,1.0096300183930917
46,success,1,1,19,14.496130377846923,-70.90908558656798,-56.41295520872106,-0.017193927999614805,-0.0005827137581238769,-0.0037871294539978204,0.017203799446048097,1.0084316229113168
47,timeout_dropped,0,1,300,66.60914030068027,-48.585176382557236,-161.97603608187697,-0.021563962993962568,-0.0036369983749864046,-0.00961762002522087,0.02186852206219343,1.0046573228223517
48,success,1,2,104,27.098946917045716,-26.33906859838907,0.7598783186566545,0.002486650812480129,-0.005707140095613983,0.0139535628232432,0.006225341784526603,1.066521327028233
49,success,1,1,53,-44.50715641396444,-3.077097554243773,132.4157460317918,-0.014771225054885028,-0.008723199939356684,0.004749781897653442,0.017154687604385446,0.9571350348885872
50,success,1,1,83,22.574349205872995,-44.24410357115026,-21.669754365277274,-0.00989724002578445,0.005335095360635529,-0.0020885522091156866,0.011243602742673922,0.9658121124739971
51,success,1,1,58,83.8773086719355,-59.28574623438364,-155.40843756244814,-0.01203092496156559,-0.005387937407515269,0.005063750763007042,0.01318229968321629,0.8978503391656592
52,success,1,1,64,43.93566181053941,-31.894603424794067,12.04105838574534,-0.0035614400084670213,-0.0015666915169520056,0.0032329762865667116,0.0038908067599405334,0.9896136493831649
53,success,1,2,52,21.990601365821448,-22.121965616088026,-0.13136425026657325,0.0064473460565481495,-0.00187731448085433,0.01070723768317899,0.006715100954781866,1.1083177303868958
54,success,1,1,92,-77.97988963441934,-62.87016778627462,-140.85005742069396,0.013609706574201233,-0.0005094526655392941,0.0007361935978284877,0.01361923841682351,1.0322331798096254
55,success,1,1,74,-27.37241688226385,-59.56539953564701,-86.93781641791085,-0.028341866142510865,-0.003429896470914469,-0.012630915212185385,0.02854865261691338,1.0422233402708863
56,success,1,1,72,-32.103896128872385,-50.46583161853456,97.43027225259308,-0.008907432465167408,0.004738392192484389,-0.0019293252060899446,0.010089336632867164,1.10384839095814
57,success,1,1,74,-7.382870598870558,-32.029831127858436,140.58729827327102,0.0005955927275650769,-0.002845109578828638,-0.00021577818161756183,0.0029067815901217754,1.0071155930156142
58,success,1,2,78,-4.1056919880074645,-26.139419282113714,-30.245111270121185,-0.0033166200995588153,0.00038476810172150146,-0.004105702400496444,0.0033388643843228934,1.0276975326349036
59,success,1,1,84,3.5740640207058387,-40.386760316722686,-36.812696296016846,-0.017244451943552938,-4.273221182345068e-06,0.011989676289969388,0.01724445247301073,0.9459682095273972
60,success,1,3,66,26.010520915170112,-49.00011187147491,-22.9895909563048,-0.01623804668039052,0.001287396549885779,0.009412103226052132,0.01628900088621765,0.952317754218991
61,success,1,1,48,14.415807383658356,-36.812741091336804,-22.396933707678443,-0.005234988410901215,0.0005923220882320386,0.0012148146347893257,0.005268391511503069,1.0347619106781947
62,success,1,2,12,35.23301462966968,-48.76742506964497,-13.534410439975304,-0.019218950727473635,0.008122467711858216,0.0027066529279082324,0.020864863977396033,0.9767532932389443
63,success,1,1,73,89.9084272518508,-58.629206691464105,-148.72077943961332,-0.0064220793354374285,-0.007897492544217476,-0.0008820434223179396,0.01017907124823395,0.9828823384507925
64,success,1,1,71,-0.3720891007881831,-31.83392428741727,147.79398661179454,-0.004357600862907863,-0.0008881901656394243,-0.0007498869773087594,0.004447197662658355,1.0363872112977328
65,success,1,2,23,38.42744495496828,-44.88095956243831,173.54648539252997,-0.025097250384205357,0.007485418530372602,0.013364606323090462,0.026189758827112965,0.9626676540283012
66,release_miss,0,1,78,-56.860857686597996,-30.10969964829498,93.02944266510701,-0.0046810000443792375,-0.012241116825232422,0.011181395895053695,0.013105598137607711,0.9879730557806868
67,success,1,1,73,-68.40586694772571,-33.28335535036562,78.31077770190866,-0.005360481957390414,-0.0004658684066862395,0.006631698050536535,0.005380687705847324,0.9520559435300641
68,success,1,1,86,0.518166721655179,-25.98733638932035,154.53083033233483,0.0025890869839738477,-0.0009035231361460364,-0.00033335703087564996,0.002742211783968183,0.9774803782276669
69,release_miss,0,2,89,-41.58506914779608,-74.4455455794135,63.969385272790426,0.009832886448784097,0.002835104655330466,0.0002847192819911188,0.010233448798980646,1.0476172401122459
70,success,1,1,84,-26.09907432303564,-30.718078763492144,-56.81715308652779,-0.015550282663558923,-0.007692325762302279,-0.0036296949460655386,0.01734886643414954,0.9803030226547347
71,success,1,3,83,-80.32123830763592,-61.56567137502856,-141.88690968266448,-0.0005441745291589519,-0.0003025018133202997,0.0040277567775086264,0.0006226020119204856,1.0168017699508807
72,success,1,1,69,21.347481582217643,-63.06476312572589,-41.71728154350825,-0.021199440372891676,0.006548013536581781,0.011455837352125811,0.02218767120269831,0.9667068213639299
73,success,1,2,48,71.87497644382245,-46.52839827945146,25.346578164370996,-0.010152817897634182,-0.008005194012045417,-0.0029347828311089797,0.012929147011037069,1.002734084212479
74,success,1,1,50,22.485463052685965,-7.928015943107485,14.557447109578474,0.010616539664650692,-0.004173652363216098,0.009913274366895741,0.011407466348847177,1.1227237341416887
75,success,1,1,41,-24.512065503424786,-13.834358849095032,-38.34642435251982,-0.013649539224165626,-0.0033029441990754726,-0.0036146377985872007,0.014043481100291418,1.021263294514539
76,success,1,1,107,33.937018943782675,-59.499468725260954,-25.562449781478275,0.014057556224787385,-0.0037802658306002233,0.01582175015060505,0.014556967292779844,1.0753150727494352
77,success,1,2,66,-13.917176273444337,-24.038356347519432,-37.95553262096377,-0.008598122801730812,-0.004719368322567438,-0.004741513114216621,0.009808167671777246,1.037152644878604
78,success,1,1,87,53.49364986161341,-37.61595641216085,15.877693449452583,-0.006254327926621979,-0.007124704415552574,0.0067618929117496795,0.009480402461009655,0.9872624671696946
79,success,1,1,157,-28.942177681112213,-13.229166039231258,-42.17134372034347,-0.015946347448946477,-0.007352166938382415,0.00034156588585262763,0.01755962287899046,0.9608210667624993
80,success,1,1,55,-5.650424302970125,-30.627276568695734,143.7222991283341,-0.013207557780498437,-1.3265729690220725e-05,0.01093996711313926,0.013207564442575663,1.0267348431723842
81,success,1,1,87,1.6292837907520772,-42.803449856453454,-41.17416606570138,-0.006164621233432677,-0.0016147689092826307,-0.005201203396269977,0.006372600221422558,1.0539106971485983
82,success,1,1,68,29.756869649526507,-27.361518990205454,2.395350659321055,0.007803782787634621,-0.005750829904318125,0.00790895358981834,0.009693867669046344,1.058109169573405
83,success,1,1,66,-0.4793463252936777,-15.832577425133154,163.68807624957313,-0.00016859626871500925,-0.0008527312035234157,-0.0031946216800948475,0.0008692382914294081,0.9902170581515697
84,success,1,1,81,-18.065646656793884,-19.390915212354837,142.54343813085129,-0.0019465348004300126,-0.005143218181125449,-0.0016898519112802744,0.00549924458339002,1.011991259132026
85,release_miss,0,1,114,47.355118632668805,-65.19809031320221,162.15702831946655,-0.006545788967137733,0.005074724565829882,0.0014272694002494756,0.008282522720846551,1.1011064246954538
86,success,1,1,58,-65.48662413053931,-4.610636811847305,109.90273905761339,-0.00028570521877175725,0.0024379848393877392,-0.0005200378283385108,0.0024546685212300822,1.168093402231404
87,success,1,1,73,31.918539497942295,-62.8621470250361,149.0563924729062,-0.014541052751159658,-0.003978574988983119,-0.003962359846110199,0.015075519031030734,1.2269330793284476
88,success,1,2,80,10.43656020315378,-46.134745362886896,144.30181484026687,0.0025791597956982036,-0.00142140922776902,-0.0008410444009710179,0.0029449056766784436,0.9845619863330907
89,success,1,1,65,82.82863008180688,11.68111734786246,94.50974742966936,-0.003120796849965433,0.000246324568847418,-0.00013921373211086782,0.0031305029583075044,1.0045892006073498
90,success,1,2,63,-70.16900413022469,-17.283564701497184,92.54743116827811,0.002191829413031979,-0.0013680322209796863,-0.0019927806451520624,0.0025837237339682282,1.0489062431966547
91,success,1,1,6,62.027543423357514,-55.94230196032151,6.085241463035996,-0.03779604486195543,0.006247439589874103,0.006457903587411705,0.038308895946451836,1.2690577646027141
92,success,1,1,37,36.645125755126166,-37.3336984593705,-0.6885727042443297,-0.0123891798416228,0.003759879945022875,-0.00410389362777886,0.012947141551286831,1.0842549297301596
93,success,1,1,72,9.655078245007479,-46.68500999613745,142.97006824887,-0.008656219069511448,0.0004278852684571732,0.002901508603015042,0.008666788008387901,0.9512191669682998
94,success,1,1,78,37.85221411923962,-35.03285859430162,-177.180644475062,-0.0014019564092263611,-0.009357589932409862,0.0036835624091841445,0.00946202785435074,0.9815005833368945
95,success,1,1,52,-64.90849212080619,-52.188982455177594,-117.09747457598378,-0.00785897464254905,0.0058236175928044415,0.00517897491219609,0.00978151339514752,0.9641870877296852
96,success,1,1,15,30.10847504885926,-47.90486352085747,-17.796388471998217,-0.017564716704759856,0.004152776009384946,-0.0006842951604090469,0.018048956244132042,0.9830755390366046
97,success,1,1,60,-59.527468752412496,8.39354348733501,128.86607473492253,-0.0009635720900495401,-0.0038962728945318597,-0.0040670870849321885,0.0040136534032457405,1.0017537627647253
98,success,1,1,15,76.70050259798289,-44.35522013296695,32.34528246501594,-0.026220200221495262,0.002052565834625983,-0.00027689482638467875,0.026300416843859604,0.9462885709368716
99,timeout_dropped,0,1,300,-65.8403465161354,-23.195399870563723,90.96425361330088,-0.007308864959440671,-0.007300862911976838,0.014961494796438324,0.010330639198753318,1.0185470763776825
