episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,success,1,1,55,-82.67405643678154,-27.507871698947014,-110.18192813572857,-0.003971169778837098,0.0016230159944231933,0.0028656577685814257,0.004290031506935887,1.026363318671989
1,success,1,1,81,-75.14955650720935,-57.84819816061824,-132.9977546678276,0.00026697807378888425,0.004363309632987975,0.0003956709096814607,0.004371469803762766,0.9812023216818812
2,transport_stall,0,3,128,-88.1266698547299,-26.752756091382683,-114.87942594611258,-0.011417162169432308,-0.003351107279389907,0.004621390830911088,0.011898802965050572,0.8801249652647806
3,timeout_dropped,0,2,300,22.01532995216905,-29.28635986221974,-7.271029910050691,-0.030131410278250042,-0.004037314446933335,0.000532711150538538,0.030400687382025574,1.0236929556378553
4,transport_stall,0,1,51,-32.42084201458584,-16.3270472151291,-48.747889229714936,-0.02504839656613953,-0.0028441545718996715,0.007375534727593396,0.025209351157129144,0.8703456957039388
5,success,1,1,26,21.946902786488042,-36.548563844744535,165.3983389417435,0.004187851000897784,0.002283224030302764,0.0073102662710246465,0.00476982263593444,0.9316605683518894
6,success,1,1,84,-86.33505433212187,-36.46816890471024,57.196776763167875,-0.004122586280006734,-0.003407736693984509,0.007204277500779891,0.005348680866496732,0.9787398809628828
7,success,1,3,65,3.050701951937789,-41.09062464232948,141.9600773096083,-0.016290616828388636,-0.0003383545072444807,0.007058686626758854,0.016294130244414756,0.9772659045346619
8,success,1,1,62,80.01440413920997,-43.694122542317366,-143.6797184031074,-0.009269450654847715,0.005603498794446648,0.0008042765555491187,0.010831524093220758,0.9480260224572482
9,success,1,3,37,20.96384811249074,-28.548914734946955,172.41493337754378,-0.00667104440026171,0.00704059411281723,0.008719011252001075,0.009699113302343661,1.0038591670234733
10,timeout_dropped,0,1,300,54.26736038942849,-47.806967460006696,6.460392929421791,0.010507918731652072,-0.002412868935269889,0.027835552348032096,0.010781386393678457,0.9984297280164055
11,timeout_dropped,0,1,300,-53.8656628273894,-37.201678389264735,88.93265878334586,-0.016756914524234223,0.008116798999471746,0.023306187925069475,0.018619253754388693,0.9825804353465054
12,transport_stall,0,2,140,5.193004338677107,-4.523520281707476,0.6694840569696281,0.014452400571150634,-0.0009977471424327073,0.019999314391769732,0.014486800255033126,0.9502240328542265
13,success,1,2,60,9.59213544501617,-42.74334175549642,146.84879368951974,-0.0030963441898921623,-0.0004509186100064475,0.008240854797546986,0.003129005422674927,0.9015774861140043
14,release_miss,0,1,10,14.72151815588173,-10.234843790978603,-175.51332563509686,0.003649894470942221,0.002826168706040324,-0.004281192623907738,0.004616162822520045,1.0051395840095252
15,success,1,1,96,-13.6805251138861,26.94643137813012,-166.73409373575598,0.016089969795552814,0.011173836707366333,0.0039355089908166265,0.019589327573571513,0.915101355653222
16,success,1,1,13,10.631221478538949,-13.791562278319843,176.8396592002191,-0.006857617289908139,0.001622672564363045,0.002022638349545317,0.0070469838332426725,0.9349965547020191
17,timeout_dropped,0,1,300,-70.24069701245377,-35.75536124918834,74.0039417383579,-0.010381716655393987,0.00064173333392597,0.018636432458401055,0.010401531732622683,0.9199732057394987
18,timeout_dropped,0,1,300,52.95888520597194,-14.173103262461085,38.78578194351085,-0.024702406093326038,0.0008952982129150251,0.023239755340776817,0.024718625076845198,0.9763511727345329
19,success,1,1,133,79.11131018388912,-24.100937588036285,55.01037259585283,-0.009832394294984934,-0.009401036228957771,0.004826811554341386,0.013603509096928954,0.9751921775410367
20,success,1,1,49,19.276671041772556,-31.729708072894905,167.54696296887766,-0.009570557929386107,0.0003787503607297553,0.005828743398096126,0.009578049431668652,0.8947079134743708
21,success,1,1,71,20.817429162861718,-43.939654747543194,156.87777441531856,-0.017429300237217126,0.00673133394561615,-9.883369714962752e-05,0.01868398681883664,0.970811421189944
22,success,1,1,73,35.455759687079585,-35.67726658771293,179.77849309936664,0.009596384820849718,-0.0012074242676007058,0.01716538052827945,0.009672046060261808,0.9898183689005838
23,success,1,1,77,62.63142454914628,-23.29131390998941,39.340110639156876,-0.01196171548687138,-0.011882515421646962,0.0014439679732045248,0.016860510375861594,1.0058380309588149
24,success,1,2,35,1.3028222154254658,-25.52683821310535,155.77598400232011,-0.007727803253316142,0.0012960177276688952,0.0108047751897433,0.007835726199427568,0.9248775527860716
25,success,1,1,60,25.78264385310346,-38.33987106477673,167.4427727883267,-0.01549780466364171,0.008037017464548872,-0.002985012071991155,0.017457823435865605,1.0058966995385075
26,stalled_holding,0,1,95,-88.75653528269903,-36.77512211336094,-125.53165739605998,-0.010295576326096973,-0.0012749622138873923,0.013461865372564063,0.010374219032453917,0.9608415390507503
