episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,success,1,1,10,84.24665802201628,-14.759452207443365,-110.51279418542708,-0.0023237385254775834,0.0006830334338792652,-0.003983858126374959,0.0024220436425848387,0.9435086490587469
1,success,1,1,27,-78.89663686753096,-3.461222869867108,-82.35785973739806,-0.011868706913185988,0.00022671375464749545,0.010987786003280636,0.01187087203695058,0.9597062260531358
2,success,1,1,9,3.3563603824304074,47.95488845983048,51.31124884226089,0.005019054700130864,-0.006083758107796296,-0.00272136040855679,0.007886889297884362,1.0762225182431358
3,transport_stall,0,2,78,70.75122141597782,-14.911726686752345,-124.16050527077454,-0.011697549512386433,-0.00954801074217274,-0.006546161978580279,0.015099575283013034,0.909986068167244
4,success,1,1,62,4.54379519019744,38.90315922824368,43.44695441844112,-0.004971799704613081,-0.0024182416552215092,-0.004818693618631954,0.005528714588929256,1.0665028703496835
5,timeout_dropped,0,2,300,-35.367402339066984,-9.787719948170162,-45.15512228723714,-0.028044764712152347,0.020337824255418083,0.004039797608196474,0.034642977978289594,0.8827718741498598
6,success,1,1,18,0.4808073153115205,28.611964766512205,-150.90722791817626,-0.002510788809939996,0.001193571534853985,-0.002274418110179114,0.00278004918246667,1.03594872509931
7,transport_stall,0,1,140,46.72888989353801,-16.127902616531316,30.60098727700671,0.003990950089176222,8.163557140621058e-05,0.0018744957773563589,0.003991784936693673,1.0366384410709635
8,transport_stall,0,1,122,9.668975368548352,-24.12305038634482,-14.454075017796457,0.011395543372085681,0.0003876366594509203,0.016941246516462723,0.011402134489859175,1.011310316477002
9,transport_stall,0,2,117,-18.048364493243973,-0.7173434819025374,161.2342920248535,-1.7480750905534206e-05,0.008444723677192909,0.012540089486839772,0.00844474176992966,0.8950527297878533
10,success,1,1,24,-65.0555427966728,-24.102563775714593,-89.15810657238738,-0.0009357281730999908,0.00015677385889643534,0.005247831146039349,0.0009487703920160693,1.0890143500291563
11,success,1,1,37,-68.50449404682557,-32.58056500441603,-101.08505905124161,-6.951038057705279e-05,0.006918237052943439,-0.00037466811951636196,0.006918586243859904,0.9747906700119499
12,success,1,2,30,10.140814795795638,-17.651627500189658,172.489187295606,-0.0073899245952752405,0.002897535624401036,-0.003138963146468931,0.007937675870084834,1.0422016462102064
13,success,1,1,56,74.81297100948075,-20.091975926877993,54.720995082602734,-0.008038926545060611,-0.0015420282296311361,0.001052463089890726,0.008185486610938868,0.9836680805422944
14,success,1,1,20,-45.57946112372286,-8.602114465493067,125.81842441078408,0.006401293698506841,-0.0034096213725386525,0.013603266898429063,0.007252729066952367,1.023203854114587
15,success,1,1,57,-75.10983449872845,-1.9147181491446883,-77.02455264787314,-0.013292103904148235,0.0014561015267252403,0.022620072505426927,0.013371621362228454,0.997016709850904
16,success,1,1,28,16.122720881878166,-30.89713578069082,-14.774414898812658,0.011416985091892668,0.0009915528632059817,0.013289194427165096,0.011459961852861092,0.9141218668090324
17,timeout_dropped,0,1,300,-38.627377407596796,-19.856985041062636,-58.48436244865943,-0.02599381041641476,-0.001425446712775086,-0.007316215032188662,0.026032865349313237,1.0440612735285775
18,release_miss,0,2,3,-9.860037918787203,1.9586287263283026,172.09859080754111,0.000750428287244889,0.014883149904935606,-0.003914638245600655,0.01490205669386216,1.0180277315981536
19,success,1,1,77,-9.823825798061762,17.706797287791744,-172.11702851027002,-0.006672892027310524,0.0010658324899638025,0.007251886296205386,0.006757476371013575,0.9445639543553893
20,transport_stall,0,1,69,-1.625377896353554,-1.3451185317266752,177.02950357191975,-0.018193487109264245,0.012402161606422255,-0.008673406527830961,0.022018550944755164,0.9236504784860093
21,success,1,1,60,-86.70955910972111,-22.70017689136936,70.59026399890952,0.004874042915348565,-0.0001651830883644734,-0.0033718233079601295,0.004876841169583151,1.1884401161299933
22,success,1,2,80,72.83033479087318,-7.2409186449805,65.58941614589268,0.005114288817659959,-0.003272966739849343,0.009361396317668746,0.006071924027077557,1.0131669323715131
23,success,1,1,67,9.796911716798276,-21.79997774773114,167.99693396906713,0.004508489445333225,0.0014722966390840213,0.0012970999406776281,0.004742798169028405,1.0397555159639507
24,success,1,1,79,17.073237270881844,-33.906072668965365,163.16716460191648,-0.01450134720433758,0.0066519717405535235,-0.0048259891648407644,0.015954240777231364,0.9745684112711808
25,success,1,1,20,52.919206042934846,-13.083356273246274,-140.16415023031144,0.012734316827378463,-0.00400044881488933,0.018941306268692247,0.013347899302160012,1.0028162522918476
26,timeout_dropped,0,1,300,79.94198016506937,-33.38806521130208,46.5539149537673,-0.012580297869068311,-0.009428326394201655,0.010536902729789032,0.015721235100019472,0.9743882600888929
27,success,1,1,61,-56.57606815485062,-21.186422803357953,102.23750904179143,-0.015725574575238422,0.010751794598181664,-0.00032947715071050127,0.01904979744781748,0.971979344929077
28,success,1,1,66,-60.054998435328315,48.84997190350629,168.79497346817797,0.0030935290305977013,-0.0022323426885417393,-0.004059824909595675,0.0038148755867310423,1.2304222764279913
29,success,1,1,66,13.400873587120875,-29.17107959484007,164.22979399228083,-0.012048927634798654,0.005421959182554901,-0.004553819480432796,0.013212656755017368,0.9871197106017903
30,success,1,2,22,-46.3258234160021,-27.500598580446358,-73.82642199644846,-0.009501021602350456,-0.0007405845655547288,-0.0008983792373708954,0.00952984139359454,0.9502639409277482
31,transport_stall,0,1,63,-80.1743314059887,-15.92025370376916,83.90541489024214,-0.017518212224114142,0.013830863188064167,0.004198304773884558,0.022319958244944156,0.8988904833192202
32,success,1,1,71,-7.285611556167698,3.8227755219393944,-3.462836034228306,0.01176248852213255,-0.0037900404305383586,0.01296828480223576,0.012358015321984973,0.984750089951795
33,success,1,1,18,18.598153549127435,-6.983056960448048,11.615096588679387,0.020149441723256504,-0.002522741115712463,0.018213704023490047,0.020306753174641586,1.0193246337877857
34,success,1,2,56,33.864523368699395,-25.37316129466898,-171.5086379259696,-0.01785950643915786,0.01020429073208533,-0.0005875032585605563,0.02056913998190599,0.9834093007880058
35,success,1,1,60,15.875166085250417,-39.008803749087996,156.8663623361624,-0.009512320288021209,0.0014223925511115737,-0.00293258431595457,0.009618078697502822,1.014443840136651
36,transport_stall,0,1,51,-3.437578949018924,-23.402743454216452,153.15967759676462,-0.002313864435467748,-0.00024627366580345705,0.011519064804008595,0.00232693346363637,0.8502572575873742
37,timeout_dropped,0,4,300,52.88032300482902,-9.017433627060607,-136.13711062223157,-0.019654349714289115,0.014599450092768165,-0.010037122329738425,0.024483410826574084,0.9168578920920663
38,timeout_dropped,0,1,300,61.88376089400192,-23.948777369797064,-142.06501647579515,-0.030877419706772793,0.0030356554482690945,-0.005655099286366192,0.031026283240968563,0.9627270699024897
39,success,1,1,11,25.850411087521987,-5.08204426814255,20.768366819379448,-0.009062326321157738,0.0013334212297473962,-0.0067705857685371774,0.009159900137397209,1.0209826331238818
40,transport_stall,0,1,66,-17.44620162844931,-8.691661137969849,153.86213723358082,-0.005767994983311218,0.002811339428667536,-0.004152584486457753,0.006416649866611399,0.9773023710932272
41,timeout_dropped,0,1,300,-33.80818087640863,-8.285121845224616,-42.093302721633236,-0.004971645488709063,0.0051586322958557355,0.027080596312897574,0.007164408281864386,1.0394742717830712
42,timeout_dropped,0,1,300,48.21441249651023,1.0825133489539065,49.29692584546413,-0.025629656015794658,0.0018190576333542113,-0.01244213303052116,0.025694128476393657,0.9870251368946049
43,transport_stall,0,1,81,-62.90038242628519,-16.13941515619847,-79.03979758248366,-0.011584606057270155,0.004057114504255855,-0.004180644241944955,0.012274496959255952,0.886550418229435
44,success,1,1,66,64.7161281051793,-11.515478806807343,53.20064929837194,0.005846774411979477,0.0007723419367165222,-0.0010605492928857482,0.005897565861589762,1.1092591606049143
45,release_miss,0,2,16,-25.123366529212294,-17.22385247593771,-42.34721900515001,0.0007324741334761946,-0.0030747644146539915,-0.0013336303759976208,0.0031608059987658535,0.9060598399275167
46,success,1,1,57,79.11496685152261,7.0988795962456654,-93.78615355223172,-0.00713945168403099,-0.0010035586770222552,-0.003384902491635406,0.007209639406158924,1.0595507441455605
47,success,1,1,34,-13.37342881919192,-16.57779939090248,-29.9512282100944,-0.016925090444036228,-0.0014807281311720526,-0.0005940951593350081,0.01698973932517067,1.0804231059746614
48,success,1,1,20,7.705721683353845,0.5743832031972128,8.280104886551058,-0.019380246611628408,0.00013580544795043815,0.01692068280849546,0.019380722428413946,0.9462915308315188
49,success,1,1,26,-72.88983672393817,-10.103998090834425,97.00616518522739,-0.007819866545710983,0.00015094516679613331,0.0031132808766316427,0.007821323240738037,0.9999944526838528
50,success,1,1,62,-65.71301227440672,-13.318029650415804,100.96895807517748,-0.0026558271837669144,-0.007528398062045044,0.009889658890952786,0.007983119403506305,0.9939934055309452
51,success,1,1,74,22.043391832114935,-24.473342773467394,177.57004905864753,0.012647425175372418,0.0010958318280439258,0.003060012555826009,0.012694810394881765,1.278089258282821
52,release_miss,0,1,16,77.1017509492475,-3.0043429358006173,74.09740801344688,-0.016295215149676193,0.00015797432017242694,-0.010855762332654707,0.016295980874438655,0.9367776473813126
53,transport_stall,0,1,69,5.077963412426406,-42.383005051034964,-37.30504163860856,-0.0008763319838246003,-0.00284745256559543,0.0005239889405996616,0.0029792522315490438,1.027663696183493
54,success,1,1,78,75.90116695912175,-10.409653698660795,65.49151326046096,0.005381933896625256,0.0021858384806398143,0.014456185077319026,0.005808881332157654,0.9880444191788941
55,timeout_dropped,0,2,300,-56.97149064979028,-35.96085536274082,87.06765398746889,0.003730373448174779,-0.011055354359654872,0.023074228338877414,0.011667756685858142,0.9001015177165889
56,timeout_dropped,0,1,300,-56.74306293673429,-4.710196823568444,-61.453259760302736,-0.012187255428548203,0.010478117998450035,0.018850981103500804,0.01607234120065027,0.8753693819229622
57,release_miss,0,2,79,-40.99064744441001,-20.949786895934505,118.05956565965548,0.01606029547508719,-0.0028650172200932783,0.016370490358060135,0.016313841191409738,1.0245428138206958
58,success,1,2,24,-79.65739324209042,-21.166705668045573,-100.82409891013599,0.004460578898284557,0.0026114964174946713,-0.0012606275639250625,0.005168817819038408,0.922690778316106
59,success,1,1,72,-1.7998800273118798,3.625860310206014,1.82598028289413,0.001072852600188124,-6.507769043263953e-05,0.022847854029993904,0.0010748245473203824,0.9657073223531074
60,success,1,1,50,-12.738727227177913,-36.67098283120039,130.59028994162173,0.0064917252472175314,-0.0025399918116796043,0.0032895287387185875,0.006970943629721944,0.9832225931077865
61,success,1,1,3,17.131711321529014,-11.359951972813283,-174.22824065128427,-0.0004438131086599862,0.004713606306317019,-0.004492611376411219,0.004734453979749936,0.9828932323578092
62,success,1,1,41,-87.29346243968709,-37.857469789752315,-125.1509322294394,-0.005831246999678879,0.006664649703189156,0.006194470411961795,0.008855563067218438,0.9369608740741828
63,transport_stall,0,2,68,73.0192255133291,-9.071858560475365,-116.05263304714624,-0.015144308957776135,0.013152150844359356,-0.010204602607095884,0.020058144621109924,0.9037380881734615
64,success,1,3,66,63.31767451057474,-9.09942979023292,54.218244720341815,-0.006112742411312123,-0.0035623245901826583,0.0012863506541646152,0.007075010690654396,1.133147479130462
65,success,1,1,63,-67.04788897758469,-26.252366540722853,-93.30025551830754,0.0013459465757963175,-0.0004185560486219945,0.014723741171382403,0.0014095252217452123,1.037944781552847
66,transport_stall,0,2,142,-77.00292346215193,30.199710121585298,-46.80321334056663,-0.014995438744477256,-0.003274661874533933,-0.00461152118515341,0.015348830363643208,1.1148394764095169
67,timeout_dropped,0,1,300,18.9270791987008,-8.674686882167927,10.252392316532871,0.009104965031939648,-0.01308589136586812,0.013230231061130138,0.015941798551987338,0.9897674134079611
68,timeout_dropped,0,1,300,64.65193578697578,-17.226590982047895,-132.5746551950721,-0.01166705816949342,0.008846316156787137,0.017639467170125156,0.014641637745695537,0.8826901478873629
