episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
33,success,1,1,50,-68.8850670616547,0.07306433323935548,-68.81200272841534,0.008638273548910771,0.005572226605548981,0.00459259267890298,0.010279566102195142,0.9776481280859779
34,success,1,2,81,83.34282662132964,-1.6547735437249065,81.6880530776047,-0.017059614315313516,-0.005687620395808742,8.967197832038601e-05,0.0179827546931517,0.9981440825187887
35,success,1,1,43,80.734434130973,-42.19081636589868,-141.45638223492568,-0.016945147750437612,0.007685467249904623,0.007816026794328731,0.01860656978417885,0.9795500535828353
36,success,1,3,28,-1.9120534909182298,-12.866991044439228,-14.77904453535746,-0.005645873834241706,0.0012490644766180463,-0.001475678572854267,0.005782391669449957,0.9332634997176074
37,timeout_dropped,0,1,300,70.59172461811153,-37.14470216733606,-146.55297754922452,-0.0024698481683277287,0.009782741750305525,0.01755483539422516,0.01008970693963718,0.9984022457265528
38,fell_off_table,0,1,103,8.52437432830404,2.7154592400797255,11.23983356838376,0.02098308393890591,-0.004634489384952101,0.02059245045477561,0.021488794834666855,0.923915516305991
39,success,1,2,30,-15.757817009940359,-36.40959333250049,127.83258965755914,-0.019913839804966776,-0.003032648526026198,0.004335840076799932,0.02014343498165812,0.9986212600331406
40,timeout_dropped,0,1,300,0.48005258840744813,-43.03693712754084,-42.55688453913339,-0.025450929722390946,-0.0038317168486111477,0.0007623093981993941,0.02573775199472583,0.9485163302703028
41,fell_off_table,0,1,70,50.5831494649076,-28.919783447009074,-158.3366339821015,0.00501713391359407,0.0026917380645583256,0.021324274300166823,0.005693600487839654,1.0070792613136292
42,success,1,1,88,20.278049528544916,-22.669083159621707,-2.391033631076799,0.015668765847118432,-0.0005307374008640877,0.00926928895123037,0.015677751923043718,1.0047184386270194
43,timeout_dropped,0,1,300,-33.312369685342254,-33.57899151522105,113.10863879943672,-0.030107091873347674,0.0024702799583089345,0.013508035441334637,0.030208264831708232,0.967241248963689
44,success,1,4,59,-60.468436294595904,-19.366752547220266,100.16481115818382,-0.006499935662426088,0.006529527143181557,0.004749164502924249,0.009213245265877988,0.9862025630448736
45,success,1,1,73,-5.817673192474629,-34.257870578728244,139.92445622879714,-0.008910460900945045,-0.0043621981161779035,0.0005334419156136136,0.009920941783523197,0.9457696515772199
46,success,1,2,89,4.2171638800809,-45.478938896415144,-41.261775016334255,0.013592979540460334,0.00245298650863612,0.017552075696666627,0.013812539071399003,1.0192953680037584
47,timeout_dropped,0,1,300,12.755605134673905,-7.37196354628466,5.383641588389242,-0.02888313168764563,-0.0003841849823526351,0.007273977210979755,0.0288856866663499,1.0157412551103857
48,success,1,2,13,42.41188020666276,-4.267796893687645,38.14408331297513,-0.014950353870802763,-0.0026893169128224988,0.00952077335596217,0.015190309618958406,0.9407943971772469
49,transport_stall,0,1,66,-31.35411300439755,2.2048290078361745,-29.149283996561376,-0.020028192689095954,-0.004848350449844484,0.005637993261425503,0.020606673784870373,0.9978335126332502
50,success,1,1,90,11.15849709358495,-27.130559952843633,-15.972062859258688,0.020750594153873137,7.453948845409031e-05,0.008623957989552976,0.020750728032387034,1.0123978997546532
51,transport_stall,0,1,72,1.2564854523364053,17.196516472606678,18.453001924943084,0.018801643090355827,-0.0006208150735196153,0.0038534274459493703,0.01881188970445644,0.9654907798901012
52,success,1,2,43,81.62675747576857,-39.287622887310064,-137.6608654115415,-0.005051461288266205,0.005653148782257503,-0.0013281788115823549,0.007581250048718322,0.9882568616891352
53,success,1,1,87,12.212697205766322,-49.16454626947942,143.0481509362869,0.01234234814139196,0.0009323881265607663,0.0008774832780895211,0.012377516118425096,1.016950975427617
54,success,1,2,12,7.984402251834858,10.851752555671201,-161.16384519249394,-0.010069904372354454,0.005456088820907161,-0.00024046568742916788,0.011453029262600853,0.9250947594414667
55,success,1,1,63,-73.27335514116068,4.110151438510083,110.83679629734938,-0.016652748811904688,0.0051057372089779104,0.011000782547940968,0.01741788148540271,0.9874973586823543
56,success,1,2,86,12.62314555992497,-58.27351534386617,134.34963021605878,0.009216998672570278,0.0019373231941920207,0.0013059588317973323,0.00941840144020824,1.0163262600708418
57,success,1,1,89,34.96263647487086,-40.241418637541265,174.7212178373296,0.00842553193354572,0.0023616997825618466,0.011372415419211348,0.008750269380204895,1.0091126539072193
58,transport_stall,0,1,83,81.00874206813953,-12.091506203340789,68.91723586479874,0.0028304943086211462,-0.011058731956432512,0.009155665091901941,0.011415220125576131,1.0323661006398035
59,transport_stall,0,1,67,-26.085848536271545,-32.45577285529834,-58.54162139156989,-0.009905984370444985,-0.010143092522577899,0.01261093291519658,0.014177829603612677,1.0433703296362296
60,success,1,1,22,-7.563281406507314,-30.6107247052959,141.8259938881968,-0.011472562024695482,-0.002840485278719895,-0.002742788207639848,0.011818969330238122,1.0612192709347932
61,transport_stall,0,5,86,53.578416111428695,-10.004560350002516,43.57385576142619,-0.014396404247657963,-0.009295545682505945,0.005964522756134958,0.017136616492106578,1.020694671144246
62,timeout_dropped,0,4,300,-84.65874444351003,31.432806298600376,-53.22593814490964,0.012715887862624831,0.0017415153062304047,0.022441809695899102,0.012834589190803276,0.9571241014560602
63,success,1,3,50,-48.80779210331374,-40.79697868946975,-89.60477079278348,-0.027054370033404936,-0.005088012524879522,-0.0018887851818885468,0.02752865433249017,0.9763237888412785
64,transport_stall,0,1,78,5.476758692013862,-10.886420937869987,174.5903377541439,-0.01670281344141901,0.0013766014811556434,-0.005423814337327077,0.016759445351704438,0.9176684520598176
65,success,1,1,70,-38.486465889014596,7.470087601727282,-31.016378287287313,0.008029121036321358,-0.0014695938788387753,0.01621889644911613,0.008162505178229203,1.0376239667013236
66,success,1,2,74,6.547244808803547,-37.667925580597995,148.87931922820553,-0.007992736990341504,0.001754019493727431,-0.006813460409357546,0.008182935230169502,0.9805127641655559
67,success,1,1,85,11.402064151488467,-48.33195562344429,143.07010852804422,-0.000610894943609014,0.0016221603531951267,0.001607702181252363,0.0017333772940722394,0.9746466110502422
68,success,1,1,20,12.840237370670124,-2.476646639755564,-169.63640926908545,0.0003311933067752491,0.0028675725001359913,0.003076503742001184,0.0028866349007085922,0.9214018389741817
69,success,1,2,17,14.68034191961225,-30.371793715437086,164.30854820417517,-0.00087423252548454,0.0022517626314339356,0.0016016546106337702,0.002415515981511478,0.9401008619587555
70,success,1,1,66,24.885441918206894,-40.98577294390925,-16.100331025702346,-0.008290868866481685,-0.0031481060121685916,0.02139469696123123,0.008868431542558545,1.0836781103657234
71,success,1,1,81,7.790316139818203,-33.165641697325825,154.62467444249236,-0.004924461285942894,-8.31422012495483e-05,0.007828924816197798,0.004925163102109306,0.9807941722684285
72,success,1,1,41,-85.90358501930284,-6.650260770049091,87.44615421064806,-0.004936604534752321,0.005352503794928718,0.00846655985796931,0.0072814395010371066,0.9555447405435367
73,success,1,1,30,17.78460847723324,-33.00406556693215,164.7805429103011,-0.002512677141489446,0.001146049854492405,-0.0008534747983580658,0.0027616981526491333,1.0440983439265386
74,timeout_dropped,0,1,300,-50.22159481375787,-21.73609081348904,108.04231437275311,-0.02888348294826731,-0.000783118365865176,0.007296488745496906,0.028894097348728578,0.9803002982665368
75,success,1,1,3,0.34562721396352364,38.0751238574157,38.42075107137922,-0.007623759120778395,0.00026164687052358614,-0.002529786411782833,0.007628247650444141,1.0634874394821723
76,timeout_dropped,0,1,300,20.064394319406052,-37.69890911457922,-17.63451479517317,0.020092458626632566,-0.005271302527700155,0.018515123607064074,0.020772422198710467,1.034010695948415
77,success,1,2,45,16.38295766985928,-22.76111190189015,173.62184576796912,0.006458987454924238,0.001950402933375855,0.010197686455120413,0.006747043096452685,0.9324942430400364
78,success,1,2,46,-12.610020762572201,-19.40030877844022,-32.010329541012425,0.017283379767831855,0.0004035537829394715,0.0030092309174028125,0.01728809046294079,1.015360428081663
79,transport_stall,0,1,72,-37.39183638974807,-10.823742062372476,131.78442154787945,-0.02701860086567153,-0.0011461572448932655,0.002413535391419746,0.02704290053171974,0.9917965493130426
80,success,1,1,259,4.27581506877847,-0.3818779808835996,3.89393708789487,-0.006831623896230437,-0.004757627924437458,0.0043297464512751585,0.008325029040606034,1.0607940943360228
81,success,1,1,31,-10.317464269565665,-33.182262292938894,136.50027343749545,-0.016995557733128205,0.003324873519135605,0.007583592343538295,0.01731772983327616,0.9647119416768348
82,success,1,1,81,-78.17681329955104,-49.114705915846244,-127.29151921539729,0.0011283167917857252,0.002593307013566897,0.005041276762560309,0.0028281336689132803,0.9849562426987397
83,success,1,2,52,65.46121309808402,-33.16444259701016,-147.70322949892613,-0.011833492983343923,0.003004636528767065,0.0071201654083219955,0.012208988363367836,0.8576567210104864
84,success,1,2,39,16.962304803821702,-28.88277104042396,168.07953376339773,0.0014816314230060301,0.0036952360789053967,-0.0013479166589998879,0.003981206017337335,1.012262849664658
85,success,1,1,58,6.1471073009257235,-36.27183808904939,149.8752692118763,0.00571916195230336,0.0018402456164061001,0.006887465646017596,0.006007937862975635,0.9375169722939235
86,success,1,1,24,66.83582058677247,-34.85529964485693,-148.01947905808447,-0.008593531540199286,0.0002093314832289951,0.020271905074948485,0.00859608073497863,0.9842084087078615
87,transport_stall,0,1,68,0.8510514239769017,-43.40340462425613,-42.552353200279235,0.005773254371959261,-0.00043628499521622855,0.006187550236574196,0.005789715937798464,1.047996256638111
88,success,1,1,50,-54.97696574883378,-43.959180760261425,-98.9361465090952,0.0015608691507482987,-0.00968518000599655,0.013655154343027196,0.009810149043430128,0.8805527538754974
89,success,1,1,63,12.45830733655636,-42.35303382104404,150.1052735155123,-0.011405104767879953,0.0005308701898928533,0.014829387228813202,0.011417453215355644,0.9942566498056665
90,success,1,2,75,-58.975821550729876,-35.63540731895054,-94.61122886968042,-0.005930234958428384,-0.008746474332821948,0.008262783914439962,0.010567331731183575,0.8672030415910923
91,success,1,1,26,13.83508715760416,-29.67496400328753,164.16012315431664,0.0024308456017908798,0.002536431090394994,0.004631499144127898,0.003513188440159224,0.9390449501803904
92,timeout_dropped,0,2,300,-27.41662815874511,-25.651465674838782,-53.06809383358389,-0.009561933007778842,-0.0008626729337158912,0.020420074949928493,0.009600769106473528,0.9844466648611295
93,success,1,1,66,81.09249821215043,-31.12304265176341,-130.03054443961298,0.0027128885376373722,0.00896588630831204,0.004179401964950771,0.00936733054350179,0.9535212657210842
94,success,1,1,30,-65.23624741468457,-25.245181419139477,89.51857116617595,-0.007718182277284535,0.0078505112167878,0.006564479877144642,0.011009126397235168,0.9998060171874457
95,success,1,3,73,-57.90289862819227,-31.040146395042594,-88.94304502323486,-0.012526433569889542,-0.009152904263002231,0.004668653646812279,0.015514096635915997,1.0088817898767974
96,success,1,1,35,21.57457055181055,-41.50837602614101,160.06619452566954,-0.0010227468223280717,0.002521365783995348,-0.0025810387325363457,0.002720899939226844,1.028914642278283
97,success,1,1,63,-54.7857429884505,-37.86609414506941,87.34816286648007,-0.016030365549386742,0.0024702388722574547,0.00031258342471263655,0.016219577668144664,1.023908487591672
98,timeout_dropped,0,1,300,53.96762900233004,-13.112792264880474,-139.14516326255045,-0.02027921640278117,0.0037533695071543492,-0.006066066664159869,0.020623636938427347,0.927266618758953
99,transport_stall,0,2,71,-52.401700404546574,-6.126065731280583,-58.52776613582716,0.020208768451765644,0.001761092879028727,0.012791681325228819,0.020285358524454136,1.0358366409590416
