episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,success,1,1,85,-81.2649869638139,-36.75232463472605,-118.01731159853995,0.00034509218484114756,-0.001723673013617937,0.01025100129226713,0.0017578786288914197,1.0574250354731565
1,success,1,1,99,17.41284717673673,-74.345951543251,123.06689563348574,-0.010124443293856002,0.0007691544822496146,0.01981370715774203,0.010153617612854566,1.020992776557241
2,success,1,1,69,9.524106935806481,-8.760190404627181,0.7639165311792986,-0.0015812494733444507,0.00015807526842895255,-0.0022057593755145767,0.0015891311108404455,1.122668765275363
3,success,1,1,87,13.0339240074105,-40.23134273630527,-27.197418728894775,0.0012123901173275412,0.0002006000746741796,0.001060749417089589,0.0012288735437598025,1.0860537954510134
4,success,1,1,66,5.269246563520296,-18.780068889229568,-13.510822325709269,-0.0017144956593146308,0.0002909118210085163,0.002529664138880251,0.001739001165442738,1.0286930107312704
5,release_miss,0,1,79,-22.906707557011135,-59.611770234216955,97.48152220877189,-0.008568319970423562,-0.0011548468133911619,0.00021354854184662945,0.008645795410369075,1.1664961036010797
6,success,1,2,23,30.873007818565537,-11.538354792592662,19.334653025972873,0.01381231639546067,-0.005266199907359751,-0.003930360979772383,0.014782183386515926,1.225717812534556
7,success,1,1,71,15.383687178204504,-24.25368021553351,171.13000696267102,-0.004388283397988132,-0.0010023397971359856,0.0030508150130872345,0.00450130161730814,1.0008534936270683
8,success,1,2,77,-65.78294032915186,-62.058524632590405,-127.84146496174226,0.014710607095977019,0.0076210995765192665,0.0034077642731668344,0.016567532100087556,0.940322694485378
9,success,1,1,63,43.282226272652466,-27.53169425613297,-164.24946798348049,-0.007500929152365979,-0.00686645972504768,-0.0035920610621049303,0.01016917928372372,0.9651298286390712
10,success,1,1,71,85.19032313445764,-38.076751224621574,-132.88642809016392,-0.0021451486256843307,-0.005890144368970387,-0.002151245139208705,0.006268609360423485,0.9700826132711073
11,success,1,2,61,-5.2008501044678725,-28.321406695999254,146.47774319953285,-0.004271746298374668,-0.0010011569292555826,0.0008493165880656961,0.0043874971948337635,1.0108967029514364
12,success,1,1,74,-69.16950666508245,-40.800890929656056,-109.9703975947385,-6.475572412216165e-05,-0.0025216505602900416,-0.0014310992599293536,0.0025224818833874045,1.018583620452779
13,success,1,1,76,86.76500066593593,-30.80822459742597,55.95677606850997,-0.008996328155902355,-0.0019396068074348841,0.0065410908223424,0.009203042695550705,0.9902057092831388
14,success,1,1,65,3.741418712092332,-16.77101701098334,-13.029598298891003,-0.0012818699613542444,0.00011804051445651382,-0.004841781153242212,0.0012872933468621246,1.06113346665752
15,success,1,1,64,88.6001193662087,-47.364265166406426,-138.7641458001977,-0.0008082699697836098,-0.0003097073939031677,-0.0012466797212502606,0.0008655743838008893,1.081936833989543
16,success,1,1,50,-79.1148517852057,-46.83443338164002,54.050714833154274,-0.01884985699271813,0.002188625089510353,-0.0035401705879021545,0.01897649041388736,0.9395625909346346
17,success,1,1,85,-59.55979626855247,-67.81237445264522,52.62782927880231,0.005435602505566224,-0.001825183870110645,0.0011431215203726872,0.005733853046445286,0.9742496888253334
18,success,1,1,66,-62.02410153445839,-31.662138631894543,86.31375983364707,-0.020196750094522736,-0.0018613537169231394,-0.009612469339936647,0.020282340891526987,1.0732659933567499
19,success,1,1,59,-77.83108084893182,-38.29595508070344,63.872964070364745,0.003674037321906071,-0.001988280521624558,0.0064319102599042915,0.004177536316470554,0.9388785507943241
20,success,1,1,78,-58.37823232477493,-78.60054943499105,-136.97878175976598,0.008618969038949258,-1.836167619356484e-05,-0.001011659192318999,0.008618988597597663,1.0109758678847809
21,success,1,1,129,26.732015875915923,-58.941899743042356,-32.20988386712643,-0.002412703729533303,0.0028855012666822847,0.001584538609426445,0.00376128393590925,1.033771922645433
22,success,1,1,70,58.28867881165318,-32.763839179908366,-154.4751603682552,-0.01997630010871886,-0.01356369956815728,0.006170450601540336,0.024145941936665694,0.9612505103753795
23,success,1,1,90,24.010853712429665,-86.60624116069525,117.4046125517344,0.0076761005661261355,0.0027534318072082115,-0.0014045143463163785,0.008154992741764266,1.0417480348113108
24,success,1,1,76,29.99506992092379,-19.58181126556708,-169.5867413446433,-0.006677463112214106,-0.006358474488158539,0.005123170221763617,0.009220559171305343,1.0581318315271762
25,success,1,1,73,-64.78583775070774,-27.534658111389827,87.67950413790243,0.00033471306359249725,-0.00794355286406884,0.003634288848737081,0.007950601545744557,0.9860377262369907
26,success,1,1,12,-21.855546780829314,-61.27057104250127,-83.12611782333059,-0.034939602658591314,0.007019277368899179,0.0022277926376028092,0.0356377059969042,1.0819739912655513
27,success,1,1,77,-7.453487382420853,12.09276867166071,4.639281289239855,0.01404557894186536,-0.0002662859852145177,0.008360613381501028,0.014048102933780535,0.9717431483224533
28,success,1,1,39,5.190663999097753,-6.179774327899886,179.01088967119784,-0.001461532731157227,0.0005409421533026576,-0.0039872008195743665,0.001558427520760468,1.024116138403027
29,success,1,1,79,-6.099014402567077,-24.641364852672694,149.25962074476024,0.013347819361756594,-0.00015617695229983643,0.004853385609198363,0.01334873300933515,0.9871212637739434
