episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,release_miss,0,1,129,-54.46189718561447,-76.68797498371131,-131.14987216932576,0.006361958742301159,0.003943238658274916,7.71479074548745e-05,0.007484894799184282,1.0426186581333314
1,success,1,1,71,89.85599018852807,-54.96708030794361,-145.11109011941554,-0.0006116669922215433,-0.004227673722360528,-0.0010261527871312267,0.004271693061551949,1.0399242630640002
2,release_miss,0,1,3,72.73388321074107,-32.401256499761125,40.332626710979945,-0.03911714943116388,0.006424149700475883,0.0029263074898474182,0.03964115385548368,1.2274080642041594
3,success,1,1,50,-49.226255048276954,-44.4482814532711,-93.67453650154805,-0.02360964772330281,-0.0031774290131733034,-0.007363331251068434,0.023822500304380587,0.9783313500814602
4,success,1,1,66,86.25112820015889,-27.720106204455504,-121.46897800429663,-0.0072731060943747785,-0.0017024468777888735,0.003536040675191107,0.0074696986305824034,1.0519867526318978
5,release_miss,0,1,20,59.14996824362114,-63.72364899765223,-4.5736807540310975,-0.035784421518008355,0.00739324733902654,-0.0018510483777405239,0.036540182396842556,1.2871864173619136
6,success,1,1,101,14.08448754459439,-52.967612245579595,-38.883124700985206,-0.0008261451163196156,0.00043025330789171675,-0.0008029191083272116,0.0009314685513588291,1.0443284778239512
7,success,1,2,70,11.357442217810103,-19.20609019539492,172.15135202241518,0.010207871481818603,0.0010263419132396706,0.0025303375662366623,0.010259338083531412,0.9542120855408326
8,success,1,1,100,89.71955215071794,-41.42382740552314,48.29572474519479,-0.006282727379185223,-0.00669313191586238,0.002895495194695042,0.009179906217620049,1.0622488822023233
9,success,1,1,75,5.097047960179781,-45.87374726549556,-40.77669930531577,0.004440973522453578,0.0009121602254166906,-0.002755374947774148,0.004533683061702259,0.9978742825545903
10,success,1,1,21,72.86088568303471,-64.84914724525616,-171.98826156222145,-0.021071239525131968,-0.0034346259167433004,-0.006061183770720464,0.02134932763141379,1.1439630988281468
11,success,1,1,80,-56.95399806809919,-21.45341237254955,101.59258955935125,-0.016125155185676168,-0.004052881983619859,-0.00456494227355882,0.01662667982897636,1.00175233756565
12,success,1,1,56,-82.33731643866577,-34.85149184218849,-117.18880828085426,-0.005997849393608272,0.0035268977047886144,0.0005094445348353218,0.006957959813655891,0.9874147518956495
13,release_miss,0,1,84,-47.55784978250723,-78.96270103700341,-126.52055081951066,0.009271256409965171,-0.00036238207849811086,0.001398872264829851,0.009278335852411083,0.9836378845951036
14,success,1,3,76,89.26535896953612,2.7174121937767644,91.9827711633129,-0.011418555319463517,0.0013509709758905036,-0.0003647470603387699,0.011498196735199268,0.9756330351056394
15,success,1,1,71,-79.76384450478908,-18.491036855744255,81.74511863946667,-0.0022046355425065665,-0.005848363494388746,0.0004640695374987157,0.006250101874192305,1.0225782160185264
16,success,1,1,52,88.21269366687898,-48.47258858887511,-140.25989492199614,0.0008399708363185964,-0.002169548580583944,-0.0033354494832681576,0.002326476316101148,0.9835850493497537
17,success,1,1,93,11.287312080936992,-50.55277078543293,-39.26545870449593,-0.015226532716228737,0.0003076621648864953,0.007730240283255821,0.01522964065781221,1.0217004948567359
18,fell_off_table,0,1,60,-19.27048067527453,-64.57434532689427,-83.8448260021688,-0.02059577582920437,-0.00898168117075821,0.014103560911959998,0.022469013744710546,0.9990037072588422
19,success,1,1,70,0.6269045418343936,-11.962746206345429,168.66415833548896,-0.006035040458988112,-0.0010377281038762597,0.0002069909038087956,0.006123609471479876,1.0336479041086626
20,release_miss,0,1,91,50.21581551403595,-67.45741611433755,162.75839939969842,0.002174751178546395,0.002381964345896153,-0.002260844597259137,0.0032254142111842665,1.2083934373643352
21,success,1,1,92,28.552862888125492,-79.57361869720955,128.97924419091592,0.012435876416146718,0.0025702210238376043,0.005564398854935497,0.012698703018381483,0.9992770132709583
22,success,1,1,55,10.272488496802628,-32.53299599042402,157.7394925063786,-0.008333825153256272,0.00014618860881521656,0.00810989027704698,0.008335107245524455,0.9734451407207084
23,success,1,1,76,-85.10087660102093,-38.67273660162718,56.22638679735191,-0.01116009712310308,-0.003576680994390808,0.005988551906996872,0.011719232685322451,0.9861459388895866
24,fell_off_table,0,1,73,65.10055337376443,-45.507017178390534,19.59353619537389,0.007728421763028669,-0.003720519852106644,0.008215652074322009,0.008577340550378934,1.154482458324986
25,success,1,1,58,-81.57032764684286,-24.59494758858581,73.83472476457133,0.002635321855718928,-0.00043789264378230205,0.010119238319669046,0.002671454894005981,0.9736445692499486
26,success,1,1,74,-8.574891703882656,-19.750477552687443,151.67463074342993,-0.0017171343808245463,-0.0009407821099573013,0.009074501339387246,0.0019579636003320923,1.0676825918424726
