episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z
0,timeout_dropped,0,1,300,75.14819065735219,-12.609419630099254,-117.46122897274707,-0.01543635165079862,-0.006309369083594741,-0.009623055420813813,0.01667600343368082,0.911970403907417
1,success,1,1,60,10.362669636304936,-25.473380614784713,164.88928902152023,-0.010149271061282838,0.004406212146016639,-0.005886217210428563,0.011064466030997512,0.9672709113042351
2,success,1,1,65,-88.46979636375205,-3.1860560879573816,88.34414754829055,-0.007798837121584017,-0.0006639198090622828,0.00039116549352364617,0.007827046055943594,1.004142878071749
3,success,1,1,45,-13.503845551668292,-1.8683383385462156,-15.3721838902145,0.017826738890324583,-0.0019050543435485028,0.0023146238280369654,0.01792824172961989,1.0784383038566554
4,success,1,1,73,-29.117251201267855,14.404606439484516,-14.712644761783336,0.0057467390781526595,-0.0016196330940667829,0.0008079340843095327,0.005970613150402831,1.0801188553597292
5,fell_off_table,0,1,79,-40.66050255247763,-12.385815179329267,126.95368226819306,0.01745124029764044,0.0012511280743861413,0.017124371444248936,0.017496031246671536,0.965594517175369
6,transport_stall,0,1,80,-35.437797878871635,6.554319676836285,151.11652179796465,-0.006140189228281121,-0.003998033011900681,0.003924067010059684,0.007327086168685827,1.0370061054602542
7,success,1,1,49,-83.95882745701219,-28.13188195058898,-112.09070940760118,-0.015222619174991592,0.004722169484078551,0.0006135827941222563,0.01593822509513479,0.9571414693384045
8,transport_stall,0,1,118,-27.540963126847476,-14.734885826108231,-42.2758489529557,0.001105860927731977,-0.001963925882948877,0.001615254498472849,0.002253870729478679,1.0987009397806748
9,success,1,1,72,8.887849455320474,4.809318027471708,-166.30283251720783,-0.004432851007442553,0.0023490792920400827,0.000188067281799203,0.005016805913574492,1.0111822628568417
10,transport_stall,0,1,87,6.56378193170132,-14.550009620972162,172.01377231072917,-0.0035811126665430903,0.002267466256109091,0.003159818088718693,0.004238604859274893,0.9439548301175004
11,transport_stall,0,1,80,35.892236509225576,14.04576693464499,49.93800344387058,-0.011756251255478651,-0.008023154963829634,-0.0011787732635811397,0.014233076236554325,1.0794479567243835
12,success,1,1,31,88.96330585225772,-26.24909311430331,-117.28578726204559,-0.0013113299504976614,0.0028123327610063927,0.018986943376163922,0.003103031066183843,1.0262489575487568
13,fell_off_table,0,1,34,-24.92439131009549,-33.50813558819979,-58.432526898295286,-0.010464492397433169,7.903997280832905e-05,0.014146348567625824,0.010464790893908876,1.057926482575071
14,transport_stall,0,1,86,75.88465518924804,-7.625614055381985,68.25904113386605,-0.004044786824446031,-0.006026022433726472,0.002844103191737985,0.007257633693359491,1.057176781200468
15,transport_stall,0,1,73,-16.335711314124687,2.0450306070882234,-14.290680707036465,0.01416519061048713,-0.0009127712873737356,0.011761915543475715,0.014194568554714394,1.0261846226332922
16,success,1,1,17,-80.44792941766543,8.085253968590632,107.63732455092519,-0.005001734992209207,0.013742063239866672,0.005756500098863378,0.014624009539821318,0.9125554171870187
17,transport_stall,0,1,84,39.343019616429636,-23.86328009408879,15.479739522340854,-0.008787584294799696,-0.009547670997751894,0.0012093376715484067,0.01297611880415415,0.9915986442394925
18,success,1,1,58,-50.87490580186331,-37.69343032543144,-88.56833612729476,-0.009685776761305179,0.002321780753933964,0.002745542258769945,0.009960167535698262,1.1152886110822378
19,success,1,1,35,-70.87470349872586,-34.16949545735464,-105.0441989560805,-0.012169676802733502,0.005620783649594801,-0.004523383504714688,0.013405008105873795,1.0478528252597867
20,transport_stall,0,1,55,-68.5743610797593,-9.785767901711793,-78.36012898147109,-0.011595909714756469,-0.004458332710527804,-0.004737167988216627,0.012423439647317713,1.1095395487035884
21,success,1,2,16,-88.06553678696172,-5.076953971141169,-93.14249075810288,-0.015422798638298802,0.020031605761615112,-0.009618456619486864,0.02528097994988096,0.897432801731618
22,transport_stall,0,1,74,50.69201984887882,-7.3064148568881215,43.3856049919907,-0.00852003839323142,-0.00960510730817083,0.011744516274001653,0.012839359042554038,1.0145138579079056
23,success,1,1,39,-69.5968335868688,-8.82204232202037,101.58112409111085,-0.017084545341704716,-0.002967590562708611,-0.00963974232236968,0.01734036571934518,0.9998963565797911
24,release_miss,0,2,57,20.872545225396458,-78.13270459755333,-57.26015937215688,0.014562148045828047,7.35396450544084e-05,0.002769560852382619,0.014562333734261426,1.1050182942070865
25,success,1,1,26,-0.05641921218955739,3.8694254393097904,3.813006227120234,-0.01932117541566416,-0.0005732851445410178,0.012983827680426996,0.01932967861346423,0.9829090691597364
26,success,1,1,45,-11.376388764741012,33.99722918813357,22.62084042339257,0.008889194983419908,-0.0007627170428774231,0.0037859404823727327,0.008921856574769252,1.019802447756195
27,success,1,1,77,11.170313628058544,-44.53636629120747,146.63394733685104,-0.003350039787267654,0.0004543204018273403,0.0022442491872934392,0.0033807060806572437,1.0094540037118538
28,success,1,2,80,-12.52353849570963,6.378541422044634,-6.1449970736649915,0.0011690451954525852,-0.010817549390855906,0.012770062308876734,0.010880534981912321,1.069404512192443
29,success,1,1,102,-39.802681610166644,6.64674322583621,-33.15593838433043,-0.0003260817228130275,-0.005807967484765535,-0.005793364458532246,0.005817114026220082,1.0363991397320156
30,success,1,1,63,-10.224877161408708,-54.71203394979963,-64.93691111120835,-0.011906657393092131,-0.0018625646592929858,-0.007306746425117184,0.012051457894650036,0.9730840959756636
31,release_miss,0,1,16,-65.35857622450598,-12.067641607911943,-77.42621783241792,-0.0011577041302652847,3.600830190235568e-05,-0.008114459577968542,0.0011582639815858864,0.9202879128857836
32,success,1,1,16,4.175947143431056,-9.620334853865062,-5.4443877104340075,-0.003527979203882722,0.0021926801764494486,0.01208464904231828,0.00415385166071483,0.9933462808474854
33,success,1,1,15,55.763141049502075,-20.782827688215672,-145.01968663871358,-0.006394131999511941,-0.0007039483698268894,-0.005487627534832987,0.006432765139080122,0.9261100478645561
34,success,1,1,43,-77.28783049990294,-28.88118523117905,-106.16901573108198,-0.013680157723614344,0.006170969498635215,0.001051085977262516,0.015007584079259772,0.9676967119785101
35,transport_stall,0,1,106,33.00158989226778,-18.856152072312153,14.145437819955628,-0.002825972074175227,-0.006553456466995433,0.00021197312842071705,0.007136799690955499,1.0689377176861399
36,success,1,1,24,15.05949603700234,-11.125811739588272,-176.06631570258594,-2.44015419311747e-05,0.00029630071709629575,0.012978378017000036,0.000297303801187267,1.0002924563222806
37,transport_stall,0,1,155,69.9252171426046,-15.532576792707514,54.39264034989707,0.007355470862836206,-0.000722193811283612,0.0019166216107812893,0.007390839973581403,0.9934262687909728
38,timeout_dropped,0,1,300,-30.235061640860767,-32.48224666940146,-62.717308310262226,0.0175452213750607,-0.0006961896840979176,0.017262645658793575,0.017559028252614985,0.9696467494948225
39,success,1,1,81,-52.24295786157702,7.074838513439142,134.83188065186212,0.005456000549179564,-0.0014320760840417668,-0.00255928088168597,0.005640814117051908,1.1372695408715563
40,success,1,1,65,-55.53486809707454,-29.323789061851333,95.14134284107412,-0.001054940194355123,-0.003571745765213931,0.012382906299588724,0.0037242806855807306,0.967616604697279
41,release_miss,0,1,14,-85.92578273550154,-16.954640078017164,-102.8804228135187,-0.0019489737553933747,-0.0007531830095020308,-0.0028043415648525173,0.002089445702815627,0.9252340282662267
42,success,1,1,16,-77.97595013999728,-0.3498246729108169,101.67422518709192,-0.010961430052982566,-0.002335254653743461,-0.00643341997046836,0.01120742446346438,0.9451473746418659
