episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,68,fixC_int8
1,2,0,DONE_FAIL,300,fixC_int8
2,1,1,DONE_OK,127,fixC_int8
3,1,1,DONE_OK,120,fixC_int8
4,1,1,DONE_OK,41,fixC_int8
5,1,0,DONE_FAIL,54,fixC_int8
6,1,1,DONE_OK,109,fixC_int8
7,1,0,DONE_FAIL,300,fixC_int8
8,1,0,DONE_FAIL,132,fixC_int8
9,1,1,DONE_OK,75,fixC_int8
10,1,1,DONE_OK,108,fixC_int8
11,1,1,DONE_OK,111,fixC_int8
12,1,1,DONE_OK,116,fixC_int8
13,1,0,DONE_FAIL,300,fixC_int8
14,1,1,DONE_OK,111,fixC_int8
15,1,1,DONE_OK,147,fixC_int8
16,1,1,DONE_OK,118,fixC_int8
17,2,1,DONE_OK,125,fixC_int8
18,1,1,DONE_OK,47,fixC_int8
19,1,1,DONE_OK,51,fixC_int8
20,1,1,DONE_OK,80,fixC_int8
21,1,0,DONE_FAIL,196,fixC_int8
22,2,0,DONE_FAIL,300,fixC_int8
23,1,1,DONE_OK,126,fixC_int8
24,1,0,DONE_FAIL,52,fixC_int8
25,2,1,DONE_OK,85,fixC_int8
26,1,1,DONE_OK,120,fixC_int8
27,1,0,DONE_FAIL,111,fixC_int8
28,1,1,DONE_OK,170,fixC_int8
29,1,0,DONE_FAIL,300,fixC_int8
30,1,0,DONE_FAIL,300,fixC_int8
31,2,1,DONE_OK,115,fixC_int8
32,1,1,DONE_OK,147,fixC_int8
33,1,1,DONE_OK,59,fixC_int8
34,1,1,DONE_OK,107,fixC_int8
35,1,1,DONE_OK,115,fixC_int8
36,1,0,DONE_FAIL,300,fixC_int8
37,1,0,DONE_FAIL,67,fixC_int8
38,1,1,DONE_OK,110,fixC_int8
39,1,0,DONE_FAIL,300,fixC_int8
40,1,1,DONE_OK,120,fixC_int8
41,1,0,DONE_FAIL,40,fixC_int8
42,1,1,DONE_OK,93,fixC_int8
43,1,0,DONE_FAIL,300,fixC_int8
44,1,1,DONE_OK,112,fixC_int8
45,1,1,DONE_OK,130,fixC_int8
46,1,1,DONE_OK,52,fixC_int8
47,1,1,DONE_OK,93,fixC_int8
48,1,0,DONE_FAIL,144,fixC_int8
49,2,1,DONE_OK,92,fixC_int8
50,1,0,DONE_FAIL,300,fixC_int8
51,1,1,DONE_OK,79,fixC_int8
52,1,1,DONE_OK,54,fixC_int8
53,1,1,DONE_OK,114,fixC_int8
54,1,1,DONE_OK,48,fixC_int8
55,1,1,DONE_OK,21,fixC_int8
56,1,1,DONE_OK,169,fixC_int8
57,1,0,DONE_FAIL,300,fixC_int8
58,1,1,DONE_OK,120,fixC_int8
59,1,1,DONE_OK,57,fixC_int8
60,1,1,DONE_OK,114,fixC_int8
61,1,0,DONE_FAIL,300,fixC_int8
62,2,1,DONE_OK,104,fixC_int8
63,1,0,DONE_FAIL,300,fixC_int8
64,1,1,DONE_OK,110,fixC_int8
65,1,1,DONE_OK,119,fixC_int8
66,1,1,DONE_OK,145,fixC_int8
67,1,1,DONE_OK,110,fixC_int8
68,1,1,DONE_OK,93,fixC_int8
69,1,1,DONE_OK,79,fixC_int8
70,1,0,DONE_FAIL,83,fixC_int8
71,1,1,DONE_OK,113,fixC_int8
72,1,0,DONE_FAIL,300,fixC_int8
73,1,1,DONE_OK,117,fixC_int8
74,1,1,DONE_OK,88,fixC_int8
75,2,1,DONE_OK,77,fixC_int8
76,1,1,DONE_OK,125,fixC_int8
77,1,1,DONE_OK,124,fixC_int8
78,1,1,DONE_OK,124,fixC_int8
79,1,1,DONE_OK,104,fixC_int8
80,2,1,DONE_OK,146,fixC_int8
81,1,1,DONE_OK,148,fixC_int8
82,1,1,DONE_OK,54,fixC_int8
83,1,1,DONE_OK,119,fixC_int8
84,1,1,DONE_OK,49,fixC_int8
85,1,1,DONE_OK,135,fixC_int8
86,1,0,DONE_FAIL,300,fixC_int8
87,1,1,DONE_OK,91,fixC_int8
88,1,1,DONE_OK,71,fixC_int8
89,1,1,DONE_OK,114,fixC_int8
90,1,0,DONE_FAIL,300,fixC_int8
91,1,1,DONE_OK,130,fixC_int8
92,1,1,DONE_OK,101,fixC_int8
93,1,0,DONE_FAIL,300,fixC_int8
94,1,1,DONE_OK,111,fixC_int8
95,1,0,DONE_FAIL,300,fixC_int8
96,1,1,DONE_OK,92,fixC_int8
97,1,0,DONE_FAIL,107,fixC_int8
98,1,1,DONE_OK,101,fixC_int8
99,1,1,DONE_OK,97,fixC_int8
