episode,reason,success,handoff_attempts,place_steps,rel_yaw,eef_yaw,obj_yaw,off_x,off_y,off_z,off_xy,obj_z,eef_x,eef_y,eef_z,grip_w,j0,j1,j2,j3,j4,j5,j6
0,success,1,1,10,84.24665802201628,-14.759452207443365,-110.51279418542708,-0.0023237385254775834,0.0006830334338792652,-0.003983858126374959,0.0024220436425848387,0.9435086490587469,0.07947357610551847,0.0002790649529818695,0.9415170130114455,0.05028635499169232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,1,27,-78.89663686753096,-3.461222869867108,-82.35785973739806,-0.011868706913185988,0.00022671375464749545,0.010987786003280636,0.01187087203695058,0.9597062260531358,-0.035015784937200416,-0.0643611511694076,0.9730197576834423,0.04529719201808717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,1,9,3.3563603824304074,47.95488845983048,51.31124884226089,0.005019054700130864,-0.006083758107796296,-0.00272136040855679,0.007886889297884362,1.0762225182431358,0.13287728111538163,-0.03388777030164378,1.0721214287117666,0.04619874332878652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,transport_stall,0,2,78,70.75122141597782,-14.911726686752345,-124.16050527077454,-0.011697549512386433,-0.00954801074217274,-0.006546161978580279,0.015099575283013034,0.909986068167244,0.027893669904038812,-0.0915324672414923,0.9026760709209334,0.053185443998576165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,success,1,1,62,4.54379519019744,38.90315922824368,43.44695441844112,-0.004971799704613081,-0.0024182416552215092,-0.004818693618631954,0.005528714588929256,1.0665028703496835,0.18903252308046947,-0.05585959551430504,1.0681743901460503,0.044642104847988515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,timeout_dropped,0,2,300,-35.367402339066984,-9.787719948170162,-45.15512228723714,-0.028044764712152347,0.020337824255418083,0.004039797608196474,0.034642977978289594,0.8827718741498598,-0.014408166869861376,-0.02728881605538481,0.8967679228599118,0.03463298376540267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,success,1,1,18,0.4808073153115205,28.611964766512205,-150.90722791817626,-0.002510788809939996,0.001193571534853985,-0.002274418110179114,0.00278004918246667,1.03594872509931,0.20957241580138358,-0.05907351419578522,1.036843989640103,0.03973326245429353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,transport_stall,0,1,140,46.72888989353801,-16.127902616531316,30.60098727700671,0.003990950089176222,8.163557140621058e-05,0.0018744957773563589,0.003991784936693673,1.0366384410709635,0.09623309081000644,-0.4151097474453083,1.03433808588495,0.04627326756784221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,transport_stall,0,1,122,9.668975368548352,-24.12305038634482,-14.454075017796457,0.011395543372085681,0.0003876366594509203,0.016941246516462723,0.011402134489859175,1.011310316477002,0.1453471858936261,-0.23103066807268144,1.0157821808380099,0.03969609815980178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,transport_stall,0,2,117,-18.048364493243973,-0.7173434819025374,161.2342920248535,-1.7480750905534206e-05,0.008444723677192909,0.012540089486839772,0.00844474176992966,0.8950527297878533,0.08985174053487624,-0.1458013402518261,0.9080572610406558,0.048452635542808216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,success,1,1,24,-65.0555427966728,-24.102563775714593,-89.15810657238738,-0.0009357281730999908,0.00015677385889643534,0.005247831146039349,0.0009487703920160693,1.0890143500291563,0.11011415473496076,-0.134165153022327,1.0930466388504256,0.046611849949689574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,success,1,1,37,-68.50449404682557,-32.58056500441603,-101.08505905124161,-6.951038057705279e-05,0.006918237052943439,-0.00037466811951636196,0.006918586243859904,0.9747906700119499,0.18422288101192913,-0.2174018337296851,0.97799797061042,0.04686054971834856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,success,1,2,30,10.140814795795638,-17.651627500189658,172.489187295606,-0.0073899245952752405,0.002897535624401036,-0.003138963146468931,0.007937675870084834,1.0422016462102064,0.08062028109177977,-0.17979085920847485,1.045339567262346,0.03946811957288625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,success,1,1,56,74.81297100948075,-20.091975926877993,54.720995082602734,-0.008038926545060611,-0.0015420282296311361,0.001052463089890726,0.008185486610938868,0.9836680805422944,0.11947964984351928,-0.3270119904684313,0.9891340904231156,0.04728578451644745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,success,1,1,20,-45.57946112372286,-8.602114465493067,125.81842441078408,0.006401293698506841,-0.0034096213725386525,0.013603266898429063,0.007252729066952367,1.023203854114587,0.12881043961834632,-0.12513783587696958,1.0285828987587873,0.053273071678765195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,success,1,1,57,-75.10983449872845,-1.9147181491446883,-77.02455264787314,-0.013292103904148235,0.0014561015267252403,0.022620072505426927,0.013371621362228454,0.997016709850904,0.130845803283169,-0.12289469202255962,1.0215213178389935,0.041069385883771826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,success,1,1,28,16.122720881878166,-30.89713578069082,-14.774414898812658,0.011416985091892668,0.0009915528632059817,0.013289194427165096,0.011459961852861092,0.9141218668090324,0.14910888473753528,-0.18121374188019562,0.921124592273112,0.03965514730111894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,timeout_dropped,0,1,300,-38.627377407596796,-19.856985041062636,-58.48436244865943,-0.02599381041641476,-0.001425446712775086,-0.007316215032188662,0.026032865349313237,1.0440612735285775,0.030411292985601385,-0.11388884763771437,1.047182976595178,0.030762554838130854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,release_miss,0,2,3,-9.860037918787203,1.9586287263283026,172.09859080754111,0.000750428287244889,0.014883149904935606,-0.003914638245600655,0.01490205669386216,1.0180277315981536,0.18546069439367227,0.06682413698117348,1.0136327739711484,0.042462388775183685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,success,1,1,77,-9.823825798061762,17.706797287791744,-172.11702851027002,-0.006672892027310524,0.0010658324899638025,0.007251886296205386,0.006757476371013575,0.9445639543553893,0.1837483756565684,-0.4372995512610838,0.9534413149108341,0.03936715950156344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,transport_stall,0,1,69,-1.625377896353554,-1.3451185317266752,177.02950357191975,-0.018193487109264245,0.012402161606422255,-0.008673406527830961,0.022018550944755164,0.9236504784860093,-0.05798549634531644,-0.01556764855884326,0.9255948126471013,0.04106689562275732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
